,ward_clus,업체명,경도,위도,주차장명,주차경도,주차위도,group,sum_2_y
0,1,대흥에너지산업(주),37.52972379999999,126.84502930000001,문래동 공영주차장,126.88745300000001,37.516205,1.0,2.5701354059298867
1,1,대흥에너지산업(주),37.52972379999999,126.84502930000001,화곡5-2,126.83854790000001,37.5441769,2.0,2.571027031839221
2,1,대흥에너지산업(주),37.52972379999999,126.84502930000001,잠원동 방음언덕형 공영주차장,127.016135,37.515762,3.0,3.8686637211629633
3,1,대흥에너지산업(주),37.52972379999999,126.84502930000001,암사1동공영주차장,127.13798500000001,37.55275200000001,4.0,1.9852128761416503
4,2,강남복지충전소,37.4763295,127.10327609999999,일원역,127.084056,37.484669,5.0,3.3456668066053585
5,2,강남복지충전소,37.4763295,127.10327609999999,대방생태,126.92664099999999,37.500189,6.0,2.4779512350046677
6,2,강남복지충전소,37.4763295,127.10327609999999,공항동(송정역),126.81061399999999,37.560321,7.0,2.0247918133928167
7,2,강남복지충전소,37.4763295,127.10327609999999,도곡로21길7,127.0388718483,37.4925934254,8.0,4.9995099466958735
