,Unnamed: 0,일자,지점번호,방향,시간,교통량
2880,2880,20190601,B-25,유입,0,429.0
2910,2910,20190601,B-25,유출,0,335.0
10980,10980,20190601,B-25,유입,1,295.0
11010,11010,20190601,B-25,유출,1,229.0
19080,19080,20190601,B-25,유입,2,186.0
19110,19110,20190601,B-25,유출,2,188.0
27180,27180,20190601,B-25,유입,3,144.0
27210,27210,20190601,B-25,유출,3,156.0
35280,35280,20190601,B-25,유입,4,196.0
35310,35310,20190601,B-25,유출,4,199.0
43380,43380,20190601,B-25,유입,5,380.0
43410,43410,20190601,B-25,유출,5,300.0
51480,51480,20190601,B-25,유입,6,490.0
51510,51510,20190601,B-25,유출,6,407.0
59580,59580,20190601,B-25,유입,7,682.0
59610,59610,20190601,B-25,유출,7,391.0
67680,67680,20190601,B-25,유입,8,963.0
67710,67710,20190601,B-25,유출,8,524.0
75780,75780,20190601,B-25,유입,9,1242.0
75810,75810,20190601,B-25,유출,9,642.0
83880,83880,20190601,B-25,유입,10,1355.0
83910,83910,20190601,B-25,유출,10,769.0
91980,91980,20190601,B-25,유입,11,1262.0
92010,92010,20190601,B-25,유출,11,713.0
100080,100080,20190601,B-25,유입,12,1267.0
100110,100110,20190601,B-25,유출,12,815.0
108180,108180,20190601,B-25,유입,13,1242.0
108210,108210,20190601,B-25,유출,13,765.0
116280,116280,20190601,B-25,유입,14,1238.0
116310,116310,20190601,B-25,유출,14,749.0
124380,124380,20190601,B-25,유입,15,1258.0
124410,124410,20190601,B-25,유출,15,719.0
132480,132480,20190601,B-25,유입,16,1290.0
132510,132510,20190601,B-25,유출,16,691.0
140580,140580,20190601,B-25,유입,17,1292.0
140610,140610,20190601,B-25,유출,17,784.0
148680,148680,20190601,B-25,유입,18,1120.0
148710,148710,20190601,B-25,유출,18,763.0
156780,156780,20190601,B-25,유입,19,1052.0
156810,156810,20190601,B-25,유출,19,677.0
164880,164880,20190601,B-25,유입,20,889.0
164910,164910,20190601,B-25,유출,20,537.0
172980,172980,20190601,B-25,유입,21,876.0
173010,173010,20190601,B-25,유출,21,519.0
181080,181080,20190601,B-25,유입,22,629.0
181110,181110,20190601,B-25,유출,22,414.0
189180,189180,20190601,B-25,유입,23,429.0
189210,189210,20190601,B-25,유출,23,335.0
2881,2881,20190602,B-25,유입,0,291.0
2911,2911,20190602,B-25,유출,0,291.0
10981,10981,20190602,B-25,유입,1,221.0
11011,11011,20190602,B-25,유출,1,212.0
19081,19081,20190602,B-25,유입,2,138.0
19111,19111,20190602,B-25,유출,2,154.0
27181,27181,20190602,B-25,유입,3,139.0
27211,27211,20190602,B-25,유출,3,125.0
35281,35281,20190602,B-25,유입,4,130.0
35311,35311,20190602,B-25,유출,4,108.0
43381,43381,20190602,B-25,유입,5,209.0
43411,43411,20190602,B-25,유출,5,177.0
51481,51481,20190602,B-25,유입,6,310.0
51511,51511,20190602,B-25,유출,6,275.0
59581,59581,20190602,B-25,유입,7,376.0
59611,59611,20190602,B-25,유출,7,301.0
67681,67681,20190602,B-25,유입,8,641.0
67711,67711,20190602,B-25,유출,8,365.0
75781,75781,20190602,B-25,유입,9,840.0
75811,75811,20190602,B-25,유출,9,548.0
83881,83881,20190602,B-25,유입,10,1094.0
83911,83911,20190602,B-25,유출,10,665.0
91981,91981,20190602,B-25,유입,11,1026.0
92011,92011,20190602,B-25,유출,11,599.0
100081,100081,20190602,B-25,유입,12,1048.0
100111,100111,20190602,B-25,유출,12,695.0
108181,108181,20190602,B-25,유입,13,1006.0
108211,108211,20190602,B-25,유출,13,712.0
116281,116281,20190602,B-25,유입,14,1167.0
116311,116311,20190602,B-25,유출,14,714.0
124381,124381,20190602,B-25,유입,15,1231.0
124411,124411,20190602,B-25,유출,15,681.0
132481,132481,20190602,B-25,유입,16,1159.0
132511,132511,20190602,B-25,유출,16,660.0
140581,140581,20190602,B-25,유입,17,1117.0
140611,140611,20190602,B-25,유출,17,680.0
148681,148681,20190602,B-25,유입,18,1068.0
148711,148711,20190602,B-25,유출,18,711.0
156781,156781,20190602,B-25,유입,19,985.0
156811,156811,20190602,B-25,유출,19,592.0
164881,164881,20190602,B-25,유입,20,974.0
164911,164911,20190602,B-25,유출,20,478.0
172981,172981,20190602,B-25,유입,21,915.0
173011,173011,20190602,B-25,유출,21,414.0
181081,181081,20190602,B-25,유입,22,465.0
181111,181111,20190602,B-25,유출,22,330.0
189181,189181,20190602,B-25,유입,23,321.0
189211,189211,20190602,B-25,유출,23,274.0
2882,2882,20190603,B-25,유입,0,213.0
2912,2912,20190603,B-25,유출,0,200.0
10982,10982,20190603,B-25,유입,1,110.0
11012,11012,20190603,B-25,유출,1,105.0
19082,19082,20190603,B-25,유입,2,98.0
19112,19112,20190603,B-25,유출,2,88.0
27182,27182,20190603,B-25,유입,3,81.0
27212,27212,20190603,B-25,유출,3,81.0
35282,35282,20190603,B-25,유입,4,193.0
35312,35312,20190603,B-25,유출,4,164.0
43382,43382,20190603,B-25,유입,5,468.0
43412,43412,20190603,B-25,유출,5,330.0
51482,51482,20190603,B-25,유입,6,1059.0
51512,51512,20190603,B-25,유출,6,594.0
59582,59582,20190603,B-25,유입,7,1480.0
59612,59612,20190603,B-25,유출,7,668.0
67682,67682,20190603,B-25,유입,8,1277.0
67712,67712,20190603,B-25,유출,8,752.0
75782,75782,20190603,B-25,유입,9,1255.0
75812,75812,20190603,B-25,유출,9,676.0
83882,83882,20190603,B-25,유입,10,1280.0
83912,83912,20190603,B-25,유출,10,648.0
91982,91982,20190603,B-25,유입,11,1057.0
92012,92012,20190603,B-25,유출,11,623.0
100082,100082,20190603,B-25,유입,12,1064.0
100112,100112,20190603,B-25,유출,12,619.0
108182,108182,20190603,B-25,유입,13,1111.0
108212,108212,20190603,B-25,유출,13,640.0
116282,116282,20190603,B-25,유입,14,1142.0
116312,116312,20190603,B-25,유출,14,708.0
124382,124382,20190603,B-25,유입,15,1193.0
124412,124412,20190603,B-25,유출,15,700.0
132482,132482,20190603,B-25,유입,16,1290.0
132512,132512,20190603,B-25,유출,16,703.0
140582,140582,20190603,B-25,유입,17,1331.0
140612,140612,20190603,B-25,유출,17,764.0
148682,148682,20190603,B-25,유입,18,1394.0
148712,148712,20190603,B-25,유출,18,841.0
156782,156782,20190603,B-25,유입,19,1130.0
156812,156812,20190603,B-25,유출,19,750.0
164882,164882,20190603,B-25,유입,20,807.0
164912,164912,20190603,B-25,유출,20,632.0
172982,172982,20190603,B-25,유입,21,791.0
173012,173012,20190603,B-25,유출,21,485.0
181082,181082,20190603,B-25,유입,22,561.0
181112,181112,20190603,B-25,유출,22,413.0
189182,189182,20190603,B-25,유입,23,373.0
189212,189212,20190603,B-25,유출,23,323.0
2883,2883,20190604,B-25,유입,0,322.0
2913,2913,20190604,B-25,유출,0,239.0
10983,10983,20190604,B-25,유입,1,172.0
11013,11013,20190604,B-25,유출,1,150.0
19083,19083,20190604,B-25,유입,2,118.0
19113,19113,20190604,B-25,유출,2,130.0
27183,27183,20190604,B-25,유입,3,110.0
27213,27213,20190604,B-25,유출,3,97.0
35283,35283,20190604,B-25,유입,4,199.0
35313,35313,20190604,B-25,유출,4,185.0
43383,43383,20190604,B-25,유입,5,407.0
43413,43413,20190604,B-25,유출,5,346.0
51483,51483,20190604,B-25,유입,6,869.0
51513,51513,20190604,B-25,유출,6,595.0
59583,59583,20190604,B-25,유입,7,1627.0
59613,59613,20190604,B-25,유출,7,651.0
67683,67683,20190604,B-25,유입,8,1460.0
67713,67713,20190604,B-25,유출,8,807.0
75783,75783,20190604,B-25,유입,9,1448.0
75813,75813,20190604,B-25,유출,9,640.0
83883,83883,20190604,B-25,유입,10,1323.0
83913,83913,20190604,B-25,유출,10,696.0
91983,91983,20190604,B-25,유입,11,1161.0
92013,92013,20190604,B-25,유출,11,706.0
100083,100083,20190604,B-25,유입,12,1051.0
100113,100113,20190604,B-25,유출,12,648.0
108183,108183,20190604,B-25,유입,13,1133.0
108213,108213,20190604,B-25,유출,13,608.0
116283,116283,20190604,B-25,유입,14,1146.0
116313,116313,20190604,B-25,유출,14,662.0
124383,124383,20190604,B-25,유입,15,1192.0
124413,124413,20190604,B-25,유출,15,637.0
132483,132483,20190604,B-25,유입,16,1228.0
132513,132513,20190604,B-25,유출,16,706.0
140583,140583,20190604,B-25,유입,17,1301.0
140613,140613,20190604,B-25,유출,17,698.0
148683,148683,20190604,B-25,유입,18,1415.0
148713,148713,20190604,B-25,유출,18,827.0
156783,156783,20190604,B-25,유입,19,1296.0
156813,156813,20190604,B-25,유출,19,662.0
164883,164883,20190604,B-25,유입,20,911.0
164913,164913,20190604,B-25,유출,20,632.0
172983,172983,20190604,B-25,유입,21,758.0
173013,173013,20190604,B-25,유출,21,513.0
181083,181083,20190604,B-25,유입,22,600.0
181113,181113,20190604,B-25,유출,22,462.0
189183,189183,20190604,B-25,유입,23,431.0
189213,189213,20190604,B-25,유출,23,332.0
2884,2884,20190605,B-25,유입,0,341.0
2914,2914,20190605,B-25,유출,0,248.0
10984,10984,20190605,B-25,유입,1,168.0
11014,11014,20190605,B-25,유출,1,151.0
19084,19084,20190605,B-25,유입,2,121.0
19114,19114,20190605,B-25,유출,2,138.0
27184,27184,20190605,B-25,유입,3,114.0
27214,27214,20190605,B-25,유출,3,100.0
35284,35284,20190605,B-25,유입,4,187.0
35314,35314,20190605,B-25,유출,4,173.0
43384,43384,20190605,B-25,유입,5,370.0
43414,43414,20190605,B-25,유출,5,305.0
51484,51484,20190605,B-25,유입,6,795.0
51514,51514,20190605,B-25,유출,6,596.0
59584,59584,20190605,B-25,유입,7,1633.0
59614,59614,20190605,B-25,유출,7,611.0
67684,67684,20190605,B-25,유입,8,1462.0
67714,67714,20190605,B-25,유출,8,779.0
75784,75784,20190605,B-25,유입,9,1425.0
75814,75814,20190605,B-25,유출,9,699.0
83884,83884,20190605,B-25,유입,10,1212.0
83914,83914,20190605,B-25,유출,10,710.0
91984,91984,20190605,B-25,유입,11,1155.0
92014,92014,20190605,B-25,유출,11,679.0
100084,100084,20190605,B-25,유입,12,1061.0
100114,100114,20190605,B-25,유출,12,660.0
108184,108184,20190605,B-25,유입,13,1124.0
108214,108214,20190605,B-25,유출,13,669.0
116284,116284,20190605,B-25,유입,14,1246.0
116314,116314,20190605,B-25,유출,14,706.0
124384,124384,20190605,B-25,유입,15,1105.0
124414,124414,20190605,B-25,유출,15,691.0
132484,132484,20190605,B-25,유입,16,1273.0
132514,132514,20190605,B-25,유출,16,712.0
140584,140584,20190605,B-25,유입,17,1344.0
140614,140614,20190605,B-25,유출,17,793.0
148684,148684,20190605,B-25,유입,18,1434.0
148714,148714,20190605,B-25,유출,18,862.0
156784,156784,20190605,B-25,유입,19,1200.0
156814,156814,20190605,B-25,유출,19,837.0
164884,164884,20190605,B-25,유입,20,1103.0
164914,164914,20190605,B-25,유출,20,685.0
172984,172984,20190605,B-25,유입,21,1058.0
173014,173014,20190605,B-25,유출,21,591.0
181084,181084,20190605,B-25,유입,22,797.0
181114,181114,20190605,B-25,유출,22,478.0
189184,189184,20190605,B-25,유입,23,483.0
189214,189214,20190605,B-25,유출,23,433.0
2885,2885,20190606,B-25,유입,0,407.0
2915,2915,20190606,B-25,유출,0,317.0
10985,10985,20190606,B-25,유입,1,294.0
11015,11015,20190606,B-25,유출,1,231.0
19085,19085,20190606,B-25,유입,2,222.0
19115,19115,20190606,B-25,유출,2,194.0
27185,27185,20190606,B-25,유입,3,184.0
27215,27215,20190606,B-25,유출,3,160.0
35285,35285,20190606,B-25,유입,4,190.0
35315,35315,20190606,B-25,유출,4,195.0
43385,43385,20190606,B-25,유입,5,399.0
43415,43415,20190606,B-25,유출,5,345.0
51485,51485,20190606,B-25,유입,6,616.0
51515,51515,20190606,B-25,유출,6,442.0
59585,59585,20190606,B-25,유입,7,575.0
59615,59615,20190606,B-25,유출,7,447.0
67685,67685,20190606,B-25,유입,8,726.0
67715,67715,20190606,B-25,유출,8,475.0
75785,75785,20190606,B-25,유입,9,954.0
75815,75815,20190606,B-25,유출,9,610.0
83885,83885,20190606,B-25,유입,10,1063.0
83915,83915,20190606,B-25,유출,10,608.0
91985,91985,20190606,B-25,유입,11,1116.0
92015,92015,20190606,B-25,유출,11,715.0
100085,100085,20190606,B-25,유입,12,1131.0
100115,100115,20190606,B-25,유출,12,764.0
108185,108185,20190606,B-25,유입,13,1152.0
108215,108215,20190606,B-25,유출,13,746.0
116285,116285,20190606,B-25,유입,14,1253.0
116315,116315,20190606,B-25,유출,14,779.0
124385,124385,20190606,B-25,유입,15,1323.0
124415,124415,20190606,B-25,유출,15,755.0
132485,132485,20190606,B-25,유입,16,1319.0
132515,132515,20190606,B-25,유출,16,620.0
140585,140585,20190606,B-25,유입,17,1309.0
140615,140615,20190606,B-25,유출,17,780.0
148685,148685,20190606,B-25,유입,18,1170.0
148715,148715,20190606,B-25,유출,18,717.0
156785,156785,20190606,B-25,유입,19,911.0
156815,156815,20190606,B-25,유출,19,584.0
164885,164885,20190606,B-25,유입,20,836.0
164915,164915,20190606,B-25,유출,20,517.0
172985,172985,20190606,B-25,유입,21,775.0
173015,173015,20190606,B-25,유출,21,426.0
181085,181085,20190606,B-25,유입,22,509.0
181115,181115,20190606,B-25,유출,22,377.0
189185,189185,20190606,B-25,유입,23,305.0
189215,189215,20190606,B-25,유출,23,219.0
2886,2886,20190607,B-25,유입,0,236.0
2916,2916,20190607,B-25,유출,0,186.0
10986,10986,20190607,B-25,유입,1,122.0
11016,11016,20190607,B-25,유출,1,128.0
19086,19086,20190607,B-25,유입,2,106.0
19116,19116,20190607,B-25,유출,2,81.0
