,Unnamed: 0,일자,지점번호,방향,시간,교통량
6960,6960,20190601,D-36,유입,0,
6990,6990,20190601,D-36,유출,0,1114.0
15060,15060,20190601,D-36,유입,1,
15090,15090,20190601,D-36,유출,1,828.0
23160,23160,20190601,D-36,유입,2,
23190,23190,20190601,D-36,유출,2,690.0
31260,31260,20190601,D-36,유입,3,
31290,31290,20190601,D-36,유출,3,487.0
39360,39360,20190601,D-36,유입,4,
39390,39390,20190601,D-36,유출,4,504.0
47460,47460,20190601,D-36,유입,5,
47490,47490,20190601,D-36,유출,5,954.0
55560,55560,20190601,D-36,유입,6,
55590,55590,20190601,D-36,유출,6,1444.0
63660,63660,20190601,D-36,유입,7,
63690,63690,20190601,D-36,유출,7,1534.0
71760,71760,20190601,D-36,유입,8,
71790,71790,20190601,D-36,유출,8,2093.0
79860,79860,20190601,D-36,유입,9,
79890,79890,20190601,D-36,유출,9,2431.0
87960,87960,20190601,D-36,유입,10,
87990,87990,20190601,D-36,유출,10,2441.0
96060,96060,20190601,D-36,유입,11,
96090,96090,20190601,D-36,유출,11,2317.0
104160,104160,20190601,D-36,유입,12,
104190,104190,20190601,D-36,유출,12,2409.0
112260,112260,20190601,D-36,유입,13,
112290,112290,20190601,D-36,유출,13,2349.0
120360,120360,20190601,D-36,유입,14,
120390,120390,20190601,D-36,유출,14,2237.0
128460,128460,20190601,D-36,유입,15,
128490,128490,20190601,D-36,유출,15,2315.0
136560,136560,20190601,D-36,유입,16,
136590,136590,20190601,D-36,유출,16,2253.0
144660,144660,20190601,D-36,유입,17,
144690,144690,20190601,D-36,유출,17,2342.0
152760,152760,20190601,D-36,유입,18,
152790,152790,20190601,D-36,유출,18,2041.0
160860,160860,20190601,D-36,유입,19,
160890,160890,20190601,D-36,유출,19,1739.0
168960,168960,20190601,D-36,유입,20,
168990,168990,20190601,D-36,유출,20,1827.0
177060,177060,20190601,D-36,유입,21,
177090,177090,20190601,D-36,유출,21,1875.0
185160,185160,20190601,D-36,유입,22,
185190,185190,20190601,D-36,유출,22,1641.0
193260,193260,20190601,D-36,유입,23,
193290,193290,20190601,D-36,유출,23,1346.0
6961,6961,20190602,D-36,유입,0,
6991,6991,20190602,D-36,유출,0,997.0
15061,15061,20190602,D-36,유입,1,
15091,15091,20190602,D-36,유출,1,720.0
23161,23161,20190602,D-36,유입,2,
23191,23191,20190602,D-36,유출,2,512.0
31261,31261,20190602,D-36,유입,3,
31291,31291,20190602,D-36,유출,3,451.0
39361,39361,20190602,D-36,유입,4,
39391,39391,20190602,D-36,유출,4,406.0
47461,47461,20190602,D-36,유입,5,
47491,47491,20190602,D-36,유출,5,620.0
55561,55561,20190602,D-36,유입,6,
55591,55591,20190602,D-36,유출,6,945.0
63661,63661,20190602,D-36,유입,7,
63691,63691,20190602,D-36,유출,7,886.0
71761,71761,20190602,D-36,유입,8,
71791,71791,20190602,D-36,유출,8,1313.0
79861,79861,20190602,D-36,유입,9,
79891,79891,20190602,D-36,유출,9,1824.0
87961,87961,20190602,D-36,유입,10,
87991,87991,20190602,D-36,유출,10,2105.0
96061,96061,20190602,D-36,유입,11,
96091,96091,20190602,D-36,유출,11,2038.0
104161,104161,20190602,D-36,유입,12,
104191,104191,20190602,D-36,유출,12,2047.0
112261,112261,20190602,D-36,유입,13,
