,Unnamed: 0,일자,지점번호,방향,시간,교통량
420,420,20190601,A-08,유입,0,817.0
450,450,20190601,A-08,유출,0,1145.0
8520,8520,20190601,A-08,유입,1,727.0
8550,8550,20190601,A-08,유출,1,937.0
16620,16620,20190601,A-08,유입,2,601.0
16650,16650,20190601,A-08,유출,2,902.0
24720,24720,20190601,A-08,유입,3,535.0
24750,24750,20190601,A-08,유출,3,842.0
32820,32820,20190601,A-08,유입,4,538.0
32850,32850,20190601,A-08,유출,4,739.0
40920,40920,20190601,A-08,유입,5,762.0
40950,40950,20190601,A-08,유출,5,851.0
49020,49020,20190601,A-08,유입,6,1053.0
49050,49050,20190601,A-08,유출,6,877.0
57120,57120,20190601,A-08,유입,7,1109.0
57150,57150,20190601,A-08,유출,7,1066.0
65220,65220,20190601,A-08,유입,8,1327.0
65250,65250,20190601,A-08,유출,8,1302.0
73320,73320,20190601,A-08,유입,9,1329.0
73350,73350,20190601,A-08,유출,9,1343.0
81420,81420,20190601,A-08,유입,10,1147.0
81450,81450,20190601,A-08,유출,10,1432.0
89520,89520,20190601,A-08,유입,11,1237.0
89550,89550,20190601,A-08,유출,11,1376.0
97620,97620,20190601,A-08,유입,12,1187.0
97650,97650,20190601,A-08,유출,12,1406.0
105720,105720,20190601,A-08,유입,13,1274.0
105750,105750,20190601,A-08,유출,13,1514.0
113820,113820,20190601,A-08,유입,14,1022.0
113850,113850,20190601,A-08,유출,14,1389.0
121920,121920,20190601,A-08,유입,15,1032.0
121950,121950,20190601,A-08,유출,15,1452.0
130020,130020,20190601,A-08,유입,16,1025.0
130050,130050,20190601,A-08,유출,16,1414.0
138120,138120,20190601,A-08,유입,17,1065.0
138150,138150,20190601,A-08,유출,17,1491.0
146220,146220,20190601,A-08,유입,18,1081.0
146250,146250,20190601,A-08,유출,18,1533.0
154320,154320,20190601,A-08,유입,19,1044.0
154350,154350,20190601,A-08,유출,19,1340.0
162420,162420,20190601,A-08,유입,20,1034.0
162450,162450,20190601,A-08,유출,20,1365.0
170520,170520,20190601,A-08,유입,21,941.0
170550,170550,20190601,A-08,유출,21,1256.0
178620,178620,20190601,A-08,유입,22,992.0
