,Unnamed: 0,일자,지점번호,방향,시간,교통량
7800,7800,20190601,F-05,유입,0,2290.0
7830,7830,20190601,F-05,유출,0,3853.0
15900,15900,20190601,F-05,유입,1,1885.0
15930,15930,20190601,F-05,유출,1,3083.0
24000,24000,20190601,F-05,유입,2,1406.0
24030,24030,20190601,F-05,유출,2,2448.0
32100,32100,20190601,F-05,유입,3,1212.0
32130,32130,20190601,F-05,유출,3,2002.0
40200,40200,20190601,F-05,유입,4,1439.0
40230,40230,20190601,F-05,유출,4,1815.0
48300,48300,20190601,F-05,유입,5,3060.0
48330,48330,20190601,F-05,유출,5,2302.0
56400,56400,20190601,F-05,유입,6,3671.0
56430,56430,20190601,F-05,유출,6,2862.0
64500,64500,20190601,F-05,유입,7,3752.0
64530,64530,20190601,F-05,유출,7,3042.0
72600,72600,20190601,F-05,유입,8,4394.0
72630,72630,20190601,F-05,유출,8,3779.0
80700,80700,20190601,F-05,유입,9,4013.0
80730,80730,20190601,F-05,유출,9,3866.0
88800,88800,20190601,F-05,유입,10,3952.0
88830,88830,20190601,F-05,유출,10,3613.0
96900,96900,20190601,F-05,유입,11,3043.0
96930,96930,20190601,F-05,유출,11,3670.0
105000,105000,20190601,F-05,유입,12,2944.0
105030,105030,20190601,F-05,유출,12,3826.0
113100,113100,20190601,F-05,유입,13,3493.0
113130,113130,20190601,F-05,유출,13,3572.0
121200,121200,20190601,F-05,유입,14,3347.0
121230,121230,20190601,F-05,유출,14,3817.0
129300,129300,20190601,F-05,유입,15,3040.0
129330,129330,20190601,F-05,유출,15,3523.0
137400,137400,20190601,F-05,유입,16,2942.0
137430,137430,20190601,F-05,유출,16,3909.0
145500,145500,20190601,F-05,유입,17,2811.0
145530,145530,20190601,F-05,유출,17,4210.0
153600,153600,20190601,F-05,유입,18,2226.0
153630,153630,20190601,F-05,유출,18,3983.0
161700,161700,20190601,F-05,유입,19,2474.0
161730,161730,20190601,F-05,유출,19,4029.0
169800,169800,20190601,F-05,유입,20,2767.0
169830,169830,20190601,F-05,유출,20,3816.0
177900,177900,20190601,F-05,유입,21,3128.0
177930,177930,20190601,F-05,유출,21,4076.0
186000,186000,20190601,F-05,유입,22,2974.0
186030,186030,20190601,F-05,유출,22,4086.0
194100,194100,20190601,F-05,유입,23,2478.0
194130,194130,20190601,F-05,유출,23,3686.0
7801,7801,20190602,F-05,유입,0,1827.0
7831,7831,20190602,F-05,유출,0,3112.0
15901,15901,20190602,F-05,유입,1,1445.0
15931,15931,20190602,F-05,유출,1,2288.0
24001,24001,20190602,F-05,유입,2,1030.0
24031,24031,20190602,F-05,유출,2,1708.0
32101,32101,20190602,F-05,유입,3,819.0
32131,32131,20190602,F-05,유출,3,1529.0
40201,40201,20190602,F-05,유입,4,758.0
40231,40231,20190602,F-05,유출,4,1295.0
48301,48301,20190602,F-05,유입,5,1554.0
48331,48331,20190602,F-05,유출,5,1328.0
56401,56401,20190602,F-05,유입,6,2281.0
56431,56431,20190602,F-05,유출,6,1879.0
64501,64501,20190602,F-05,유입,7,2750.0
64531,64531,20190602,F-05,유출,7,2090.0
72601,72601,20190602,F-05,유입,8,3628.0
72631,72631,20190602,F-05,유출,8,2670.0
80701,80701,20190602,F-05,유입,9,4025.0
80731,80731,20190602,F-05,유출,9,3262.0
88801,88801,20190602,F-05,유입,10,4136.0
88831,88831,20190602,F-05,유출,10,3406.0
96901,96901,20190602,F-05,유입,11,3785.0
96931,96931,20190602,F-05,유출,11,3523.0
105001,105001,20190602,F-05,유입,12,3626.0
105031,105031,20190602,F-05,유출,12,3582.0
113101,113101,20190602,F-05,유입,13,3709.0
113131,113131,20190602,F-05,유출,13,3952.0
121201,121201,20190602,F-05,유입,14,3632.0
121231,121231,20190602,F-05,유출,14,4042.0
129301,129301,20190602,F-05,유입,15,3530.0
129331,129331,20190602,F-05,유출,15,4208.0
137401,137401,20190602,F-05,유입,16,3241.0
137431,137431,20190602,F-05,유출,16,4282.0
145501,145501,20190602,F-05,유입,17,3060.0
145531,145531,20190602,F-05,유출,17,4186.0
153601,153601,20190602,F-05,유입,18,2819.0
153631,153631,20190602,F-05,유출,18,4126.0
161701,161701,20190602,F-05,유입,19,2840.0
161731,161731,20190602,F-05,유출,19,3822.0
169801,169801,20190602,F-05,유입,20,3248.0
169831,169831,20190602,F-05,유출,20,3922.0
177901,177901,20190602,F-05,유입,21,3328.0
177931,177931,20190602,F-05,유출,21,4017.0
186001,186001,20190602,F-05,유입,22,2930.0
186031,186031,20190602,F-05,유출,22,3769.0
194101,194101,20190602,F-05,유입,23,2078.0
194131,194131,20190602,F-05,유출,23,2729.0
7802,7802,20190603,F-05,유입,0,1412.0
7832,7832,20190603,F-05,유출,0,2024.0
15902,15902,20190603,F-05,유입,1,851.0
15932,15932,20190603,F-05,유출,1,1268.0
24002,24002,20190603,F-05,유입,2,622.0
24032,24032,20190603,F-05,유출,2,974.0
32102,32102,20190603,F-05,유입,3,717.0
32132,32132,20190603,F-05,유출,3,745.0
40202,40202,20190603,F-05,유입,4,1619.0
40232,40232,20190603,F-05,유출,4,987.0
48302,48302,20190603,F-05,유입,5,4441.0
48332,48332,20190603,F-05,유출,5,1926.0
56402,56402,20190603,F-05,유입,6,4978.0
56432,56432,20190603,F-05,유출,6,2746.0
64502,64502,20190603,F-05,유입,7,3892.0
64532,64532,20190603,F-05,유출,7,3009.0
72602,72602,20190603,F-05,유입,8,3295.0
72632,72632,20190603,F-05,유출,8,2950.0
80702,80702,20190603,F-05,유입,9,3232.0
80732,80732,20190603,F-05,유출,9,3072.0
88802,88802,20190603,F-05,유입,10,3446.0
88832,88832,20190603,F-05,유출,10,3412.0
96902,96902,20190603,F-05,유입,11,3407.0
96932,96932,20190603,F-05,유출,11,3585.0
105002,105002,20190603,F-05,유입,12,3453.0
105032,105032,20190603,F-05,유출,12,3621.0
113102,113102,20190603,F-05,유입,13,3510.0
113132,113132,20190603,F-05,유출,13,3684.0
121202,121202,20190603,F-05,유입,14,3327.0
121232,121232,20190603,F-05,유출,14,3965.0
129302,129302,20190603,F-05,유입,15,3237.0
129332,129332,20190603,F-05,유출,15,4080.0
137402,137402,20190603,F-05,유입,16,3280.0
137432,137432,20190603,F-05,유출,16,4451.0
145502,145502,20190603,F-05,유입,17,2890.0
145532,145532,20190603,F-05,유출,17,4580.0
153602,153602,20190603,F-05,유입,18,2352.0
153632,153632,20190603,F-05,유출,18,4106.0
161702,161702,20190603,F-05,유입,19,2105.0
161732,161732,20190603,F-05,유출,19,4213.0
169802,169802,20190603,F-05,유입,20,2447.0
169832,169832,20190603,F-05,유출,20,4061.0
177902,177902,20190603,F-05,유입,21,2728.0
177932,177932,20190603,F-05,유출,21,4504.0
186002,186002,20190603,F-05,유입,22,2553.0
186032,186032,20190603,F-05,유출,22,4249.0
194102,194102,20190603,F-05,유입,23,2015.0
194132,194132,20190603,F-05,유출,23,3631.0
7803,7803,20190604,F-05,유입,0,1527.0
7833,7833,20190604,F-05,유출,0,2842.0
15903,15903,20190604,F-05,유입,1,1166.0
15933,15933,20190604,F-05,유출,1,1879.0
24003,24003,20190604,F-05,유입,2,736.0
24033,24033,20190604,F-05,유출,2,1470.0
32103,32103,20190604,F-05,유입,3,764.0
32133,32133,20190604,F-05,유출,3,1168.0
40203,40203,20190604,F-05,유입,4,1378.0
40233,40233,20190604,F-05,유출,4,1175.0
48303,48303,20190604,F-05,유입,5,3793.0
48333,48333,20190604,F-05,유출,5,2025.0
56403,56403,20190604,F-05,유입,6,5060.0
56433,56433,20190604,F-05,유출,6,2666.0
64503,64503,20190604,F-05,유입,7,4312.0
64533,64533,20190604,F-05,유출,7,3072.0
72603,72603,20190604,F-05,유입,8,3329.0
72633,72633,20190604,F-05,유출,8,3119.0
80703,80703,20190604,F-05,유입,9,3213.0
80733,80733,20190604,F-05,유출,9,3138.0
88803,88803,20190604,F-05,유입,10,3441.0
88833,88833,20190604,F-05,유출,10,3418.0
96903,96903,20190604,F-05,유입,11,3198.0
96933,96933,20190604,F-05,유출,11,3529.0
105003,105003,20190604,F-05,유입,12,3343.0
105033,105033,20190604,F-05,유출,12,3677.0
113103,113103,20190604,F-05,유입,13,3563.0
113133,113133,20190604,F-05,유출,13,3640.0
121203,121203,20190604,F-05,유입,14,3163.0
121233,121233,20190604,F-05,유출,14,3705.0
129303,129303,20190604,F-05,유입,15,3090.0
129333,129333,20190604,F-05,유출,15,4134.0
137403,137403,20190604,F-05,유입,16,3206.0
137433,137433,20190604,F-05,유출,16,3925.0
145503,145503,20190604,F-05,유입,17,2854.0
145533,145533,20190604,F-05,유출,17,3978.0
153603,153603,20190604,F-05,유입,18,2165.0
153633,153633,20190604,F-05,유출,18,3228.0
161703,161703,20190604,F-05,유입,19,1898.0
161733,161733,20190604,F-05,유출,19,3837.0
169803,169803,20190604,F-05,유입,20,2434.0
169833,169833,20190604,F-05,유출,20,4296.0
177903,177903,20190604,F-05,유입,21,2724.0
177933,177933,20190604,F-05,유출,21,4364.0
186003,186003,20190604,F-05,유입,22,2770.0
186033,186033,20190604,F-05,유출,22,4377.0
194103,194103,20190604,F-05,유입,23,2356.0
194133,194133,20190604,F-05,유출,23,4175.0
7804,7804,20190605,F-05,유입,0,1811.0
7834,7834,20190605,F-05,유출,0,3044.0
15904,15904,20190605,F-05,유입,1,1172.0
15934,15934,20190605,F-05,유출,1,2068.0
24004,24004,20190605,F-05,유입,2,872.0
24034,24034,20190605,F-05,유출,2,1530.0
32104,32104,20190605,F-05,유입,3,828.0
32134,32134,20190605,F-05,유출,3,1311.0
40204,40204,20190605,F-05,유입,4,1347.0
40234,40234,20190605,F-05,유출,4,1199.0
48304,48304,20190605,F-05,유입,5,3622.0
48334,48334,20190605,F-05,유출,5,1956.0
56404,56404,20190605,F-05,유입,6,4855.0
56434,56434,20190605,F-05,유출,6,2640.0
64504,64504,20190605,F-05,유입,7,4563.0
64534,64534,20190605,F-05,유출,7,3030.0
72604,72604,20190605,F-05,유입,8,3468.0
72634,72634,20190605,F-05,유출,8,3153.0
80704,80704,20190605,F-05,유입,9,3547.0
80734,80734,20190605,F-05,유출,9,3197.0
88804,88804,20190605,F-05,유입,10,3477.0
88834,88834,20190605,F-05,유출,10,3611.0
96904,96904,20190605,F-05,유입,11,3412.0
96934,96934,20190605,F-05,유출,11,3700.0
105004,105004,20190605,F-05,유입,12,3336.0
105034,105034,20190605,F-05,유출,12,3798.0
113104,113104,20190605,F-05,유입,13,3593.0
113134,113134,20190605,F-05,유출,13,3854.0
121204,121204,20190605,F-05,유입,14,3259.0
121234,121234,20190605,F-05,유출,14,3909.0
129304,129304,20190605,F-05,유입,15,3152.0
129334,129334,20190605,F-05,유출,15,4247.0
137404,137404,20190605,F-05,유입,16,3038.0
137434,137434,20190605,F-05,유출,16,4462.0
145504,145504,20190605,F-05,유입,17,2711.0
145534,145534,20190605,F-05,유출,17,4224.0
153604,153604,20190605,F-05,유입,18,1945.0
153634,153634,20190605,F-05,유출,18,3759.0
161704,161704,20190605,F-05,유입,19,1861.0
161734,161734,20190605,F-05,유출,19,3839.0
169804,169804,20190605,F-05,유입,20,2421.0
169834,169834,20190605,F-05,유출,20,4330.0
177904,177904,20190605,F-05,유입,21,2778.0
177934,177934,20190605,F-05,유출,21,4375.0
186004,186004,20190605,F-05,유입,22,2808.0
186034,186034,20190605,F-05,유출,22,4449.0
194104,194104,20190605,F-05,유입,23,2423.0
194134,194134,20190605,F-05,유출,23,4351.0
7805,7805,20190606,F-05,유입,0,2018.0
7835,7835,20190606,F-05,유출,0,3846.0
15905,15905,20190606,F-05,유입,1,1609.0
15935,15935,20190606,F-05,유출,1,2875.0
24005,24005,20190606,F-05,유입,2,1355.0
24035,24035,20190606,F-05,유출,2,2268.0
32105,32105,20190606,F-05,유입,3,1167.0
32135,32135,20190606,F-05,유출,3,1928.0
40205,40205,20190606,F-05,유입,4,1450.0
40235,40235,20190606,F-05,유출,4,1807.0
48305,48305,20190606,F-05,유입,5,3001.0
48335,48335,20190606,F-05,유출,5,2240.0
56405,56405,20190606,F-05,유입,6,3534.0
56435,56435,20190606,F-05,유출,6,2852.0
64505,64505,20190606,F-05,유입,7,3244.0
64535,64535,20190606,F-05,유출,7,2538.0
72605,72605,20190606,F-05,유입,8,3644.0
72635,72635,20190606,F-05,유출,8,2840.0
80705,80705,20190606,F-05,유입,9,3794.0
80735,80735,20190606,F-05,유출,9,3272.0
88805,88805,20190606,F-05,유입,10,3963.0
88835,88835,20190606,F-05,유출,10,3333.0
96905,96905,20190606,F-05,유입,11,3494.0
96935,96935,20190606,F-05,유출,11,3437.0
105005,105005,20190606,F-05,유입,12,3435.0
105035,105035,20190606,F-05,유출,12,3310.0
113105,113105,20190606,F-05,유입,13,3424.0
113135,113135,20190606,F-05,유출,13,3448.0
121205,121205,20190606,F-05,유입,14,3177.0
121235,121235,20190606,F-05,유출,14,3703.0
129305,129305,20190606,F-05,유입,15,3273.0
129335,129335,20190606,F-05,유출,15,4062.0
137405,137405,20190606,F-05,유입,16,3126.0
137435,137435,20190606,F-05,유출,16,3988.0
145505,145505,20190606,F-05,유입,17,2911.0
145535,145535,20190606,F-05,유출,17,4296.0
153605,153605,20190606,F-05,유입,18,2503.0
153635,153635,20190606,F-05,유출,18,4051.0
161705,161705,20190606,F-05,유입,19,2495.0
161735,161735,20190606,F-05,유출,19,3487.0
169805,169805,20190606,F-05,유입,20,2766.0
169835,169835,20190606,F-05,유출,20,3704.0
177905,177905,20190606,F-05,유입,21,2864.0
177935,177935,20190606,F-05,유출,21,3865.0
186005,186005,20190606,F-05,유입,22,2622.0
186035,186035,20190606,F-05,유출,22,3554.0
194105,194105,20190606,F-05,유입,23,1835.0
194135,194135,20190606,F-05,유출,23,2661.0
7806,7806,20190607,F-05,유입,0,
7836,7836,20190607,F-05,유출,0,1984.0
15906,15906,20190607,F-05,유입,1,
15936,15936,20190607,F-05,유출,1,1389.0
24006,24006,20190607,F-05,유입,2,
24036,24036,20190607,F-05,유출,2,1018.0
32106,32106,20190607,F-05,유입,3,
32136,32136,20190607,F-05,유출,3,827.0
40206,40206,20190607,F-05,유입,4,
40236,40236,20190607,F-05,유출,4,830.0
48306,48306,20190607,F-05,유입,5,
48336,48336,20190607,F-05,유출,5,1256.0
56406,56406,20190607,F-05,유입,6,
56436,56436,20190607,F-05,유출,6,2132.0
64506,64506,20190607,F-05,유입,7,
64536,64536,20190607,F-05,유출,7,2595.0
72606,72606,20190607,F-05,유입,8,
72636,72636,20190607,F-05,유출,8,2920.0
80706,80706,20190607,F-05,유입,9,
80736,80736,20190607,F-05,유출,9,3138.0
88806,88806,20190607,F-05,유입,10,
88836,88836,20190607,F-05,유출,10,3109.0
96906,96906,20190607,F-05,유입,11,
96936,96936,20190607,F-05,유출,11,3256.0
105006,105006,20190607,F-05,유입,12,
105036,105036,20190607,F-05,유출,12,3489.0
113106,113106,20190607,F-05,유입,13,3413.0
113136,113136,20190607,F-05,유출,13,3853.0
121206,121206,20190607,F-05,유입,14,3382.0
121236,121236,20190607,F-05,유출,14,4092.0
129306,129306,20190607,F-05,유입,15,3280.0
129336,129336,20190607,F-05,유출,15,4291.0
137406,137406,20190607,F-05,유입,16,3010.0
137436,137436,20190607,F-05,유출,16,4475.0
145506,145506,20190607,F-05,유입,17,2688.0
145536,145536,20190607,F-05,유출,17,4714.0
153606,153606,20190607,F-05,유입,18,2436.0
153636,153636,20190607,F-05,유출,18,4576.0
161706,161706,20190607,F-05,유입,19,2343.0
161736,161736,20190607,F-05,유출,19,4368.0
169806,169806,20190607,F-05,유입,20,2450.0
169836,169836,20190607,F-05,유출,20,4146.0
177906,177906,20190607,F-05,유입,21,2820.0
177936,177936,20190607,F-05,유출,21,4276.0
186006,186006,20190607,F-05,유입,22,2794.0
186036,186036,20190607,F-05,유출,22,4464.0
194106,194106,20190607,F-05,유입,23,2392.0
194136,194136,20190607,F-05,유출,23,4136.0
7807,7807,20190608,F-05,유입,0,1944.0
7837,7837,20190608,F-05,유출,0,3244.0
15907,15907,20190608,F-05,유입,1,1482.0
15937,15937,20190608,F-05,유출,1,2571.0
24007,24007,20190608,F-05,유입,2,1178.0
24037,24037,20190608,F-05,유출,2,1971.0
32107,32107,20190608,F-05,유입,3,962.0
32137,32137,20190608,F-05,유출,3,1649.0
40207,40207,20190608,F-05,유입,4,1260.0
40237,40237,20190608,F-05,유출,4,1603.0
48307,48307,20190608,F-05,유입,5,3028.0
48337,48337,20190608,F-05,유출,5,2319.0
56407,56407,20190608,F-05,유입,6,3698.0
56437,56437,20190608,F-05,유출,6,2810.0
64507,64507,20190608,F-05,유입,7,3690.0
64537,64537,20190608,F-05,유출,7,2978.0
72607,72607,20190608,F-05,유입,8,4072.0
72637,72637,20190608,F-05,유출,8,3696.0
80707,80707,20190608,F-05,유입,9,4314.0
80737,80737,20190608,F-05,유출,9,3707.0
88807,88807,20190608,F-05,유입,10,3845.0
88837,88837,20190608,F-05,유출,10,3412.0
96907,96907,20190608,F-05,유입,11,3864.0
96937,96937,20190608,F-05,유출,11,3562.0
105007,105007,20190608,F-05,유입,12,3748.0
105037,105037,20190608,F-05,유출,12,3692.0
113107,113107,20190608,F-05,유입,13,3576.0
113137,113137,20190608,F-05,유출,13,3808.0
121207,121207,20190608,F-05,유입,14,3468.0
