,Unnamed: 0,일자,지점번호,방향,시간,교통량
1140,1140,20190601,A-20,유입,0,840.0
1170,1170,20190601,A-20,유출,0,1662.0
9240,9240,20190601,A-20,유입,1,538.0
9270,9270,20190601,A-20,유출,1,1244.0
17340,17340,20190601,A-20,유입,2,410.0
17370,17370,20190601,A-20,유출,2,959.0
25440,25440,20190601,A-20,유입,3,408.0
25470,25470,20190601,A-20,유출,3,685.0
33540,33540,20190601,A-20,유입,4,428.0
33570,33570,20190601,A-20,유출,4,599.0
41640,41640,20190601,A-20,유입,5,695.0
41670,41670,20190601,A-20,유출,5,787.0
49740,49740,20190601,A-20,유입,6,1180.0
49770,49770,20190601,A-20,유출,6,1284.0
57840,57840,20190601,A-20,유입,7,1454.0
57870,57870,20190601,A-20,유출,7,1492.0
65940,65940,20190601,A-20,유입,8,2047.0
65970,65970,20190601,A-20,유출,8,1767.0
74040,74040,20190601,A-20,유입,9,2199.0
74070,74070,20190601,A-20,유출,9,2128.0
82140,82140,20190601,A-20,유입,10,2156.0
82170,82170,20190601,A-20,유출,10,2222.0
90240,90240,20190601,A-20,유입,11,2251.0
90270,90270,20190601,A-20,유출,11,2177.0
98340,98340,20190601,A-20,유입,12,2297.0
98370,98370,20190601,A-20,유출,12,2130.0
106440,106440,20190601,A-20,유입,13,2090.0
106470,106470,20190601,A-20,유출,13,2096.0
114540,114540,20190601,A-20,유입,14,2051.0
114570,114570,20190601,A-20,유출,14,1856.0
122640,122640,20190601,A-20,유입,15,1547.0
122670,122670,20190601,A-20,유출,15,1853.0
130740,130740,20190601,A-20,유입,16,1408.0
130770,130770,20190601,A-20,유출,16,1570.0
138840,138840,20190601,A-20,유입,17,993.0
138870,138870,20190601,A-20,유출,17,1663.0
146940,146940,20190601,A-20,유입,18,1478.0
146970,146970,20190601,A-20,유출,18,1663.0
155040,155040,20190601,A-20,유입,19,1435.0
155070,155070,20190601,A-20,유출,19,2085.0
163140,163140,20190601,A-20,유입,20,1336.0
163170,163170,20190601,A-20,유출,20,2047.0
171240,171240,20190601,A-20,유입,21,1427.0
171270,171270,20190601,A-20,유출,21,2042.0
179340,179340,20190601,A-20,유입,22,1387.0
179370,179370,20190601,A-20,유출,22,1961.0
187440,187440,20190601,A-20,유입,23,1002.0
187470,187470,20190601,A-20,유출,23,1532.0
1141,1141,20190602,A-20,유입,0,626.0
1171,1171,20190602,A-20,유출,0,1122.0
9241,9241,20190602,A-20,유입,1,444.0
9271,9271,20190602,A-20,유출,1,858.0
17341,17341,20190602,A-20,유입,2,340.0
17371,17371,20190602,A-20,유출,2,586.0
25441,25441,20190602,A-20,유입,3,241.0
25471,25471,20190602,A-20,유출,3,451.0
33541,33541,20190602,A-20,유입,4,223.0
33571,33571,20190602,A-20,유출,4,379.0
41641,41641,20190602,A-20,유입,5,396.0
41671,41671,20190602,A-20,유출,5,513.0
49741,49741,20190602,A-20,유입,6,888.0
49771,49771,20190602,A-20,유출,6,772.0
57841,57841,20190602,A-20,유입,7,979.0
57871,57871,20190602,A-20,유출,7,862.0
65941,65941,20190602,A-20,유입,8,1663.0
65971,65971,20190602,A-20,유출,8,1189.0
74041,74041,20190602,A-20,유입,9,2036.0
74071,74071,20190602,A-20,유출,9,1482.0
82141,82141,20190602,A-20,유입,10,2118.0
82171,82171,20190602,A-20,유출,10,1559.0
90241,90241,20190602,A-20,유입,11,2247.0
90271,90271,20190602,A-20,유출,11,1909.0
98341,98341,20190602,A-20,유입,12,2119.0
98371,98371,20190602,A-20,유출,12,2006.0
106441,106441,20190602,A-20,유입,13,1966.0
106471,106471,20190602,A-20,유출,13,2272.0
114541,114541,20190602,A-20,유입,14,1963.0
114571,114571,20190602,A-20,유출,14,2209.0
122641,122641,20190602,A-20,유입,15,1844.0
122671,122671,20190602,A-20,유출,15,2019.0
130741,130741,20190602,A-20,유입,16,1810.0
130771,130771,20190602,A-20,유출,16,2172.0
138841,138841,20190602,A-20,유입,17,1848.0
138871,138871,20190602,A-20,유출,17,2069.0
146941,146941,20190602,A-20,유입,18,1582.0
146971,146971,20190602,A-20,유출,18,2092.0
155041,155041,20190602,A-20,유입,19,1384.0
155071,155071,20190602,A-20,유출,19,1838.0
163141,163141,20190602,A-20,유입,20,1215.0
163171,163171,20190602,A-20,유출,20,1956.0
171241,171241,20190602,A-20,유입,21,1256.0
171271,171271,20190602,A-20,유출,21,1902.0
179341,179341,20190602,A-20,유입,22,1096.0
179371,179371,20190602,A-20,유출,22,1521.0
187441,187441,20190602,A-20,유입,23,743.0
187471,187471,20190602,A-20,유출,23,1017.0
1142,1142,20190603,A-20,유입,0,495.0
1172,1172,20190603,A-20,유출,0,661.0
9242,9242,20190603,A-20,유입,1,268.0
9272,9272,20190603,A-20,유출,1,415.0
17342,17342,20190603,A-20,유입,2,241.0
17372,17372,20190603,A-20,유출,2,313.0
25442,25442,20190603,A-20,유입,3,222.0
25472,25472,20190603,A-20,유출,3,283.0
33542,33542,20190603,A-20,유입,4,343.0
33572,33572,20190603,A-20,유출,4,326.0
41642,41642,20190603,A-20,유입,5,885.0
41672,41672,20190603,A-20,유출,5,940.0
49742,49742,20190603,A-20,유입,6,2355.0
49772,49772,20190603,A-20,유출,6,2139.0
57842,57842,20190603,A-20,유입,7,2301.0
57872,57872,20190603,A-20,유출,7,1805.0
65942,65942,20190603,A-20,유입,8,2452.0
65972,65972,20190603,A-20,유출,8,1713.0
74042,74042,20190603,A-20,유입,9,2112.0
74072,74072,20190603,A-20,유출,9,1800.0
82142,82142,20190603,A-20,유입,10,1892.0
82172,82172,20190603,A-20,유출,10,1714.0
90242,90242,20190603,A-20,유입,11,1946.0
90272,90272,20190603,A-20,유출,11,1748.0
98342,98342,20190603,A-20,유입,12,1706.0
98372,98372,20190603,A-20,유출,12,1683.0
106442,106442,20190603,A-20,유입,13,1838.0
106472,106472,20190603,A-20,유출,13,1971.0
114542,114542,20190603,A-20,유입,14,1787.0
114572,114572,20190603,A-20,유출,14,1943.0
122642,122642,20190603,A-20,유입,15,1766.0
122672,122672,20190603,A-20,유출,15,1763.0
130742,130742,20190603,A-20,유입,16,1580.0
130772,130772,20190603,A-20,유출,16,1569.0
138842,138842,20190603,A-20,유입,17,1622.0
138872,138872,20190603,A-20,유출,17,1827.0
146942,146942,20190603,A-20,유입,18,1353.0
146972,146972,20190603,A-20,유출,18,1880.0
155042,155042,20190603,A-20,유입,19,1256.0
155072,155072,20190603,A-20,유출,19,1489.0
163142,163142,20190603,A-20,유입,20,1011.0
163172,163172,20190603,A-20,유출,20,1748.0
171242,171242,20190603,A-20,유입,21,1299.0
