,ward_clus,업체명,경도,위도,주차장명,주차경도,주차위도,group,sum_2_y
22,6,동일석유(주)황금충전소,37.5941469,127.0736578,일원역,127.084056,37.484669,23.0,3.3456668066053585
23,6,동일석유(주)황금충전소,37.5941469,127.0736578,일원터널,127.078902,37.482745,24.0,3.3456668066053585
24,7,(주)세지,37.5174334,126.88625829999998,탄천제2호,127.0877676116,37.4931474673,25.0,3.01713870543904
25,7,(주)세지,37.5174334,126.88625829999998,일원1동,127.0817931211,37.4895657461,26.0,3.01713870543904
26,7,(주)세지,37.5174334,126.88625829999998,영희초교,127.08113120590001,37.492301660500004,27.0,3.01713870543904
27,7,(주)세지,37.5174334,126.88625829999998,일원동,127.088279,37.491368,28.0,3.01713870543904
28,8,오금가스충전소,37.5061584,127.12940829999998,수서역,127.09993500000002,37.487944,29.0,2.776702941991417
29,8,오금가스충전소,37.5061584,127.12940829999998,언북초교,127.0447140682,37.520126074000004,30.0,3.9159946365746627
30,8,오금가스충전소,37.5061584,127.12940829999998,개포동공원,127.068292231,37.4897076707,31.0,3.07209575578134
31,8,오금가스충전소,37.5061584,127.12940829999998,강일동공영주차장,127.172156,37.566151,32.0,1.7937145243365147
32,9,(주)장위가스,37.6132323,127.0584353,명일동공영주차장,127.142896,37.551013,33.0,1.6539790100954506
33,9,(주)장위가스,37.6132323,127.0584353,명일동,127.155883,37.55358,34.0,1.5224148459570386
34,9,(주)장위가스,37.6132323,127.0584353,온조대왕옆공영주차장,127.15693564969999,37.555670210900004,35.0,1.2799704335077722
35,9,(주)장위가스,37.6132323,127.0584353,천호1동공영주차장,127.136317,37.54480220000001,36.0,1.703351975549078
36,10,복지신정충전소,37.5071347,126.8689771,고분다리전통시장공영주차장,127.132024,37.542834,37.0,1.703351975549078
37,10,복지신정충전소,37.5071347,126.8689771,암사1동공영주차장,127.137985,37.55275200000001,38.0,1.9852128761416503
38,10,복지신정충전소,37.5071347,126.8689771,번2동주차장,127.036718,37.626781,39.0,0.4914459954163249
39,10,복지신정충전소,37.5071347,126.8689771,번동햇살주차장,127.033142,37.625019,40.0,0.4914459954163249
40,11,목동충전소,37.5256,126.8618748,시범주차장,127.025942,37.640013,41.0,0.7023636204038451
41,11,목동충전소,37.5256,126.8618748,대지시장길주차장,127.020227,37.620104,42.0,0.7210667962835655
42,11,목동충전소,37.5256,126.8618748,구세군길주차장,127.013517,37.625959,43.0,0.7210667962835655
43,11,목동충전소,37.5256,126.8618748,삼양마을공원주차장,127.018223,37.622894,44.0,0.7210667962835655
44,12,서초충전소,37.4730658,126.9932777,청암주차장,127.015402,37.624664,45.0,0.7210667962835655
45,12,서초충전소,37.4730658,126.9932777,삼양시장길주차장,127.015677,37.625824,46.0,0.7210667962835655
46,12,서초충전소,37.4730658,126.9932777,은혜(무인)주차장,127.016971,37.627919,47.0,0.7210667962835655
47,12,서초충전소,37.4730658,126.9932777,미아동주차장,127.022331,37.628521,48.0,0.6815115143158387
48,13,(주)풍림에너지,37.5796396,127.07705020000002,송중동주차장,127.033569,37.61160200000001,49.0,0.8081095615020244
49,13,(주)풍림에너지,37.5796396,127.07705020000002,어울림소공원주차장,127.036247,37.61858400000001,50.0,0.8081095615020244
50,13,(주)풍림에너지,37.5796396,127.07705020000002,오패산주차장,127.031151,37.622054,51.0,0.8081095615020244
51,13,(주)풍림에너지,37.5796396,127.07705020000002,송천동주차장,127.025126,37.614536,52.0,0.8385523995761026
52,14,덕마가스충전소,37.5487108,127.04272749999998,우이동주차장,127.011607,37.656681,53.0,0.5807817622149399
53,14,덕마가스충전소,37.5487108,127.04272749999998,교통광장주차장,127.007884,37.661971,54.0,0.5807817622149399
54,14,덕마가스충전소,37.5487108,127.04272749999998,인수동주차장,127.019186,37.635193,55.0,0.8064488823411368
55,14,덕마가스충전소,37.5487108,127.04272749999998,가오리주차장,127.014951,37.641526,56.0,0.8064488823411368
56,15,양평동충전소,37.527935600000006,126.8889105,화곡본-2,126.8485531,37.5441208,57.0,2.1983219666612155
57,15,양평동충전소,37.527935600000006,126.8889105,화곡본-1,126.847571,37.5397032,58.0,2.1983219666612155
58,15,양평동충전소,37.527935600000006,126.8889105,화곡5-3,126.83354409999998,37.5433295,59.0,1.8249697043387187
59,15,양평동충전소,37.527935600000006,126.8889105,화곡7-1,126.834701,37.5446015,60.0,1.8249697043387187
60,16,수도석유(주)방배충전소,37.4868961,126.973018,화곡6-1,126.84626609999998,37.5529786,61.0,1.92345296282718
61,16,수도석유(주)방배충전소,37.4868961,126.973018,화곡2-1,126.8502384,37.5359807,62.0,1.9101065280890832
62,16,수도석유(주)방배충전소,37.4868961,126.973018,화곡8-1,126.8466395,37.5384651,63.0,1.9101065280890832
63,16,수도석유(주)방배충전소,37.4868961,126.973018,화곡8-2,126.8481274,37.5376472,64.0,1.9101065280890832
64,17,동일석유(주)남부충전소,37.4842727,126.8997642,영보빌딩,126.853045,37.563296,65.0,1.6088466289298902
65,17,동일석유(주)남부충전소,37.4842727,126.8997642,방화역(동),126.813278,37.57725,66.0,1.8324797774436516
66,17,동일석유(주)남부충전소,37.4842727,126.8997642,방화역(서),126.812129,37.577527,67.0,1.8324797774436516
67,17,동일석유(주)남부충전소,37.4842727,126.8997642,방화우체국,126.814605,37.579612,68.0,1.8324797774436516
68,18,대성산업(주)동부충전소,37.5504541,127.0501927,화곡5-2,126.8385479,37.5441769,69.0,2.571027031839221
69,18,대성산업(주)동부충전소,37.5504541,127.0501927,보라매제1공영주차장,126.9345192,37.4885084,70.0,1.7719418990793256
70,18,대성산업(주)동부충전소,37.5504541,127.0501927,행운동제1공영주차장,126.960471,37.4797436,71.0,1.854607492382209
71,18,대성산업(주)동부충전소,37.5504541,127.0501927,신림동제1공영주차장,126.9233928,37.487364,72.0,1.6293682243827663
72,19,한양에너지(주),37.56495770000001,127.0743513,구로디지털단지역(상),126.903739,37.484644,73.0,1.5990256271047198
73,19,한양에너지(주),37.56495770000001,127.0743513,난우중공영주차장,126.9228102,37.46668070000001,74.0,1.7539449535035656
74,19,한양에너지(주),37.56495770000001,127.0743513,원신공영주차장,126.929213,37.470107,75.0,1.7351709888438314
75,19,한양에너지(주),37.56495770000001,127.0743513,미성동제4공영주차장,126.91992150000002,37.4762929,76.0,1.8770150449382328
76,20,장안동가스충전소,37.5628972,127.0564677,민방위교육장공영주차장,126.9112682,37.4693484,77.0,1.8770150449382328
77,20,장안동가스충전소,37.5628972,127.0564677,화양동 공영,127.07118091219999,37.5452978672,78.0,1.242979302278853
78,20,장안동가스충전소,37.5628972,127.0564677,광진광장 공영,127.0732155725,37.54769328,79.0,1.0469770567578962
79,20,장안동가스충전소,37.5628972,127.0564677,중곡3동 마을공원 공영주차장,127.0846836236,37.5699186114,80.0,0.9159908422566272
80,21,비케이서비스산업(주),37.5389711,126.8244415,능동 공영주차장,127.08024292530001,37.5540425524,81.0,0.8910553283417437
81,21,비케이서비스산업(주),37.5389711,126.8244415,구의1동 공영주차장,127.0878657299,37.538269647,82.0,1.2495402083881526
82,21,비케이서비스산업(주),37.5389711,126.8244415,구의3동 공영주차장,127.09136079870001,37.5391535787,83.0,1.4914074473007088
83,21,비케이서비스산업(주),37.5389711,126.8244415,자양유수지,127.0775284419,37.5293858107,84.0,1.322127891308963
84,22,수도에너지(주),37.5068869,126.83681409999998,자양4동 공영,127.0683511994,37.5395043104,85.0,1.2221670900254071
85,22,수도에너지(주),37.5068869,126.83681409999998,구로4동 주택가 공동,126.878328,37.48977100000001,86.0,1.4867277416293885
86,22,수도에너지(주),37.5068869,126.83681409999998,구로리공원 지하,126.891578,37.490848,87.0,1.7346541884507871
87,22,수도에너지(주),37.5068869,126.83681409999998,대림노외,126.893914,37.493238,88.0,1.7346541884507871
88,23,우일에너지(주),37.6079111,127.0280595,신도림역 환승,126.89216299999998,37.507776,89.0,2.0854813833023833
89,23,우일에너지(주),37.6079111,127.0280595,구로아트밸리 지하,126.889559,37.497057,90.0,2.0854813833023833
90,23,우일에너지(주),37.6079111,127.0280595,고척1동 마을공동,126.863882,37.502261,91.0,1.64302538876425
91,23,우일에너지(주),37.6079111,127.0280595,오류1동 텃골,126.839295,37.495385,92.0,1.4822093074413556
92,24,동원가스충전소,37.6442559,127.0303566,천왕역,126.83889,37.4866,93.0,2.066541098926864
93,24,동원가스충전소,37.6442559,127.0303566,가산디지털서측,126.8795454,37.4856589,94.0,2.269835411679325
94,24,동원가스충전소,37.6442559,127.0303566,가산동,126.8955605,37.4766272,95.0,2.269835411679325
95,24,동원가스충전소,37.6442559,127.0303566,독산1동,126.8947892,37.4648929,96.0,1.9821360460396196
96,25,동일석유(주)동주충전소,37.4994173,126.9266463,독산3동,126.9063345,37.4794495,97.0,1.66125188542183
97,25,동일석유(주)동주충전소,37.4994173,126.9266463,다목적,126.9018749,37.4763121,98.0,1.66125188542183
98,25,동일석유(주)동주충전소,37.4994173,126.9266463,구룡,126.9027254,37.4778365,99.0,1.66125188542183
99,25,동일석유(주)동주충전소,37.4994173,126.9266463,독산4동,126.9044937,37.4693894,100.0,1.3761573583393818
100,26,강동LPG충전소,37.50344860000001,127.0846755,시흥1동,126.8966903,37.4506021,101.0,1.8040505152965876
101,26,강동LPG충전소,37.50344860000001,127.0846755,남부여성발전센터,126.906039,37.463149,102.0,1.3897272370198297
102,26,강동LPG충전소,37.50344860000001,127.0846755,효봉,126.9109466,37.4607323,103.0,1.3897272370198297
103,26,강동LPG충전소,37.50344860000001,127.0846755,시흥4동,126.9067648,37.4587601,104.0,1.3897272370198297
104,27,신성에너지주식회사,37.6290624,127.06866,창동역,127.050827,37.654781,105.0,0.8960766935928486
105,27,신성에너지주식회사,37.6290624,127.06866,창동역(서),127.045832,37.652253,106.0,0.90300613137997
106,27,신성에너지주식회사,37.6290624,127.06866,휘경유수지,127.0695883,37.5892934,107.0,1.0204057955143275
107,27,신성에너지주식회사,37.6290624,127.06866,신설동 풍물시장,127.024261,37.572531,108.0,1.4688228130523882
108,28,복지장안충전소,37.57615379999999,127.0650373,장안2동,127.070618,37.578281,109.0,1.292845915976754
109,28,복지장안충전소,37.57615379999999,127.0650373,외대주차빌딩,127.0626233,37.5949959,110.0,1.0521340504681684
110,28,복지장안충전소,37.57615379999999,127.0650373,동작구청부설,126.940148,37.512187,111.0,1.7346285867555982
111,28,복지장안충전소,37.57615379999999,127.0650373,빙수골장미,126.93348600000002,37.493558,112.0,2.0738216884487004
112,29,연일가스산업(주),37.5736524,126.90409409999998,도화,126.934969,37.49962100000001,113.0,2.2022856564774167
113,29,연일가스산업(주),37.5736524,126.90409409999998,신대방역,126.913219,37.48755900000001,114.0,2.0081475467612675
114,29,연일가스산업(주),37.5736524,126.90409409999998,구릉,126.927312,37.498866,115.0,1.8510206992484963
115,29,연일가스산업(주),37.5736524,126.90409409999998,보라매공원동문,126.923544,37.493882765900004,116.0,1.8510206992484963
116,30,(주)대흥가스,37.53107650000001,126.82973909999998,흑석빗물펌프장,126.962708,37.508318,117.0,2.3893351311371602
117,30,(주)대흥가스,37.53107650000001,126.82973909999998,흑석3동,126.96228700000002,37.506417,118.0,2.3893351311371602
118,30,(주)대흥가스,37.53107650000001,126.82973909999998,동작주차공원,126.976331,37.503698,119.0,2.004628788588776
119,30,(주)대흥가스,37.53107650000001,126.82973909999998,동작대교,126.980263,37.505942,120.0,2.004628788588776
120,31,(주)남양가스,37.5205794,126.8350239,마포유수지,126.942649,37.53879000000001,121.0,1.8173638316089815
121,31,(주)남양가스,37.5205794,126.8350239,망원동,126.906454,37.559666,122.0,1.5246818285125119
122,31,(주)남양가스,37.5205794,126.8350239,미근동,126.968306,37.562217,123.0,1.2193674585734506
123,31,(주)남양가스,37.5205794,126.8350239,교대역동측,127.0159712,37.4939238,124.0,2.9023762035984912
124,32,해양가스,37.5345877,127.081491,무궁화 노외공영주차장,127.0167575,37.4922544,125.0,2.9023762035984912
125,32,해양가스,37.5345877,127.081491,언구비 주차빌딩,127.020988,37.504727,126.0,3.840032935192468
126,32,해양가스,37.5345877,127.081491,서초구립 반포2동,126.9953925,37.5041685,127.0,2.8808212138589697
127,32,해양가스,37.5345877,127.081491,미도아파트 앞 주차빌딩,127.010444,37.4999956,128.0,3.3008818087746232
128,33,공항로충전소,37.55334000000001,126.8564504,서래마을구립 공영주차장,126.9986579,37.497137,129.0,3.3008818087746232
129,33,공항로충전소,37.55334000000001,126.8564504,반포4동 주민센터 공영주차장,127.0003038,37.497432,130.0,3.3008818087746232
130,33,공항로충전소,37.55334000000001,126.8564504,이수 주차빌딩,126.9853886,37.4962412,131.0,2.7734806286717038
131,33,공항로충전소,37.55334000000001,126.8564504,방배1동 공영주차장,126.9924335,37.4854672,132.0,2.506070500594692
132,34,복지상일충전소,37.5450485,127.1675848,중앙로 공영 주차빌딩,126.992055,37.4821794,133.0,2.8630514437106016
133,34,복지상일충전소,37.5450485,127.1675848,사당노외,126.98376299999998,37.475302,134.0,2.8630514437106016
134,34,복지상일충전소,37.5450485,127.1675848,서울교통공사 사당 부설 주차장,126.985636,37.4763143,135.0,2.8630514437106016
135,34,복지상일충전소,37.5450485,127.1675848,방배열린 문화센터,126.9922476,37.4889095,136.0,2.9603771710324778
136,35,(주)삼표에너지 김포충전소,37.5380632,126.7959011,양재주차빌딩,127.041321,37.4785659,137.0,4.2987024918164805
137,35,(주)삼표에너지 김포충전소,37.5380632,126.7959011,청계산청룡,127.059622,37.44665300000001,138.0,2.574122867310566
138,35,(주)삼표에너지 김포충전소,37.5380632,126.7959011,하왕십리(건물),127.028167,37.5605019,139.0,1.4781208238835348
139,35,(주)삼표에너지 김포충전소,37.5380632,126.7959011,동대문,127.012132,37.567161,140.0,1.6947648448204835
140,36,대흥에너지산업(주),37.52972379999999,126.8450293,마장동(건물),127.0349419,37.5700669,141.0,1.6947648448204835
141,36,대흥에너지산업(주),37.52972379999999,126.8450293,마장동축산물 서문,127.03854479999998,37.5706795,142.0,1.6947648448204835
142,36,대흥에너지산업(주),37.52972379999999,126.8450293,응봉동(평면),127.0345617,37.550532200000006,143.0,1.3635399673822146
143,36,대흥에너지산업(주),37.52972379999999,126.8450293,성수2가1동(건물),127.0563893,37.5368616,144.0,1.5240048626641192
144,37,복지노원충전소,37.6868658,127.0536446,송정동 (건물),127.0682035,37.5497209,145.0,1.0276173988657795
145,37,복지노원충전소,37.6868658,127.0536446,용답동(건물),127.0540087,37.5644539,146.0,1.1619314479215523
146,37,복지노원충전소,37.6868658,127.0536446,용답제2공영주차장,127.0559285,37.56302700000001,147.0,1.1619314479215523
147,37,복지노원충전소,37.6868658,127.0536446,서울교통공사 인재개발원 부설 주차장,127.056888,37.562018,148.0,1.1619314479215523
148,38,강서가스충전소,37.5549768,126.766738,도선동,127.0319098,37.5656446,149.0,1.810698215515504
149,38,강서가스충전소,37.5549768,126.766738,홍익동(건물),127.0338459,37.565856,150.0,1.810698215515504
150,38,강서가스충전소,37.5549768,126.766738,새싹마을 공영주차장,127.01098111,37.56868111,151.0,1.810698215515504
151,38,강서가스충전소,37.5549768,126.766738,금호초등학교(건물),127.0194207,37.5523437,152.0,1.7532306801052904
152,39,신림충전소,37.4735388,126.9319687,벤처빌딩,127.0423002,37.6083886,153.0,0.7866102618885447
153,39,신림충전소,37.4735388,126.9319687,장위시장,127.0484822,37.6105275,154.0,0.6737144430093571
154,39,신림충전소,37.4735388,126.9319687,경동고,127.012726,37.5861472,155.0,0.9918729171327196
155,39,신림충전소,37.4735388,126.9319687,종암1동,127.031037,37.599277,156.0,1.3651212647564988
156,40,(주)상현상사,37.5136307,127.0291575,풍납1공영,127.120271,37.535527,157.0,1.5497511382157256
157,40,(주)상현상사,37.5136307,127.0291575,풍납2공영,127.116125,37.535919,158.0,1.5497511382157256
158,40,(주)상현상사,37.5136307,127.0291575,풍납시장,127.121273,37.537238,159.0,1.5497511382157256
159,40,(주)상현상사,37.5136307,127.0291575,거여동공영,127.150388,37.492249,160.0,1.5695314963433895
160,41,(주)경기에너지,37.5364849,127.1268028,마천동2,127.156487,37.494314,161.0,1.7057316437509835
161,41,(주)경기에너지,37.5364849,127.1268028,마천동3,127.149842,37.496088,162.0,1.7057316437509835
162,41,(주)경기에너지,37.5364849,127.1268028,천마,127.154843,37.50019,163.0,1.7529998587017752
163,41,(주)경기에너지,37.5364849,127.1268028,방이고분 주차장,127.118439,37.507409,164.0,1.8089929741506845
164,42,개봉충전소,37.49642120000001,126.8583566,방이동,127.11391299999998,37.51372,165.0,2.1667137035743718
165,42,개봉충전소,37.49642120000001,126.8583566,송파동,127.113321,37.507013,166.0,2.0793254089413837
166,42,개봉충전소,37.49642120000001,126.8583566,송파근린공원주차장,127.10943799999998,37.506456,167.0,2.0793254089413837
167,42,개봉충전소,37.49642120000001,126.8583566,삼전동,127.095957,37.500199,168.0,2.142260316775673
168,43,둔촌충전소,37.5252332,127.1444095,가락동1(체비지),127.118803,37.49442,169.0,2.294402909811981
169,43,둔촌충전소,37.5252332,127.1444095,가락동2(체비지),127.119759,37.494681,170.0,2.294402909811981
170,43,둔촌충전소,37.5252332,127.1444095,문정근린공원,127.124748,37.485972,171.0,1.8874736250732311
171,43,둔촌충전소,37.5252332,127.1444095,신천유수지,127.102903,37.522409,172.0,2.106670050404744
172,44,(주)노일가스,37.6714118,127.05336090000002,잠실역,127.103524,37.513118,173.0,2.106670050404744
173,44,(주)노일가스,37.6714118,127.05336090000002,송파나루공원 동호주차장,127.106549,37.513205,174.0,2.106670050404744
174,44,(주)노일가스,37.6714118,127.05336090000002,잠실역환승,127.105963,37.514926,175.0,2.106670050404744
175,44,(주)노일가스,37.6714118,127.05336090000002,더다이닝호수,127.101088,37.510556,176.0,2.673941639721189
176,45,(주)청학에너지,37.628133,127.04186509999998,서울놀이마당,127.097721,37.508941,177.0,2.673941639721189
177,45,(주)청학에너지,37.628133,127.04186509999998,목동,126.8765231493,37.5281321595,178.0,2.289722983063457
178,45,(주)청학에너지,37.628133,127.04186509999998,바람개비,126.874151,37.530285,179.0,2.289722983063457
179,45,(주)청학에너지,37.628133,127.04186509999998,한마음,126.878046,37.530767,180.0,2.289722983063457
180,46,진양가스,37.4905825,127.0346343,목2동 월촌,126.874808,37.546036,181.0,2.1577341164463832
181,46,진양가스,37.4905825,127.0346343,달마을,126.871574,37.544424,182.0,2.1577341164463832
182,46,진양가스,37.4905825,127.0346343,한두,126.866094,37.548771,183.0,1.9479218905685611
183,46,진양가스,37.4905825,127.0346343,목3동 해운,126.865111,37.5419998,184.0,1.9479218905685611
184,47,(주)홍릉가스충전소,37.591046,127.0390423,당곡,126.845025,37.524465,185.0,1.6863560051801902
185,47,(주)홍릉가스충전소,37.591046,127.0390423,서서울,126.832411,37.528565,186.0,1.503680644851881
186,47,(주)홍릉가스충전소,37.591046,127.0390423,능골,126.824559,37.533173,187.0,1.503680644851881
187,47,(주)홍릉가스충전소,37.591046,127.0390423,신우,126.828575,37.534569,188.0,1.503680644851881
188,48,(주)에스케이행복에너지,37.6657713,127.0413803,법마을,126.860547,37.521636,189.0,1.892386715846168
189,48,(주)에스케이행복에너지,37.6657713,127.0413803,문화회관 지하,126.8633461,37.5164386,190.0,1.9105303633149175
190,48,(주)에스케이행복에너지,37.6657713,127.0413803,어울림,126.869307,37.522152,191.0,1.9105303633149175
191,48,(주)에스케이행복에너지,37.6657713,127.0413803,우리,126.879154,37.53667100000001,192.0,2.4775473763521583
192,49,복지마곡충전소,37.5651159,126.8065389,도서관,126.876624,37.533463,193.0,2.4775473763521583
193,49,복지마곡충전소,37.5651159,126.8065389,양천사회단체봉사센터,126.875401,37.53182329999999,194.0,2.4775473763521583
194,49,복지마곡충전소,37.5651159,126.8065389,목동체비지,126.880635,37.53700900000001,195.0,2.4775473763521583
195,49,복지마곡충전소,37.5651159,126.8065389,양평2동청사 공영주차장,126.885352,37.536396,196.0,2.4775473763521583
196,50,오승프라임산업(주),37.5069035,126.826906,당산노외,126.899395,37.526223,197.0,2.142320809927471
197,50,오승프라임산업(주),37.5069035,126.826906,당산1동 공영주차장,126.899427,37.523768,198.0,2.142320809927471
198,50,오승프라임산업(주),37.5069035,126.826906,당산근린공원공영주차장,126.895135,37.525177,199.0,2.142320809927471
199,50,오승프라임산업(주),37.5069035,126.826906,별관청사공영주차장,126.894421,37.528402,200.0,2.142320809927471
200,51,수도에너지(주)동서울충전소,37.5896355,127.0572487,신길역사(1호선)공영주차장,126.91747,37.515746,201.0,1.9734578568677663
201,51,수도에너지(주)동서울충전소,37.5896355,127.0572487,신길1동공영주차장,126.918608,37.510226,202.0,1.9734578568677663
202,51,수도에너지(주)동서울충전소,37.5896355,127.0572487,경부제3녹지 공영주차장,126.923185,37.513329,203.0,1.9734578568677663
203,51,수도에너지(주)동서울충전소,37.5896355,127.0572487,도림초교공영주차장,126.907033,37.50796,204.0,1.997157489910032
204,52,(주)영동가스,37.5188926,127.0096661,신길4동공영주차장,126.912013,37.505356,205.0,1.6581212426107506
205,52,(주)영동가스,37.5188926,127.0096661,신길4동1동1마을공원공영주차장,126.911729,37.50708,206.0,1.6581212426107506
206,52,(주)영동가스,37.5188926,127.0096661,신길5동공영주차장,126.904818,37.502098,207.0,1.6911607968304394
207,52,(주)영동가스,37.5188926,127.0096661,신길6동공영주차장,126.91133700000002,37.50262100000001,208.0,2.009295786879326
208,53,남서울가스(주),37.4977796,127.0733765,신길7동공영주차장,126.922235,37.508238,209.0,1.9576704933427127
209,53,남서울가스(주),37.4977796,127.0733765,대림어린이공원공영주차장,126.903339,37.491121,210.0,1.8217035695351744
210,53,남서울가스(주),37.4977796,127.0733765,대림2동공영주차장,126.899931,37.491568,211.0,2.0117270398346507
211,53,남서울가스(주),37.4977796,127.0733765,대림3동공영주차장,126.900465,37.497991,212.0,2.2687089407361443
212,54,명화가스(주),37.47367620000001,126.9512765,대림운동장공영주차장,126.89481,37.499611,213.0,2.2687089407361443
213,54,명화가스(주),37.47367620000001,126.9512765,영등포본동제1 공영주차장,126.909151,37.514358,214.0,2.18783981658982
214,54,명화가스(주),37.47367620000001,126.9512765,영등포본동제2공영주차장,126.914068,37.51328400000001,215.0,2.18783981658982
215,54,명화가스(주),37.47367620000001,126.9512765,영등포여고공영주차장,126.915272,37.515377,216.0,2.18783981658982
216,55,대양가스충전소,37.5583883,126.8585873,영등포동제2 공영주차장,126.908556,37.523736,217.0,2.500831077734249
217,55,대양가스충전소,37.5583883,126.8585873,신길환승(5호선)공영주차장,126.914663,37.517666,218.0,2.500831077734249
218,55,대양가스충전소,37.5583883,126.8585873,도림동 공영주차장,126.896694,37.508188,219.0,2.022259971477146
219,55,대양가스충전소,37.5583883,126.8585873,해방촌노외,126.984383,37.544221,220.0,1.3444334522749029
220,56,암사충전소,37.55177910000001,127.1255452,청구 공영주차장,126.97591211,37.55827811,221.0,1.3444334522749029
221,56,암사충전소,37.55177910000001,127.1255452,용산주차빌딩,127.002074,37.539028,222.0,1.842044881418781
222,56,암사충전소,37.55177910000001,127.1255452,갈현1동 공영주차장,126.915337,37.626498,223.0,1.0634061162697843
223,56,암사충전소,37.55177910000001,127.1255452,구산동마을공원지하공영주차장,126.908474,37.614751,224.0,1.2436271689586271
224,57,(주)중앙에너비스 삼중가스지점,37.4617966,126.8961355,서신초교지하공영주차장,126.906839,37.59231079999999,225.0,1.0367150025335363
225,57,(주)중앙에너비스 삼중가스지점,37.4617966,126.8961355,새장골 공영주차장,126.923549,37.624469,226.0,1.2754858252246215
226,57,(주)중앙에너비스 삼중가스지점,37.4617966,126.8961355,연광초교지하공영주차장,126.924438,37.623995,227.0,1.2754858252246215
227,57,(주)중앙에너비스 삼중가스지점,37.4617966,126.8961355,응암3동 공영주차장,126.915289,37.593506,228.0,1.220909866862698
228,58,(주)평안에너지 도봉충전소,37.6669495,127.0037197,매바위공영주차장,126.920786,37.586576,229.0,1.220909866862698
229,58,(주)평안에너지 도봉충전소,37.6669495,127.0037197,세종로,126.975866,37.573397,230.0,1.2806751044229578
230,58,(주)평안에너지 도봉충전소,37.6669495,127.0037197,비봉,126.9565401309,37.612215534899995,231.0,1.3106279333285158
231,58,(주)평안에너지 도봉충전소,37.6669495,127.0037197,서린노외,126.981483,37.569835,232.0,1.885395461880946
232,59,한일가스산업(주),37.5018823,126.8756656,종묘,126.994045,37.574496,233.0,1.885395461880946
233,59,한일가스산업(주),37.5018823,126.8756656,서인사마당,126.98358586270001,37.5736815664,234.0,1.885395461880946
234,59,한일가스산업(주),37.5018823,126.8756656,다산동 공영주차장,126.96956211,37.56494611,235.0,1.5099787779274263
235,59,한일가스산업(주),37.5018823,126.8756656,초동 공영주차장,126.97616311,37.56645111,236.0,1.5099787779274263
236,60,태능가스(주),37.6169558,127.0703365,성곽 공영주차장,126.97925811,37.56224411,237.0,1.5099787779274263
237,60,태능가스(주),37.6169558,127.0703365,문화 공영주차장,126.98067411,37.56314111,238.0,1.5099787779274263
238,60,태능가스(주),37.6169558,127.0703365,묵정공원지하 공영주차장,126.9801311,37.56444111,239.0,1.5099787779274263
239,60,태능가스(주),37.6169558,127.0703365,황학어린이공원 공영주차장,126.97296811,37.56131111,240.0,1.5099787779274263
