,시도,시군구,행정구역명,행정동(행정기관명),법정동,행정구역코드,행정기관코드,행정기관 생성일,법정동코드
597,서울특별시,영등포구,양평1동,양평제1동,양평동1가,1119061,1156061000,19880423,1156012500
598,서울특별시,영등포구,양평1동,양평제1동,양평동2가,1119061,1156061000,19880423,1156012600
599,서울특별시,영등포구,양평1동,양평제1동,양평동3가,1119061,1156061000,19880423,1156012700
600,서울특별시,영등포구,양평2동,양평제2동,양평동3가,1119062,1156062000,19880423,1156012700
601,서울특별시,영등포구,양평2동,양평제2동,양평동4가,1119062,1156062000,19880423,1156012800
602,서울특별시,영등포구,양평2동,양평제2동,양평동5가,1119062,1156062000,19880423,1156012900
603,서울특별시,영등포구,양평2동,양평제2동,양평동6가,1119062,1156062000,19880423,1156013000
604,서울특별시,영등포구,양평2동,양평제2동,양화동,1119062,1156062000,19880423,1156013100
605,서울특별시,영등포구,양평2동,양평제2동,양평동,1119062,1156062000,19880423,1156013400
606,서울특별시,영등포구,신길1동,신길제1동,신길동,1119063,1156063000,19880423,1156013200
607,서울특별시,영등포구,신길3동,신길제3동,신길동,1119065,1156065000,19880423,1156013200
608,서울특별시,영등포구,신길4동,신길제4동,신길동,1119066,1156066000,19880423,1156013200
609,서울특별시,영등포구,신길5동,신길제5동,신길동,1119067,1156067000,19880423,1156013200
610,서울특별시,영등포구,신길5동,신길제5동,대림동,1119067,1156067000,19880423,1156013300
611,서울특별시,영등포구,신길6동,신길제6동,신길동,1119068,1156068000,19880423,1156013200
612,서울특별시,영등포구,신길7동,신길제7동,신길동,1119069,1156069000,19880423,1156013200
613,서울특별시,영등포구,대림1동,대림제1동,대림동,1119070,1156070000,19880423,1156013300
614,서울특별시,영등포구,대림2동,대림제2동,대림동,1119071,1156071000,19880423,1156013300
615,서울특별시,영등포구,대림3동,대림제3동,대림동,1119072,1156072000,19880423,1156013300
616,서울특별시,동작구,동작구,동작구,동작구,11200,1159000000,19880423,1159000000
617,서울특별시,동작구,노량진1동,노량진제1동,노량진동,1120072,1159051000,19880423,1159010100
618,서울특별시,동작구,노량진1동,노량진제1동,본동,1120072,1159051000,19880423,1159010400
619,서울특별시,동작구,노량진2동,노량진제2동,노량진동,1120052,1159052000,19880423,1159010100
620,서울특별시,동작구,상도1동,상도제1동,상도동,1120053,1159053000,19880423,1159010200
621,서울특별시,동작구,상도1동,상도제1동,상도1동,1120053,1159053000,19880423,1159010300
622,서울특별시,동작구,상도2동,상도제2동,상도동,1120054,1159054000,19880423,1159010200
623,서울특별시,동작구,상도3동,상도제3동,상도동,1120055,1159055000,19880423,1159010200
624,서울특별시,동작구,상도4동,상도제4동,상도동,1120056,1159056000,19880423,1159010200
625,서울특별시,동작구,흑석동,흑석동,흑석동,1120071,1159060500,20080201,1159010500
626,서울특별시,동작구,사당1동,사당제1동,사당동,1120063,1159062000,19880423,1159010700
627,서울특별시,동작구,사당2동,사당제2동,동작동,1120073,1159063000,20080901,1159010600
628,서울특별시,동작구,사당2동,사당제2동,사당동,1120073,1159063000,20080901,1159010700
629,서울특별시,동작구,사당3동,사당제3동,사당동,1120065,1159064000,19880423,1159010700
630,서울특별시,동작구,사당4동,사당제4동,사당동,1120066,1159065000,19880423,1159010700
631,서울특별시,동작구,사당5동,사당제5동,사당동,1120067,1159065100,19920701,1159010700
632,서울특별시,동작구,대방동,대방동,대방동,1120068,1159066000,19880423,1159010800
633,서울특별시,동작구,신대방1동,신대방제1동,신대방동,1120069,1159067000,19880423,1159010900
634,서울특별시,동작구,신대방2동,신대방제2동,신대방동,1120070,1159068000,19880423,1159010900
635,서울특별시,관악구,관악구,관악구,관악구,11210,1162000000,19880423,1162000000
636,서울특별시,관악구,보라매동,보라매동,봉천동,1121052,1162052500,20080901,1162010100
637,서울특별시,관악구,청림동,청림동,봉천동,1121054,1162054500,20080901,1162010100
638,서울특별시,관악구,성현동,성현동,봉천동,1121079,1162056500,20080901,1162010100
639,서울특별시,관악구,행운동,행운동,봉천동,1121057,1162057500,20080901,1162010100
640,서울특별시,관악구,낙성대동,낙성대동,봉천동,1121058,1162058500,20080901,1162010100
641,서울특별시,관악구,청룡동,청룡동,봉천동,1121080,1162059500,20080901,1162010100
642,서울특별시,관악구,은천동,은천동,봉천동,1121078,1162060500,20080901,1162010100
643,서울특별시,관악구,중앙동,중앙동,봉천동,1121061,1162061500,20080901,1162010100
644,서울특별시,관악구,인헌동,인헌동,봉천동,1121062,1162062500,20080901,1162010100
645,서울특별시,관악구,남현동,남현동,남현동,1121063,1162063000,19880423,1162010300
646,서울특별시,관악구,서원동,서원동,신림동,1121064,1162064500,20080901,1162010200
647,서울특별시,관악구,신원동,신원동,신림동,1121065,1162065500,20080901,1162010200
648,서울특별시,관악구,서림동,서림동,신림동,1121066,1162066500,20080901,1162010200
649,서울특별시,관악구,신사동,신사동,신림동,1121068,1162068500,20080901,1162010200
650,서울특별시,관악구,신림동,신림동,신림동,1121069,1162069500,20080901,1162010200
651,서울특별시,관악구,난향동,난향동,신림동,1121071,1162071500,20080901,1162010200
652,서울특별시,관악구,조원동,조원동,신림동,1121072,1162072500,20080901,1162010200
653,서울특별시,관악구,대학동,대학동,신림동,1121073,1162073500,20080901,1162010200
654,서울특별시,관악구,삼성동,삼성동,신림동,1121082,1162074500,20080901,1162010200
655,서울특별시,관악구,미성동,미성동,신림동,1121083,1162076500,20080901,1162010200
656,서울특별시,관악구,난곡동,난곡동,신림동,1121081,1162077500,20080901,1162010200
657,서울특별시,서초구,서초구,서초구,서초구,11220,1165000000,19880423,1165000000
658,서울특별시,서초구,서초1동,서초1동,서초동,1122051,1165051000,19880423,1165010800
659,서울특별시,서초구,서초2동,서초2동,서초동,1122052,1165052000,19880423,1165010800
660,서울특별시,서초구,서초3동,서초3동,방배동,1122053,1165053000,19890427,1165010100
661,서울특별시,서초구,서초3동,서초3동,서초동,1122053,1165053000,19890427,1165010800
662,서울특별시,서초구,서초4동,서초4동,서초동,1122054,1165053100,19910907,1165010800
663,서울특별시,서초구,잠원동,잠원동,잠원동,1122055,1165054000,19880423,1165010600
664,서울특별시,서초구,반포본동,반포본동,반포동,1122056,1165055000,19880423,1165010700
665,서울특별시,서초구,반포1동,반포1동,반포동,1122057,1165056000,19880423,1165010700
666,서울특별시,서초구,반포2동,반포2동,반포동,1122058,1165057000,19880423,1165010700
667,서울특별시,서초구,반포3동,반포3동,잠원동,1122059,1165058000,19880423,1165010600
668,서울특별시,서초구,반포4동,반포4동,반포동,1122060,1165058100,19890901,1165010700
669,서울특별시,서초구,방배본동,방배본동,방배동,1122061,1165059000,19880423,1165010100
670,서울특별시,서초구,방배1동,방배1동,방배동,1122062,1165060000,19880423,1165010100
671,서울특별시,서초구,방배2동,방배2동,방배동,1122063,1165061000,19880423,1165010100
672,서울특별시,서초구,방배3동,방배3동,방배동,1122064,1165062000,19880423,1165010100
673,서울특별시,서초구,방배4동,방배4동,방배동,1122065,1165062100,19910907,1165010100
674,서울특별시,서초구,양재1동,양재1동,양재동,1122066,1165065100,19920701,1165010200
675,서울특별시,서초구,양재1동,양재1동,우면동,1122066,1165065100,19920701,1165010300
676,서울특별시,서초구,양재2동,양재2동,양재동,1122067,1165065200,19920701,1165010200
677,서울특별시,서초구,양재2동,양재2동,원지동,1122067,1165065200,19920701,1165010400
678,서울특별시,서초구,내곡동,내곡동,내곡동,1122068,1165066000,19880423,1165010900
679,서울특별시,서초구,내곡동,내곡동,염곡동,1122068,1165066000,19880423,1165011000
680,서울특별시,서초구,내곡동,내곡동,신원동,1122068,1165066000,19880423,1165011100
681,서울특별시,강남구,강남구,강남구,강남구,11230,1168000000,19880423,1168000000
682,서울특별시,강남구,신사동,신사동,신사동,1123051,1168051000,19880423,1168010700
683,서울특별시,강남구,신사동,신사동,압구정동,1123051,1168051000,19880423,1168011000
684,서울특별시,강남구,논현1동,논현1동,논현동,1123052,1168052100,19921001,1168010800
685,서울특별시,강남구,논현2동,논현2동,논현동,1123053,1168053100,19921001,1168010800
686,서울특별시,강남구,압구정동,압구정동,신사동,1123077,1168054500,20090301,1168010700
687,서울특별시,강남구,압구정동,압구정동,압구정동,1123077,1168054500,20090301,1168011000
688,서울특별시,강남구,청담동,청담동,청담동,1123078,1168056500,20090301,1168010400
689,서울특별시,강남구,삼성1동,삼성1동,삼성동,1123058,1168058000,19880423,1168010500
690,서울특별시,강남구,삼성2동,삼성2동,삼성동,1123059,1168059000,19880423,1168010500
691,서울특별시,강남구,대치1동,대치1동,대치동,1123060,1168060000,19880423,1168010600
692,서울특별시,강남구,대치2동,대치2동,대치동,1123079,1168061000,19880423,1168010600
693,서울특별시,강남구,대치4동,대치4동,대치동,1123063,1168063000,19880701,1168010600
694,서울특별시,강남구,역삼1동,역삼1동,역삼동,1123064,1168064000,19880423,1168010100
695,서울특별시,강남구,역삼2동,역삼2동,역삼동,1123065,1168065000,19880423,1168010100
696,서울특별시,강남구,도곡1동,도곡1동,도곡동,1123066,1168065500,19890101,1168011800
697,서울특별시,강남구,도곡2동,도곡2동,도곡동,1123067,1168065600,19890101,1168011800
698,서울특별시,강남구,개포1동,개포1동,개포동,1123068,1168066000,19880423,1168010300
699,서울특별시,강남구,개포2동,개포2동,개포동,1123080,1168067000,19880423,1168010300
700,서울특별시,강남구,개포2동,개포2동,일원동,1123080,1168067000,19880423,1168011400
701,서울특별시,강남구,개포4동,개포4동,개포동,1123071,1168069000,19880701,1168010300
702,서울특별시,강남구,세곡동,세곡동,세곡동,1123076,1168070000,19880423,1168011100
703,서울특별시,강남구,세곡동,세곡동,자곡동,1123076,1168070000,19880423,1168011200
704,서울특별시,강남구,세곡동,세곡동,율현동,1123076,1168070000,19880423,1168011300
705,서울특별시,강남구,일원본동,일원본동,일원동,1123072,1168072000,19921001,1168011400
706,서울특별시,강남구,일원본동,일원본동,수서동,1123072,1168072000,19921001,1168011500
707,서울특별시,강남구,일원1동,일원1동,일원동,1123073,1168073000,19921001,1168011400
708,서울특별시,강남구,일원1동,일원1동,수서동,1123073,1168073000,19921001,1168011500
709,서울특별시,강남구,일원2동,일원2동,개포동,1123074,1168074000,19921001,1168010300
710,서울특별시,강남구,일원2동,일원2동,대치동,1123074,1168074000,19921001,1168010600
711,서울특별시,강남구,일원2동,일원2동,일원동,1123074,1168074000,19921001,1168011400
712,서울특별시,강남구,수서동,수서동,수서동,1123075,1168075000,19921001,1168011500
713,서울특별시,송파구,송파구,송파구,송파구,11240,1171000000,19880423,1171000000
714,서울특별시,송파구,풍납1동,풍납1동,풍납동,1124051,1171051000,19880423,1171010300
715,서울특별시,송파구,풍납2동,풍납2동,풍납동,1124052,1171052000,19880423,1171010300
716,서울특별시,송파구,거여1동,거여1동,거여동,1124053,1171053100,19920701,1171011300
717,서울특별시,송파구,거여2동,거여2동,거여동,1124054,1171053200,19920701,1171011300
718,서울특별시,송파구,마천1동,마천1동,마천동,1124055,1171054000,19880423,1171011400
719,서울특별시,송파구,마천2동,마천2동,마천동,1124056,1171055000,19880423,1171011400
720,서울특별시,송파구,방이1동,방이1동,방이동,1124057,1171056100,19920701,1171011100
721,서울특별시,송파구,방이2동,방이2동,방이동,1124058,1171056200,19920701,1171011100
722,서울특별시,송파구,오륜동,오륜동,방이동,1124059,1171056600,19890601,1171011100
723,서울특별시,송파구,오금동,오금동,오금동,1124060,1171057000,19880423,1171011200
724,서울특별시,송파구,송파1동,송파1동,송파동,1124061,1171058000,19880423,1171010400
725,서울특별시,송파구,송파2동,송파2동,송파동,1124062,1171059000,19880423,1171010400
726,서울특별시,송파구,석촌동,석촌동,석촌동,1124063,1171060000,19880423,1171010500
727,서울특별시,송파구,삼전동,삼전동,삼전동,1124064,1171061000,19880701,1171010600
728,서울특별시,송파구,가락본동,가락본동,가락동,1124065,1171062000,19880701,1171010700
729,서울특별시,송파구,가락1동,가락1동,가락동,1124066,1171063100,19890601,1171010700
730,서울특별시,송파구,가락2동,가락2동,가락동,1124067,1171063200,19890601,1171010700
731,서울특별시,송파구,문정1동,문정1동,문정동,1124068,1171064100,19890901,1171010800
732,서울특별시,송파구,문정2동,문정2동,문정동,1124069,1171064200,19890901,1171010800
733,서울특별시,송파구,문정2동,문정2동,장지동,1124069,1171064200,19890901,1171010900
734,서울특별시,송파구,장지동,장지동,문정동,1124081,1171064600,19960801,1171010800
735,서울특별시,송파구,장지동,장지동,장지동,1124081,1171064600,19960801,1171010900
736,서울특별시,송파구,위례동,위례동,장지동,1124082,1171064700,20150706,1171010900
737,서울특별시,송파구,위례동,위례동,거여동,1124082,1171064700,20150706,1171011300
738,서울특별시,송파구,잠실본동,잠실본동,잠실동,1124071,1171065000,19880423,1171010100
739,서울특별시,송파구,잠실2동,잠실2동,잠실동,1124079,1171067000,19880423,1171010100
740,서울특별시,송파구,잠실3동,잠실3동,잠실동,1124080,1171068000,19880423,1171010100
741,서울특별시,송파구,잠실4동,잠실4동,신천동,1124075,1171069000,19880423,1171010200
742,서울특별시,송파구,잠실6동,잠실6동,신천동,1124077,1171071000,19880423,1171010200
743,서울특별시,송파구,잠실7동,잠실7동,잠실동,1124078,1171072000,19890901,1171010100
744,서울특별시,강동구,강동구,강동구,강동구,11250,1174000000,19880423,1174000000
745,서울특별시,강동구,강일동,강일동,상일동,1125051,1174051500,20000101,1174010300
746,서울특별시,강동구,강일동,강일동,강일동,1125051,1174051500,20000101,1174011000
747,서울특별시,강동구,상일동,상일동,상일동,1125052,1174052000,19880423,1174010300
748,서울특별시,강동구,명일1동,명일제1동,명일동,1125053,1174053000,19880501,1174010100
749,서울특별시,강동구,명일2동,명일제2동,명일동,1125054,1174054000,19880423,1174010100
750,서울특별시,강동구,고덕1동,고덕제1동,고덕동,1125055,1174055000,19880423,1174010200
751,서울특별시,강동구,고덕2동,고덕제2동,고덕동,1125056,1174056000,19880423,1174010200
752,서울특별시,강동구,암사1동,암사제1동,암사동,1125072,1174057000,19880423,1174010700
753,서울특별시,강동구,암사2동,암사제2동,암사동,1125058,1174058000,19880423,1174010700
754,서울특별시,강동구,암사3동,암사제3동,암사동,1125059,1174059000,19880423,1174010700
755,서울특별시,강동구,천호1동,천호제1동,천호동,1125061,1174060000,19880423,1174010900
756,서울특별시,강동구,천호2동,천호제2동,천호동,1125073,1174061000,19880423,1174010900
757,서울특별시,강동구,천호3동,천호제3동,천호동,1125063,1174062000,19880423,1174010900
758,서울특별시,강동구,성내1동,성내제1동,성내동,1125065,1174064000,19880423,1174010800
759,서울특별시,강동구,성내2동,성내제2동,성내동,1125066,1174065000,19880423,1174010800
760,서울특별시,강동구,성내3동,성내제3동,성내동,1125067,1174066000,19880423,1174010800
761,서울특별시,강동구,길동,길동,길동,1125074,1174068500,20080707,1174010500
762,서울특별시,강동구,둔촌1동,둔촌제1동,둔촌동,1125070,1174069000,19880423,1174010600
763,서울특별시,강동구,둔촌2동,둔촌제2동,둔촌동,1125071,1174070000,19880423,1174010600
