,일자,지점번호,방향,시간,교통량,null
6820,20190501,D-30,유입,0,1024.0,0
6851,20190501,D-30,유출,0,1549.0,0
15190,20190501,D-30,유입,1,853.0,0
15221,20190501,D-30,유출,1,1397.0,0
23560,20190501,D-30,유입,2,709.0,0
23591,20190501,D-30,유출,2,1078.0,0
31930,20190501,D-30,유입,3,605.0,0
31961,20190501,D-30,유출,3,870.0,0
40300,20190501,D-30,유입,4,620.0,0
40331,20190501,D-30,유출,4,690.0,0
48670,20190501,D-30,유입,5,816.0,0
48701,20190501,D-30,유출,5,634.0,0
57040,20190501,D-30,유입,6,1344.0,0
57071,20190501,D-30,유출,6,1094.0,0
65410,20190501,D-30,유입,7,1607.0,0
65441,20190501,D-30,유출,7,1239.0,0
73780,20190501,D-30,유입,8,1863.0,0
73811,20190501,D-30,유출,8,1505.0,0
82150,20190501,D-30,유입,9,2243.0,0
82181,20190501,D-30,유출,9,1667.0,0
90520,20190501,D-30,유입,10,2360.0,0
90551,20190501,D-30,유출,10,1706.0,0
98890,20190501,D-30,유입,11,2268.0,0
98921,20190501,D-30,유출,11,1810.0,0
107260,20190501,D-30,유입,12,2061.0,0
107291,20190501,D-30,유출,12,1913.0,0
115630,20190501,D-30,유입,13,1892.0,0
115661,20190501,D-30,유출,13,1892.0,0
124000,20190501,D-30,유입,14,1739.0,0
124031,20190501,D-30,유출,14,1977.0,0
132370,20190501,D-30,유입,15,1685.0,0
132401,20190501,D-30,유출,15,2081.0,0
140740,20190501,D-30,유입,16,1817.0,0
140771,20190501,D-30,유출,16,2214.0,0
149110,20190501,D-30,유입,17,1677.0,0
149141,20190501,D-30,유출,17,2326.0,0
157480,20190501,D-30,유입,18,1495.0,0
157511,20190501,D-30,유출,18,2260.0,0
165850,20190501,D-30,유입,19,1231.0,0
165881,20190501,D-30,유출,19,2030.0,0
174220,20190501,D-30,유입,20,1291.0,0
174251,20190501,D-30,유출,20,2119.0,0
182590,20190501,D-30,유입,21,1478.0,0
182621,20190501,D-30,유출,21,2190.0,0
190960,20190501,D-30,유입,22,1222.0,0
190991,20190501,D-30,유출,22,2021.0,0
199330,20190501,D-30,유입,23,977.0,0
199361,20190501,D-30,유출,23,1404.0,0
6821,20190502,D-30,유입,0,679.0,0
6852,20190502,D-30,유출,0,1141.0,0
15191,20190502,D-30,유입,1,496.0,0
15222,20190502,D-30,유출,1,728.0,0
23561,20190502,D-30,유입,2,380.0,0
23592,20190502,D-30,유출,2,567.0,0
31931,20190502,D-30,유입,3,299.0,0
31962,20190502,D-30,유출,3,410.0,0
40301,20190502,D-30,유입,4,460.0,0
40332,20190502,D-30,유출,4,414.0,0
48671,20190502,D-30,유입,5,1192.0,0
48702,20190502,D-30,유출,5,766.0,0
57041,20190502,D-30,유입,6,2201.0,0
57072,20190502,D-30,유출,6,1322.0,0
65411,20190502,D-30,유입,7,2701.0,0
65442,20190502,D-30,유출,7,1572.0,0
73781,20190502,D-30,유입,8,2414.0,0
73812,20190502,D-30,유출,8,1809.0,0
82151,20190502,D-30,유입,9,2307.0,0
82182,20190502,D-30,유출,9,1822.0,0
90521,20190502,D-30,유입,10,2100.0,0
90552,20190502,D-30,유출,10,1828.0,0
98891,20190502,D-30,유입,11,1924.0,0
98922,20190502,D-30,유출,11,1862.0,0
107261,20190502,D-30,유입,12,1673.0,0
107292,20190502,D-30,유출,12,1820.0,0
115631,20190502,D-30,유입,13,1721.0,0
115662,20190502,D-30,유출,13,1836.0,0
124001,20190502,D-30,유입,14,1689.0,0
124032,20190502,D-30,유출,14,1958.0,0
132371,20190502,D-30,유입,15,1622.0,0
132402,20190502,D-30,유출,15,2036.0,0
140741,20190502,D-30,유입,16,1745.0,0
140772,20190502,D-30,유출,16,1991.0,0
149111,20190502,D-30,유입,17,1609.0,0
149142,20190502,D-30,유출,17,2222.0,0
157481,20190502,D-30,유입,18,1468.0,0
157512,20190502,D-30,유출,18,2202.0,0
165851,20190502,D-30,유입,19,1138.0,0
165882,20190502,D-30,유출,19,2220.0,0
174221,20190502,D-30,유입,20,1316.0,0
174252,20190502,D-30,유출,20,2093.0,0
182591,20190502,D-30,유입,21,1530.0,0
182622,20190502,D-30,유출,21,2171.0,0
190961,20190502,D-30,유입,22,1276.0,0
190992,20190502,D-30,유출,22,2264.0,0
199331,20190502,D-30,유입,23,1110.0,0
199362,20190502,D-30,유출,23,1698.0,0
6822,20190503,D-30,유입,0,911.0,0
6853,20190503,D-30,유출,0,1350.0,0
15192,20190503,D-30,유입,1,651.0,0
15223,20190503,D-30,유출,1,1126.0,0
23562,20190503,D-30,유입,2,477.0,0
23593,20190503,D-30,유출,2,722.0,0
31932,20190503,D-30,유입,3,346.0,0
31963,20190503,D-30,유출,3,496.0,0
40302,20190503,D-30,유입,4,500.0,0
40333,20190503,D-30,유출,4,453.0,0
48672,20190503,D-30,유입,5,1140.0,0
48703,20190503,D-30,유출,5,734.0,0
57042,20190503,D-30,유입,6,2083.0,0
57073,20190503,D-30,유출,6,1348.0,0
65412,20190503,D-30,유입,7,2674.0,0
65443,20190503,D-30,유출,7,1547.0,0
73782,20190503,D-30,유입,8,2370.0,0
73813,20190503,D-30,유출,8,1973.0,0
82152,20190503,D-30,유입,9,2325.0,0
82183,20190503,D-30,유출,9,1730.0,0
90522,20190503,D-30,유입,10,2191.0,0
90553,20190503,D-30,유출,10,1777.0,0
