,일자,지점번호,방향,시간,교통량,null
682,20190501,A-12,유입,0,505.0,0
713,20190501,A-12,유출,0,284.0,0
9052,20190501,A-12,유입,1,376.0,0
9083,20190501,A-12,유출,1,201.0,0
17422,20190501,A-12,유입,2,298.0,0
17453,20190501,A-12,유출,2,193.0,0
25792,20190501,A-12,유입,3,293.0,0
25823,20190501,A-12,유출,3,193.0,0
34162,20190501,A-12,유입,4,309.0,0
34193,20190501,A-12,유출,4,191.0,0
42532,20190501,A-12,유입,5,466.0,0
42563,20190501,A-12,유출,5,243.0,0
50902,20190501,A-12,유입,6,812.0,0
50933,20190501,A-12,유출,6,423.0,0
59272,20190501,A-12,유입,7,856.0,0
59303,20190501,A-12,유출,7,465.0,0
67642,20190501,A-12,유입,8,862.0,0
67673,20190501,A-12,유출,8,545.0,0
76012,20190501,A-12,유입,9,1011.0,0
76043,20190501,A-12,유출,9,617.0,0
84382,20190501,A-12,유입,10,1060.0,0
84413,20190501,A-12,유출,10,575.0,0
92752,20190501,A-12,유입,11,1076.0,0
92783,20190501,A-12,유출,11,586.0,0
101122,20190501,A-12,유입,12,1014.0,0
101153,20190501,A-12,유출,12,530.0,0
109492,20190501,A-12,유입,13,1038.0,0
109523,20190501,A-12,유출,13,613.0,0
117862,20190501,A-12,유입,14,1009.0,0
117893,20190501,A-12,유출,14,611.0,0
126232,20190501,A-12,유입,15,832.0,0
126263,20190501,A-12,유출,15,668.0,0
134602,20190501,A-12,유입,16,782.0,0
134633,20190501,A-12,유출,16,689.0,0
142972,20190501,A-12,유입,17,758.0,0
143003,20190501,A-12,유출,17,697.0,0
151342,20190501,A-12,유입,18,788.0,0
151373,20190501,A-12,유출,18,604.0,0
159712,20190501,A-12,유입,19,679.0,0
159743,20190501,A-12,유출,19,528.0,0
168082,20190501,A-12,유입,20,684.0,0
168113,20190501,A-12,유출,20,509.0,0
176452,20190501,A-12,유입,21,743.0,0
176483,20190501,A-12,유출,21,425.0,0
184822,20190501,A-12,유입,22,758.0,0
184853,20190501,A-12,유출,22,333.0,0
193192,20190501,A-12,유입,23,524.0,0
193223,20190501,A-12,유출,23,323.0,0
683,20190502,A-12,유입,0,355.0,0
714,20190502,A-12,유출,0,223.0,0
9053,20190502,A-12,유입,1,270.0,0
9084,20190502,A-12,유출,1,163.0,0
17423,20190502,A-12,유입,2,223.0,0
17454,20190502,A-12,유출,2,127.0,0
25793,20190502,A-12,유입,3,183.0,0
25824,20190502,A-12,유출,3,140.0,0
34163,20190502,A-12,유입,4,250.0,0
34194,20190502,A-12,유출,4,154.0,0
42533,20190502,A-12,유입,5,565.0,0
42564,20190502,A-12,유출,5,255.0,0
50903,20190502,A-12,유입,6,1076.0,0
50934,20190502,A-12,유출,6,492.0,0
59273,20190502,A-12,유입,7,1198.0,0
59304,20190502,A-12,유출,7,747.0,0
67643,20190502,A-12,유입,8,1221.0,0
67674,20190502,A-12,유출,8,808.0,0
76013,20190502,A-12,유입,9,1216.0,0
76044,20190502,A-12,유출,9,770.0,0
84383,20190502,A-12,유입,10,1209.0,0
84414,20190502,A-12,유출,10,677.0,0
92753,20190502,A-12,유입,11,1138.0,0
92784,20190502,A-12,유출,11,704.0,0
101123,20190502,A-12,유입,12,1068.0,0
101154,20190502,A-12,유출,12,682.0,0
109493,20190502,A-12,유입,13,1020.0,0
109524,20190502,A-12,유출,13,752.0,0
117863,20190502,A-12,유입,14,1080.0,0
117894,20190502,A-12,유출,14,704.0,0
126233,20190502,A-12,유입,15,1009.0,0
126264,20190502,A-12,유출,15,739.0,0
134603,20190502,A-12,유입,16,959.0,0
