,일자,지점번호,방향,시간,교통량,null
186,20190501,A-04,유입,0,38.0,0
217,20190501,A-04,유출,0,85.0,0
8556,20190501,A-04,유입,1,33.0,0
8587,20190501,A-04,유출,1,64.0,0
16926,20190501,A-04,유입,2,11.0,0
16957,20190501,A-04,유출,2,36.0,0
25296,20190501,A-04,유입,3,14.0,0
25327,20190501,A-04,유출,3,29.0,0
33666,20190501,A-04,유입,4,19.0,0
33697,20190501,A-04,유출,4,18.0,0
42036,20190501,A-04,유입,5,60.0,0
42067,20190501,A-04,유출,5,21.0,0
50406,20190501,A-04,유입,6,196.0,0
50437,20190501,A-04,유출,6,49.0,0
58776,20190501,A-04,유입,7,362.0,0
58807,20190501,A-04,유출,7,153.0,0
67146,20190501,A-04,유입,8,360.0,0
67177,20190501,A-04,유출,8,170.0,0
75516,20190501,A-04,유입,9,361.0,0
75547,20190501,A-04,유출,9,179.0,0
83886,20190501,A-04,유입,10,355.0,0
83917,20190501,A-04,유출,10,214.0,0
92256,20190501,A-04,유입,11,331.0,0
92287,20190501,A-04,유출,11,253.0,0
100626,20190501,A-04,유입,12,285.0,0
100657,20190501,A-04,유출,12,292.0,0
108996,20190501,A-04,유입,13,273.0,0
109027,20190501,A-04,유출,13,323.0,0
117366,20190501,A-04,유입,14,279.0,0
117397,20190501,A-04,유출,14,368.0,0
125736,20190501,A-04,유입,15,252.0,0
125767,20190501,A-04,유출,15,281.0,0
134106,20190501,A-04,유입,16,310.0,0
134137,20190501,A-04,유출,16,425.0,0
142476,20190501,A-04,유입,17,276.0,0
142507,20190501,A-04,유출,17,538.0,0
150846,20190501,A-04,유입,18,218.0,0
150877,20190501,A-04,유출,18,485.0,0
159216,20190501,A-04,유입,19,140.0,0
159247,20190501,A-04,유출,19,357.0,0
167586,20190501,A-04,유입,20,125.0,0
167617,20190501,A-04,유출,20,299.0,0
175956,20190501,A-04,유입,21,134.0,0
175987,20190501,A-04,유출,21,234.0,0
184326,20190501,A-04,유입,22,85.0,0
184357,20190501,A-04,유출,22,178.0,0
192696,20190501,A-04,유입,23,53.0,0
192727,20190501,A-04,유출,23,90.0,0
187,20190502,A-04,유입,0,24.0,0
218,20190502,A-04,유출,0,44.0,0
8557,20190502,A-04,유입,1,5.0,0
8588,20190502,A-04,유출,1,38.0,0
16927,20190502,A-04,유입,2,6.0,0
16958,20190502,A-04,유출,2,12.0,0
25297,20190502,A-04,유입,3,6.0,0
25328,20190502,A-04,유출,3,13.0,0
33667,20190502,A-04,유입,4,22.0,0
33698,20190502,A-04,유출,4,14.0,0
42037,20190502,A-04,유입,5,101.0,0
42068,20190502,A-04,유출,5,27.0,0
50407,20190502,A-04,유입,6,367.0,0
50438,20190502,A-04,유출,6,69.0,0
58777,20190502,A-04,유입,7,821.0,0
58808,20190502,A-04,유출,7,186.0,0
67147,20190502,A-04,유입,8,766.0,0
67178,20190502,A-04,유출,8,221.0,0
75517,20190502,A-04,유입,9,696.0,0
75548,20190502,A-04,유출,9,241.0,0
83887,20190502,A-04,유입,10,455.0,0
83918,20190502,A-04,유출,10,213.0,0
92257,20190502,A-04,유입,11,300.0,0
92288,20190502,A-04,유출,11,289.0,0
100627,20190502,A-04,유입,12,272.0,0
100658,20190502,A-04,유출,12,283.0,0
108997,20190502,A-04,유입,13,320.0,0
109028,20190502,A-04,유출,13,289.0,0
117367,20190502,A-04,유입,14,273.0,0
117398,20190502,A-04,유출,14,321.0,0
125737,20190502,A-04,유입,15,253.0,0
125768,20190502,A-04,유출,15,417.0,0
134107,20190502,A-04,유입,16,289.0,0
134138,20190502,A-04,유출,16,410.0,0
142477,20190502,A-04,유입,17,317.0,0
142508,20190502,A-04,유출,17,674.0,0
150847,20190502,A-04,유입,18,306.0,0
150878,20190502,A-04,유출,18,708.0,0
159217,20190502,A-04,유입,19,185.0,0
159248,20190502,A-04,유출,19,622.0,0
167587,20190502,A-04,유입,20,139.0,0
167618,20190502,A-04,유출,20,468.0,0
175957,20190502,A-04,유입,21,140.0,0
175988,20190502,A-04,유출,21,404.0,0
184327,20190502,A-04,유입,22,82.0,0
184358,20190502,A-04,유출,22,270.0,0
192697,20190502,A-04,유입,23,53.0,0
192728,20190502,A-04,유출,23,128.0,0
188,20190503,A-04,유입,0,38.0,0
219,20190503,A-04,유출,0,79.0,0
8558,20190503,A-04,유입,1,16.0,0
8589,20190503,A-04,유출,1,43.0,0
16928,20190503,A-04,유입,2,11.0,0
16959,20190503,A-04,유출,2,19.0,0
25298,20190503,A-04,유입,3,8.0,0
25329,20190503,A-04,유출,3,24.0,0
33668,20190503,A-04,유입,4,16.0,0
33699,20190503,A-04,유출,4,13.0,0
42038,20190503,A-04,유입,5,89.0,0
42069,20190503,A-04,유출,5,31.0,0
50408,20190503,A-04,유입,6,333.0,0
50439,20190503,A-04,유출,6,65.0,0
58778,20190503,A-04,유입,7,797.0,0
58809,20190503,A-04,유출,7,161.0,0
67148,20190503,A-04,유입,8,748.0,0
67179,20190503,A-04,유출,8,201.0,0
75518,20190503,A-04,유입,9,575.0,0
75549,20190503,A-04,유출,9,240.0,0
83888,20190503,A-04,유입,10,428.0,0
83919,20190503,A-04,유출,10,244.0,0
92258,20190503,A-04,유입,11,368.0,0
92289,20190503,A-04,유출,11,294.0,0
100628,20190503,A-04,유입,12,256.0,0
100659,20190503,A-04,유출,12,320.0,0
108998,20190503,A-04,유입,13,290.0,0
109029,20190503,A-04,유출,13,319.0,0
117368,20190503,A-04,유입,14,307.0,0
117399,20190503,A-04,유출,14,405.0,0
125738,20190503,A-04,유입,15,289.0,0
125769,20190503,A-04,유출,15,457.0,0
134108,20190503,A-04,유입,16,333.0,0
134139,20190503,A-04,유출,16,561.0,0
142478,20190503,A-04,유입,17,369.0,0
142509,20190503,A-04,유출,17,709.0,0
150848,20190503,A-04,유입,18,314.0,0
150879,20190503,A-04,유출,18,729.0,0
159218,20190503,A-04,유입,19,241.0,0
159249,20190503,A-04,유출,19,642.0,0
167588,20190503,A-04,유입,20,133.0,0
167619,20190503,A-04,유출,20,512.0,0
175958,20190503,A-04,유입,21,160.0,0
175989,20190503,A-04,유출,21,404.0,0
184328,20190503,A-04,유입,22,120.0,0
184359,20190503,A-04,유출,22,329.0,0
192698,20190503,A-04,유입,23,69.0,0
192729,20190503,A-04,유출,23,171.0,0
189,20190504,A-04,유입,0,45.0,0
220,20190504,A-04,유출,0,86.0,0
8559,20190504,A-04,유입,1,17.0,0
8590,20190504,A-04,유출,1,51.0,0
16929,20190504,A-04,유입,2,12.0,0
16960,20190504,A-04,유출,2,31.0,0
25299,20190504,A-04,유입,3,11.0,0
25330,20190504,A-04,유출,3,24.0,0
33669,20190504,A-04,유입,4,19.0,0
33700,20190504,A-04,유출,4,17.0,0
42039,20190504,A-04,유입,5,54.0,0
42070,20190504,A-04,유출,5,20.0,0
50409,20190504,A-04,유입,6,132.0,0
50440,20190504,A-04,유출,6,56.0,0
58779,20190504,A-04,유입,7,171.0,0
58810,20190504,A-04,유출,7,91.0,0
67149,20190504,A-04,유입,8,270.0,0
67180,20190504,A-04,유출,8,145.0,0
75519,20190504,A-04,유입,9,352.0,0
75550,20190504,A-04,유출,9,226.0,0
83889,20190504,A-04,유입,10,379.0,0
83920,20190504,A-04,유출,10,228.0,0
92259,20190504,A-04,유입,11,419.0,0
92290,20190504,A-04,유출,11,351.0,0
100629,20190504,A-04,유입,12,324.0,0
100660,20190504,A-04,유출,12,343.0,0
108999,20190504,A-04,유입,13,324.0,0
109030,20190504,A-04,유출,13,297.0,0
117369,20190504,A-04,유입,14,329.0,0
117400,20190504,A-04,유출,14,384.0,0
125739,20190504,A-04,유입,15,349.0,0
125770,20190504,A-04,유출,15,180.0,0
134109,20190504,A-04,유입,16,355.0,0
134140,20190504,A-04,유출,16,401.0,0
142479,20190504,A-04,유입,17,421.0,0
142510,20190504,A-04,유출,17,572.0,0
150849,20190504,A-04,유입,18,277.0,0
150880,20190504,A-04,유출,18,583.0,0
159219,20190504,A-04,유입,19,257.0,0
159250,20190504,A-04,유출,19,541.0,0
167589,20190504,A-04,유입,20,212.0,0
167620,20190504,A-04,유출,20,571.0,0
175959,20190504,A-04,유입,21,164.0,0
175990,20190504,A-04,유출,21,511.0,0
184329,20190504,A-04,유입,22,113.0,0
184360,20190504,A-04,유출,22,274.0,0
192699,20190504,A-04,유입,23,67.0,0
192730,20190504,A-04,유출,23,131.0,0
190,20190505,A-04,유입,0,33.0,0
221,20190505,A-04,유출,0,71.0,0
8560,20190505,A-04,유입,1,16.0,0
8591,20190505,A-04,유출,1,39.0,0
16930,20190505,A-04,유입,2,16.0,0
16961,20190505,A-04,유출,2,31.0,0
25300,20190505,A-04,유입,3,12.0,0
25331,20190505,A-04,유출,3,17.0,0
33670,20190505,A-04,유입,4,17.0,0
33701,20190505,A-04,유출,4,14.0,0
42040,20190505,A-04,유입,5,29.0,0
42071,20190505,A-04,유출,5,18.0,0
50410,20190505,A-04,유입,6,78.0,0
50441,20190505,A-04,유출,6,38.0,0
58780,20190505,A-04,유입,7,94.0,0
58811,20190505,A-04,유출,7,57.0,0
67150,20190505,A-04,유입,8,162.0,0
67181,20190505,A-04,유출,8,130.0,0
75520,20190505,A-04,유입,9,248.0,0
75551,20190505,A-04,유출,9,160.0,0
83890,20190505,A-04,유입,10,307.0,0
83921,20190505,A-04,유출,10,212.0,0
92260,20190505,A-04,유입,11,264.0,0
92291,20190505,A-04,유출,11,253.0,0
100630,20190505,A-04,유입,12,282.0,0
100661,20190505,A-04,유출,12,268.0,0
109000,20190505,A-04,유입,13,309.0,0
109031,20190505,A-04,유출,13,389.0,0
117370,20190505,A-04,유입,14,307.0,0
117401,20190505,A-04,유출,14,364.0,0
125740,20190505,A-04,유입,15,308.0,0
125771,20190505,A-04,유출,15,438.0,0
134110,20190505,A-04,유입,16,259.0,0
134141,20190505,A-04,유출,16,447.0,0
142480,20190505,A-04,유입,17,259.0,0
142511,20190505,A-04,유출,17,468.0,0
150850,20190505,A-04,유입,18,238.0,0
150881,20190505,A-04,유출,18,410.0,0
159220,20190505,A-04,유입,19,198.0,0
159251,20190505,A-04,유출,19,336.0,0
167590,20190505,A-04,유입,20,216.0,0
167621,20190505,A-04,유출,20,289.0,0
175960,20190505,A-04,유입,21,161.0,0
175991,20190505,A-04,유출,21,248.0,0
184330,20190505,A-04,유입,22,89.0,0
184361,20190505,A-04,유출,22,173.0,0
192700,20190505,A-04,유입,23,60.0,0
192731,20190505,A-04,유출,23,92.0,0
191,20190506,A-04,유입,0,28.0,0
222,20190506,A-04,유출,0,51.0,0
8561,20190506,A-04,유입,1,12.0,0
8592,20190506,A-04,유출,1,27.0,0
16931,20190506,A-04,유입,2,6.0,0
16962,20190506,A-04,유출,2,26.0,0
25301,20190506,A-04,유입,3,7.0,0
25332,20190506,A-04,유출,3,16.0,0
