,일자,지점번호,방향,시간,교통량,null
4774,20190501,C-18,유입,0,1321.0,0
4805,20190501,C-18,유출,0,1334.0,0
13144,20190501,C-18,유입,1,1141.0,0
13175,20190501,C-18,유출,1,988.0,0
21514,20190501,C-18,유입,2,848.0,0
21545,20190501,C-18,유출,2,763.0,0
29884,20190501,C-18,유입,3,690.0,0
29915,20190501,C-18,유출,3,590.0,0
38254,20190501,C-18,유입,4,597.0,0
38285,20190501,C-18,유출,4,620.0,0
46624,20190501,C-18,유입,5,767.0,0
46655,20190501,C-18,유출,5,862.0,0
54994,20190501,C-18,유입,6,995.0,0
55025,20190501,C-18,유출,6,1470.0,0
63364,20190501,C-18,유입,7,1580.0,0
63395,20190501,C-18,유출,7,2056.0,0
71734,20190501,C-18,유입,8,1749.0,0
71765,20190501,C-18,유출,8,2323.0,0
80104,20190501,C-18,유입,9,1949.0,0
80135,20190501,C-18,유출,9,2695.0,0
88474,20190501,C-18,유입,10,2047.0,0
88505,20190501,C-18,유출,10,2760.0,0
96844,20190501,C-18,유입,11,1978.0,0
96875,20190501,C-18,유출,11,2737.0,0
105214,20190501,C-18,유입,12,2092.0,0
105245,20190501,C-18,유출,12,2643.0,0
113584,20190501,C-18,유입,13,2021.0,0
113615,20190501,C-18,유출,13,2814.0,0
121954,20190501,C-18,유입,14,2106.0,0
121985,20190501,C-18,유출,14,2649.0,0
130324,20190501,C-18,유입,15,2326.0,0
130355,20190501,C-18,유출,15,2664.0,0
138694,20190501,C-18,유입,16,2445.0,0
138725,20190501,C-18,유출,16,2832.0,0
147064,20190501,C-18,유입,17,2454.0,0
147095,20190501,C-18,유출,17,2991.0,0
155434,20190501,C-18,유입,18,2180.0,0
155465,20190501,C-18,유출,18,2847.0,0
163804,20190501,C-18,유입,19,2179.0,0
163835,20190501,C-18,유출,19,2287.0,0
172174,20190501,C-18,유입,20,2370.0,0
172205,20190501,C-18,유출,20,2310.0,0
180544,20190501,C-18,유입,21,2348.0,0
180575,20190501,C-18,유출,21,2217.0,0
188914,20190501,C-18,유입,22,1976.0,0
188945,20190501,C-18,유출,22,1886.0,0
197284,20190501,C-18,유입,23,1371.0,0
197315,20190501,C-18,유출,23,1266.0,0
4775,20190502,C-18,유입,0,826.0,0
4806,20190502,C-18,유출,0,866.0,0
13145,20190502,C-18,유입,1,664.0,0
13176,20190502,C-18,유출,1,618.0,0
21515,20190502,C-18,유입,2,524.0,0
21546,20190502,C-18,유출,2,414.0,0
29885,20190502,C-18,유입,3,401.0,0
29916,20190502,C-18,유출,3,383.0,0
38255,20190502,C-18,유입,4,429.0,0
38286,20190502,C-18,유출,4,486.0,0
46625,20190502,C-18,유입,5,730.0,0
46656,20190502,C-18,유출,5,1121.0,0
54995,20190502,C-18,유입,6,1401.0,0
55026,20190502,C-18,유출,6,2628.0,0
63365,20190502,C-18,유입,7,2355.0,0
63396,20190502,C-18,유출,7,3912.0,0
71735,20190502,C-18,유입,8,2454.0,0
71766,20190502,C-18,유출,8,3769.0,0
80105,20190502,C-18,유입,9,2071.0,0
80136,20190502,C-18,유출,9,3323.0,0
88475,20190502,C-18,유입,10,1930.0,0
88506,20190502,C-18,유출,10,3528.0,0
96845,20190502,C-18,유입,11,2057.0,0
96876,20190502,C-18,유출,11,3295.0,0
105215,20190502,C-18,유입,12,2153.0,0
105246,20190502,C-18,유출,12,2943.0,0
113585,20190502,C-18,유입,13,2087.0,0
113616,20190502,C-18,유출,13,2886.0,0
121955,20190502,C-18,유입,14,2207.0,0
121986,20190502,C-18,유출,14,2971.0,0
130325,20190502,C-18,유입,15,2400.0,0
130356,20190502,C-18,유출,15,3042.0,0
138695,20190502,C-18,유입,16,2536.0,0
138726,20190502,C-18,유출,16,3245.0,0
147065,20190502,C-18,유입,17,2594.0,0
147096,20190502,C-18,유출,17,3365.0,0
155435,20190502,C-18,유입,18,2807.0,0
155466,20190502,C-18,유출,18,3442.0,0
163805,20190502,C-18,유입,19,2570.0,0
163836,20190502,C-18,유출,19,2809.0,0
172175,20190502,C-18,유입,20,2575.0,0
172206,20190502,C-18,유출,20,2369.0,0
180545,20190502,C-18,유입,21,2340.0,0
180576,20190502,C-18,유출,21,2304.0,0
188915,20190502,C-18,유입,22,2302.0,0
188946,20190502,C-18,유출,22,2058.0,0
197285,20190502,C-18,유입,23,1633.0,0
197316,20190502,C-18,유출,23,1717.0,0
4776,20190503,C-18,유입,0,1179.0,0
4807,20190503,C-18,유출,0,1141.0,0
13146,20190503,C-18,유입,1,896.0,0
13177,20190503,C-18,유출,1,863.0,0
21516,20190503,C-18,유입,2,699.0,0
21547,20190503,C-18,유출,2,592.0,0
29886,20190503,C-18,유입,3,532.0,0
29917,20190503,C-18,유출,3,461.0,0
38256,20190503,C-18,유입,4,471.0,0
38287,20190503,C-18,유출,4,563.0,0
46626,20190503,C-18,유입,5,815.0,0
46657,20190503,C-18,유출,5,1111.0,0
54996,20190503,C-18,유입,6,1345.0,0
55027,20190503,C-18,유출,6,2497.0,0
63366,20190503,C-18,유입,7,2253.0,0
63397,20190503,C-18,유출,7,3854.0,0
71736,20190503,C-18,유입,8,2424.0,0
71767,20190503,C-18,유출,8,3803.0,0
80106,20190503,C-18,유입,9,2054.0,0
80137,20190503,C-18,유출,9,3367.0,0
88476,20190503,C-18,유입,10,2175.0,0
88507,20190503,C-18,유출,10,3246.0,0
96846,20190503,C-18,유입,11,2220.0,0
96877,20190503,C-18,유출,11,3047.0,0
105216,20190503,C-18,유입,12,2233.0,0
105247,20190503,C-18,유출,12,3005.0,0
113586,20190503,C-18,유입,13,2444.0,0
113617,20190503,C-18,유출,13,2991.0,0
121956,20190503,C-18,유입,14,2191.0,0
121987,20190503,C-18,유출,14,3267.0,0
130326,20190503,C-18,유입,15,2384.0,0
130357,20190503,C-18,유출,15,3339.0,0
138696,20190503,C-18,유입,16,2589.0,0
138727,20190503,C-18,유출,16,3226.0,0
147066,20190503,C-18,유입,17,2683.0,0
147097,20190503,C-18,유출,17,3427.0,0
155436,20190503,C-18,유입,18,2740.0,0
155467,20190503,C-18,유출,18,3246.0,0
163806,20190503,C-18,유입,19,2701.0,0
163837,20190503,C-18,유출,19,3056.0,0
172176,20190503,C-18,유입,20,2611.0,0
172207,20190503,C-18,유출,20,3052.0,0
180546,20190503,C-18,유입,21,2603.0,0
180577,20190503,C-18,유출,21,2750.0,0
188916,20190503,C-18,유입,22,2428.0,0
188947,20190503,C-18,유출,22,2327.0,0
197286,20190503,C-18,유입,23,2008.0,0
197317,20190503,C-18,유출,23,1986.0,0
4777,20190504,C-18,유입,0,1311.0,0
4808,20190504,C-18,유출,0,1326.0,0
13147,20190504,C-18,유입,1,1148.0,0
13178,20190504,C-18,유출,1,1056.0,0
21517,20190504,C-18,유입,2,907.0,0
21548,20190504,C-18,유출,2,724.0,0
29887,20190504,C-18,유입,3,759.0,0
29918,20190504,C-18,유출,3,617.0,0
38257,20190504,C-18,유입,4,604.0,0
38288,20190504,C-18,유출,4,613.0,0
46627,20190504,C-18,유입,5,903.0,0
46658,20190504,C-18,유출,5,993.0,0
54997,20190504,C-18,유입,6,1148.0,0
55028,20190504,C-18,유출,6,1777.0,0
63367,20190504,C-18,유입,7,1421.0,0
63398,20190504,C-18,유출,7,2405.0,0
71737,20190504,C-18,유입,8,1832.0,0
71768,20190504,C-18,유출,8,2934.0,0
80107,20190504,C-18,유입,9,2049.0,0
80138,20190504,C-18,유출,9,3453.0,0
88477,20190504,C-18,유입,10,2084.0,0
88508,20190504,C-18,유출,10,3066.0,0
96847,20190504,C-18,유입,11,2373.0,0
96878,20190504,C-18,유출,11,3438.0,0
105217,20190504,C-18,유입,12,2284.0,0
105248,20190504,C-18,유출,12,3280.0,0
