,일자,지점번호,방향,시간,교통량,null
3348,20190501,B-31,유입,0,423.0,0
3379,20190501,B-31,유출,0,543.0,0
11718,20190501,B-31,유입,1,272.0,0
11749,20190501,B-31,유출,1,343.0,0
20088,20190501,B-31,유입,2,239.0,0
20119,20190501,B-31,유출,2,237.0,0
28458,20190501,B-31,유입,3,221.0,0
28489,20190501,B-31,유출,3,180.0,0
36828,20190501,B-31,유입,4,339.0,0
36859,20190501,B-31,유출,4,223.0,0
45198,20190501,B-31,유입,5,588.0,0
45229,20190501,B-31,유출,5,362.0,0
53568,20190501,B-31,유입,6,964.0,0
53599,20190501,B-31,유출,6,753.0,0
61938,20190501,B-31,유입,7,1239.0,0
61969,20190501,B-31,유출,7,950.0,0
70308,20190501,B-31,유입,8,1435.0,0
70339,20190501,B-31,유출,8,1034.0,0
78678,20190501,B-31,유입,9,1566.0,0
78709,20190501,B-31,유출,9,1114.0,0
87048,20190501,B-31,유입,10,1564.0,0
87079,20190501,B-31,유출,10,1141.0,0
95418,20190501,B-31,유입,11,1573.0,0
95449,20190501,B-31,유출,11,1277.0,0
103788,20190501,B-31,유입,12,1570.0,0
103819,20190501,B-31,유출,12,1387.0,0
112158,20190501,B-31,유입,13,1761.0,0
112189,20190501,B-31,유출,13,1380.0,0
120528,20190501,B-31,유입,14,1518.0,0
120559,20190501,B-31,유출,14,1362.0,0
128898,20190501,B-31,유입,15,1440.0,0
128929,20190501,B-31,유출,15,1370.0,0
137268,20190501,B-31,유입,16,1570.0,0
137299,20190501,B-31,유출,16,1323.0,0
145638,20190501,B-31,유입,17,1986.0,0
145669,20190501,B-31,유출,17,1303.0,0
154008,20190501,B-31,유입,18,1624.0,0
154039,20190501,B-31,유출,18,1282.0,0
162378,20190501,B-31,유입,19,1103.0,0
162409,20190501,B-31,유출,19,1086.0,0
170748,20190501,B-31,유입,20,842.0,0
170779,20190501,B-31,유출,20,1027.0,0
179118,20190501,B-31,유입,21,792.0,0
179149,20190501,B-31,유출,21,930.0,0
187488,20190501,B-31,유입,22,628.0,0
187519,20190501,B-31,유출,22,825.0,0
195858,20190501,B-31,유입,23,393.0,0
195889,20190501,B-31,유출,23,578.0,0
3349,20190502,B-31,유입,0,258.0,0
3380,20190502,B-31,유출,0,313.0,0
11719,20190502,B-31,유입,1,143.0,0
11750,20190502,B-31,유출,1,214.0,0
20089,20190502,B-31,유입,2,138.0,0
20120,20190502,B-31,유출,2,126.0,0
28459,20190502,B-31,유입,3,135.0,0
28490,20190502,B-31,유출,3,122.0,0
36829,20190502,B-31,유입,4,346.0,0
36860,20190502,B-31,유출,4,230.0,0
45199,20190502,B-31,유입,5,752.0,0
45230,20190502,B-31,유출,5,708.0,0
53569,20190502,B-31,유입,6,1715.0,0
53600,20190502,B-31,유출,6,1132.0,0
61939,20190502,B-31,유입,7,2409.0,0
61970,20190502,B-31,유출,7,1358.0,0
70309,20190502,B-31,유입,8,2520.0,0
70340,20190502,B-31,유출,8,1205.0,0
78679,20190502,B-31,유입,9,2539.0,0
78710,20190502,B-31,유출,9,987.0,0
87049,20190502,B-31,유입,10,1925.0,0
87080,20190502,B-31,유출,10,1042.0,0
95419,20190502,B-31,유입,11,1335.0,0
95450,20190502,B-31,유출,11,1057.0,0
103789,20190502,B-31,유입,12,1342.0,0
103820,20190502,B-31,유출,12,999.0,0
112159,20190502,B-31,유입,13,1189.0,0
112190,20190502,B-31,유출,13,1062.0,0
120529,20190502,B-31,유입,14,1338.0,0
120560,20190502,B-31,유출,14,1100.0,0
128899,20190502,B-31,유입,15,1376.0,0
128930,20190502,B-31,유출,15,1128.0,0
137269,20190502,B-31,유입,16,1465.0,0
137300,20190502,B-31,유출,16,1250.0,0
145639,20190502,B-31,유입,17,1914.0,0
145670,20190502,B-31,유출,17,1356.0,0
154009,20190502,B-31,유입,18,2213.0,0
154040,20190502,B-31,유출,18,1592.0,0
162379,20190502,B-31,유입,19,1553.0,0
162410,20190502,B-31,유출,19,1364.0,0
170749,20190502,B-31,유입,20,985.0,0
170780,20190502,B-31,유출,20,1122.0,0
179119,20190502,B-31,유입,21,948.0,0
179150,20190502,B-31,유출,21,1029.0,0
187489,20190502,B-31,유입,22,776.0,0
187520,20190502,B-31,유출,22,844.0,0
195859,20190502,B-31,유입,23,493.0,0
195890,20190502,B-31,유출,23,603.0,0
3350,20190503,B-31,유입,0,358.0,0
3381,20190503,B-31,유출,0,394.0,0
11720,20190503,B-31,유입,1,237.0,0
11751,20190503,B-31,유출,1,256.0,0
20090,20190503,B-31,유입,2,190.0,0
20121,20190503,B-31,유출,2,175.0,0
28460,20190503,B-31,유입,3,166.0,0
28491,20190503,B-31,유출,3,160.0,0
36830,20190503,B-31,유입,4,377.0,0
36861,20190503,B-31,유출,4,244.0,0
45200,20190503,B-31,유입,5,729.0,0
45231,20190503,B-31,유출,5,664.0,0
53570,20190503,B-31,유입,6,1586.0,0
53601,20190503,B-31,유출,6,1130.0,0
61940,20190503,B-31,유입,7,2372.0,0
61971,20190503,B-31,유출,7,1295.0,0
70310,20190503,B-31,유입,8,2247.0,0
70341,20190503,B-31,유출,8,1271.0,0
78680,20190503,B-31,유입,9,2018.0,0
78711,20190503,B-31,유출,9,1050.0,0
87050,20190503,B-31,유입,10,1937.0,0
87081,20190503,B-31,유출,10,1075.0,0
95420,20190503,B-31,유입,11,1808.0,0
95451,20190503,B-31,유출,11,1067.0,0
103790,20190503,B-31,유입,12,1416.0,0
103821,20190503,B-31,유출,12,1085.0,0
112160,20190503,B-31,유입,13,1349.0,0
112191,20190503,B-31,유출,13,1081.0,0
120530,20190503,B-31,유입,14,1332.0,0
120561,20190503,B-31,유출,14,1213.0,0
128900,20190503,B-31,유입,15,1589.0,0
128931,20190503,B-31,유출,15,1330.0,0
137270,20190503,B-31,유입,16,1931.0,0
137301,20190503,B-31,유출,16,1189.0,0
145640,20190503,B-31,유입,17,2153.0,0
145671,20190503,B-31,유출,17,1437.0,0
154010,20190503,B-31,유입,18,2297.0,0
154041,20190503,B-31,유출,18,1585.0,0
162380,20190503,B-31,유입,19,1770.0,0
162411,20190503,B-31,유출,19,1478.0,0
170750,20190503,B-31,유입,20,1186.0,0
170781,20190503,B-31,유출,20,1212.0,0
179120,20190503,B-31,유입,21,966.0,0
179151,20190503,B-31,유출,21,1084.0,0
187490,20190503,B-31,유입,22,871.0,0
187521,20190503,B-31,유출,22,995.0,0
195860,20190503,B-31,유입,23,546.0,0
195891,20190503,B-31,유출,23,796.0,0
3351,20190504,B-31,유입,0,377.0,0
3382,20190504,B-31,유출,0,535.0,0
11721,20190504,B-31,유입,1,302.0,0
11752,20190504,B-31,유출,1,328.0,0
20091,20190504,B-31,유입,2,247.0,0
20122,20190504,B-31,유출,2,226.0,0
28461,20190504,B-31,유입,3,191.0,0
28492,20190504,B-31,유출,3,179.0,0
36831,20190504,B-31,유입,4,393.0,0
36862,20190504,B-31,유출,4,227.0,0
45201,20190504,B-31,유입,5,691.0,0
45232,20190504,B-31,유출,5,626.0,0
53571,20190504,B-31,유입,6,914.0,0
53602,20190504,B-31,유출,6,946.0,0
61941,20190504,B-31,유입,7,973.0,0
61972,20190504,B-31,유출,7,911.0,0
70311,20190504,B-31,유입,8,1137.0,0
70342,20190504,B-31,유출,8,998.0,0
78681,20190504,B-31,유입,9,1447.0,0
78712,20190504,B-31,유출,9,1079.0,0
87051,20190504,B-31,유입,10,1479.0,0
87082,20190504,B-31,유출,10,1284.0,0
95421,20190504,B-31,유입,11,1668.0,0
95452,20190504,B-31,유출,11,1454.0,0
103791,20190504,B-31,유입,12,1725.0,0
103822,20190504,B-31,유출,12,1379.0,0
112161,20190504,B-31,유입,13,1647.0,0
112192,20190504,B-31,유출,13,1367.0,0
120531,20190504,B-31,유입,14,1648.0,0
120562,20190504,B-31,유출,14,1471.0,0
128901,20190504,B-31,유입,15,1626.0,0
128932,20190504,B-31,유출,15,1453.0,0
137271,20190504,B-31,유입,16,2024.0,0
137302,20190504,B-31,유출,16,1398.0,0
145641,20190504,B-31,유입,17,2120.0,0
145672,20190504,B-31,유출,17,1403.0,0
154011,20190504,B-31,유입,18,1808.0,0
154042,20190504,B-31,유출,18,1314.0,0
162381,20190504,B-31,유입,19,1225.0,0
162412,20190504,B-31,유출,19,1153.0,0
170751,20190504,B-31,유입,20,953.0,0
170782,20190504,B-31,유출,20,1073.0,0
179121,20190504,B-31,유입,21,886.0,0
179152,20190504,B-31,유출,21,1124.0,0
187491,20190504,B-31,유입,22,761.0,0
187522,20190504,B-31,유출,22,932.0,0
195861,20190504,B-31,유입,23,403.0,0
195892,20190504,B-31,유출,23,598.0,0
3352,20190505,B-31,유입,0,261.0,0
3383,20190505,B-31,유출,0,369.0,0
11722,20190505,B-31,유입,1,186.0,0
11753,20190505,B-31,유출,1,265.0,0
20092,20190505,B-31,유입,2,151.0,0
20123,20190505,B-31,유출,2,170.0,0
28462,20190505,B-31,유입,3,139.0,0
28493,20190505,B-31,유출,3,128.0,0
36832,20190505,B-31,유입,4,262.0,0
36863,20190505,B-31,유출,4,132.0,0
45202,20190505,B-31,유입,5,467.0,0
45233,20190505,B-31,유출,5,299.0,0
53572,20190505,B-31,유입,6,589.0,0
53603,20190505,B-31,유출,6,460.0,0
61942,20190505,B-31,유입,7,641.0,0
61973,20190505,B-31,유출,7,578.0,0
70312,20190505,B-31,유입,8,839.0,0
70343,20190505,B-31,유출,8,798.0,0
78682,20190505,B-31,유입,9,1138.0,0
78713,20190505,B-31,유출,9,953.0,0
87052,20190505,B-31,유입,10,1328.0,0
87083,20190505,B-31,유출,10,1021.0,0
95422,20190505,B-31,유입,11,1334.0,0
95453,20190505,B-31,유출,11,1223.0,0
103792,20190505,B-31,유입,12,1362.0,0
103823,20190505,B-31,유출,12,1318.0,0
112162,20190505,B-31,유입,13,1445.0,0
112193,20190505,B-31,유출,13,1353.0,0
120532,20190505,B-31,유입,14,1524.0,0
120563,20190505,B-31,유출,14,1405.0,0
128902,20190505,B-31,유입,15,1701.0,0
128933,20190505,B-31,유출,15,1362.0,0
137272,20190505,B-31,유입,16,1540.0,0
137303,20190505,B-31,유출,16,1466.0,0
145642,20190505,B-31,유입,17,1813.0,0
145673,20190505,B-31,유출,17,1324.0,0
154012,20190505,B-31,유입,18,1391.0,0
154043,20190505,B-31,유출,18,1220.0,0
162382,20190505,B-31,유입,19,1152.0,0
162413,20190505,B-31,유출,19,1056.0,0
170752,20190505,B-31,유입,20,937.0,0
170783,20190505,B-31,유출,20,1063.0,0
179122,20190505,B-31,유입,21,916.0,0
