,일자,지점번호,방향,시간,교통량,null
8246,20190501,F-08,유입,0,566.0,0
8277,20190501,F-08,유출,0,1126.0,0
16616,20190501,F-08,유입,1,346.0,0
16647,20190501,F-08,유출,1,753.0,0
24986,20190501,F-08,유입,2,260.0,0
25017,20190501,F-08,유출,2,532.0,0
33356,20190501,F-08,유입,3,186.0,0
33387,20190501,F-08,유출,3,414.0,0
41726,20190501,F-08,유입,4,232.0,0
41757,20190501,F-08,유출,4,365.0,0
50096,20190501,F-08,유입,5,488.0,0
50127,20190501,F-08,유출,5,483.0,0
58466,20190501,F-08,유입,6,1110.0,0
58497,20190501,F-08,유출,6,851.0,0
66836,20190501,F-08,유입,7,1349.0,0
66867,20190501,F-08,유출,7,1296.0,0
75206,20190501,F-08,유입,8,1765.0,0
75237,20190501,F-08,유출,8,1408.0,0
83576,20190501,F-08,유입,9,2444.0,0
83607,20190501,F-08,유출,9,1564.0,0
91946,20190501,F-08,유입,10,2615.0,0
91977,20190501,F-08,유출,10,1727.0,0
100316,20190501,F-08,유입,11,2745.0,0
100347,20190501,F-08,유출,11,1638.0,0
108686,20190501,F-08,유입,12,2504.0,0
108717,20190501,F-08,유출,12,1807.0,0
117056,20190501,F-08,유입,13,2336.0,0
117087,20190501,F-08,유출,13,1746.0,0
125426,20190501,F-08,유입,14,1937.0,0
125457,20190501,F-08,유출,14,1897.0,0
133796,20190501,F-08,유입,15,2043.0,0
133827,20190501,F-08,유출,15,1923.0,0
142166,20190501,F-08,유입,16,2315.0,0
142197,20190501,F-08,유출,16,2078.0,0
150536,20190501,F-08,유입,17,2194.0,0
150567,20190501,F-08,유출,17,2240.0,0
158906,20190501,F-08,유입,18,1968.0,0
158937,20190501,F-08,유출,18,2121.0,0
167276,20190501,F-08,유입,19,1550.0,0
167307,20190501,F-08,유출,19,1549.0,0
175646,20190501,F-08,유입,20,1499.0,0
175677,20190501,F-08,유출,20,1438.0,0
184016,20190501,F-08,유입,21,1334.0,0
184047,20190501,F-08,유출,21,1523.0,0
192386,20190501,F-08,유입,22,1077.0,0
192417,20190501,F-08,유출,22,1350.0,0
200756,20190501,F-08,유입,23,591.0,0
200787,20190501,F-08,유출,23,869.0,0
8247,20190502,F-08,유입,0,350.0,0
8278,20190502,F-08,유출,0,551.0,0
16617,20190502,F-08,유입,1,181.0,0
16648,20190502,F-08,유출,1,294.0,0
24987,20190502,F-08,유입,2,118.0,0
25018,20190502,F-08,유출,2,222.0,0
33357,20190502,F-08,유입,3,101.0,0
33388,20190502,F-08,유출,3,197.0,0
41727,20190502,F-08,유입,4,188.0,0
41758,20190502,F-08,유출,4,228.0,0
50097,20190502,F-08,유입,5,929.0,0
50128,20190502,F-08,유출,5,541.0,0
58467,20190502,F-08,유입,6,2765.0,0
58498,20190502,F-08,유출,6,1507.0,0
66837,20190502,F-08,유입,7,3145.0,0
66868,20190502,F-08,유출,7,2158.0,0
75207,20190502,F-08,유입,8,2733.0,0
75238,20190502,F-08,유출,8,2100.0,0
83577,20190502,F-08,유입,9,2834.0,0
83608,20190502,F-08,유출,9,1829.0,0
91947,20190502,F-08,유입,10,2098.0,0
91978,20190502,F-08,유출,10,1742.0,0
100317,20190502,F-08,유입,11,1608.0,0
100348,20190502,F-08,유출,11,1749.0,0
108687,20190502,F-08,유입,12,1886.0,0
108718,20190502,F-08,유출,12,1636.0,0
117057,20190502,F-08,유입,13,2094.0,0
117088,20190502,F-08,유출,13,1917.0,0
125427,20190502,F-08,유입,14,2118.0,0
125458,20190502,F-08,유출,14,1948.0,0
133797,20190502,F-08,유입,15,2221.0,0
133828,20190502,F-08,유출,15,2056.0,0
142167,20190502,F-08,유입,16,2318.0,0
142198,20190502,F-08,유출,16,2198.0,0
150537,20190502,F-08,유입,17,2608.0,0
150568,20190502,F-08,유출,17,2672.0,0
158907,20190502,F-08,유입,18,2525.0,0
158938,20190502,F-08,유출,18,2988.0,0
167277,20190502,F-08,유입,19,2044.0,0
167308,20190502,F-08,유출,19,2499.0,0
175647,20190502,F-08,유입,20,1588.0,0
175678,20190502,F-08,유출,20,1917.0,0
184017,20190502,F-08,유입,21,1284.0,0
184048,20190502,F-08,유출,21,1654.0,0
192387,20190502,F-08,유입,22,1076.0,0
192418,20190502,F-08,유출,22,1612.0,0
200757,20190502,F-08,유입,23,689.0,0
200788,20190502,F-08,유출,23,1311.0,0
8248,20190503,F-08,유입,0,445.0,0
8279,20190503,F-08,유출,0,821.0,0
16618,20190503,F-08,유입,1,245.0,0
16649,20190503,F-08,유출,1,530.0,0
24988,20190503,F-08,유입,2,158.0,0
25019,20190503,F-08,유출,2,356.0,0
33358,20190503,F-08,유입,3,146.0,0
33389,20190503,F-08,유출,3,254.0,0
41728,20190503,F-08,유입,4,243.0,0
41759,20190503,F-08,유출,4,266.0,0
50098,20190503,F-08,유입,5,916.0,0
50129,20190503,F-08,유출,5,499.0,0
58468,20190503,F-08,유입,6,2666.0,0
58499,20190503,F-08,유출,6,1337.0,0
66838,20190503,F-08,유입,7,3043.0,0
66869,20190503,F-08,유출,7,2081.0,0
75208,20190503,F-08,유입,8,2871.0,0
75239,20190503,F-08,유출,8,2032.0,0
83578,20190503,F-08,유입,9,2652.0,0
83609,20190503,F-08,유출,9,1874.0,0
91948,20190503,F-08,유입,10,2375.0,0
91979,20190503,F-08,유출,10,1755.0,0
100318,20190503,F-08,유입,11,2038.0,0
100349,20190503,F-08,유출,11,1726.0,0
108688,20190503,F-08,유입,12,2030.0,0
108719,20190503,F-08,유출,12,1677.0,0
117058,20190503,F-08,유입,13,2274.0,0
117089,20190503,F-08,유출,13,1875.0,0
125428,20190503,F-08,유입,14,2320.0,0
125459,20190503,F-08,유출,14,2080.0,0
133798,20190503,F-08,유입,15,2406.0,0
133829,20190503,F-08,유출,15,2113.0,0
142168,20190503,F-08,유입,16,2472.0,0
142199,20190503,F-08,유출,16,2418.0,0
150538,20190503,F-08,유입,17,2716.0,0
150569,20190503,F-08,유출,17,3187.0,0
158908,20190503,F-08,유입,18,2634.0,0
158939,20190503,F-08,유출,18,3367.0,0
167278,20190503,F-08,유입,19,2119.0,0
167309,20190503,F-08,유출,19,3227.0,0
175648,20190503,F-08,유입,20,1835.0,0
175679,20190503,F-08,유출,20,2639.0,0
184018,20190503,F-08,유입,21,1698.0,0
184049,20190503,F-08,유출,21,1959.0,0
192388,20190503,F-08,유입,22,1339.0,0
192419,20190503,F-08,유출,22,1659.0,0
200758,20190503,F-08,유입,23,913.0,0
200789,20190503,F-08,유출,23,1325.0,0
8249,20190504,F-08,유입,0,693.0,0
8280,20190504,F-08,유출,0,1042.0,0
16619,20190504,F-08,유입,1,431.0,0
16650,20190504,F-08,유출,1,715.0,0
24989,20190504,F-08,유입,2,309.0,0
25020,20190504,F-08,유출,2,522.0,0
33359,20190504,F-08,유입,3,205.0,0
33390,20190504,F-08,유출,3,375.0,0
41729,20190504,F-08,유입,4,307.0,0
41760,20190504,F-08,유출,4,425.0,0
50099,20190504,F-08,유입,5,824.0,0
50130,20190504,F-08,유출,5,695.0,0
58469,20190504,F-08,유입,6,1747.0,0
58500,20190504,F-08,유출,6,1130.0,0
66839,20190504,F-08,유입,7,1729.0,0
66870,20190504,F-08,유출,7,1177.0,0
75209,20190504,F-08,유입,8,2293.0,0
75240,20190504,F-08,유출,8,1636.0,0
83579,20190504,F-08,유입,9,2859.0,0
83610,20190504,F-08,유출,9,1646.0,0
91949,20190504,F-08,유입,10,3292.0,0
91980,20190504,F-08,유출,10,1889.0,0
100319,20190504,F-08,유입,11,3240.0,0
100350,20190504,F-08,유출,11,2100.0,0
108689,20190504,F-08,유입,12,2785.0,0
108720,20190504,F-08,유출,12,2065.0,0
117059,20190504,F-08,유입,13,2156.0,0
117090,20190504,F-08,유출,13,2251.0,0
125429,20190504,F-08,유입,14,2713.0,0
125460,20190504,F-08,유출,14,2287.0,0
133799,20190504,F-08,유입,15,2497.0,0
133830,20190504,F-08,유출,15,2448.0,0
142169,20190504,F-08,유입,16,2961.0,0
142200,20190504,F-08,유출,16,2879.0,0
150539,20190504,F-08,유입,17,2465.0,0
150570,20190504,F-08,유출,17,3123.0,0
158909,20190504,F-08,유입,18,2049.0,0
158940,20190504,F-08,유출,18,3049.0,0
167279,20190504,F-08,유입,19,2018.0,0
167310,20190504,F-08,유출,19,2090.0,0
175649,20190504,F-08,유입,20,1734.0,0
175680,20190504,F-08,유출,20,1719.0,0
184019,20190504,F-08,유입,21,1706.0,0
184050,20190504,F-08,유출,21,1826.0,0
192389,20190504,F-08,유입,22,1421.0,0
192420,20190504,F-08,유출,22,2011.0,0
200759,20190504,F-08,유입,23,900.0,0
200790,20190504,F-08,유출,23,1387.0,0
8250,20190505,F-08,유입,0,594.0,0
8281,20190505,F-08,유출,0,839.0,0
16620,20190505,F-08,유입,1,303.0,0
16651,20190505,F-08,유출,1,458.0,0
24990,20190505,F-08,유입,2,243.0,0
25021,20190505,F-08,유출,2,333.0,0
33360,20190505,F-08,유입,3,164.0,0
33391,20190505,F-08,유출,3,303.0,0
41730,20190505,F-08,유입,4,173.0,0
41761,20190505,F-08,유출,4,272.0,0
50100,20190505,F-08,유입,5,358.0,0
50131,20190505,F-08,유출,5,391.0,0
58470,20190505,F-08,유입,6,633.0,0
58501,20190505,F-08,유출,6,583.0,0
66840,20190505,F-08,유입,7,815.0,0
66871,20190505,F-08,유출,7,692.0,0
75210,20190505,F-08,유입,8,1430.0,0
75241,20190505,F-08,유출,8,847.0,0
83580,20190505,F-08,유입,9,2194.0,0
83611,20190505,F-08,유출,9,1200.0,0
91950,20190505,F-08,유입,10,2786.0,0
91981,20190505,F-08,유출,10,1613.0,0
100320,20190505,F-08,유입,11,3071.0,0
100351,20190505,F-08,유출,11,1871.0,0
108690,20190505,F-08,유입,12,2529.0,0
108721,20190505,F-08,유출,12,1929.0,0
117060,20190505,F-08,유입,13,2432.0,0
117091,20190505,F-08,유출,13,1987.0,0
125430,20190505,F-08,유입,14,2457.0,0
125461,20190505,F-08,유출,14,2124.0,0
133800,20190505,F-08,유입,15,2369.0,0
133831,20190505,F-08,유출,15,2319.0,0
142170,20190505,F-08,유입,16,2508.0,0
142201,20190505,F-08,유출,16,2482.0,0
150540,20190505,F-08,유입,17,2199.0,0
150571,20190505,F-08,유출,17,2526.0,0
158910,20190505,F-08,유입,18,2012.0,0
158941,20190505,F-08,유출,18,2457.0,0
167280,20190505,F-08,유입,19,1757.0,0
167311,20190505,F-08,유출,19,1805.0,0
175650,20190505,F-08,유입,20,1924.0,0
175681,20190505,F-08,유출,20,1607.0,0
184020,20190505,F-08,유입,21,1818.0,0
184051,20190505,F-08,유출,21,1788.0,0
192390,20190505,F-08,유입,22,1523.0,0
192421,20190505,F-08,유출,22,1568.0,0
200760,20190505,F-08,유입,23,1025.0,0
200791,20190505,F-08,유출,23,1069.0,0
8251,20190506,F-08,유입,0,823.0,0
8282,20190506,F-08,유출,0,641.0,0
16621,20190506,F-08,유입,1,482.0,0
16652,20190506,F-08,유출,1,433.0,0
24991,20190506,F-08,유입,2,267.0,0
25022,20190506,F-08,유출,2,313.0,0
33361,20190506,F-08,유입,3,172.0,0
33392,20190506,F-08,유출,3,225.0,0
41731,20190506,F-08,유입,4,219.0,0
41762,20190506,F-08,유출,4,247.0,0
50101,20190506,F-08,유입,5,672.0,0
50132,20190506,F-08,유출,5,490.0,0
58471,20190506,F-08,유입,6,1148.0,0
58502,20190506,F-08,유출,6,918.0,0
66841,20190506,F-08,유입,7,1031.0,0
66872,20190506,F-08,유출,7,885.0,0
75211,20190506,F-08,유입,8,1333.0,0
75242,20190506,F-08,유출,8,1042.0,0
83581,20190506,F-08,유입,9,1988.0,0
83612,20190506,F-08,유출,9,1280.0,0
91951,20190506,F-08,유입,10,2472.0,0
91982,20190506,F-08,유출,10,1624.0,0
100321,20190506,F-08,유입,11,2725.0,0
100352,20190506,F-08,유출,11,1953.0,0
108691,20190506,F-08,유입,12,2482.0,0
108722,20190506,F-08,유출,12,1898.0,0
117061,20190506,F-08,유입,13,2395.0,0
117092,20190506,F-08,유출,13,1797.0,0
125431,20190506,F-08,유입,14,2229.0,0
125462,20190506,F-08,유출,14,1854.0,0
133801,20190506,F-08,유입,15,2337.0,0
133832,20190506,F-08,유출,15,2140.0,0
142171,20190506,F-08,유입,16,2542.0,0
142202,20190506,F-08,유출,16,2196.0,0
150541,20190506,F-08,유입,17,2178.0,0
150572,20190506,F-08,유출,17,2354.0,0
158911,20190506,F-08,유입,18,2244.0,0
158942,20190506,F-08,유출,18,2143.0,0
167281,20190506,F-08,유입,19,1846.0,0
167312,20190506,F-08,유출,19,1688.0,0
175651,20190506,F-08,유입,20,1782.0,0
175682,20190506,F-08,유출,20,1574.0,0
184021,20190506,F-08,유입,21,1727.0,0
184052,20190506,F-08,유출,21,1612.0,0
192391,20190506,F-08,유입,22,1318.0,0
192422,20190506,F-08,유출,22,1383.0,0
200761,20190506,F-08,유입,23,891.0,0
200792,20190506,F-08,유출,23,836.0,0
8252,20190507,F-08,유입,0,434.0,0
8283,20190507,F-08,유출,0,446.0,0
16622,20190507,F-08,유입,1,178.0,0
