,일자,지점번호,방향,시간,교통량,null
5580,20190501,D-10,유입,0,873.0,0
5611,20190501,D-10,유출,0,1043.0,0
13950,20190501,D-10,유입,1,635.0,0
13981,20190501,D-10,유출,1,809.0,0
22320,20190501,D-10,유입,2,498.0,0
22351,20190501,D-10,유출,2,647.0,0
30690,20190501,D-10,유입,3,385.0,0
30721,20190501,D-10,유출,3,530.0,0
39060,20190501,D-10,유입,4,496.0,0
39091,20190501,D-10,유출,4,706.0,0
47430,20190501,D-10,유입,5,656.0,0
47461,20190501,D-10,유출,5,982.0,0
55800,20190501,D-10,유입,6,905.0,0
55831,20190501,D-10,유출,6,1492.0,0
64170,20190501,D-10,유입,7,1370.0,0
64201,20190501,D-10,유출,7,1588.0,0
72540,20190501,D-10,유입,8,1633.0,0
72571,20190501,D-10,유출,8,1748.0,0
80910,20190501,D-10,유입,9,1770.0,0
80941,20190501,D-10,유출,9,1795.0,0
89280,20190501,D-10,유입,10,1718.0,0
89311,20190501,D-10,유출,10,2028.0,0
97650,20190501,D-10,유입,11,1715.0,0
97681,20190501,D-10,유출,11,1989.0,0
106020,20190501,D-10,유입,12,1771.0,0
106051,20190501,D-10,유출,12,1939.0,0
114390,20190501,D-10,유입,13,1895.0,0
114421,20190501,D-10,유출,13,1926.0,0
122760,20190501,D-10,유입,14,1910.0,0
122791,20190501,D-10,유출,14,1961.0,0
131130,20190501,D-10,유입,15,1887.0,0
131161,20190501,D-10,유출,15,1808.0,0
139500,20190501,D-10,유입,16,2031.0,0
139531,20190501,D-10,유출,16,1838.0,0
147870,20190501,D-10,유입,17,2095.0,0
147901,20190501,D-10,유출,17,1750.0,0
156240,20190501,D-10,유입,18,2104.0,0
156271,20190501,D-10,유출,18,1723.0,0
164610,20190501,D-10,유입,19,2003.0,0
164641,20190501,D-10,유출,19,1442.0,0
172980,20190501,D-10,유입,20,1715.0,0
173011,20190501,D-10,유출,20,1466.0,0
181350,20190501,D-10,유입,21,1651.0,0
181381,20190501,D-10,유출,21,1429.0,0
189720,20190501,D-10,유입,22,1330.0,0
189751,20190501,D-10,유출,22,1314.0,0
198090,20190501,D-10,유입,23,830.0,0
198121,20190501,D-10,유출,23,1038.0,0
5581,20190502,D-10,유입,0,597.0,0
5612,20190502,D-10,유출,0,761.0,0
13951,20190502,D-10,유입,1,433.0,0
13982,20190502,D-10,유출,1,540.0,0
22321,20190502,D-10,유입,2,303.0,0
22352,20190502,D-10,유출,2,384.0,0
30691,20190502,D-10,유입,3,292.0,0
30722,20190502,D-10,유출,3,416.0,0
39061,20190502,D-10,유입,4,464.0,0
