,일자,지점번호,방향,시간,교통량,null
1984,20190501,B-09,유입,0,658.0,0
2015,20190501,B-09,유출,0,,0
10354,20190501,B-09,유입,1,456.0,0
10385,20190501,B-09,유출,1,,0
18724,20190501,B-09,유입,2,345.0,0
18755,20190501,B-09,유출,2,,0
27094,20190501,B-09,유입,3,282.0,0
27125,20190501,B-09,유출,3,,0
35464,20190501,B-09,유입,4,369.0,0
35495,20190501,B-09,유출,4,,0
43834,20190501,B-09,유입,5,604.0,0
43865,20190501,B-09,유출,5,,0
52204,20190501,B-09,유입,6,994.0,0
52235,20190501,B-09,유출,6,,0
60574,20190501,B-09,유입,7,1523.0,0
60605,20190501,B-09,유출,7,,0
68944,20190501,B-09,유입,8,1721.0,0
68975,20190501,B-09,유출,8,,0
77314,20190501,B-09,유입,9,1859.0,0
77345,20190501,B-09,유출,9,,0
85684,20190501,B-09,유입,10,1913.0,0
85715,20190501,B-09,유출,10,,0
94054,20190501,B-09,유입,11,2063.0,0
94085,20190501,B-09,유출,11,,0
102424,20190501,B-09,유입,12,2081.0,0
102455,20190501,B-09,유출,12,,0
110794,20190501,B-09,유입,13,2129.0,0
110825,20190501,B-09,유출,13,,0
119164,20190501,B-09,유입,14,2219.0,0
119195,20190501,B-09,유출,14,,0
127534,20190501,B-09,유입,15,2411.0,0
127565,20190501,B-09,유출,15,,0
135904,20190501,B-09,유입,16,2574.0,0
135935,20190501,B-09,유출,16,,0
144274,20190501,B-09,유입,17,2669.0,0
144305,20190501,B-09,유출,17,,0
152644,20190501,B-09,유입,18,2577.0,0
152675,20190501,B-09,유출,18,,0
161014,20190501,B-09,유입,19,2094.0,0
161045,20190501,B-09,유출,19,,0
169384,20190501,B-09,유입,20,1892.0,0
169415,20190501,B-09,유출,20,,0
177754,20190501,B-09,유입,21,1543.0,0
177785,20190501,B-09,유출,21,,0
186124,20190501,B-09,유입,22,1152.0,0
186155,20190501,B-09,유출,22,,0
194494,20190501,B-09,유입,23,675.0,0
194525,20190501,B-09,유출,23,,0
1985,20190502,B-09,유입,0,484.0,0
2016,20190502,B-09,유출,0,,0
10355,20190502,B-09,유입,1,299.0,0
10386,20190502,B-09,유출,1,,0
18725,20190502,B-09,유입,2,211.0,0
18756,20190502,B-09,유출,2,,0
27095,20190502,B-09,유입,3,199.0,0
27126,20190502,B-09,유출,3,,0
35465,20190502,B-09,유입,4,337.0,0
35496,20190502,B-09,유출,4,,0
43835,20190502,B-09,유입,5,1261.0,0
43866,20190502,B-09,유출,5,,0
52205,20190502,B-09,유입,6,2371.0,0
52236,20190502,B-09,유출,6,,0
60575,20190502,B-09,유입,7,2841.0,0
60606,20190502,B-09,유출,7,,0
68945,20190502,B-09,유입,8,3032.0,0
68976,20190502,B-09,유출,8,,0
77315,20190502,B-09,유입,9,2583.0,0
77346,20190502,B-09,유출,9,,0
85685,20190502,B-09,유입,10,2176.0,0
85716,20190502,B-09,유출,10,,0
94055,20190502,B-09,유입,11,1971.0,0
94086,20190502,B-09,유출,11,,0
102425,20190502,B-09,유입,12,1993.0,0
102456,20190502,B-09,유출,12,,0
110795,20190502,B-09,유입,13,2283.0,0
110826,20190502,B-09,유출,13,,0
119165,20190502,B-09,유입,14,2320.0,0
119196,20190502,B-09,유출,14,,0
127535,20190502,B-09,유입,15,2386.0,0
127566,20190502,B-09,유출,15,,0
135905,20190502,B-09,유입,16,2526.0,0
135936,20190502,B-09,유출,16,,0
144275,20190502,B-09,유입,17,2559.0,0
144306,20190502,B-09,유출,17,,0
152645,20190502,B-09,유입,18,2765.0,0
152676,20190502,B-09,유출,18,,0
161015,20190502,B-09,유입,19,2457.0,0
161046,20190502,B-09,유출,19,,0
169385,20190502,B-09,유입,20,1629.0,0
169416,20190502,B-09,유출,20,,0
177755,20190502,B-09,유입,21,1470.0,0
177786,20190502,B-09,유출,21,,0
186125,20190502,B-09,유입,22,1176.0,0
186156,20190502,B-09,유출,22,,0
194495,20190502,B-09,유입,23,824.0,0
194526,20190502,B-09,유출,23,,0
1986,20190503,B-09,유입,0,534.0,0
2017,20190503,B-09,유출,0,,0
10356,20190503,B-09,유입,1,408.0,0
10387,20190503,B-09,유출,1,,0
18726,20190503,B-09,유입,2,271.0,0
18757,20190503,B-09,유출,2,,0
27096,20190503,B-09,유입,3,209.0,0
27127,20190503,B-09,유출,3,,0
35466,20190503,B-09,유입,4,394.0,0
35497,20190503,B-09,유출,4,,0
43836,20190503,B-09,유입,5,1212.0,0
43867,20190503,B-09,유출,5,,0
52206,20190503,B-09,유입,6,2395.0,0
52237,20190503,B-09,유출,6,,0
60576,20190503,B-09,유입,7,3042.0,0
60607,20190503,B-09,유출,7,,0
68946,20190503,B-09,유입,8,3068.0,0
68977,20190503,B-09,유출,8,,0
77316,20190503,B-09,유입,9,2454.0,0
77347,20190503,B-09,유출,9,,0
85686,20190503,B-09,유입,10,2046.0,0
85717,20190503,B-09,유출,10,,0
94056,20190503,B-09,유입,11,1940.0,0
94087,20190503,B-09,유출,11,,0
102426,20190503,B-09,유입,12,1975.0,0
102457,20190503,B-09,유출,12,,0
110796,20190503,B-09,유입,13,2278.0,0
110827,20190503,B-09,유출,13,,0
119166,20190503,B-09,유입,14,2323.0,0
119197,20190503,B-09,유출,14,,0
127536,20190503,B-09,유입,15,2174.0,0
127567,20190503,B-09,유출,15,,0
135906,20190503,B-09,유입,16,2277.0,0
135937,20190503,B-09,유출,16,,0
144276,20190503,B-09,유입,17,2439.0,0
144307,20190503,B-09,유출,17,,0
152646,20190503,B-09,유입,18,2666.0,0
152677,20190503,B-09,유출,18,,0
161016,20190503,B-09,유입,19,2352.0,0
161047,20190503,B-09,유출,19,,0
169386,20190503,B-09,유입,20,1941.0,0
169417,20190503,B-09,유출,20,,0
177756,20190503,B-09,유입,21,1759.0,0
177787,20190503,B-09,유출,21,,0
186126,20190503,B-09,유입,22,1476.0,0
186157,20190503,B-09,유출,22,,0
194496,20190503,B-09,유입,23,893.0,0
194527,20190503,B-09,유출,23,,0
1987,20190504,B-09,유입,0,642.0,0
2018,20190504,B-09,유출,0,,0
10357,20190504,B-09,유입,1,527.0,0
10388,20190504,B-09,유출,1,,0
18727,20190504,B-09,유입,2,383.0,0
18758,20190504,B-09,유출,2,,0
27097,20190504,B-09,유입,3,259.0,0
27128,20190504,B-09,유출,3,,0
35467,20190504,B-09,유입,4,357.0,0
35498,20190504,B-09,유출,4,,0
43837,20190504,B-09,유입,5,1039.0,0
43868,20190504,B-09,유출,5,,0
52207,20190504,B-09,유입,6,1536.0,0
52238,20190504,B-09,유출,6,,0
60577,20190504,B-09,유입,7,1432.0,0
60608,20190504,B-09,유출,7,,0
68947,20190504,B-09,유입,8,1837.0,0
68978,20190504,B-09,유출,8,,0
77317,20190504,B-09,유입,9,1944.0,0
77348,20190504,B-09,유출,9,,0
85687,20190504,B-09,유입,10,2091.0,0
85718,20190504,B-09,유출,10,,0
94057,20190504,B-09,유입,11,2106.0,0
94088,20190504,B-09,유출,11,,0
102427,20190504,B-09,유입,12,1920.0,0
102458,20190504,B-09,유출,12,,0
110797,20190504,B-09,유입,13,1918.0,0
110828,20190504,B-09,유출,13,,0
119167,20190504,B-09,유입,14,1846.0,0
119198,20190504,B-09,유출,14,,0
127537,20190504,B-09,유입,15,1888.0,0
127568,20190504,B-09,유출,15,,0
135907,20190504,B-09,유입,16,2038.0,0
135938,20190504,B-09,유출,16,,0
144277,20190504,B-09,유입,17,2297.0,0
144308,20190504,B-09,유출,17,,0
152647,20190504,B-09,유입,18,2287.0,0
152678,20190504,B-09,유출,18,,0
161017,20190504,B-09,유입,19,2035.0,0
161048,20190504,B-09,유출,19,,0
169387,20190504,B-09,유입,20,1939.0,0
169418,20190504,B-09,유출,20,,0
177757,20190504,B-09,유입,21,1758.0,0
177788,20190504,B-09,유출,21,,0
186127,20190504,B-09,유입,22,1295.0,0
186158,20190504,B-09,유출,22,,0
194497,20190504,B-09,유입,23,794.0,0
194528,20190504,B-09,유출,23,,0
1988,20190505,B-09,유입,0,572.0,0
2019,20190505,B-09,유출,0,,0
10358,20190505,B-09,유입,1,358.0,0
10389,20190505,B-09,유출,1,,0
18728,20190505,B-09,유입,2,302.0,0
18759,20190505,B-09,유출,2,,0
27098,20190505,B-09,유입,3,186.0,0
27129,20190505,B-09,유출,3,,0
35468,20190505,B-09,유입,4,257.0,0
35499,20190505,B-09,유출,4,,0
43838,20190505,B-09,유입,5,480.0,0
43869,20190505,B-09,유출,5,,0
52208,20190505,B-09,유입,6,683.0,0
52239,20190505,B-09,유출,6,,0
60578,20190505,B-09,유입,7,776.0,0
60609,20190505,B-09,유출,7,,0
68948,20190505,B-09,유입,8,1213.0,0
68979,20190505,B-09,유출,8,,0
77318,20190505,B-09,유입,9,1521.0,0
77349,20190505,B-09,유출,9,,0
85688,20190505,B-09,유입,10,1831.0,0
85719,20190505,B-09,유출,10,,0
94058,20190505,B-09,유입,11,1600.0,0
94089,20190505,B-09,유출,11,,0
102428,20190505,B-09,유입,12,1737.0,0
102459,20190505,B-09,유출,12,,0
110798,20190505,B-09,유입,13,2047.0,0
110829,20190505,B-09,유출,13,,0
119168,20190505,B-09,유입,14,1892.0,0
119199,20190505,B-09,유출,14,,0
127538,20190505,B-09,유입,15,2202.0,0
127569,20190505,B-09,유출,15,,0
135908,20190505,B-09,유입,16,2209.0,0
135939,20190505,B-09,유출,16,,0
144278,20190505,B-09,유입,17,2293.0,0
144309,20190505,B-09,유출,17,,0
152648,20190505,B-09,유입,18,2362.0,0
152679,20190505,B-09,유출,18,,0
161018,20190505,B-09,유입,19,1921.0,0
161049,20190505,B-09,유출,19,,0
169388,20190505,B-09,유입,20,1986.0,0
169419,20190505,B-09,유출,20,,0
177758,20190505,B-09,유입,21,2096.0,0
177789,20190505,B-09,유출,21,,0
186128,20190505,B-09,유입,22,1673.0,0
186159,20190505,B-09,유출,22,,0
194498,20190505,B-09,유입,23,956.0,0
194529,20190505,B-09,유출,23,,0
1989,20190506,B-09,유입,0,680.0,0
2020,20190506,B-09,유출,0,,0
10359,20190506,B-09,유입,1,418.0,0
10390,20190506,B-09,유출,1,,0
18729,20190506,B-09,유입,2,280.0,0
18760,20190506,B-09,유출,2,,0
27099,20190506,B-09,유입,3,213.0,0
27130,20190506,B-09,유출,3,,0
35469,20190506,B-09,유입,4,306.0,0
35500,20190506,B-09,유출,4,,0
43839,20190506,B-09,유입,5,957.0,0
43870,20190506,B-09,유출,5,,0
52209,20190506,B-09,유입,6,1616.0,0
52240,20190506,B-09,유출,6,,0
60579,20190506,B-09,유입,7,1227.0,0
60610,20190506,B-09,유출,7,,0
68949,20190506,B-09,유입,8,1485.0,0
68980,20190506,B-09,유출,8,,0
77319,20190506,B-09,유입,9,1664.0,0
77350,20190506,B-09,유출,9,,0
85689,20190506,B-09,유입,10,1819.0,0
85720,20190506,B-09,유출,10,,0
94059,20190506,B-09,유입,11,2017.0,0
94090,20190506,B-09,유출,11,,0
102429,20190506,B-09,유입,12,2281.0,0
102460,20190506,B-09,유출,12,,0
110799,20190506,B-09,유입,13,2404.0,0
110830,20190506,B-09,유출,13,,0
119169,20190506,B-09,유입,14,2512.0,0
119200,20190506,B-09,유출,14,,0
127539,20190506,B-09,유입,15,2232.0,0
127570,20190506,B-09,유출,15,,0
135909,20190506,B-09,유입,16,2392.0,0
135940,20190506,B-09,유출,16,,0
144279,20190506,B-09,유입,17,2428.0,0
144310,20190506,B-09,유출,17,,0
152649,20190506,B-09,유입,18,2482.0,0
152680,20190506,B-09,유출,18,,0
161019,20190506,B-09,유입,19,2154.0,0
161050,20190506,B-09,유출,19,,0
169389,20190506,B-09,유입,20,1900.0,0
169420,20190506,B-09,유출,20,,0
177759,20190506,B-09,유입,21,1962.0,0
177790,20190506,B-09,유출,21,,0
186129,20190506,B-09,유입,22,1330.0,0
186160,20190506,B-09,유출,22,,0
194499,20190506,B-09,유입,23,817.0,0
194530,20190506,B-09,유출,23,,0
1990,20190507,B-09,유입,0,462.0,0
2021,20190507,B-09,유출,0,,0
10360,20190507,B-09,유입,1,291.0,0
10391,20190507,B-09,유출,1,,0
18730,20190507,B-09,유입,2,189.0,0
18761,20190507,B-09,유출,2,,0
27100,20190507,B-09,유입,3,195.0,0
27131,20190507,B-09,유출,3,,0
35470,20190507,B-09,유입,4,367.0,0
35501,20190507,B-09,유출,4,,0
