,일자,지점번호,방향,시간,교통량,null
5270,20190501,D-05,유입,0,1090.0,0
5301,20190501,D-05,유출,0,,0
13640,20190501,D-05,유입,1,805.0,0
13671,20190501,D-05,유출,1,,0
22010,20190501,D-05,유입,2,721.0,0
22041,20190501,D-05,유출,2,,0
30380,20190501,D-05,유입,3,608.0,0
30411,20190501,D-05,유출,3,,0
38750,20190501,D-05,유입,4,632.0,0
38781,20190501,D-05,유출,4,,0
47120,20190501,D-05,유입,5,751.0,0
47151,20190501,D-05,유출,5,,0
55490,20190501,D-05,유입,6,1279.0,0
55521,20190501,D-05,유출,6,,0
63860,20190501,D-05,유입,7,1886.0,0
63891,20190501,D-05,유출,7,,0
72230,20190501,D-05,유입,8,2227.0,0
72261,20190501,D-05,유출,8,,0
80600,20190501,D-05,유입,9,2236.0,0
80631,20190501,D-05,유출,9,,0
88970,20190501,D-05,유입,10,2199.0,0
89001,20190501,D-05,유출,10,,0
97340,20190501,D-05,유입,11,2170.0,0
97371,20190501,D-05,유출,11,,0
105710,20190501,D-05,유입,12,2217.0,0
105741,20190501,D-05,유출,12,,0
114080,20190501,D-05,유입,13,2249.0,0
114111,20190501,D-05,유출,13,,0
122450,20190501,D-05,유입,14,2364.0,0
122481,20190501,D-05,유출,14,,0
130820,20190501,D-05,유입,15,2322.0,0
130851,20190501,D-05,유출,15,,0
139190,20190501,D-05,유입,16,2262.0,0
139221,20190501,D-05,유출,16,,0
147560,20190501,D-05,유입,17,2429.0,0
147591,20190501,D-05,유출,17,,0
155930,20190501,D-05,유입,18,2422.0,0
155961,20190501,D-05,유출,18,,0
164300,20190501,D-05,유입,19,1980.0,0
164331,20190501,D-05,유출,19,,0
172670,20190501,D-05,유입,20,1767.0,0
172701,20190501,D-05,유출,20,,0
181040,20190501,D-05,유입,21,1700.0,0
181071,20190501,D-05,유출,21,,0
189410,20190501,D-05,유입,22,1465.0,0
189441,20190501,D-05,유출,22,,0
197780,20190501,D-05,유입,23,1121.0,0
197811,20190501,D-05,유출,23,,0
5271,20190502,D-05,유입,0,705.0,0
5302,20190502,D-05,유출,0,,0
13641,20190502,D-05,유입,1,587.0,0
13672,20190502,D-05,유출,1,,0
22011,20190502,D-05,유입,2,476.0,0
22042,20190502,D-05,유출,2,,0
30381,20190502,D-05,유입,3,423.0,0
30412,20190502,D-05,유출,3,,0
38751,20190502,D-05,유입,4,469.0,0
38782,20190502,D-05,유출,4,,0
47121,20190502,D-05,유입,5,815.0,0
47152,20190502,D-05,유출,5,,0
55491,20190502,D-05,유입,6,1480.0,0
55522,20190502,D-05,유출,6,,0
63861,20190502,D-05,유입,7,2443.0,0
63892,20190502,D-05,유출,7,,0
72231,20190502,D-05,유입,8,3173.0,0
72262,20190502,D-05,유출,8,,0
80601,20190502,D-05,유입,9,2662.0,0
80632,20190502,D-05,유출,9,,0
88971,20190502,D-05,유입,10,2558.0,0
89002,20190502,D-05,유출,10,,0
97341,20190502,D-05,유입,11,2349.0,0
97372,20190502,D-05,유출,11,,0
105711,20190502,D-05,유입,12,2173.0,0
105742,20190502,D-05,유출,12,,0
114081,20190502,D-05,유입,13,2352.0,0
114112,20190502,D-05,유출,13,,0
122451,20190502,D-05,유입,14,2495.0,0
122482,20190502,D-05,유출,14,,0
130821,20190502,D-05,유입,15,2549.0,0
130852,20190502,D-05,유출,15,,0
139191,20190502,D-05,유입,16,2627.0,0
139222,20190502,D-05,유출,16,,0
147561,20190502,D-05,유입,17,2527.0,0
147592,20190502,D-05,유출,17,,0
155931,20190502,D-05,유입,18,2796.0,0
155962,20190502,D-05,유출,18,,0
164301,20190502,D-05,유입,19,2616.0,0
164332,20190502,D-05,유출,19,,0
172671,20190502,D-05,유입,20,2117.0,0
172702,20190502,D-05,유출,20,,0
181041,20190502,D-05,유입,21,1805.0,0
181072,20190502,D-05,유출,21,,0
189411,20190502,D-05,유입,22,1694.0,0
189442,20190502,D-05,유출,22,,0
197781,20190502,D-05,유입,23,1277.0,0
197812,20190502,D-05,유출,23,,0
5272,20190503,D-05,유입,0,932.0,0
5303,20190503,D-05,유출,0,,0
13642,20190503,D-05,유입,1,720.0,0
13673,20190503,D-05,유출,1,,0
22012,20190503,D-05,유입,2,642.0,0
22043,20190503,D-05,유출,2,,0
30382,20190503,D-05,유입,3,524.0,0
30413,20190503,D-05,유출,3,,0
38752,20190503,D-05,유입,4,591.0,0
38783,20190503,D-05,유출,4,,0
47122,20190503,D-05,유입,5,903.0,0
47153,20190503,D-05,유출,5,,0
55492,20190503,D-05,유입,6,1482.0,0
55523,20190503,D-05,유출,6,,0
63862,20190503,D-05,유입,7,2358.0,0
63893,20190503,D-05,유출,7,,0
72232,20190503,D-05,유입,8,3187.0,0
72263,20190503,D-05,유출,8,,0
80602,20190503,D-05,유입,9,2567.0,0
80633,20190503,D-05,유출,9,,0
88972,20190503,D-05,유입,10,2513.0,0
89003,20190503,D-05,유출,10,,0
97342,20190503,D-05,유입,11,2538.0,0
97373,20190503,D-05,유출,11,,0
105712,20190503,D-05,유입,12,2303.0,0
105743,20190503,D-05,유출,12,,0
114082,20190503,D-05,유입,13,2411.0,0
114113,20190503,D-05,유출,13,,0
122452,20190503,D-05,유입,14,2494.0,0
122483,20190503,D-05,유출,14,,0
130822,20190503,D-05,유입,15,2540.0,0
130853,20190503,D-05,유출,15,,0
139192,20190503,D-05,유입,16,2665.0,0
139223,20190503,D-05,유출,16,,0
147562,20190503,D-05,유입,17,2718.0,0
147593,20190503,D-05,유출,17,,0
155932,20190503,D-05,유입,18,2973.0,0
155963,20190503,D-05,유출,18,,0
164302,20190503,D-05,유입,19,2718.0,0
164333,20190503,D-05,유출,19,,0
172672,20190503,D-05,유입,20,2396.0,0
172703,20190503,D-05,유출,20,,0
181042,20190503,D-05,유입,21,1982.0,0
181073,20190503,D-05,유출,21,,0
189412,20190503,D-05,유입,22,1811.0,0
189443,20190503,D-05,유출,22,,0
197782,20190503,D-05,유입,23,1633.0,0
197813,20190503,D-05,유출,23,,0
5273,20190504,D-05,유입,0,1147.0,0
5304,20190504,D-05,유출,0,,0
13643,20190504,D-05,유입,1,972.0,0
13674,20190504,D-05,유출,1,,0
22013,20190504,D-05,유입,2,764.0,0
22044,20190504,D-05,유출,2,,0
30383,20190504,D-05,유입,3,678.0,0
30414,20190504,D-05,유출,3,,0
38753,20190504,D-05,유입,4,646.0,0
38784,20190504,D-05,유출,4,,0
47123,20190504,D-05,유입,5,900.0,0
47154,20190504,D-05,유출,5,,0
55493,20190504,D-05,유입,6,1360.0,0
55524,20190504,D-05,유출,6,,0
63863,20190504,D-05,유입,7,1644.0,0
63894,20190504,D-05,유출,7,,0
72233,20190504,D-05,유입,8,2051.0,0
72264,20190504,D-05,유출,8,,0
80603,20190504,D-05,유입,9,2113.0,0
80634,20190504,D-05,유출,9,,0
88973,20190504,D-05,유입,10,2199.0,0
89004,20190504,D-05,유출,10,,0
97343,20190504,D-05,유입,11,2265.0,0
97374,20190504,D-05,유출,11,,0
105713,20190504,D-05,유입,12,2291.0,0
105744,20190504,D-05,유출,12,,0
114083,20190504,D-05,유입,13,2275.0,0
114114,20190504,D-05,유출,13,,0
122453,20190504,D-05,유입,14,2200.0,0
122484,20190504,D-05,유출,14,,0
130823,20190504,D-05,유입,15,2221.0,0
130854,20190504,D-05,유출,15,,0
139193,20190504,D-05,유입,16,2412.0,0
139224,20190504,D-05,유출,16,,0
147563,20190504,D-05,유입,17,2491.0,0
147594,20190504,D-05,유출,17,,0
155933,20190504,D-05,유입,18,2485.0,0
155964,20190504,D-05,유출,18,,0
164303,20190504,D-05,유입,19,2094.0,0
164334,20190504,D-05,유출,19,,0
172673,20190504,D-05,유입,20,1750.0,0
172704,20190504,D-05,유출,20,,0
