,일자,지점번호,방향,시간,교통량,null
4960,20190501,C-21,유입,0,175.0,0
4991,20190501,C-21,유출,0,113.0,0
13330,20190501,C-21,유입,1,162.0,0
13361,20190501,C-21,유출,1,82.0,0
21700,20190501,C-21,유입,2,145.0,0
21731,20190501,C-21,유출,2,94.0,0
30070,20190501,C-21,유입,3,96.0,0
30101,20190501,C-21,유출,3,64.0,0
38440,20190501,C-21,유입,4,93.0,0
38471,20190501,C-21,유출,4,70.0,0
46810,20190501,C-21,유입,5,129.0,0
46841,20190501,C-21,유출,5,95.0,0
55180,20190501,C-21,유입,6,231.0,0
55211,20190501,C-21,유출,6,141.0,0
63550,20190501,C-21,유입,7,343.0,0
63581,20190501,C-21,유출,7,250.0,0
71920,20190501,C-21,유입,8,436.0,0
71951,20190501,C-21,유출,8,329.0,0
80290,20190501,C-21,유입,9,436.0,0
80321,20190501,C-21,유출,9,403.0,0
88660,20190501,C-21,유입,10,412.0,0
88691,20190501,C-21,유출,10,361.0,0
97030,20190501,C-21,유입,11,420.0,0
97061,20190501,C-21,유출,11,390.0,0
105400,20190501,C-21,유입,12,421.0,0
105431,20190501,C-21,유출,12,336.0,0
113770,20190501,C-21,유입,13,463.0,0
113801,20190501,C-21,유출,13,326.0,0
122140,20190501,C-21,유입,14,480.0,0
122171,20190501,C-21,유출,14,391.0,0
130510,20190501,C-21,유입,15,540.0,0
130541,20190501,C-21,유출,15,454.0,0
138880,20190501,C-21,유입,16,552.0,0
138911,20190501,C-21,유출,16,373.0,0
147250,20190501,C-21,유입,17,541.0,0
147281,20190501,C-21,유출,17,452.0,0
155620,20190501,C-21,유입,18,523.0,0
155651,20190501,C-21,유출,18,372.0,0
163990,20190501,C-21,유입,19,456.0,0
164021,20190501,C-21,유출,19,316.0,0
172360,20190501,C-21,유입,20,406.0,0
172391,20190501,C-21,유출,20,284.0,0
180730,20190501,C-21,유입,21,338.0,0
180761,20190501,C-21,유출,21,203.0,0
189100,20190501,C-21,유입,22,248.0,0
189131,20190501,C-21,유출,22,161.0,0
197470,20190501,C-21,유입,23,157.0,0
197501,20190501,C-21,유출,23,104.0,0
4961,20190502,C-21,유입,0,124.0,0
4992,20190502,C-21,유출,0,85.0,0
13331,20190502,C-21,유입,1,103.0,0
13362,20190502,C-21,유출,1,68.0,0
