,일자,지점번호,방향,시간,교통량,null
2914,20190501,B-24,유입,0,544.0,0
2945,20190501,B-24,유출,0,762.0,0
11284,20190501,B-24,유입,1,437.0,0
11315,20190501,B-24,유출,1,542.0,0
19654,20190501,B-24,유입,2,319.0,0
19685,20190501,B-24,유출,2,438.0,0
28024,20190501,B-24,유입,3,240.0,0
28055,20190501,B-24,유출,3,351.0,0
36394,20190501,B-24,유입,4,272.0,0
36425,20190501,B-24,유출,4,375.0,0
44764,20190501,B-24,유입,5,360.0,0
44795,20190501,B-24,유출,5,539.0,0
53134,20190501,B-24,유입,6,659.0,0
53165,20190501,B-24,유출,6,795.0,0
61504,20190501,B-24,유입,7,982.0,0
61535,20190501,B-24,유출,7,988.0,0
69874,20190501,B-24,유입,8,1193.0,0
69905,20190501,B-24,유출,8,1322.0,0
78244,20190501,B-24,유입,9,1336.0,0
78275,20190501,B-24,유출,9,1302.0,0
86614,20190501,B-24,유입,10,1340.0,0
86645,20190501,B-24,유출,10,1495.0,0
94984,20190501,B-24,유입,11,1272.0,0
95015,20190501,B-24,유출,11,1518.0,0
103354,20190501,B-24,유입,12,1260.0,0
103385,20190501,B-24,유출,12,1577.0,0
111724,20190501,B-24,유입,13,1286.0,0
111755,20190501,B-24,유출,13,1543.0,0
120094,20190501,B-24,유입,14,1361.0,0
120125,20190501,B-24,유출,14,1600.0,0
128464,20190501,B-24,유입,15,1333.0,0
128495,20190501,B-24,유출,15,1564.0,0
136834,20190501,B-24,유입,16,1338.0,0
136865,20190501,B-24,유출,16,1581.0,0
145204,20190501,B-24,유입,17,1338.0,0
145235,20190501,B-24,유출,17,1659.0,0
153574,20190501,B-24,유입,18,1181.0,0
153605,20190501,B-24,유출,18,1449.0,0
161944,20190501,B-24,유입,19,951.0,0
161975,20190501,B-24,유출,19,1184.0,0
170314,20190501,B-24,유입,20,863.0,0
170345,20190501,B-24,유출,20,1104.0,0
178684,20190501,B-24,유입,21,766.0,0
178715,20190501,B-24,유출,21,1058.0,0
187054,20190501,B-24,유입,22,696.0,0
187085,20190501,B-24,유출,22,838.0,0
195424,20190501,B-24,유입,23,451.0,0
195455,20190501,B-24,유출,23,603.0,0
2915,20190502,B-24,유입,0,318.0,0
2946,20190502,B-24,유출,0,419.0,0
11285,20190502,B-24,유입,1,260.0,0
11316,20190502,B-24,유출,1,287.0,0
19655,20190502,B-24,유입,2,163.0,0
19686,20190502,B-24,유출,2,211.0,0
28025,20190502,B-24,유입,3,139.0,0
28056,20190502,B-24,유출,3,215.0,0
36395,20190502,B-24,유입,4,237.0,0
36426,20190502,B-24,유출,4,313.0,0
44765,20190502,B-24,유입,5,508.0,0
44796,20190502,B-24,유출,5,939.0,0
53135,20190502,B-24,유입,6,1199.0,0
53166,20190502,B-24,유출,6,1135.0,0
61505,20190502,B-24,유입,7,2336.0,0
61536,20190502,B-24,유출,7,1394.0,0
69875,20190502,B-24,유입,8,2333.0,0
69906,20190502,B-24,유출,8,1539.0,0
78245,20190502,B-24,유입,9,2249.0,0
78276,20190502,B-24,유출,9,1718.0,0
86615,20190502,B-24,유입,10,1833.0,0
86646,20190502,B-24,유출,10,1746.0,0
94985,20190502,B-24,유입,11,1465.0,0
95016,20190502,B-24,유출,11,1793.0,0
103355,20190502,B-24,유입,12,1309.0,0
103386,20190502,B-24,유출,12,1515.0,0
111725,20190502,B-24,유입,13,1440.0,0
111756,20190502,B-24,유출,13,1752.0,0
120095,20190502,B-24,유입,14,1519.0,0
120126,20190502,B-24,유출,14,1757.0,0
128465,20190502,B-24,유입,15,1635.0,0
128496,20190502,B-24,유출,15,1765.0,0
136835,20190502,B-24,유입,16,1672.0,0
136866,20190502,B-24,유출,16,1973.0,0
145205,20190502,B-24,유입,17,1671.0,0
145236,20190502,B-24,유출,17,2032.0,0
153575,20190502,B-24,유입,18,1400.0,0
153606,20190502,B-24,유출,18,2159.0,0
161945,20190502,B-24,유입,19,1271.0,0
161976,20190502,B-24,유출,19,2015.0,0
170315,20190502,B-24,유입,20,929.0,0
170346,20190502,B-24,유출,20,1618.0,0
178685,20190502,B-24,유입,21,936.0,0
178716,20190502,B-24,유출,21,1329.0,0
187055,20190502,B-24,유입,22,756.0,0
187086,20190502,B-24,유출,22,1113.0,0
195425,20190502,B-24,유입,23,619.0,0
195456,20190502,B-24,유출,23,841.0,0
2916,20190503,B-24,유입,0,508.0,0
2947,20190503,B-24,유출,0,657.0,0
11286,20190503,B-24,유입,1,328.0,0
