,일자,지점번호,방향,시간,교통량,null
1488,20190501,B-01,유입,0,563.0,0
1519,20190501,B-01,유출,0,548.0,0
9858,20190501,B-01,유입,1,395.0,0
9889,20190501,B-01,유출,1,364.0,0
18228,20190501,B-01,유입,2,359.0,0
18259,20190501,B-01,유출,2,292.0,0
26598,20190501,B-01,유입,3,316.0,0
26629,20190501,B-01,유출,3,243.0,0
34968,20190501,B-01,유입,4,358.0,0
34999,20190501,B-01,유출,4,312.0,0
43338,20190501,B-01,유입,5,494.0,0
43369,20190501,B-01,유출,5,423.0,0
51708,20190501,B-01,유입,6,723.0,0
51739,20190501,B-01,유출,6,922.0,0
60078,20190501,B-01,유입,7,1200.0,0
60109,20190501,B-01,유출,7,1409.0,0
68448,20190501,B-01,유입,8,1535.0,0
68479,20190501,B-01,유출,8,1697.0,0
76818,20190501,B-01,유입,9,1504.0,0
76849,20190501,B-01,유출,9,1496.0,0
85188,20190501,B-01,유입,10,1447.0,0
85219,20190501,B-01,유출,10,1507.0,0
93558,20190501,B-01,유입,11,1410.0,0
93589,20190501,B-01,유출,11,1468.0,0
101928,20190501,B-01,유입,12,1430.0,0
101959,20190501,B-01,유출,12,1344.0,0
110298,20190501,B-01,유입,13,1418.0,0
110329,20190501,B-01,유출,13,1359.0,0
118668,20190501,B-01,유입,14,1509.0,0
118699,20190501,B-01,유출,14,1360.0,0
127038,20190501,B-01,유입,15,1682.0,0
127069,20190501,B-01,유출,15,1281.0,0
135408,20190501,B-01,유입,16,1880.0,0
135439,20190501,B-01,유출,16,1240.0,0
143778,20190501,B-01,유입,17,2131.0,0
143809,20190501,B-01,유출,17,1248.0,0
152148,20190501,B-01,유입,18,2249.0,0
152179,20190501,B-01,유출,18,1239.0,0
160518,20190501,B-01,유입,19,1602.0,0
160549,20190501,B-01,유출,19,1043.0,0
168888,20190501,B-01,유입,20,1182.0,0
168919,20190501,B-01,유출,20,900.0,0
177258,20190501,B-01,유입,21,1015.0,0
177289,20190501,B-01,유출,21,848.0,0
185628,20190501,B-01,유입,22,761.0,0
185659,20190501,B-01,유출,22,718.0,0
193998,20190501,B-01,유입,23,540.0,0
194029,20190501,B-01,유출,23,459.0,0
1489,20190502,B-01,유입,0,380.0,0
1520,20190502,B-01,유출,0,399.0,0
9859,20190502,B-01,유입,1,281.0,0
9890,20190502,B-01,유출,1,300.0,0
18229,20190502,B-01,유입,2,194.0,0
18260,20190502,B-01,유출,2,198.0,0
26599,20190502,B-01,유입,3,210.0,0
26630,20190502,B-01,유출,3,196.0,0
34969,20190502,B-01,유입,4,341.0,0
35000,20190502,B-01,유출,4,252.0,0
43339,20190502,B-01,유입,5,611.0,0
43370,20190502,B-01,유출,5,495.0,0
51709,20190502,B-01,유입,6,1023.0,0
51740,20190502,B-01,유출,6,1207.0,0
60079,20190502,B-01,유입,7,1923.0,0
60110,20190502,B-01,유출,7,2179.0,0
68449,20190502,B-01,유입,8,2114.0,0
68480,20190502,B-01,유출,8,2229.0,0
76819,20190502,B-01,유입,9,1874.0,0
76850,20190502,B-01,유출,9,1515.0,0
85189,20190502,B-01,유입,10,1518.0,0
85220,20190502,B-01,유출,10,1344.0,0
93559,20190502,B-01,유입,11,1337.0,0
93590,20190502,B-01,유출,11,1188.0,0
101929,20190502,B-01,유입,12,1320.0,0
101960,20190502,B-01,유출,12,1196.0,0
110299,20190502,B-01,유입,13,1403.0,0
110330,20190502,B-01,유출,13,1180.0,0
118669,20190502,B-01,유입,14,1445.0,0
118700,20190502,B-01,유출,14,1225.0,0
127039,20190502,B-01,유입,15,1580.0,0
127070,20190502,B-01,유출,15,1168.0,0
135409,20190502,B-01,유입,16,1776.0,0
135440,20190502,B-01,유출,16,1271.0,0
143779,20190502,B-01,유입,17,2056.0,0
143810,20190502,B-01,유출,17,1476.0,0
152149,20190502,B-01,유입,18,2488.0,0
152180,20190502,B-01,유출,18,1516.0,0
160519,20190502,B-01,유입,19,1936.0,0
160550,20190502,B-01,유출,19,1363.0,0
168889,20190502,B-01,유입,20,1281.0,0
168920,20190502,B-01,유출,20,1039.0,0
177259,20190502,B-01,유입,21,985.0,0
177290,20190502,B-01,유출,21,942.0,0
185629,20190502,B-01,유입,22,866.0,0
185660,20190502,B-01,유출,22,769.0,0
193999,20190502,B-01,유입,23,609.0,0
194030,20190502,B-01,유출,23,597.0,0
1490,20190503,B-01,유입,0,466.0,0
1521,20190503,B-01,유출,0,448.0,0
9860,20190503,B-01,유입,1,340.0,0
9891,20190503,B-01,유출,1,330.0,0
18230,20190503,B-01,유입,2,270.0,0
18261,20190503,B-01,유출,2,256.0,0
26600,20190503,B-01,유입,3,262.0,0
26631,20190503,B-01,유출,3,210.0,0
34970,20190503,B-01,유입,4,382.0,0
35001,20190503,B-01,유출,4,309.0,0
43340,20190503,B-01,유입,5,617.0,0
43371,20190503,B-01,유출,5,529.0,0
51710,20190503,B-01,유입,6,1015.0,0
51741,20190503,B-01,유출,6,1162.0,0
60080,20190503,B-01,유입,7,1832.0,0
60111,20190503,B-01,유출,7,2116.0,0
68450,20190503,B-01,유입,8,2135.0,0
68481,20190503,B-01,유출,8,2210.0,0
76820,20190503,B-01,유입,9,1820.0,0
76851,20190503,B-01,유출,9,1661.0,0
85190,20190503,B-01,유입,10,1516.0,0
85221,20190503,B-01,유출,10,1357.0,0
93560,20190503,B-01,유입,11,1337.0,0
93591,20190503,B-01,유출,11,1269.0,0
101930,20190503,B-01,유입,12,1422.0,0
