,일자,지점번호,방향,시간,교통량,null
3286,20190501,B-30,유입,0,438.0,0
3317,20190501,B-30,유출,0,581.0,0
11656,20190501,B-30,유입,1,400.0,0
11687,20190501,B-30,유출,1,292.0,0
20026,20190501,B-30,유입,2,279.0,0
20057,20190501,B-30,유출,2,207.0,0
28396,20190501,B-30,유입,3,240.0,0
28427,20190501,B-30,유출,3,173.0,0
36766,20190501,B-30,유입,4,268.0,0
36797,20190501,B-30,유출,4,167.0,0
45136,20190501,B-30,유입,5,366.0,0
45167,20190501,B-30,유출,5,272.0,0
53506,20190501,B-30,유입,6,726.0,0
53537,20190501,B-30,유출,6,498.0,0
61876,20190501,B-30,유입,7,854.0,0
61907,20190501,B-30,유출,7,900.0,0
70246,20190501,B-30,유입,8,905.0,0
70277,20190501,B-30,유출,8,1028.0,0
78616,20190501,B-30,유입,9,1105.0,0
78647,20190501,B-30,유출,9,1093.0,0
86986,20190501,B-30,유입,10,1018.0,0
87017,20190501,B-30,유출,10,1157.0,0
95356,20190501,B-30,유입,11,1126.0,0
95387,20190501,B-30,유출,11,1375.0,0
103726,20190501,B-30,유입,12,1068.0,0
103757,20190501,B-30,유출,12,1377.0,0
112096,20190501,B-30,유입,13,1184.0,0
112127,20190501,B-30,유출,13,1356.0,0
120466,20190501,B-30,유입,14,1216.0,0
120497,20190501,B-30,유출,14,1259.0,0
128836,20190501,B-30,유입,15,1273.0,0
128867,20190501,B-30,유출,15,1159.0,0
137206,20190501,B-30,유입,16,1234.0,0
137237,20190501,B-30,유출,16,1147.0,0
145576,20190501,B-30,유입,17,1370.0,0
145607,20190501,B-30,유출,17,1324.0,0
153946,20190501,B-30,유입,18,1329.0,0
153977,20190501,B-30,유출,18,1191.0,0
162316,20190501,B-30,유입,19,1076.0,0
162347,20190501,B-30,유출,19,875.0,0
170686,20190501,B-30,유입,20,928.0,0
170717,20190501,B-30,유출,20,633.0,0
179056,20190501,B-30,유입,21,777.0,0
179087,20190501,B-30,유출,21,697.0,0
187426,20190501,B-30,유입,22,594.0,0
187457,20190501,B-30,유출,22,632.0,0
195796,20190501,B-30,유입,23,412.0,0
195827,20190501,B-30,유출,23,398.0,0
3287,20190502,B-30,유입,0,288.0,0
3318,20190502,B-30,유출,0,278.0,0
11657,20190502,B-30,유입,1,190.0,0
11688,20190502,B-30,유출,1,169.0,0
20027,20190502,B-30,유입,2,135.0,0
20058,20190502,B-30,유출,2,123.0,0
28397,20190502,B-30,유입,3,136.0,0
28428,20190502,B-30,유출,3,110.0,0
36767,20190502,B-30,유입,4,247.0,0
36798,20190502,B-30,유출,4,127.0,0
45137,20190502,B-30,유입,5,641.0,0
45168,20190502,B-30,유출,5,335.0,0
53507,20190502,B-30,유입,6,1378.0,0
53538,20190502,B-30,유출,6,743.0,0
61877,20190502,B-30,유입,7,1567.0,0
61908,20190502,B-30,유출,7,1524.0,0
70247,20190502,B-30,유입,8,1195.0,0
70278,20190502,B-30,유출,8,,0
78617,20190502,B-30,유입,9,1399.0,0
78648,20190502,B-30,유출,9,1350.0,0
86987,20190502,B-30,유입,10,1336.0,0
87018,20190502,B-30,유출,10,1227.0,0
95357,20190502,B-30,유입,11,1142.0,0
95388,20190502,B-30,유출,11,1297.0,0
103727,20190502,B-30,유입,12,1095.0,0
103758,20190502,B-30,유출,12,1146.0,0
112097,20190502,B-30,유입,13,1177.0,0
112128,20190502,B-30,유출,13,1174.0,0
120467,20190502,B-30,유입,14,1255.0,0
120498,20190502,B-30,유출,14,1174.0,0
128837,20190502,B-30,유입,15,1250.0,0
128868,20190502,B-30,유출,15,1207.0,0
137207,20190502,B-30,유입,16,1326.0,0
137238,20190502,B-30,유출,16,1305.0,0
145577,20190502,B-30,유입,17,1508.0,0
145608,20190502,B-30,유출,17,1327.0,0
153947,20190502,B-30,유입,18,1666.0,0
153978,20190502,B-30,유출,18,1466.0,0
162317,20190502,B-30,유입,19,1370.0,0
162348,20190502,B-30,유출,19,1380.0,0
170687,20190502,B-30,유입,20,985.0,0
170718,20190502,B-30,유출,20,,0
179057,20190502,B-30,유입,21,926.0,0
179088,20190502,B-30,유출,21,,0
187427,20190502,B-30,유입,22,636.0,0
187458,20190502,B-30,유출,22,716.0,0
195797,20190502,B-30,유입,23,453.0,0
195828,20190502,B-30,유출,23,526.0,0
3288,20190503,B-30,유입,0,349.0,0
3319,20190503,B-30,유출,0,,0
11658,20190503,B-30,유입,1,289.0,0
11689,20190503,B-30,유출,1,249.0,0
20028,20190503,B-30,유입,2,196.0,0
20059,20190503,B-30,유출,2,164.0,0
28398,20190503,B-30,유입,3,170.0,0
28429,20190503,B-30,유출,3,157.0,0
36768,20190503,B-30,유입,4,250.0,0
36799,20190503,B-30,유출,4,138.0,0
45138,20190503,B-30,유입,5,588.0,0
45169,20190503,B-30,유출,5,318.0,0
53508,20190503,B-30,유입,6,1317.0,0
53539,20190503,B-30,유출,6,686.0,0
61878,20190503,B-30,유입,7,1517.0,0
61909,20190503,B-30,유출,7,1496.0,0
70248,20190503,B-30,유입,8,1285.0,0
70279,20190503,B-30,유출,8,1521.0,0
78618,20190503,B-30,유입,9,1407.0,0
78649,20190503,B-30,유출,9,,0
86988,20190503,B-30,유입,10,1324.0,0
87019,20190503,B-30,유출,10,1292.0,0
95358,20190503,B-30,유입,11,1262.0,0
95389,20190503,B-30,유출,11,1293.0,0
103728,20190503,B-30,유입,12,1153.0,0
103759,20190503,B-30,유출,12,1167.0,0
112098,20190503,B-30,유입,13,1276.0,0
112129,20190503,B-30,유출,13,1127.0,0
120468,20190503,B-30,유입,14,1364.0,0
120499,20190503,B-30,유출,14,1163.0,0
128838,20190503,B-30,유입,15,1279.0,0
128869,20190503,B-30,유출,15,1232.0,0
137208,20190503,B-30,유입,16,1445.0,0
