,일자,지점번호,방향,시간,교통량,null
4030,20190501,C-06,유입,0,408.0,0
4061,20190501,C-06,유출,0,474.0,0
12400,20190501,C-06,유입,1,304.0,0
12431,20190501,C-06,유출,1,407.0,0
20770,20190501,C-06,유입,2,260.0,0
20801,20190501,C-06,유출,2,368.0,0
29140,20190501,C-06,유입,3,214.0,0
29171,20190501,C-06,유출,3,233.0,0
37510,20190501,C-06,유입,4,215.0,0
37541,20190501,C-06,유출,4,231.0,0
45880,20190501,C-06,유입,5,220.0,0
45911,20190501,C-06,유출,5,292.0,0
54250,20190501,C-06,유입,6,412.0,0
54281,20190501,C-06,유출,6,418.0,0
62620,20190501,C-06,유입,7,478.0,0
62651,20190501,C-06,유출,7,627.0,0
70990,20190501,C-06,유입,8,671.0,0
71021,20190501,C-06,유출,8,1000.0,0
79360,20190501,C-06,유입,9,891.0,0
79391,20190501,C-06,유출,9,1000.0,0
87730,20190501,C-06,유입,10,976.0,0
87761,20190501,C-06,유출,10,1018.0,0
96100,20190501,C-06,유입,11,1111.0,0
96131,20190501,C-06,유출,11,1138.0,0
104470,20190501,C-06,유입,12,1381.0,0
104501,20190501,C-06,유출,12,948.0,0
112840,20190501,C-06,유입,13,1308.0,0
112871,20190501,C-06,유출,13,1168.0,0
121210,20190501,C-06,유입,14,1021.0,0
121241,20190501,C-06,유출,14,1207.0,0
129580,20190501,C-06,유입,15,1081.0,0
129611,20190501,C-06,유출,15,1266.0,0
137950,20190501,C-06,유입,16,976.0,0
137981,20190501,C-06,유출,16,1366.0,0
146320,20190501,C-06,유입,17,1034.0,0
146351,20190501,C-06,유출,17,1428.0,0
154690,20190501,C-06,유입,18,1151.0,0
154721,20190501,C-06,유출,18,1408.0,0
163060,20190501,C-06,유입,19,795.0,0
163091,20190501,C-06,유출,19,925.0,0
171430,20190501,C-06,유입,20,701.0,0
171461,20190501,C-06,유출,20,880.0,0
179800,20190501,C-06,유입,21,709.0,0
179831,20190501,C-06,유출,21,1038.0,0
188170,20190501,C-06,유입,22,554.0,0
188201,20190501,C-06,유출,22,788.0,0
196540,20190501,C-06,유입,23,362.0,0
196571,20190501,C-06,유출,23,422.0,0
4031,20190502,C-06,유입,0,248.0,0
4062,20190502,C-06,유출,0,298.0,0
12401,20190502,C-06,유입,1,176.0,0
12432,20190502,C-06,유출,1,204.0,0
20771,20190502,C-06,유입,2,143.0,0
20802,20190502,C-06,유출,2,164.0,0
29141,20190502,C-06,유입,3,108.0,0
29172,20190502,C-06,유출,3,115.0,0
37511,20190502,C-06,유입,4,119.0,0
37542,20190502,C-06,유출,4,215.0,0
45881,20190502,C-06,유입,5,285.0,0
45912,20190502,C-06,유출,5,322.0,0
54251,20190502,C-06,유입,6,825.0,0
54282,20190502,C-06,유출,6,819.0,0
