,일자,지점번호,방향,시간,교통량,null
3782,20190501,C-01,유입,0,645.0,0
3813,20190501,C-01,유출,0,743.0,0
12152,20190501,C-01,유입,1,428.0,0
12183,20190501,C-01,유출,1,513.0,0
20522,20190501,C-01,유입,2,353.0,0
20553,20190501,C-01,유출,2,342.0,0
28892,20190501,C-01,유입,3,273.0,0
28923,20190501,C-01,유출,3,338.0,0
37262,20190501,C-01,유입,4,388.0,0
37293,20190501,C-01,유출,4,538.0,0
45632,20190501,C-01,유입,5,739.0,0
45663,20190501,C-01,유출,5,891.0,0
54002,20190501,C-01,유입,6,1455.0,0
54033,20190501,C-01,유출,6,1402.0,0
62372,20190501,C-01,유입,7,2093.0,0
62403,20190501,C-01,유출,7,1777.0,0
70742,20190501,C-01,유입,8,2613.0,0
70773,20190501,C-01,유출,8,1957.0,0
79112,20190501,C-01,유입,9,2962.0,0
79143,20190501,C-01,유출,9,2330.0,0
87482,20190501,C-01,유입,10,3750.0,0
87513,20190501,C-01,유출,10,2433.0,0
95852,20190501,C-01,유입,11,3903.0,0
95883,20190501,C-01,유출,11,2431.0,0
104222,20190501,C-01,유입,12,3857.0,0
104253,20190501,C-01,유출,12,2395.0,0
112592,20190501,C-01,유입,13,3850.0,0
112623,20190501,C-01,유출,13,2739.0,0
120962,20190501,C-01,유입,14,3538.0,0
120993,20190501,C-01,유출,14,3118.0,0
129332,20190501,C-01,유입,15,3222.0,0
129363,20190501,C-01,유출,15,3457.0,0
137702,20190501,C-01,유입,16,3042.0,0
137733,20190501,C-01,유출,16,3870.0,0
146072,20190501,C-01,유입,17,3180.0,0
146103,20190501,C-01,유출,17,3934.0,0
154442,20190501,C-01,유입,18,2741.0,0
154473,20190501,C-01,유출,18,3283.0,0
162812,20190501,C-01,유입,19,1880.0,0
162843,20190501,C-01,유출,19,2391.0,0
171182,20190501,C-01,유입,20,1578.0,0
171213,20190501,C-01,유출,20,2111.0,0
179552,20190501,C-01,유입,21,1450.0,0
179583,20190501,C-01,유출,21,1864.0,0
187922,20190501,C-01,유입,22,1347.0,0
187953,20190501,C-01,유출,22,1364.0,0
196292,20190501,C-01,유입,23,784.0,0
196323,20190501,C-01,유출,23,794.0,0
3783,20190502,C-01,유입,0,408.0,0
3814,20190502,C-01,유출,0,512.0,0
12153,20190502,C-01,유입,1,253.0,0
12184,20190502,C-01,유출,1,354.0,0
20523,20190502,C-01,유입,2,211.0,0
20554,20190502,C-01,유출,2,246.0,0
28893,20190502,C-01,유입,3,217.0,0
28924,20190502,C-01,유출,3,272.0,0
37263,20190502,C-01,유입,4,378.0,0
37294,20190502,C-01,유출,4,533.0,0
45633,20190502,C-01,유입,5,1074.0,0
45664,20190502,C-01,유출,5,1283.0,0
54003,20190502,C-01,유입,6,2465.0,0
54034,20190502,C-01,유출,6,2780.0,0
62373,20190502,C-01,유입,7,3678.0,0
62404,20190502,C-01,유출,7,3685.0,0
70743,20190502,C-01,유입,8,4146.0,0
70774,20190502,C-01,유출,8,2926.0,0
79113,20190502,C-01,유입,9,3638.0,0
79144,20190502,C-01,유출,9,2954.0,0
87483,20190502,C-01,유입,10,3700.0,0
87514,20190502,C-01,유출,10,2793.0,0
95853,20190502,C-01,유입,11,3515.0,0
95884,20190502,C-01,유출,11,2463.0,0
104223,20190502,C-01,유입,12,3225.0,0
104254,20190502,C-01,유출,12,2401.0,0
112593,20190502,C-01,유입,13,2914.0,0
112624,20190502,C-01,유출,13,2572.0,0
120963,20190502,C-01,유입,14,3123.0,0
120994,20190502,C-01,유출,14,2833.0,0
129333,20190502,C-01,유입,15,3284.0,0
129364,20190502,C-01,유출,15,3327.0,0
137703,20190502,C-01,유입,16,3071.0,0
137734,20190502,C-01,유출,16,3501.0,0
146073,20190502,C-01,유입,17,4025.0,0
146104,20190502,C-01,유출,17,4304.0,0
154443,20190502,C-01,유입,18,4467.0,0
154474,20190502,C-01,유출,18,3955.0,0
162813,20190502,C-01,유입,19,3465.0,0
162844,20190502,C-01,유출,19,3435.0,0
171183,20190502,C-01,유입,20,2276.0,0
171214,20190502,C-01,유출,20,2303.0,0
179553,20190502,C-01,유입,21,1880.0,0
