,일자,지점번호,방향,시간,교통량,null
1798,20190501,B-06,유입,0,398.0,0
1829,20190501,B-06,유출,0,644.0,0
10168,20190501,B-06,유입,1,286.0,0
10199,20190501,B-06,유출,1,471.0,0
18538,20190501,B-06,유입,2,241.0,0
18569,20190501,B-06,유출,2,369.0,0
26908,20190501,B-06,유입,3,175.0,0
26939,20190501,B-06,유출,3,315.0,0
35278,20190501,B-06,유입,4,250.0,0
35309,20190501,B-06,유출,4,352.0,0
43648,20190501,B-06,유입,5,317.0,0
43679,20190501,B-06,유출,5,487.0,0
52018,20190501,B-06,유입,6,544.0,0
52049,20190501,B-06,유출,6,920.0,0
60388,20190501,B-06,유입,7,1013.0,0
60419,20190501,B-06,유출,7,1358.0,0
68758,20190501,B-06,유입,8,1207.0,0
68789,20190501,B-06,유출,8,1497.0,0
77128,20190501,B-06,유입,9,1370.0,0
77159,20190501,B-06,유출,9,1446.0,0
85498,20190501,B-06,유입,10,1192.0,0
85529,20190501,B-06,유출,10,1596.0,0
93868,20190501,B-06,유입,11,1190.0,0
93899,20190501,B-06,유출,11,1751.0,0
102238,20190501,B-06,유입,12,1309.0,0
102269,20190501,B-06,유출,12,1736.0,0
110608,20190501,B-06,유입,13,1444.0,0
110639,20190501,B-06,유출,13,1502.0,0
118978,20190501,B-06,유입,14,1528.0,0
119009,20190501,B-06,유출,14,1423.0,0
127348,20190501,B-06,유입,15,1604.0,0
127379,20190501,B-06,유출,15,1393.0,0
135718,20190501,B-06,유입,16,1693.0,0
135749,20190501,B-06,유출,16,1302.0,0
144088,20190501,B-06,유입,17,1802.0,0
144119,20190501,B-06,유출,17,1351.0,0
152458,20190501,B-06,유입,18,1730.0,0
152489,20190501,B-06,유출,18,1300.0,0
160828,20190501,B-06,유입,19,1439.0,0
160859,20190501,B-06,유출,19,1077.0,0
169198,20190501,B-06,유입,20,1144.0,0
169229,20190501,B-06,유출,20,1003.0,0
177568,20190501,B-06,유입,21,1017.0,0
177599,20190501,B-06,유출,21,907.0,0
185938,20190501,B-06,유입,22,723.0,0
185969,20190501,B-06,유출,22,886.0,0
194308,20190501,B-06,유입,23,416.0,0
194339,20190501,B-06,유출,23,612.0,0
1799,20190502,B-06,유입,0,251.0,0
1830,20190502,B-06,유출,0,426.0,0
10169,20190502,B-06,유입,1,218.0,0
10200,20190502,B-06,유출,1,315.0,0
18539,20190502,B-06,유입,2,153.0,0
18570,20190502,B-06,유출,2,233.0,0
26909,20190502,B-06,유입,3,146.0,0
26940,20190502,B-06,유출,3,235.0,0
