,일자,지점번호,방향,시간,교통량,null
4464,20190501,C-13,유입,0,3047.0,0
4495,20190501,C-13,유출,0,3261.0,0
12834,20190501,C-13,유입,1,2279.0,0
12865,20190501,C-13,유출,1,2426.0,0
21204,20190501,C-13,유입,2,1796.0,0
21235,20190501,C-13,유출,2,2114.0,0
29574,20190501,C-13,유입,3,1704.0,0
29605,20190501,C-13,유출,3,1715.0,0
37944,20190501,C-13,유입,4,1419.0,0
37975,20190501,C-13,유출,4,1656.0,0
46314,20190501,C-13,유입,5,1802.0,0
46345,20190501,C-13,유출,5,2332.0,0
54684,20190501,C-13,유입,6,2768.0,0
54715,20190501,C-13,유출,6,3394.0,0
63054,20190501,C-13,유입,7,3353.0,0
63085,20190501,C-13,유출,7,3454.0,0
71424,20190501,C-13,유입,8,3862.0,0
71455,20190501,C-13,유출,8,3770.0,0
79794,20190501,C-13,유입,9,4774.0,0
79825,20190501,C-13,유출,9,4759.0,0
88164,20190501,C-13,유입,10,5071.0,0
88195,20190501,C-13,유출,10,4365.0,0
96534,20190501,C-13,유입,11,5503.0,0
96565,20190501,C-13,유출,11,4499.0,0
104904,20190501,C-13,유입,12,5479.0,0
104935,20190501,C-13,유출,12,4405.0,0
113274,20190501,C-13,유입,13,5294.0,0
113305,20190501,C-13,유출,13,4900.0,0
121644,20190501,C-13,유입,14,5243.0,0
121675,20190501,C-13,유출,14,5105.0,0
130014,20190501,C-13,유입,15,5143.0,0
130045,20190501,C-13,유출,15,4868.0,0
138384,20190501,C-13,유입,16,5479.0,0
138415,20190501,C-13,유출,16,5026.0,0
146754,20190501,C-13,유입,17,5778.0,0
146785,20190501,C-13,유출,17,5232.0,0
155124,20190501,C-13,유입,18,5559.0,0
155155,20190501,C-13,유출,18,4610.0,0
163494,20190501,C-13,유입,19,4329.0,0
163525,20190501,C-13,유출,19,3956.0,0
171864,20190501,C-13,유입,20,4150.0,0
171895,20190501,C-13,유출,20,4322.0,0
180234,20190501,C-13,유입,21,4468.0,0
180265,20190501,C-13,유출,21,4863.0,0
188604,20190501,C-13,유입,22,4148.0,0
188635,20190501,C-13,유출,22,4157.0,0
196974,20190501,C-13,유입,23,2951.0,0
197005,20190501,C-13,유출,23,2944.0,0
4465,20190502,C-13,유입,0,1962.0,0
4496,20190502,C-13,유출,0,2042.0,0
12835,20190502,C-13,유입,1,1410.0,0
12866,20190502,C-13,유출,1,1443.0,0
21205,20190502,C-13,유입,2,1033.0,0
21236,20190502,C-13,유출,2,1097.0,0
29575,20190502,C-13,유입,3,891.0,0
29606,20190502,C-13,유출,3,933.0,0
37945,20190502,C-13,유입,4,992.0,0
37976,20190502,C-13,유출,4,1299.0,0
46315,20190502,C-13,유입,5,2220.0,0
46346,20190502,C-13,유출,5,2984.0,0
54685,20190502,C-13,유입,6,4575.0,0
54716,20190502,C-13,유출,6,4892.0,0
63055,20190502,C-13,유입,7,5797.0,0
63086,20190502,C-13,유출,7,5642.0,0
71425,20190502,C-13,유입,8,5682.0,0
71456,20190502,C-13,유출,8,6448.0,0
79795,20190502,C-13,유입,9,5591.0,0
79826,20190502,C-13,유출,9,6073.0,0
88165,20190502,C-13,유입,10,5274.0,0
88196,20190502,C-13,유출,10,5777.0,0
96535,20190502,C-13,유입,11,5479.0,0
96566,20190502,C-13,유출,11,5480.0,0
104905,20190502,C-13,유입,12,5285.0,0
104936,20190502,C-13,유출,12,4815.0,0
113275,20190502,C-13,유입,13,5532.0,0
113306,20190502,C-13,유출,13,5342.0,0
121645,20190502,C-13,유입,14,5790.0,0
121676,20190502,C-13,유출,14,5490.0,0
130015,20190502,C-13,유입,15,6019.0,0
130046,20190502,C-13,유출,15,5432.0,0
138385,20190502,C-13,유입,16,5697.0,0
138416,20190502,C-13,유출,16,5325.0,0
146755,20190502,C-13,유입,17,6528.0,0
146786,20190502,C-13,유출,17,5307.0,0
155125,20190502,C-13,유입,18,6343.0,0
155156,20190502,C-13,유출,18,5207.0,0
163495,20190502,C-13,유입,19,5652.0,0
163526,20190502,C-13,유출,19,4327.0,0
171865,20190502,C-13,유입,20,4954.0,0
171896,20190502,C-13,유출,20,4485.0,0
180235,20190502,C-13,유입,21,5305.0,0
180266,20190502,C-13,유출,21,5522.0,0
188605,20190502,C-13,유입,22,4653.0,0
188636,20190502,C-13,유출,22,5322.0,0
196975,20190502,C-13,유입,23,3708.0,0
197006,20190502,C-13,유출,23,4222.0,0
4466,20190503,C-13,유입,0,2847.0,0
4497,20190503,C-13,유출,0,3120.0,0
12836,20190503,C-13,유입,1,1923.0,0
12867,20190503,C-13,유출,1,2181.0,0
21206,20190503,C-13,유입,2,1533.0,0
21237,20190503,C-13,유출,2,1562.0,0
29576,20190503,C-13,유입,3,1210.0,0
29607,20190503,C-13,유출,3,1210.0,0
37946,20190503,C-13,유입,4,1276.0,0
37977,20190503,C-13,유출,4,1352.0,0
46316,20190503,C-13,유입,5,2324.0,0
46347,20190503,C-13,유출,5,2806.0,0
54686,20190503,C-13,유입,6,4323.0,0
54717,20190503,C-13,유출,6,4704.0,0
63056,20190503,C-13,유입,7,5560.0,0
63087,20190503,C-13,유출,7,5642.0,0
71426,20190503,C-13,유입,8,5882.0,0
71457,20190503,C-13,유출,8,6369.0,0
79796,20190503,C-13,유입,9,5346.0,0
79827,20190503,C-13,유출,9,6084.0,0
88166,20190503,C-13,유입,10,5437.0,0
88197,20190503,C-13,유출,10,5778.0,0
96536,20190503,C-13,유입,11,5693.0,0
96567,20190503,C-13,유출,11,5303.0,0
104906,20190503,C-13,유입,12,5561.0,0
104937,20190503,C-13,유출,12,5079.0,0
113276,20190503,C-13,유입,13,5550.0,0
113307,20190503,C-13,유출,13,5143.0,0
121646,20190503,C-13,유입,14,5697.0,0
121677,20190503,C-13,유출,14,5440.0,0
130016,20190503,C-13,유입,15,5872.0,0
130047,20190503,C-13,유출,15,5119.0,0
138386,20190503,C-13,유입,16,5898.0,0
138417,20190503,C-13,유출,16,5549.0,0
146756,20190503,C-13,유입,17,5776.0,0
146787,20190503,C-13,유출,17,4498.0,0
155126,20190503,C-13,유입,18,5765.0,0
155157,20190503,C-13,유출,18,4499.0,0
163496,20190503,C-13,유입,19,5334.0,0
163527,20190503,C-13,유출,19,4821.0,0
171866,20190503,C-13,유입,20,5020.0,0
171897,20190503,C-13,유출,20,4570.0,0
180236,20190503,C-13,유입,21,5191.0,0
180267,20190503,C-13,유출,21,5130.0,0
188606,20190503,C-13,유입,22,4919.0,0
188637,20190503,C-13,유출,22,5129.0,0
196976,20190503,C-13,유입,23,4324.0,0
197007,20190503,C-13,유출,23,4463.0,0
4467,20190504,C-13,유입,0,3297.0,0
4498,20190504,C-13,유출,0,3792.0,0
12837,20190504,C-13,유입,1,2503.0,0
12868,20190504,C-13,유출,1,2838.0,0
21207,20190504,C-13,유입,2,2014.0,0
21238,20190504,C-13,유출,2,2306.0,0
29577,20190504,C-13,유입,3,1701.0,0
29608,20190504,C-13,유출,3,1879.0,0
37947,20190504,C-13,유입,4,1568.0,0
