,일자,지점번호,방향,시간,교통량,null
8184,20190501,F-07,유입,0,1766.0,0
8215,20190501,F-07,유출,0,2322.0,0
16554,20190501,F-07,유입,1,1370.0,0
16585,20190501,F-07,유출,1,1636.0,0
24924,20190501,F-07,유입,2,1095.0,0
24955,20190501,F-07,유출,2,1078.0,0
33294,20190501,F-07,유입,3,879.0,0
33325,20190501,F-07,유출,3,879.0,0
41664,20190501,F-07,유입,4,859.0,0
41695,20190501,F-07,유출,4,837.0,0
50034,20190501,F-07,유입,5,1315.0,0
50065,20190501,F-07,유출,5,1449.0,0
58404,20190501,F-07,유입,6,2334.0,0
58435,20190501,F-07,유출,6,2319.0,0
66774,20190501,F-07,유입,7,2610.0,0
66805,20190501,F-07,유출,7,2589.0,0
75144,20190501,F-07,유입,8,3048.0,0
75175,20190501,F-07,유출,8,2635.0,0
83514,20190501,F-07,유입,9,3873.0,0
83545,20190501,F-07,유출,9,3363.0,0
91884,20190501,F-07,유입,10,3839.0,0
91915,20190501,F-07,유출,10,3311.0,0
100254,20190501,F-07,유입,11,3675.0,0
100285,20190501,F-07,유출,11,3590.0,0
108624,20190501,F-07,유입,12,3693.0,0
108655,20190501,F-07,유출,12,3583.0,0
116994,20190501,F-07,유입,13,3715.0,0
117025,20190501,F-07,유출,13,3353.0,0
125364,20190501,F-07,유입,14,3651.0,0
125395,20190501,F-07,유출,14,3413.0,0
133734,20190501,F-07,유입,15,3745.0,0
133765,20190501,F-07,유출,15,3549.0,0
142104,20190501,F-07,유입,16,3799.0,0
142135,20190501,F-07,유출,16,3097.0,0
150474,20190501,F-07,유입,17,3689.0,0
150505,20190501,F-07,유출,17,3593.0,0
158844,20190501,F-07,유입,18,3300.0,0
158875,20190501,F-07,유출,18,2962.0,0
167214,20190501,F-07,유입,19,2757.0,0
167245,20190501,F-07,유출,19,2586.0,0
175584,20190501,F-07,유입,20,3041.0,0
175615,20190501,F-07,유출,20,3116.0,0
183954,20190501,F-07,유입,21,3140.0,0
183985,20190501,F-07,유출,21,3411.0,0
192324,20190501,F-07,유입,22,2607.0,0
192355,20190501,F-07,유출,22,3049.0,0
200694,20190501,F-07,유입,23,1900.0,0
200725,20190501,F-07,유출,23,2170.0,0
8185,20190502,F-07,유입,0,1076.0,0
8216,20190502,F-07,유출,0,1321.0,0
16555,20190502,F-07,유입,1,836.0,0
16586,20190502,F-07,유출,1,805.0,0
24925,20190502,F-07,유입,2,720.0,0
24956,20190502,F-07,유출,2,538.0,0
33295,20190502,F-07,유입,3,467.0,0
33326,20190502,F-07,유출,3,531.0,0
41665,20190502,F-07,유입,4,759.0,0
41696,20190502,F-07,유출,4,739.0,0
50035,20190502,F-07,유입,5,2071.0,0
50066,20190502,F-07,유출,5,2419.0,0
58405,20190502,F-07,유입,6,4061.0,0
58436,20190502,F-07,유출,6,3983.0,0
66775,20190502,F-07,유입,7,4086.0,0
66806,20190502,F-07,유출,7,3953.0,0
75145,20190502,F-07,유입,8,4049.0,0
75176,20190502,F-07,유출,8,3695.0,0
83515,20190502,F-07,유입,9,3671.0,0
83546,20190502,F-07,유출,9,3451.0,0
91885,20190502,F-07,유입,10,3639.0,0
91916,20190502,F-07,유출,10,3423.0,0
100255,20190502,F-07,유입,11,3545.0,0
100286,20190502,F-07,유출,11,3690.0,0
108625,20190502,F-07,유입,12,3781.0,0
108656,20190502,F-07,유출,12,3714.0,0
116995,20190502,F-07,유입,13,3787.0,0
117026,20190502,F-07,유출,13,3583.0,0
125365,20190502,F-07,유입,14,3759.0,0
125396,20190502,F-07,유출,14,3563.0,0
133735,20190502,F-07,유입,15,3740.0,0
133766,20190502,F-07,유출,15,3602.0,0
142105,20190502,F-07,유입,16,3719.0,0
142136,20190502,F-07,유출,16,3841.0,0
150475,20190502,F-07,유입,17,3829.0,0
150506,20190502,F-07,유출,17,3910.0,0
158845,20190502,F-07,유입,18,3658.0,0
158876,20190502,F-07,유출,18,3790.0,0
167215,20190502,F-07,유입,19,3585.0,0
167246,20190502,F-07,유출,19,3504.0,0
175585,20190502,F-07,유입,20,3699.0,0
175616,20190502,F-07,유출,20,3376.0,0
183955,20190502,F-07,유입,21,3335.0,0
183986,20190502,F-07,유출,21,3291.0,0
192325,20190502,F-07,유입,22,3120.0,0
192356,20190502,F-07,유출,22,3206.0,0
200695,20190502,F-07,유입,23,2412.0,0
200726,20190502,F-07,유출,23,2473.0,0
8186,20190503,F-07,유입,0,1514.0,0
8217,20190503,F-07,유출,0,1683.0,0
16556,20190503,F-07,유입,1,1034.0,0
16587,20190503,F-07,유출,1,1050.0,0
24926,20190503,F-07,유입,2,938.0,0
24957,20190503,F-07,유출,2,766.0,0
33296,20190503,F-07,유입,3,682.0,0
33327,20190503,F-07,유출,3,633.0,0
41666,20190503,F-07,유입,4,808.0,0
41697,20190503,F-07,유출,4,714.0,0
50036,20190503,F-07,유입,5,1930.0,0
50067,20190503,F-07,유출,5,1953.0,0
58406,20190503,F-07,유입,6,3866.0,0
58437,20190503,F-07,유출,6,3667.0,0
66776,20190503,F-07,유입,7,4058.0,0
66807,20190503,F-07,유출,7,3907.0,0
75146,20190503,F-07,유입,8,4028.0,0
75177,20190503,F-07,유출,8,3611.0,0
83516,20190503,F-07,유입,9,3893.0,0
83547,20190503,F-07,유출,9,3647.0,0
91886,20190503,F-07,유입,10,3765.0,0
91917,20190503,F-07,유출,10,3697.0,0
100256,20190503,F-07,유입,11,3674.0,0
100287,20190503,F-07,유출,11,3659.0,0
108626,20190503,F-07,유입,12,3777.0,0
108657,20190503,F-07,유출,12,3667.0,0
116996,20190503,F-07,유입,13,3738.0,0
117027,20190503,F-07,유출,13,3620.0,0
125366,20190503,F-07,유입,14,3757.0,0
125397,20190503,F-07,유출,14,3761.0,0
133736,20190503,F-07,유입,15,3791.0,0
133767,20190503,F-07,유출,15,3683.0,0
142106,20190503,F-07,유입,16,3774.0,0
142137,20190503,F-07,유출,16,3776.0,0
150476,20190503,F-07,유입,17,3767.0,0
150507,20190503,F-07,유출,17,3810.0,0
158846,20190503,F-07,유입,18,3687.0,0
158877,20190503,F-07,유출,18,3767.0,0
167216,20190503,F-07,유입,19,3466.0,0
167247,20190503,F-07,유출,19,3674.0,0
175586,20190503,F-07,유입,20,3572.0,0
175617,20190503,F-07,유출,20,3607.0,0
183956,20190503,F-07,유입,21,3392.0,0
183987,20190503,F-07,유출,21,3516.0,0
192326,20190503,F-07,유입,22,3649.0,0
192357,20190503,F-07,유출,22,3488.0,0
200696,20190503,F-07,유입,23,2842.0,0
200727,20190503,F-07,유출,23,3016.0,0
8187,20190504,F-07,유입,0,1829.0,0
8218,20190504,F-07,유출,0,2009.0,0
16557,20190504,F-07,유입,1,1224.0,0
16588,20190504,F-07,유출,1,1367.0,0
24927,20190504,F-07,유입,2,1100.0,0
24958,20190504,F-07,유출,2,1019.0,0
33297,20190504,F-07,유입,3,839.0,0
33328,20190504,F-07,유출,3,804.0,0
41667,20190504,F-07,유입,4,917.0,0
41698,20190504,F-07,유출,4,900.0,0
50037,20190504,F-07,유입,5,1759.0,0
50068,20190504,F-07,유출,5,2076.0,0
58407,20190504,F-07,유입,6,2622.0,0
58438,20190504,F-07,유출,6,3601.0,0
66777,20190504,F-07,유입,7,3137.0,0
66808,20190504,F-07,유출,7,3971.0,0
75147,20190504,F-07,유입,8,3944.0,0
75178,20190504,F-07,유출,8,3851.0,0
83517,20190504,F-07,유입,9,3954.0,0
83548,20190504,F-07,유출,9,3984.0,0
91887,20190504,F-07,유입,10,3453.0,0
91918,20190504,F-07,유출,10,3837.0,0
100257,20190504,F-07,유입,11,3321.0,0
100288,20190504,F-07,유출,11,3485.0,0
108627,20190504,F-07,유입,12,3647.0,0
108658,20190504,F-07,유출,12,3421.0,0
116997,20190504,F-07,유입,13,3640.0,0
117028,20190504,F-07,유출,13,3380.0,0
125367,20190504,F-07,유입,14,3599.0,0
125398,20190504,F-07,유출,14,3422.0,0
133737,20190504,F-07,유입,15,3598.0,0
133768,20190504,F-07,유출,15,3645.0,0
142107,20190504,F-07,유입,16,3679.0,0
142138,20190504,F-07,유출,16,3644.0,0
150477,20190504,F-07,유입,17,3608.0,0
150508,20190504,F-07,유출,17,3659.0,0
158847,20190504,F-07,유입,18,3561.0,0
158878,20190504,F-07,유출,18,3164.0,0
167217,20190504,F-07,유입,19,3484.0,0
167248,20190504,F-07,유출,19,2610.0,0
175587,20190504,F-07,유입,20,3013.0,0
175618,20190504,F-07,유출,20,2167.0,0
183957,20190504,F-07,유입,21,3076.0,0
183988,20190504,F-07,유출,21,3457.0,0
192327,20190504,F-07,유입,22,2783.0,0
192358,20190504,F-07,유출,22,3511.0,0
200697,20190504,F-07,유입,23,1996.0,0
200728,20190504,F-07,유출,23,2826.0,0
8188,20190505,F-07,유입,0,1370.0,0
8219,20190505,F-07,유출,0,1625.0,0
16558,20190505,F-07,유입,1,934.0,0
16589,20190505,F-07,유출,1,1059.0,0
24928,20190505,F-07,유입,2,776.0,0
24959,20190505,F-07,유출,2,729.0,0
33298,20190505,F-07,유입,3,536.0,0
33329,20190505,F-07,유출,3,579.0,0
41668,20190505,F-07,유입,4,566.0,0
41699,20190505,F-07,유출,4,562.0,0
50038,20190505,F-07,유입,5,891.0,0
50069,20190505,F-07,유출,5,977.0,0
58408,20190505,F-07,유입,6,1303.0,0
58439,20190505,F-07,유출,6,1424.0,0
66778,20190505,F-07,유입,7,1811.0,0
66809,20190505,F-07,유출,7,1537.0,0
75148,20190505,F-07,유입,8,2834.0,0
75179,20190505,F-07,유출,8,2219.0,0
83518,20190505,F-07,유입,9,3807.0,0
83549,20190505,F-07,유출,9,3140.0,0
91888,20190505,F-07,유입,10,3789.0,0
91919,20190505,F-07,유출,10,3552.0,0
100258,20190505,F-07,유입,11,3639.0,0
100289,20190505,F-07,유출,11,3670.0,0
108628,20190505,F-07,유입,12,3722.0,0
108659,20190505,F-07,유출,12,3470.0,0
116998,20190505,F-07,유입,13,3714.0,0
117029,20190505,F-07,유출,13,3491.0,0
125368,20190505,F-07,유입,14,3770.0,0
125399,20190505,F-07,유출,14,3502.0,0
133738,20190505,F-07,유입,15,3710.0,0
133769,20190505,F-07,유출,15,3703.0,0
142108,20190505,F-07,유입,16,3566.0,0
142139,20190505,F-07,유출,16,3724.0,0
150478,20190505,F-07,유입,17,3656.0,0
150509,20190505,F-07,유출,17,3672.0,0
158848,20190505,F-07,유입,18,3511.0,0
158879,20190505,F-07,유출,18,3581.0,0
167218,20190505,F-07,유입,19,3385.0,0
167249,20190505,F-07,유출,19,3312.0,0
175588,20190505,F-07,유입,20,3544.0,0
175619,20190505,F-07,유출,20,3514.0,0
183958,20190505,F-07,유입,21,3454.0,0
183989,20190505,F-07,유출,21,3573.0,0
192328,20190505,F-07,유입,22,3332.0,0
192359,20190505,F-07,유출,22,3384.0,0
200698,20190505,F-07,유입,23,2790.0,0
200729,20190505,F-07,유출,23,2324.0,0
8189,20190506,F-07,유입,0,1802.0,0
8220,20190506,F-07,유출,0,1491.0,0
16559,20190506,F-07,유입,1,1056.0,0
16590,20190506,F-07,유출,1,957.0,0
24929,20190506,F-07,유입,2,829.0,0
24960,20190506,F-07,유출,2,650.0,0
33299,20190506,F-07,유입,3,544.0,0
33330,20190506,F-07,유출,3,508.0,0
41669,20190506,F-07,유입,4,685.0,0
41700,20190506,F-07,유출,4,680.0,0
50039,20190506,F-07,유입,5,1465.0,0
50070,20190506,F-07,유출,5,1681.0,0
58409,20190506,F-07,유입,6,2094.0,0
58440,20190506,F-07,유출,6,2331.0,0
66779,20190506,F-07,유입,7,2058.0,0
66810,20190506,F-07,유출,7,1965.0,0
75149,20190506,F-07,유입,8,2703.0,0
75180,20190506,F-07,유출,8,2161.0,0
83519,20190506,F-07,유입,9,3407.0,0
83550,20190506,F-07,유출,9,2865.0,0
91889,20190506,F-07,유입,10,3705.0,0
91920,20190506,F-07,유출,10,3723.0,0
100259,20190506,F-07,유입,11,3736.0,0
100290,20190506,F-07,유출,11,3715.0,0
108629,20190506,F-07,유입,12,3742.0,0
108660,20190506,F-07,유출,12,3686.0,0
116999,20190506,F-07,유입,13,3738.0,0
117030,20190506,F-07,유출,13,3391.0,0
125369,20190506,F-07,유입,14,3757.0,0
125400,20190506,F-07,유출,14,3527.0,0
133739,20190506,F-07,유입,15,3714.0,0
133770,20190506,F-07,유출,15,3642.0,0
142109,20190506,F-07,유입,16,3683.0,0
142140,20190506,F-07,유출,16,3753.0,0
150479,20190506,F-07,유입,17,3649.0,0
150510,20190506,F-07,유출,17,3894.0,0
158849,20190506,F-07,유입,18,3431.0,0
158880,20190506,F-07,유출,18,3579.0,0
167219,20190506,F-07,유입,19,3472.0,0
167250,20190506,F-07,유출,19,3286.0,0
175589,20190506,F-07,유입,20,3490.0,0
175620,20190506,F-07,유출,20,3466.0,0
183959,20190506,F-07,유입,21,3095.0,0
183990,20190506,F-07,유출,21,3616.0,0
192329,20190506,F-07,유입,22,3356.0,0
192360,20190506,F-07,유출,22,3161.0,0
200699,20190506,F-07,유입,23,2191.0,0
200730,20190506,F-07,유출,23,2022.0,0
8190,20190507,F-07,유입,0,1159.0,0
8221,20190507,F-07,유출,0,1195.0,0
16560,20190507,F-07,유입,1,701.0,0
16591,20190507,F-07,유출,1,725.0,0
24930,20190507,F-07,유입,2,679.0,0
24961,20190507,F-07,유출,2,494.0,0
33300,20190507,F-07,유입,3,452.0,0
33331,20190507,F-07,유출,3,424.0,0
41670,20190507,F-07,유입,4,701.0,0
41701,20190507,F-07,유출,4,660.0,0
50040,20190507,F-07,유입,5,2155.0,0
50071,20190507,F-07,유출,5,2278.0,0
58410,20190507,F-07,유입,6,4033.0,0
58441,20190507,F-07,유출,6,3842.0,0
66780,20190507,F-07,유입,7,3953.0,0
66811,20190507,F-07,유출,7,3931.0,0
75150,20190507,F-07,유입,8,3975.0,0
75181,20190507,F-07,유출,8,3590.0,0
83520,20190507,F-07,유입,9,3798.0,0
83551,20190507,F-07,유출,9,3415.0,0
