,일자,지점번호,방향,시간,교통량,null
1364,20190501,A-23,유입,0,65.0,0
1395,20190501,A-23,유출,0,25.0,0
9734,20190501,A-23,유입,1,35.0,0
9765,20190501,A-23,유출,1,26.0,0
18104,20190501,A-23,유입,2,44.0,0
18135,20190501,A-23,유출,2,11.0,0
26474,20190501,A-23,유입,3,23.0,0
26505,20190501,A-23,유출,3,13.0,0
34844,20190501,A-23,유입,4,22.0,0
34875,20190501,A-23,유출,4,13.0,0
43214,20190501,A-23,유입,5,50.0,0
43245,20190501,A-23,유출,5,28.0,0
51584,20190501,A-23,유입,6,138.0,0
51615,20190501,A-23,유출,6,62.0,0
59954,20190501,A-23,유입,7,257.0,0
59985,20190501,A-23,유출,7,92.0,0
68324,20190501,A-23,유입,8,416.0,0
68355,20190501,A-23,유출,8,107.0,0
76694,20190501,A-23,유입,9,433.0,0
76725,20190501,A-23,유출,9,111.0,0
85064,20190501,A-23,유입,10,499.0,0
85095,20190501,A-23,유출,10,116.0,0
93434,20190501,A-23,유입,11,549.0,0
93465,20190501,A-23,유출,11,125.0,0
101804,20190501,A-23,유입,12,553.0,0
101835,20190501,A-23,유출,12,193.0,0
110174,20190501,A-23,유입,13,564.0,0
110205,20190501,A-23,유출,13,224.0,0
118544,20190501,A-23,유입,14,575.0,0
118575,20190501,A-23,유출,14,217.0,0
126914,20190501,A-23,유입,15,581.0,0
126945,20190501,A-23,유출,15,179.0,0
135284,20190501,A-23,유입,16,689.0,0
135315,20190501,A-23,유출,16,209.0,0
143654,20190501,A-23,유입,17,602.0,0
143685,20190501,A-23,유출,17,179.0,0
152024,20190501,A-23,유입,18,572.0,0
152055,20190501,A-23,유출,18,154.0,0
160394,20190501,A-23,유입,19,380.0,0
160425,20190501,A-23,유출,19,87.0,0
168764,20190501,A-23,유입,20,325.0,0
168795,20190501,A-23,유출,20,71.0,0
177134,20190501,A-23,유입,21,205.0,0
177165,20190501,A-23,유출,21,53.0,0
185504,20190501,A-23,유입,22,175.0,0
185535,20190501,A-23,유출,22,50.0,0
193874,20190501,A-23,유입,23,124.0,0
193905,20190501,A-23,유출,23,38.0,0
1365,20190502,A-23,유입,0,35.0,0
1396,20190502,A-23,유출,0,28.0,0
9735,20190502,A-23,유입,1,27.0,0
9766,20190502,A-23,유출,1,13.0,0
18105,20190502,A-23,유입,2,12.0,0
18136,20190502,A-23,유출,2,9.0,0
26475,20190502,A-23,유입,3,17.0,0
26506,20190502,A-23,유출,3,6.0,0
34845,20190502,A-23,유입,4,22.0,0
34876,20190502,A-23,유출,4,10.0,0
43215,20190502,A-23,유입,5,69.0,0
43246,20190502,A-23,유출,5,28.0,0
51585,20190502,A-23,유입,6,191.0,0
51616,20190502,A-23,유출,6,85.0,0
59955,20190502,A-23,유입,7,847.0,0
59986,20190502,A-23,유출,7,137.0,0
68325,20190502,A-23,유입,8,1074.0,0
68356,20190502,A-23,유출,8,176.0,0
76695,20190502,A-23,유입,9,884.0,0
76726,20190502,A-23,유출,9,142.0,0
85065,20190502,A-23,유입,10,735.0,0
85096,20190502,A-23,유출,10,169.0,0
93435,20190502,A-23,유입,11,671.0,0
93466,20190502,A-23,유출,11,168.0,0
101805,20190502,A-23,유입,12,610.0,0
101836,20190502,A-23,유출,12,174.0,0
110175,20190502,A-23,유입,13,713.0,0
110206,20190502,A-23,유출,13,223.0,0
118545,20190502,A-23,유입,14,852.0,0
118576,20190502,A-23,유출,14,239.0,0
126915,20190502,A-23,유입,15,768.0,0
126946,20190502,A-23,유출,15,235.0,0
135285,20190502,A-23,유입,16,738.0,0
135316,20190502,A-23,유출,16,243.0,0
143655,20190502,A-23,유입,17,783.0,0
143686,20190502,A-23,유출,17,278.0,0
152025,20190502,A-23,유입,18,824.0,0
152056,20190502,A-23,유출,18,319.0,0
160395,20190502,A-23,유입,19,742.0,0
160426,20190502,A-23,유출,19,157.0,0
168765,20190502,A-23,유입,20,435.0,0
168796,20190502,A-23,유출,20,119.0,0
177135,20190502,A-23,유입,21,250.0,0
177166,20190502,A-23,유출,21,63.0,0
185505,20190502,A-23,유입,22,189.0,0
185536,20190502,A-23,유출,22,55.0,0
193875,20190502,A-23,유입,23,107.0,0
193906,20190502,A-23,유출,23,40.0,0
1366,20190503,A-23,유입,0,50.0,0
1397,20190503,A-23,유출,0,26.0,0
9736,20190503,A-23,유입,1,33.0,0
9767,20190503,A-23,유출,1,18.0,0
18106,20190503,A-23,유입,2,27.0,0
18137,20190503,A-23,유출,2,17.0,0
26476,20190503,A-23,유입,3,27.0,0
26507,20190503,A-23,유출,3,9.0,0
34846,20190503,A-23,유입,4,19.0,0
34877,20190503,A-23,유출,4,14.0,0
43216,20190503,A-23,유입,5,53.0,0
43247,20190503,A-23,유출,5,34.0,0
51586,20190503,A-23,유입,6,197.0,0
51617,20190503,A-23,유출,6,88.0,0
59956,20190503,A-23,유입,7,764.0,0
59987,20190503,A-23,유출,7,169.0,0
68326,20190503,A-23,유입,8,1037.0,0
68357,20190503,A-23,유출,8,156.0,0
76696,20190503,A-23,유입,9,800.0,0
76727,20190503,A-23,유출,9,160.0,0
85066,20190503,A-23,유입,10,718.0,0
85097,20190503,A-23,유출,10,162.0,0
93436,20190503,A-23,유입,11,716.0,0
93467,20190503,A-23,유출,11,178.0,0
101806,20190503,A-23,유입,12,683.0,0
101837,20190503,A-23,유출,12,181.0,0
110176,20190503,A-23,유입,13,818.0,0
110207,20190503,A-23,유출,13,203.0,0
118546,20190503,A-23,유입,14,801.0,0
118577,20190503,A-23,유출,14,230.0,0
126916,20190503,A-23,유입,15,682.0,0
126947,20190503,A-23,유출,15,229.0,0
135286,20190503,A-23,유입,16,774.0,0
135317,20190503,A-23,유출,16,264.0,0
143656,20190503,A-23,유입,17,789.0,0
143687,20190503,A-23,유출,17,367.0,0
152026,20190503,A-23,유입,18,859.0,0
152057,20190503,A-23,유출,18,352.0,0
160396,20190503,A-23,유입,19,856.0,0
160427,20190503,A-23,유출,19,155.0,0
168766,20190503,A-23,유입,20,492.0,0
168797,20190503,A-23,유출,20,96.0,0
177136,20190503,A-23,유입,21,281.0,0
177167,20190503,A-23,유출,21,84.0,0
185506,20190503,A-23,유입,22,246.0,0
185537,20190503,A-23,유출,22,70.0,0
193876,20190503,A-23,유입,23,170.0,0
193907,20190503,A-23,유출,23,55.0,0
1367,20190504,A-23,유입,0,77.0,0
1398,20190504,A-23,유출,0,32.0,0
9737,20190504,A-23,유입,1,56.0,0
9768,20190504,A-23,유출,1,24.0,0
