,일자,지점번호,방향,시간,교통량,null
4340,20190501,C-11,유입,0,1654.0,0
4371,20190501,C-11,유출,0,1344.0,0
12710,20190501,C-11,유입,1,1285.0,0
12741,20190501,C-11,유출,1,846.0,0
21080,20190501,C-11,유입,2,1003.0,0
21111,20190501,C-11,유출,2,624.0,0
29450,20190501,C-11,유입,3,722.0,0
29481,20190501,C-11,유출,3,517.0,0
37820,20190501,C-11,유입,4,648.0,0
37851,20190501,C-11,유출,4,548.0,0
46190,20190501,C-11,유입,5,846.0,0
46221,20190501,C-11,유출,5,767.0,0
54560,20190501,C-11,유입,6,1420.0,0
54591,20190501,C-11,유출,6,1173.0,0
62930,20190501,C-11,유입,7,2031.0,0
62961,20190501,C-11,유출,7,1416.0,0
71300,20190501,C-11,유입,8,2364.0,0
71331,20190501,C-11,유출,8,1630.0,0
79670,20190501,C-11,유입,9,2878.0,0
79701,20190501,C-11,유출,9,2124.0,0
88040,20190501,C-11,유입,10,3201.0,0
88071,20190501,C-11,유출,10,2178.0,0
96410,20190501,C-11,유입,11,3256.0,0
96441,20190501,C-11,유출,11,2452.0,0
104780,20190501,C-11,유입,12,3188.0,0
104811,20190501,C-11,유출,12,2120.0,0
113150,20190501,C-11,유입,13,3072.0,0
113181,20190501,C-11,유출,13,2113.0,0
121520,20190501,C-11,유입,14,3109.0,0
121551,20190501,C-11,유출,14,2316.0,0
129890,20190501,C-11,유입,15,3230.0,0
129921,20190501,C-11,유출,15,2456.0,0
138260,20190501,C-11,유입,16,3236.0,0
138291,20190501,C-11,유출,16,2453.0,0
146630,20190501,C-11,유입,17,3373.0,0
146661,20190501,C-11,유출,17,2312.0,0
155000,20190501,C-11,유입,18,2994.0,0
155031,20190501,C-11,유출,18,1940.0,0
163370,20190501,C-11,유입,19,2227.0,0
163401,20190501,C-11,유출,19,1665.0,0
171740,20190501,C-11,유입,20,2279.0,0
171771,20190501,C-11,유출,20,1939.0,0
180110,20190501,C-11,유입,21,2197.0,0
180141,20190501,C-11,유출,21,1914.0,0
188480,20190501,C-11,유입,22,2077.0,0
188511,20190501,C-11,유출,22,1592.0,0
196850,20190501,C-11,유입,23,1388.0,0
196881,20190501,C-11,유출,23,1083.0,0
4341,20190502,C-11,유입,0,960.0,0
4372,20190502,C-11,유출,0,629.0,0
12711,20190502,C-11,유입,1,714.0,0
12742,20190502,C-11,유출,1,417.0,0
21081,20190502,C-11,유입,2,465.0,0
21112,20190502,C-11,유출,2,319.0,0
29451,20190502,C-11,유입,3,344.0,0
29482,20190502,C-11,유출,3,244.0,0
37821,20190502,C-11,유입,4,406.0,0
37852,20190502,C-11,유출,4,382.0,0
46191,20190502,C-11,유입,5,876.0,0
46222,20190502,C-11,유출,5,989.0,0
54561,20190502,C-11,유입,6,2359.0,0
54592,20190502,C-11,유출,6,2050.0,0
62931,20190502,C-11,유입,7,3449.0,0
62962,20190502,C-11,유출,7,2488.0,0
71301,20190502,C-11,유입,8,3899.0,0
71332,20190502,C-11,유출,8,2245.0,0
79671,20190502,C-11,유입,9,3542.0,0
79702,20190502,C-11,유출,9,2333.0,0
88041,20190502,C-11,유입,10,3370.0,0
88072,20190502,C-11,유출,10,2417.0,0
96411,20190502,C-11,유입,11,3402.0,0
96442,20190502,C-11,유출,11,2204.0,0
104781,20190502,C-11,유입,12,3121.0,0
104812,20190502,C-11,유출,12,2196.0,0
113151,20190502,C-11,유입,13,3131.0,0
113182,20190502,C-11,유출,13,2448.0,0
121521,20190502,C-11,유입,14,3338.0,0
121552,20190502,C-11,유출,14,2409.0,0
129891,20190502,C-11,유입,15,3228.0,0
129922,20190502,C-11,유출,15,2562.0,0
138261,20190502,C-11,유입,16,3301.0,0
138292,20190502,C-11,유출,16,2432.0,0
146631,20190502,C-11,유입,17,3868.0,0
146662,20190502,C-11,유출,17,2485.0,0
155001,20190502,C-11,유입,18,3788.0,0
155032,20190502,C-11,유출,18,1950.0,0
163371,20190502,C-11,유입,19,3059.0,0
163402,20190502,C-11,유출,19,1964.0,0
171741,20190502,C-11,유입,20,2671.0,0
171772,20190502,C-11,유출,20,2112.0,0
180111,20190502,C-11,유입,21,2701.0,0
180142,20190502,C-11,유출,21,2555.0,0
188481,20190502,C-11,유입,22,2760.0,0
188512,20190502,C-11,유출,22,2328.0,0
196851,20190502,C-11,유입,23,1979.0,0
196882,20190502,C-11,유출,23,1484.0,0
4342,20190503,C-11,유입,0,1511.0,0
4373,20190503,C-11,유출,0,1038.0,0
12712,20190503,C-11,유입,1,1025.0,0
12743,20190503,C-11,유출,1,655.0,0
21082,20190503,C-11,유입,2,833.0,0
21113,20190503,C-11,유출,2,509.0,0
29452,20190503,C-11,유입,3,565.0,0
29483,20190503,C-11,유출,3,375.0,0
37822,20190503,C-11,유입,4,546.0,0
37853,20190503,C-11,유출,4,486.0,0
46192,20190503,C-11,유입,5,867.0,0
