,일자,지점번호,방향,시간,교통량,null
2418,20190501,B-16,유입,0,1408.0,0
2449,20190501,B-16,유출,0,1790.0,0
10788,20190501,B-16,유입,1,1026.0,0
10819,20190501,B-16,유출,1,1378.0,0
19158,20190501,B-16,유입,2,840.0,0
19189,20190501,B-16,유출,2,1244.0,0
27528,20190501,B-16,유입,3,631.0,0
27559,20190501,B-16,유출,3,918.0,0
35898,20190501,B-16,유입,4,763.0,0
35929,20190501,B-16,유출,4,866.0,0
44268,20190501,B-16,유입,5,1239.0,0
44299,20190501,B-16,유출,5,1118.0,0
52638,20190501,B-16,유입,6,2192.0,0
52669,20190501,B-16,유출,6,1763.0,0
61008,20190501,B-16,유입,7,2520.0,0
61039,20190501,B-16,유출,7,2411.0,0
69378,20190501,B-16,유입,8,2618.0,0
69409,20190501,B-16,유출,8,2686.0,0
77748,20190501,B-16,유입,9,3312.0,0
77779,20190501,B-16,유출,9,2943.0,0
86118,20190501,B-16,유입,10,3231.0,0
86149,20190501,B-16,유출,10,3183.0,0
94488,20190501,B-16,유입,11,3085.0,0
94519,20190501,B-16,유출,11,3276.0,0
102858,20190501,B-16,유입,12,3283.0,0
102889,20190501,B-16,유출,12,3441.0,0
111228,20190501,B-16,유입,13,3179.0,0
111259,20190501,B-16,유출,13,3066.0,0
119598,20190501,B-16,유입,14,3348.0,0
119629,20190501,B-16,유출,14,3125.0,0
127968,20190501,B-16,유입,15,2891.0,0
127999,20190501,B-16,유출,15,3492.0,0
136338,20190501,B-16,유입,16,3529.0,0
136369,20190501,B-16,유출,16,3750.0,0
144708,20190501,B-16,유입,17,3532.0,0
144739,20190501,B-16,유출,17,3540.0,0
153078,20190501,B-16,유입,18,3150.0,0
153109,20190501,B-16,유출,18,3418.0,0
161448,20190501,B-16,유입,19,2619.0,0
161479,20190501,B-16,유출,19,2590.0,0
169818,20190501,B-16,유입,20,2428.0,0
169849,20190501,B-16,유출,20,2613.0,0
178188,20190501,B-16,유입,21,2572.0,0
178219,20190501,B-16,유출,21,2905.0,0
186558,20190501,B-16,유입,22,2079.0,0
186589,20190501,B-16,유출,22,2466.0,0
194928,20190501,B-16,유입,23,1381.0,0
194959,20190501,B-16,유출,23,1774.0,0
2419,20190502,B-16,유입,0,806.0,0
2450,20190502,B-16,유출,0,1134.0,0
10789,20190502,B-16,유입,1,592.0,0
10820,20190502,B-16,유출,1,783.0,0
19159,20190502,B-16,유입,2,377.0,0
19190,20190502,B-16,유출,2,555.0,0
27529,20190502,B-16,유입,3,385.0,0
27560,20190502,B-16,유출,3,489.0,0
35899,20190502,B-16,유입,4,628.0,0
35930,20190502,B-16,유출,4,629.0,0
44269,20190502,B-16,유입,5,2044.0,0
44300,20190502,B-16,유출,5,1547.0,0
52639,20190502,B-16,유입,6,4008.0,0
52670,20190502,B-16,유출,6,2561.0,0
61009,20190502,B-16,유입,7,4243.0,0
61040,20190502,B-16,유출,7,3569.0,0
69379,20190502,B-16,유입,8,3291.0,0
69410,20190502,B-16,유출,8,3618.0,0
77749,20190502,B-16,유입,9,2610.0,0
77780,20190502,B-16,유출,9,3208.0,0
86119,20190502,B-16,유입,10,2427.0,0
86150,20190502,B-16,유출,10,3079.0,0
94489,20190502,B-16,유입,11,3100.0,0
94520,20190502,B-16,유출,11,3099.0,0
102859,20190502,B-16,유입,12,2813.0,0
102890,20190502,B-16,유출,12,3146.0,0
111229,20190502,B-16,유입,13,3306.0,0
111260,20190502,B-16,유출,13,3417.0,0
119599,20190502,B-16,유입,14,3382.0,0
119630,20190502,B-16,유출,14,3369.0,0
127969,20190502,B-16,유입,15,3321.0,0
128000,20190502,B-16,유출,15,3546.0,0
136339,20190502,B-16,유입,16,3650.0,0
136370,20190502,B-16,유출,16,3801.0,0
144709,20190502,B-16,유입,17,3770.0,0
144740,20190502,B-16,유출,17,4271.0,0
153079,20190502,B-16,유입,18,3730.0,0
153110,20190502,B-16,유출,18,4548.0,0
161449,20190502,B-16,유입,19,2908.0,0
161480,20190502,B-16,유출,19,4287.0,0
169819,20190502,B-16,유입,20,2700.0,0
169850,20190502,B-16,유출,20,3185.0,0
178189,20190502,B-16,유입,21,2708.0,0
178220,20190502,B-16,유출,21,3329.0,0
186559,20190502,B-16,유입,22,2140.0,0
186590,20190502,B-16,유출,22,3318.0,0
194929,20190502,B-16,유입,23,1541.0,0
194960,20190502,B-16,유출,23,2718.0,0
2420,20190503,B-16,유입,0,1219.0,0
2451,20190503,B-16,유출,0,1832.0,0
10790,20190503,B-16,유입,1,852.0,0
10821,20190503,B-16,유출,1,1247.0,0
19160,20190503,B-16,유입,2,610.0,0
19191,20190503,B-16,유출,2,870.0,0
27530,20190503,B-16,유입,3,511.0,0
27561,20190503,B-16,유출,3,618.0,0
35900,20190503,B-16,유입,4,683.0,0
35931,20190503,B-16,유출,4,718.0,0
44270,20190503,B-16,유입,5,1967.0,0
44301,20190503,B-16,유출,5,1326.0,0
52640,20190503,B-16,유입,6,3884.0,0
52671,20190503,B-16,유출,6,2538.0,0
61010,20190503,B-16,유입,7,4076.0,0
61041,20190503,B-16,유출,7,3462.0,0
69380,20190503,B-16,유입,8,3458.0,0
69411,20190503,B-16,유출,8,3643.0,0
77750,20190503,B-16,유입,9,3048.0,0
77781,20190503,B-16,유출,9,3248.0,0
86120,20190503,B-16,유입,10,3061.0,0
86151,20190503,B-16,유출,10,3328.0,0
94490,20190503,B-16,유입,11,2467.0,0
94521,20190503,B-16,유출,11,3363.0,0
102860,20190503,B-16,유입,12,3293.0,0
102891,20190503,B-16,유출,12,3274.0,0
111230,20190503,B-16,유입,13,3543.0,0
111261,20190503,B-16,유출,13,3304.0,0
119600,20190503,B-16,유입,14,3364.0,0
119631,20190503,B-16,유출,14,3400.0,0
127970,20190503,B-16,유입,15,3559.0,0
128001,20190503,B-16,유출,15,3835.0,0
136340,20190503,B-16,유입,16,3515.0,0
136371,20190503,B-16,유출,16,4017.0,0
144710,20190503,B-16,유입,17,3817.0,0
144741,20190503,B-16,유출,17,4358.0,0
153080,20190503,B-16,유입,18,3965.0,0
153111,20190503,B-16,유출,18,4507.0,0
161450,20190503,B-16,유입,19,3072.0,0
161481,20190503,B-16,유출,19,4123.0,0
169820,20190503,B-16,유입,20,3019.0,0
169851,20190503,B-16,유출,20,4099.0,0
178190,20190503,B-16,유입,21,3028.0,0
178221,20190503,B-16,유출,21,3517.0,0
186560,20190503,B-16,유입,22,2396.0,0
186591,20190503,B-16,유출,22,3274.0,0
194930,20190503,B-16,유입,23,1855.0,0
194961,20190503,B-16,유출,23,2846.0,0
2421,20190504,B-16,유입,0,1299.0,0
2452,20190504,B-16,유출,0,2061.0,0
10791,20190504,B-16,유입,1,1029.0,0
10822,20190504,B-16,유출,1,1504.0,0
19161,20190504,B-16,유입,2,784.0,0
19192,20190504,B-16,유출,2,1212.0,0
27531,20190504,B-16,유입,3,609.0,0
27562,20190504,B-16,유출,3,856.0,0
35901,20190504,B-16,유입,4,783.0,0
35932,20190504,B-16,유출,4,900.0,0
44271,20190504,B-16,유입,5,1855.0,0
44302,20190504,B-16,유출,5,1137.0,0
52641,20190504,B-16,유입,6,3210.0,0
52672,20190504,B-16,유출,6,1675.0,0
61011,20190504,B-16,유입,7,3311.0,0
61042,20190504,B-16,유출,7,2187.0,0
69381,20190504,B-16,유입,8,3804.0,0
69412,20190504,B-16,유출,8,2748.0,0
77751,20190504,B-16,유입,9,3718.0,0
77782,20190504,B-16,유출,9,3149.0,0
86121,20190504,B-16,유입,10,3866.0,0
86152,20190504,B-16,유출,10,3163.0,0
94491,20190504,B-16,유입,11,3197.0,0
94522,20190504,B-16,유출,11,3351.0,0
102861,20190504,B-16,유입,12,2650.0,0
102892,20190504,B-16,유출,12,3166.0,0
111231,20190504,B-16,유입,13,3074.0,0
111262,20190504,B-16,유출,13,3280.0,0
119601,20190504,B-16,유입,14,3013.0,0
119632,20190504,B-16,유출,14,3429.0,0
127971,20190504,B-16,유입,15,3128.0,0
128002,20190504,B-16,유출,15,3657.0,0
136341,20190504,B-16,유입,16,3597.0,0
136372,20190504,B-16,유출,16,4088.0,0
144711,20190504,B-16,유입,17,3433.0,0
144742,20190504,B-16,유출,17,4059.0,0
153081,20190504,B-16,유입,18,3142.0,0
153112,20190504,B-16,유출,18,4009.0,0
161451,20190504,B-16,유입,19,3018.0,0
161482,20190504,B-16,유출,19,3157.0,0
169821,20190504,B-16,유입,20,2516.0,0
169852,20190504,B-16,유출,20,2698.0,0
178191,20190504,B-16,유입,21,2657.0,0
178222,20190504,B-16,유출,21,3187.0,0
186561,20190504,B-16,유입,22,2125.0,0
186592,20190504,B-16,유출,22,3552.0,0
194931,20190504,B-16,유입,23,1495.0,0
194962,20190504,B-16,유출,23,2681.0,0
2422,20190505,B-16,유입,0,1036.0,0
2453,20190505,B-16,유출,0,1561.0,0
10792,20190505,B-16,유입,1,624.0,0
10823,20190505,B-16,유출,1,1017.0,0
19162,20190505,B-16,유입,2,494.0,0
19193,20190505,B-16,유출,2,738.0,0
27532,20190505,B-16,유입,3,390.0,0
27563,20190505,B-16,유출,3,536.0,0
35902,20190505,B-16,유입,4,442.0,0
35933,20190505,B-16,유출,4,504.0,0
44272,20190505,B-16,유입,5,809.0,0
44303,20190505,B-16,유출,5,668.0,0
52642,20190505,B-16,유입,6,1423.0,0
52673,20190505,B-16,유출,6,1032.0,0
61012,20190505,B-16,유입,7,1654.0,0
61043,20190505,B-16,유출,7,1369.0,0
69382,20190505,B-16,유입,8,2564.0,0
69413,20190505,B-16,유출,8,1897.0,0
77752,20190505,B-16,유입,9,3123.0,0
77783,20190505,B-16,유출,9,2524.0,0
86122,20190505,B-16,유입,10,3534.0,0
86153,20190505,B-16,유출,10,3007.0,0
94492,20190505,B-16,유입,11,3328.0,0
94523,20190505,B-16,유출,11,3114.0,0
102862,20190505,B-16,유입,12,3314.0,0
102893,20190505,B-16,유출,12,3234.0,0
111232,20190505,B-16,유입,13,3101.0,0
111263,20190505,B-16,유출,13,3212.0,0
119602,20190505,B-16,유입,14,3367.0,0
119633,20190505,B-16,유출,14,3286.0,0
127972,20190505,B-16,유입,15,3478.0,0
128003,20190505,B-16,유출,15,3669.0,0
136342,20190505,B-16,유입,16,3675.0,0
136373,20190505,B-16,유출,16,3790.0,0
144712,20190505,B-16,유입,17,3183.0,0
144743,20190505,B-16,유출,17,3850.0,0
153082,20190505,B-16,유입,18,3105.0,0
153113,20190505,B-16,유출,18,3589.0,0
161452,20190505,B-16,유입,19,2614.0,0
161483,20190505,B-16,유출,19,3038.0,0
169822,20190505,B-16,유입,20,2730.0,0
169853,20190505,B-16,유출,20,2878.0,0
178192,20190505,B-16,유입,21,2920.0,0
178223,20190505,B-16,유출,21,3138.0,0
186562,20190505,B-16,유입,22,2272.0,0
186593,20190505,B-16,유출,22,3138.0,0
194932,20190505,B-16,유입,23,1587.0,0
194963,20190505,B-16,유출,23,2330.0,0
2423,20190506,B-16,유입,0,1174.0,0
2454,20190506,B-16,유출,0,1472.0,0
10793,20190506,B-16,유입,1,798.0,0
10824,20190506,B-16,유출,1,919.0,0
19163,20190506,B-16,유입,2,553.0,0
19194,20190506,B-16,유출,2,773.0,0
27533,20190506,B-16,유입,3,422.0,0
27564,20190506,B-16,유출,3,557.0,0
35903,20190506,B-16,유입,4,565.0,0
35934,20190506,B-16,유출,4,576.0,0
44273,20190506,B-16,유입,5,1420.0,0
44304,20190506,B-16,유출,5,1050.0,0
52643,20190506,B-16,유입,6,2269.0,0
52674,20190506,B-16,유출,6,1547.0,0
61013,20190506,B-16,유입,7,2038.0,0
61044,20190506,B-16,유출,7,1807.0,0
69383,20190506,B-16,유입,8,2347.0,0
69414,20190506,B-16,유출,8,2199.0,0
77753,20190506,B-16,유입,9,2762.0,0
77784,20190506,B-16,유출,9,2680.0,0
86123,20190506,B-16,유입,10,3227.0,0
86154,20190506,B-16,유출,10,3096.0,0
94493,20190506,B-16,유입,11,3679.0,0
94524,20190506,B-16,유출,11,3411.0,0
102863,20190506,B-16,유입,12,3107.0,0
102894,20190506,B-16,유출,12,3425.0,0
111233,20190506,B-16,유입,13,2796.0,0
111264,20190506,B-16,유출,13,3232.0,0
119603,20190506,B-16,유입,14,3366.0,0
119634,20190506,B-16,유출,14,3366.0,0
