,일자,지점번호,방향,시간,교통량,null
2728,20190501,B-21,유입,0,389.0,0
2759,20190501,B-21,유출,0,332.0,0
11098,20190501,B-21,유입,1,327.0,0
11129,20190501,B-21,유출,1,265.0,0
19468,20190501,B-21,유입,2,285.0,0
19499,20190501,B-21,유출,2,237.0,0
27838,20190501,B-21,유입,3,248.0,0
27869,20190501,B-21,유출,3,200.0,0
36208,20190501,B-21,유입,4,234.0,0
36239,20190501,B-21,유출,4,234.0,0
44578,20190501,B-21,유입,5,327.0,0
44609,20190501,B-21,유출,5,300.0,0
52948,20190501,B-21,유입,6,472.0,0
52979,20190501,B-21,유출,6,449.0,0
61318,20190501,B-21,유입,7,592.0,0
61349,20190501,B-21,유출,7,579.0,0
69688,20190501,B-21,유입,8,654.0,0
69719,20190501,B-21,유출,8,674.0,0
78058,20190501,B-21,유입,9,752.0,0
78089,20190501,B-21,유출,9,657.0,0
86428,20190501,B-21,유입,10,716.0,0
86459,20190501,B-21,유출,10,667.0,0
94798,20190501,B-21,유입,11,811.0,0
94829,20190501,B-21,유출,11,711.0,0
103168,20190501,B-21,유입,12,771.0,0
103199,20190501,B-21,유출,12,622.0,0
111538,20190501,B-21,유입,13,780.0,0
111569,20190501,B-21,유출,13,633.0,0
119908,20190501,B-21,유입,14,791.0,0
119939,20190501,B-21,유출,14,667.0,0
128278,20190501,B-21,유입,15,852.0,0
128309,20190501,B-21,유출,15,633.0,0
136648,20190501,B-21,유입,16,862.0,0
136679,20190501,B-21,유출,16,608.0,0
145018,20190501,B-21,유입,17,919.0,0
145049,20190501,B-21,유출,17,632.0,0
153388,20190501,B-21,유입,18,878.0,0
153419,20190501,B-21,유출,18,561.0,0
161758,20190501,B-21,유입,19,716.0,0
161789,20190501,B-21,유출,19,560.0,0
170128,20190501,B-21,유입,20,634.0,0
170159,20190501,B-21,유출,20,447.0,0
178498,20190501,B-21,유입,21,617.0,0
178529,20190501,B-21,유출,21,474.0,0
186868,20190501,B-21,유입,22,518.0,0
186899,20190501,B-21,유출,22,432.0,0
195238,20190501,B-21,유입,23,360.0,0
195269,20190501,B-21,유출,23,312.0,0
2729,20190502,B-21,유입,0,263.0,0
2760,20190502,B-21,유출,0,245.0,0
11099,20190502,B-21,유입,1,245.0,0
11130,20190502,B-21,유출,1,173.0,0
19469,20190502,B-21,유입,2,145.0,0
19500,20190502,B-21,유출,2,143.0,0
27839,20190502,B-21,유입,3,143.0,0
27870,20190502,B-21,유출,3,113.0,0
36209,20190502,B-21,유입,4,224.0,0
36240,20190502,B-21,유출,4,184.0,0
44579,20190502,B-21,유입,5,463.0,0
44610,20190502,B-21,유출,5,403.0,0
52949,20190502,B-21,유입,6,636.0,0
52980,20190502,B-21,유출,6,671.0,0
61319,20190502,B-21,유입,7,768.0,0
61350,20190502,B-21,유출,7,907.0,0
69689,20190502,B-21,유입,8,801.0,0
69720,20190502,B-21,유출,8,902.0,0
78059,20190502,B-21,유입,9,851.0,0
78090,20190502,B-21,유출,9,796.0,0
86429,20190502,B-21,유입,10,754.0,0
86460,20190502,B-21,유출,10,762.0,0
94799,20190502,B-21,유입,11,753.0,0
94830,20190502,B-21,유출,11,693.0,0
103169,20190502,B-21,유입,12,646.0,0
103200,20190502,B-21,유출,12,582.0,0
111539,20190502,B-21,유입,13,744.0,0
111570,20190502,B-21,유출,13,618.0,0
119909,20190502,B-21,유입,14,786.0,0
119940,20190502,B-21,유출,14,624.0,0
128279,20190502,B-21,유입,15,852.0,0
128310,20190502,B-21,유출,15,670.0,0
136649,20190502,B-21,유입,16,887.0,0
136680,20190502,B-21,유출,16,706.0,0
145019,20190502,B-21,유입,17,957.0,0
145050,20190502,B-21,유출,17,607.0,0
153389,20190502,B-21,유입,18,947.0,0
153420,20190502,B-21,유출,18,680.0,0
161759,20190502,B-21,유입,19,849.0,0
161790,20190502,B-21,유출,19,592.0,0
170129,20190502,B-21,유입,20,746.0,0
170160,20190502,B-21,유출,20,502.0,0
178499,20190502,B-21,유입,21,669.0,0
178530,20190502,B-21,유출,21,484.0,0
186869,20190502,B-21,유입,22,533.0,0
186900,20190502,B-21,유출,22,452.0,0
195239,20190502,B-21,유입,23,426.0,0
195270,20190502,B-21,유출,23,382.0,0
2730,20190503,B-21,유입,0,345.0,0
2761,20190503,B-21,유출,0,300.0,0
11100,20190503,B-21,유입,1,262.0,0
11131,20190503,B-21,유출,1,222.0,0
19470,20190503,B-21,유입,2,197.0,0
19501,20190503,B-21,유출,2,210.0,0
27840,20190503,B-21,유입,3,179.0,0
27871,20190503,B-21,유출,3,158.0,0
36210,20190503,B-21,유입,4,227.0,0
36241,20190503,B-21,유출,4,213.0,0
44580,20190503,B-21,유입,5,511.0,0
44611,20190503,B-21,유출,5,393.0,0
