,일자,지점번호,방향,시간,교통량,null
2852,20190501,B-23,유입,0,,0
2883,20190501,B-23,유출,0,,0
11222,20190501,B-23,유입,1,,0
11253,20190501,B-23,유출,1,,0
19592,20190501,B-23,유입,2,,0
19623,20190501,B-23,유출,2,,0
27962,20190501,B-23,유입,3,,0
27993,20190501,B-23,유출,3,,0
36332,20190501,B-23,유입,4,,0
36363,20190501,B-23,유출,4,,0
44702,20190501,B-23,유입,5,,0
44733,20190501,B-23,유출,5,,0
53072,20190501,B-23,유입,6,,0
53103,20190501,B-23,유출,6,,0
61442,20190501,B-23,유입,7,,0
61473,20190501,B-23,유출,7,,0
69812,20190501,B-23,유입,8,,0
69843,20190501,B-23,유출,8,,0
78182,20190501,B-23,유입,9,,0
78213,20190501,B-23,유출,9,,0
86552,20190501,B-23,유입,10,,0
86583,20190501,B-23,유출,10,,0
94922,20190501,B-23,유입,11,,0
94953,20190501,B-23,유출,11,,0
103292,20190501,B-23,유입,12,,0
103323,20190501,B-23,유출,12,,0
111662,20190501,B-23,유입,13,,0
111693,20190501,B-23,유출,13,,0
120032,20190501,B-23,유입,14,,0
120063,20190501,B-23,유출,14,,0
128402,20190501,B-23,유입,15,,0
128433,20190501,B-23,유출,15,,0
136772,20190501,B-23,유입,16,,0
136803,20190501,B-23,유출,16,,0
145142,20190501,B-23,유입,17,,0
145173,20190501,B-23,유출,17,,0
153512,20190501,B-23,유입,18,,0
153543,20190501,B-23,유출,18,,0
161882,20190501,B-23,유입,19,,0
161913,20190501,B-23,유출,19,,0
170252,20190501,B-23,유입,20,,0
170283,20190501,B-23,유출,20,,0
178622,20190501,B-23,유입,21,,0
178653,20190501,B-23,유출,21,,0
186992,20190501,B-23,유입,22,,0
187023,20190501,B-23,유출,22,,0
195362,20190501,B-23,유입,23,,0
195393,20190501,B-23,유출,23,,0
2853,20190502,B-23,유입,0,,0
2884,20190502,B-23,유출,0,,0
11223,20190502,B-23,유입,1,,0
11254,20190502,B-23,유출,1,,0
19593,20190502,B-23,유입,2,,0
19624,20190502,B-23,유출,2,,0
27963,20190502,B-23,유입,3,,0
27994,20190502,B-23,유출,3,,0
36333,20190502,B-23,유입,4,,0
36364,20190502,B-23,유출,4,,0
44703,20190502,B-23,유입,5,,0
44734,20190502,B-23,유출,5,,0
53073,20190502,B-23,유입,6,,0
53104,20190502,B-23,유출,6,,0
61443,20190502,B-23,유입,7,,0
61474,20190502,B-23,유출,7,,0
69813,20190502,B-23,유입,8,,0
69844,20190502,B-23,유출,8,,0
78183,20190502,B-23,유입,9,,0
78214,20190502,B-23,유출,9,,0
86553,20190502,B-23,유입,10,,0
86584,20190502,B-23,유출,10,,0
94923,20190502,B-23,유입,11,,0
94954,20190502,B-23,유출,11,,0
103293,20190502,B-23,유입,12,,0
103324,20190502,B-23,유출,12,,0
111663,20190502,B-23,유입,13,,0
111694,20190502,B-23,유출,13,,0
120033,20190502,B-23,유입,14,,0
120064,20190502,B-23,유출,14,,0
128403,20190502,B-23,유입,15,,0
128434,20190502,B-23,유출,15,,0
136773,20190502,B-23,유입,16,,0
136804,20190502,B-23,유출,16,,0
145143,20190502,B-23,유입,17,,0
145174,20190502,B-23,유출,17,,0
153513,20190502,B-23,유입,18,,0
153544,20190502,B-23,유출,18,,0
161883,20190502,B-23,유입,19,,0
161914,20190502,B-23,유출,19,,0
170253,20190502,B-23,유입,20,,0
170284,20190502,B-23,유출,20,,0
178623,20190502,B-23,유입,21,,0
178654,20190502,B-23,유출,21,,0
186993,20190502,B-23,유입,22,,0
187024,20190502,B-23,유출,22,,0
195363,20190502,B-23,유입,23,,0
195394,20190502,B-23,유출,23,,0
2854,20190503,B-23,유입,0,,0
2885,20190503,B-23,유출,0,,0
11224,20190503,B-23,유입,1,,0
11255,20190503,B-23,유출,1,,0
19594,20190503,B-23,유입,2,,0
19625,20190503,B-23,유출,2,,0
27964,20190503,B-23,유입,3,,0
27995,20190503,B-23,유출,3,,0
36334,20190503,B-23,유입,4,,0
36365,20190503,B-23,유출,4,,0
44704,20190503,B-23,유입,5,,0
44735,20190503,B-23,유출,5,,0
53074,20190503,B-23,유입,6,,0
53105,20190503,B-23,유출,6,,0
61444,20190503,B-23,유입,7,,0
61475,20190503,B-23,유출,7,,0
69814,20190503,B-23,유입,8,,0
69845,20190503,B-23,유출,8,,0
78184,20190503,B-23,유입,9,,0
78215,20190503,B-23,유출,9,,0
86554,20190503,B-23,유입,10,,0
86585,20190503,B-23,유출,10,,0
94924,20190503,B-23,유입,11,,0
94955,20190503,B-23,유출,11,,0
103294,20190503,B-23,유입,12,,0
103325,20190503,B-23,유출,12,,0
111664,20190503,B-23,유입,13,,0
111695,20190503,B-23,유출,13,,0
120034,20190503,B-23,유입,14,,0
120065,20190503,B-23,유출,14,,0
128404,20190503,B-23,유입,15,,0
128435,20190503,B-23,유출,15,,0
136774,20190503,B-23,유입,16,,0
136805,20190503,B-23,유출,16,,0
145144,20190503,B-23,유입,17,,0
145175,20190503,B-23,유출,17,,0
153514,20190503,B-23,유입,18,,0
153545,20190503,B-23,유출,18,,0
161884,20190503,B-23,유입,19,,0
161915,20190503,B-23,유출,19,,0
170254,20190503,B-23,유입,20,,0
170285,20190503,B-23,유출,20,,0
178624,20190503,B-23,유입,21,,0
178655,20190503,B-23,유출,21,,0
186994,20190503,B-23,유입,22,,0
187025,20190503,B-23,유출,22,,0
195364,20190503,B-23,유입,23,,0
195395,20190503,B-23,유출,23,,0
2855,20190504,B-23,유입,0,,0
2886,20190504,B-23,유출,0,,0
11225,20190504,B-23,유입,1,,0
11256,20190504,B-23,유출,1,,0
19595,20190504,B-23,유입,2,,0
19626,20190504,B-23,유출,2,,0
27965,20190504,B-23,유입,3,,0
27996,20190504,B-23,유출,3,,0
36335,20190504,B-23,유입,4,,0
36366,20190504,B-23,유출,4,,0
44705,20190504,B-23,유입,5,,0
44736,20190504,B-23,유출,5,,0
53075,20190504,B-23,유입,6,,0
53106,20190504,B-23,유출,6,,0
61445,20190504,B-23,유입,7,,0
61476,20190504,B-23,유출,7,,0
69815,20190504,B-23,유입,8,,0
69846,20190504,B-23,유출,8,,0
78185,20190504,B-23,유입,9,,0
78216,20190504,B-23,유출,9,,0
86555,20190504,B-23,유입,10,,0
86586,20190504,B-23,유출,10,,0
94925,20190504,B-23,유입,11,,0
