,일자,지점번호,방향,시간,교통량,null
7254,20190501,D-37,유입,0,1259.0,0
7285,20190501,D-37,유출,0,1016.0,0
15624,20190501,D-37,유입,1,907.0,0
15655,20190501,D-37,유출,1,585.0,0
23994,20190501,D-37,유입,2,738.0,0
24025,20190501,D-37,유출,2,405.0,0
32364,20190501,D-37,유입,3,473.0,0
32395,20190501,D-37,유출,3,287.0,0
40734,20190501,D-37,유입,4,465.0,0
40765,20190501,D-37,유출,4,248.0,0
49104,20190501,D-37,유입,5,543.0,0
49135,20190501,D-37,유출,5,403.0,0
57474,20190501,D-37,유입,6,989.0,0
57505,20190501,D-37,유출,6,900.0,0
65844,20190501,D-37,유입,7,1358.0,0
65875,20190501,D-37,유출,7,1488.0,0
74214,20190501,D-37,유입,8,1482.0,0
74245,20190501,D-37,유출,8,1811.0,0
82584,20190501,D-37,유입,9,2060.0,0
82615,20190501,D-37,유출,9,2292.0,0
90954,20190501,D-37,유입,10,2462.0,0
90985,20190501,D-37,유출,10,2459.0,0
99324,20190501,D-37,유입,11,2534.0,0
99355,20190501,D-37,유출,11,2466.0,0
107694,20190501,D-37,유입,12,2458.0,0
107725,20190501,D-37,유출,12,2128.0,0
116064,20190501,D-37,유입,13,2109.0,0
116095,20190501,D-37,유출,13,2106.0,0
124434,20190501,D-37,유입,14,2506.0,0
124465,20190501,D-37,유출,14,2258.0,0
132804,20190501,D-37,유입,15,2283.0,0
132835,20190501,D-37,유출,15,2176.0,0
141174,20190501,D-37,유입,16,2608.0,0
141205,20190501,D-37,유출,16,2283.0,0
149544,20190501,D-37,유입,17,2271.0,0
149575,20190501,D-37,유출,17,2222.0,0
157914,20190501,D-37,유입,18,2336.0,0
157945,20190501,D-37,유출,18,2086.0,0
166284,20190501,D-37,유입,19,1788.0,0
166315,20190501,D-37,유출,19,1531.0,0
174654,20190501,D-37,유입,20,1526.0,0
174685,20190501,D-37,유출,20,1487.0,0
183024,20190501,D-37,유입,21,1689.0,0
183055,20190501,D-37,유출,21,1420.0,0
191394,20190501,D-37,유입,22,1658.0,0
191425,20190501,D-37,유출,22,1160.0,0
199764,20190501,D-37,유입,23,1042.0,0
199795,20190501,D-37,유출,23,739.0,0
7255,20190502,D-37,유입,0,623.0,0
7286,20190502,D-37,유출,0,420.0,0
15625,20190502,D-37,유입,1,454.0,0
15656,20190502,D-37,유출,1,272.0,0
23995,20190502,D-37,유입,2,306.0,0
24026,20190502,D-37,유출,2,205.0,0
32365,20190502,D-37,유입,3,212.0,0
32396,20190502,D-37,유출,3,133.0,0
40735,20190502,D-37,유입,4,265.0,0
40766,20190502,D-37,유출,4,192.0,0
49105,20190502,D-37,유입,5,573.0,0
49136,20190502,D-37,유출,5,565.0,0
57475,20190502,D-37,유입,6,1719.0,0
57506,20190502,D-37,유출,6,1825.0,0
65845,20190502,D-37,유입,7,2647.0,0
65876,20190502,D-37,유출,7,2790.0,0
74215,20190502,D-37,유입,8,1793.0,0
74246,20190502,D-37,유출,8,3077.0,0
82585,20190502,D-37,유입,9,2309.0,0
82616,20190502,D-37,유출,9,2826.0,0
90955,20190502,D-37,유입,10,2498.0,0
90986,20190502,D-37,유출,10,2780.0,0
99325,20190502,D-37,유입,11,2465.0,0
99356,20190502,D-37,유출,11,2500.0,0
107695,20190502,D-37,유입,12,2389.0,0
107726,20190502,D-37,유출,12,2527.0,0
116065,20190502,D-37,유입,13,2669.0,0
116096,20190502,D-37,유출,13,2064.0,0
124435,20190502,D-37,유입,14,2679.0,0
124466,20190502,D-37,유출,14,2512.0,0
132805,20190502,D-37,유입,15,2326.0,0
132836,20190502,D-37,유출,15,2456.0,0
141175,20190502,D-37,유입,16,2500.0,0
141206,20190502,D-37,유출,16,2543.0,0
149545,20190502,D-37,유입,17,2075.0,0
149576,20190502,D-37,유출,17,2544.0,0
157915,20190502,D-37,유입,18,2634.0,0
157946,20190502,D-37,유출,18,2074.0,0
166285,20190502,D-37,유입,19,2454.0,0
166316,20190502,D-37,유출,19,2381.0,0
174655,20190502,D-37,유입,20,2190.0,0
174686,20190502,D-37,유출,20,2143.0,0
183025,20190502,D-37,유입,21,2301.0,0
183056,20190502,D-37,유출,21,1824.0,0
191395,20190502,D-37,유입,22,2324.0,0
191426,20190502,D-37,유출,22,1577.0,0
199765,20190502,D-37,유입,23,1582.0,0
199796,20190502,D-37,유출,23,961.0,0
7256,20190503,D-37,유입,0,1119.0,0
7287,20190503,D-37,유출,0,695.0,0
15626,20190503,D-37,유입,1,741.0,0
15657,20190503,D-37,유출,1,445.0,0
23996,20190503,D-37,유입,2,523.0,0
24027,20190503,D-37,유출,2,285.0,0
32366,20190503,D-37,유입,3,359.0,0
32397,20190503,D-37,유출,3,192.0,0
40736,20190503,D-37,유입,4,316.0,0
40767,20190503,D-37,유출,4,214.0,0
49106,20190503,D-37,유입,5,583.0,0
49137,20190503,D-37,유출,5,538.0,0
57476,20190503,D-37,유입,6,1569.0,0
