,일자,지점번호,방향,시간,교통량,null
5208,20190501,D-04,유입,0,1422.0,0
5239,20190501,D-04,유출,0,1091.0,0
13578,20190501,D-04,유입,1,1069.0,0
13609,20190501,D-04,유출,1,872.0,0
21948,20190501,D-04,유입,2,866.0,0
21979,20190501,D-04,유출,2,659.0,0
30318,20190501,D-04,유입,3,869.0,0
30349,20190501,D-04,유출,3,633.0,0
38688,20190501,D-04,유입,4,674.0,0
38719,20190501,D-04,유출,4,610.0,0
47058,20190501,D-04,유입,5,715.0,0
47089,20190501,D-04,유출,5,650.0,0
55428,20190501,D-04,유입,6,1135.0,0
55459,20190501,D-04,유출,6,925.0,0
63798,20190501,D-04,유입,7,1515.0,0
63829,20190501,D-04,유출,7,1207.0,0
72168,20190501,D-04,유입,8,1616.0,0
72199,20190501,D-04,유출,8,1434.0,0
80538,20190501,D-04,유입,9,2103.0,0
80569,20190501,D-04,유출,9,1761.0,0
88908,20190501,D-04,유입,10,2276.0,0
88939,20190501,D-04,유출,10,1795.0,0
97278,20190501,D-04,유입,11,2290.0,0
97309,20190501,D-04,유출,11,1915.0,0
105648,20190501,D-04,유입,12,2254.0,0
105679,20190501,D-04,유출,12,1930.0,0
114018,20190501,D-04,유입,13,2506.0,0
114049,20190501,D-04,유출,13,2138.0,0
122388,20190501,D-04,유입,14,2566.0,0
122419,20190501,D-04,유출,14,2007.0,0
130758,20190501,D-04,유입,15,2512.0,0
130789,20190501,D-04,유출,15,2210.0,0
139128,20190501,D-04,유입,16,2856.0,0
139159,20190501,D-04,유출,16,2266.0,0
147498,20190501,D-04,유입,17,2725.0,0
147529,20190501,D-04,유출,17,2354.0,0
155868,20190501,D-04,유입,18,2266.0,0
155899,20190501,D-04,유출,18,1910.0,0
164238,20190501,D-04,유입,19,1864.0,0
164269,20190501,D-04,유출,19,1580.0,0
172608,20190501,D-04,유입,20,1914.0,0
172639,20190501,D-04,유출,20,1492.0,0
180978,20190501,D-04,유입,21,2031.0,0
181009,20190501,D-04,유출,21,1555.0,0
189348,20190501,D-04,유입,22,1816.0,0
189379,20190501,D-04,유출,22,1232.0,0
197718,20190501,D-04,유입,23,1257.0,0
197749,20190501,D-04,유출,23,912.0,0
5209,20190502,D-04,유입,0,975.0,0
5240,20190502,D-04,유출,0,684.0,0
13579,20190502,D-04,유입,1,678.0,0
13610,20190502,D-04,유출,1,508.0,0
21949,20190502,D-04,유입,2,469.0,0
21980,20190502,D-04,유출,2,387.0,0
30319,20190502,D-04,유입,3,376.0,0
30350,20190502,D-04,유출,3,281.0,0
38689,20190502,D-04,유입,4,444.0,0
38720,20190502,D-04,유출,4,338.0,0
47059,20190502,D-04,유입,5,781.0,0
47090,20190502,D-04,유출,5,708.0,0
55429,20190502,D-04,유입,6,1697.0,0
55460,20190502,D-04,유출,6,1439.0,0
63799,20190502,D-04,유입,7,2934.0,0
63830,20190502,D-04,유출,7,2147.0,0
72169,20190502,D-04,유입,8,2895.0,0
72200,20190502,D-04,유출,8,2752.0,0
80539,20190502,D-04,유입,9,2765.0,0
80570,20190502,D-04,유출,9,2493.0,0
88909,20190502,D-04,유입,10,2670.0,0
88940,20190502,D-04,유출,10,2432.0,0
97279,20190502,D-04,유입,11,2512.0,0
97310,20190502,D-04,유출,11,2222.0,0
105649,20190502,D-04,유입,12,2437.0,0
105680,20190502,D-04,유출,12,2132.0,0
114019,20190502,D-04,유입,13,2614.0,0
114050,20190502,D-04,유출,13,2247.0,0
122389,20190502,D-04,유입,14,2614.0,0
122420,20190502,D-04,유출,14,2196.0,0
130759,20190502,D-04,유입,15,2881.0,0
130790,20190502,D-04,유출,15,2643.0,0
139129,20190502,D-04,유입,16,2884.0,0
139160,20190502,D-04,유출,16,2861.0,0
147499,20190502,D-04,유입,17,2936.0,0
147530,20190502,D-04,유출,17,2596.0,0
155869,20190502,D-04,유입,18,2945.0,0
155900,20190502,D-04,유출,18,2729.0,0
164239,20190502,D-04,유입,19,2243.0,0
164270,20190502,D-04,유출,19,2267.0,0
172609,20190502,D-04,유입,20,2079.0,0
172640,20190502,D-04,유출,20,1542.0,0
180979,20190502,D-04,유입,21,2452.0,0
181010,20190502,D-04,유출,21,1679.0,0
189349,20190502,D-04,유입,22,2091.0,0
189380,20190502,D-04,유출,22,1621.0,0
197719,20190502,D-04,유입,23,1657.0,0
197750,20190502,D-04,유출,23,1173.0,0
5210,20190503,D-04,유입,0,1201.0,0
5241,20190503,D-04,유출,0,925.0,0
13580,20190503,D-04,유입,1,811.0,0
13611,20190503,D-04,유출,1,610.0,0
21950,20190503,D-04,유입,2,623.0,0
21981,20190503,D-04,유출,2,518.0,0
30320,20190503,D-04,유입,3,497.0,0
30351,20190503,D-04,유출,3,408.0,0
38690,20190503,D-04,유입,4,535.0,0
38721,20190503,D-04,유출,4,406.0,0
47060,20190503,D-04,유입,5,788.0,0
47091,20190503,D-04,유출,5,745.0,0
55430,20190503,D-04,유입,6,1634.0,0
