,일자,지점번호,방향,시간,교통량,null
3224,20190501,B-29,유입,0,457.0,0
3255,20190501,B-29,유출,0,613.0,0
11594,20190501,B-29,유입,1,435.0,0
11625,20190501,B-29,유출,1,494.0,0
19964,20190501,B-29,유입,2,387.0,0
19995,20190501,B-29,유출,2,378.0,0
28334,20190501,B-29,유입,3,287.0,0
28365,20190501,B-29,유출,3,280.0,0
36704,20190501,B-29,유입,4,317.0,0
36735,20190501,B-29,유출,4,242.0,0
45074,20190501,B-29,유입,5,453.0,0
45105,20190501,B-29,유출,5,299.0,0
53444,20190501,B-29,유입,6,721.0,0
53475,20190501,B-29,유출,6,452.0,0
61814,20190501,B-29,유입,7,866.0,0
61845,20190501,B-29,유출,7,635.0,0
70184,20190501,B-29,유입,8,956.0,0
70215,20190501,B-29,유출,8,847.0,0
78554,20190501,B-29,유입,9,982.0,0
78585,20190501,B-29,유출,9,827.0,0
86924,20190501,B-29,유입,10,979.0,0
86955,20190501,B-29,유출,10,899.0,0
95294,20190501,B-29,유입,11,932.0,0
95325,20190501,B-29,유출,11,949.0,0
103664,20190501,B-29,유입,12,956.0,0
103695,20190501,B-29,유출,12,954.0,0
112034,20190501,B-29,유입,13,946.0,0
112065,20190501,B-29,유출,13,936.0,0
120404,20190501,B-29,유입,14,897.0,0
120435,20190501,B-29,유출,14,972.0,0
128774,20190501,B-29,유입,15,987.0,0
128805,20190501,B-29,유출,15,986.0,0
137144,20190501,B-29,유입,16,913.0,0
137175,20190501,B-29,유출,16,1047.0,0
145514,20190501,B-29,유입,17,970.0,0
145545,20190501,B-29,유출,17,1129.0,0
153884,20190501,B-29,유입,18,841.0,0
153915,20190501,B-29,유출,18,1130.0,0
162254,20190501,B-29,유입,19,747.0,0
162285,20190501,B-29,유출,19,842.0,0
170624,20190501,B-29,유입,20,698.0,0
170655,20190501,B-29,유출,20,840.0,0
178994,20190501,B-29,유입,21,663.0,0
179025,20190501,B-29,유출,21,834.0,0
187364,20190501,B-29,유입,22,566.0,0
187395,20190501,B-29,유출,22,729.0,0
195734,20190501,B-29,유입,23,392.0,0
195765,20190501,B-29,유출,23,510.0,0
3225,20190502,B-29,유입,0,313.0,0
3256,20190502,B-29,유출,0,408.0,0
11595,20190502,B-29,유입,1,245.0,0
11626,20190502,B-29,유출,1,272.0,0
19965,20190502,B-29,유입,2,157.0,0
19996,20190502,B-29,유출,2,219.0,0
28335,20190502,B-29,유입,3,135.0,0
28366,20190502,B-29,유출,3,161.0,0
36705,20190502,B-29,유입,4,350.0,0
36736,20190502,B-29,유출,4,173.0,0
45075,20190502,B-29,유입,5,740.0,0
45106,20190502,B-29,유출,5,321.0,0
53445,20190502,B-29,유입,6,1176.0,0
53476,20190502,B-29,유출,6,558.0,0
61815,20190502,B-29,유입,7,1539.0,0
61846,20190502,B-29,유출,7,891.0,0
70185,20190502,B-29,유입,8,1223.0,0
70216,20190502,B-29,유출,8,1132.0,0
78555,20190502,B-29,유입,9,1120.0,0
78586,20190502,B-29,유출,9,972.0,0
86925,20190502,B-29,유입,10,887.0,0
