,일자,지점번호,방향,시간,교통량,null
3410,20190501,B-32,유입,0,1341.0,0
3441,20190501,B-32,유출,0,2769.0,0
11780,20190501,B-32,유입,1,968.0,0
11811,20190501,B-32,유출,1,1835.0,0
20150,20190501,B-32,유입,2,770.0,0
20181,20190501,B-32,유출,2,1431.0,0
28520,20190501,B-32,유입,3,689.0,0
28551,20190501,B-32,유출,3,1073.0,0
36890,20190501,B-32,유입,4,1187.0,0
36921,20190501,B-32,유출,4,1391.0,0
45260,20190501,B-32,유입,5,2081.0,0
45291,20190501,B-32,유출,5,1974.0,0
53630,20190501,B-32,유입,6,2665.0,0
53661,20190501,B-32,유출,6,3084.0,0
62000,20190501,B-32,유입,7,2623.0,0
62031,20190501,B-32,유출,7,3583.0,0
70370,20190501,B-32,유입,8,3356.0,0
70401,20190501,B-32,유출,8,3868.0,0
78740,20190501,B-32,유입,9,4390.0,0
78771,20190501,B-32,유출,9,4498.0,0
87110,20190501,B-32,유입,10,4433.0,0
87141,20190501,B-32,유출,10,5122.0,0
95480,20190501,B-32,유입,11,4584.0,0
95511,20190501,B-32,유출,11,5147.0,0
103850,20190501,B-32,유입,12,4245.0,0
103881,20190501,B-32,유출,12,5068.0,0
112220,20190501,B-32,유입,13,4717.0,0
112251,20190501,B-32,유출,13,5037.0,0
120590,20190501,B-32,유입,14,4787.0,0
120621,20190501,B-32,유출,14,5096.0,0
128960,20190501,B-32,유입,15,5075.0,0
128991,20190501,B-32,유출,15,4830.0,0
137330,20190501,B-32,유입,16,5105.0,0
137361,20190501,B-32,유출,16,4784.0,0
145700,20190501,B-32,유입,17,5376.0,0
145731,20190501,B-32,유출,17,4453.0,0
154070,20190501,B-32,유입,18,5052.0,0
154101,20190501,B-32,유출,18,4122.0,0
162440,20190501,B-32,유입,19,3996.0,0
162471,20190501,B-32,유출,19,3338.0,0
170810,20190501,B-32,유입,20,3640.0,0
170841,20190501,B-32,유출,20,3539.0,0
179180,20190501,B-32,유입,21,3124.0,0
179211,20190501,B-32,유출,21,3755.0,0
187550,20190501,B-32,유입,22,2509.0,0
187581,20190501,B-32,유출,22,3541.0,0
195920,20190501,B-32,유입,23,1435.0,0
195951,20190501,B-32,유출,23,2341.0,0
3411,20190502,B-32,유입,0,837.0,0
3442,20190502,B-32,유출,0,1473.0,0
11781,20190502,B-32,유입,1,558.0,0
11812,20190502,B-32,유출,1,1061.0,0
20151,20190502,B-32,유입,2,514.0,0
20182,20190502,B-32,유출,2,824.0,0
28521,20190502,B-32,유입,3,685.0,0
28552,20190502,B-32,유출,3,806.0,0
36891,20190502,B-32,유입,4,1384.0,0
36922,20190502,B-32,유출,4,1200.0,0
45261,20190502,B-32,유입,5,3850.0,0
45292,20190502,B-32,유출,5,2714.0,0
53631,20190502,B-32,유입,6,5961.0,0
53662,20190502,B-32,유출,6,4847.0,0
62001,20190502,B-32,유입,7,4284.0,0
62032,20190502,B-32,유출,7,5040.0,0
70371,20190502,B-32,유입,8,4075.0,0
70402,20190502,B-32,유출,8,4456.0,0
78741,20190502,B-32,유입,9,4670.0,0
78772,20190502,B-32,유출,9,4008.0,0
87111,20190502,B-32,유입,10,4728.0,0
87142,20190502,B-32,유출,10,4307.0,0
95481,20190502,B-32,유입,11,4143.0,0
95512,20190502,B-32,유출,11,4416.0,0
103851,20190502,B-32,유입,12,4450.0,0
103882,20190502,B-32,유출,12,4666.0,0
112221,20190502,B-32,유입,13,4781.0,0
112252,20190502,B-32,유출,13,4503.0,0
120591,20190502,B-32,유입,14,4689.0,0
120622,20190502,B-32,유출,14,4757.0,0
128961,20190502,B-32,유입,15,4877.0,0
128992,20190502,B-32,유출,15,4987.0,0
137331,20190502,B-32,유입,16,4923.0,0
137362,20190502,B-32,유출,16,4892.0,0
145701,20190502,B-32,유입,17,4800.0,0
145732,20190502,B-32,유출,17,5123.0,0
154071,20190502,B-32,유입,18,4069.0,0
154102,20190502,B-32,유출,18,5753.0,0
162441,20190502,B-32,유입,19,3995.0,0
162472,20190502,B-32,유출,19,5536.0,0
170811,20190502,B-32,유입,20,3430.0,0
170842,20190502,B-32,유출,20,5304.0,0
179181,20190502,B-32,유입,21,2977.0,0
179212,20190502,B-32,유출,21,4619.0,0
187551,20190502,B-32,유입,22,2387.0,0
187582,20190502,B-32,유출,22,4256.0,0
195921,20190502,B-32,유입,23,1730.0,0
195952,20190502,B-32,유출,23,3359.0,0
3412,20190503,B-32,유입,0,1203.0,0
3443,20190503,B-32,유출,0,2216.0,0
11782,20190503,B-32,유입,1,827.0,0
11813,20190503,B-32,유출,1,1511.0,0
20152,20190503,B-32,유입,2,661.0,0
20183,20190503,B-32,유출,2,1137.0,0
28522,20190503,B-32,유입,3,732.0,0
28553,20190503,B-32,유출,3,1011.0,0
36892,20190503,B-32,유입,4,1432.0,0
36923,20190503,B-32,유출,4,1365.0,0
45262,20190503,B-32,유입,5,3567.0,0
45293,20190503,B-32,유출,5,2737.0,0
53632,20190503,B-32,유입,6,6104.0,0
53663,20190503,B-32,유출,6,4562.0,0
62002,20190503,B-32,유입,7,4684.0,0
62033,20190503,B-32,유출,7,4843.0,0
70372,20190503,B-32,유입,8,4468.0,0
70403,20190503,B-32,유출,8,4732.0,0
78742,20190503,B-32,유입,9,4512.0,0
78773,20190503,B-32,유출,9,4108.0,0
87112,20190503,B-32,유입,10,4379.0,0
