,일자,지점번호,방향,시간,교통량,null
5952,20190501,D-16,유입,0,817.0,0
5983,20190501,D-16,유출,0,1415.0,0
14322,20190501,D-16,유입,1,713.0,0
14353,20190501,D-16,유출,1,1042.0,0
22692,20190501,D-16,유입,2,612.0,0
22723,20190501,D-16,유출,2,827.0,0
31062,20190501,D-16,유입,3,515.0,0
31093,20190501,D-16,유출,3,672.0,0
39432,20190501,D-16,유입,4,500.0,0
39463,20190501,D-16,유출,4,579.0,0
47802,20190501,D-16,유입,5,899.0,0
47833,20190501,D-16,유출,5,666.0,0
56172,20190501,D-16,유입,6,1370.0,0
56203,20190501,D-16,유출,6,823.0,0
64542,20190501,D-16,유입,7,1556.0,0
64573,20190501,D-16,유출,7,1171.0,0
72912,20190501,D-16,유입,8,1475.0,0
72943,20190501,D-16,유출,8,1354.0,0
81282,20190501,D-16,유입,9,1877.0,0
81313,20190501,D-16,유출,9,1540.0,0
89652,20190501,D-16,유입,10,2046.0,0
89683,20190501,D-16,유출,10,1641.0,0
98022,20190501,D-16,유입,11,2067.0,0
98053,20190501,D-16,유출,11,1913.0,0
106392,20190501,D-16,유입,12,1725.0,0
106423,20190501,D-16,유출,12,2065.0,0
114762,20190501,D-16,유입,13,1973.0,0
114793,20190501,D-16,유출,13,2045.0,0
123132,20190501,D-16,유입,14,1896.0,0
123163,20190501,D-16,유출,14,2088.0,0
131502,20190501,D-16,유입,15,1988.0,0
131533,20190501,D-16,유출,15,2042.0,0
139872,20190501,D-16,유입,16,1750.0,0
139903,20190501,D-16,유출,16,2350.0,0
148242,20190501,D-16,유입,17,1960.0,0
148273,20190501,D-16,유출,17,2399.0,0
156612,20190501,D-16,유입,18,1981.0,0
156643,20190501,D-16,유출,18,2494.0,0
164982,20190501,D-16,유입,19,1540.0,0
165013,20190501,D-16,유출,19,1977.0,0
173352,20190501,D-16,유입,20,1291.0,0
173383,20190501,D-16,유출,20,1949.0,0
181722,20190501,D-16,유입,21,1327.0,0
181753,20190501,D-16,유출,21,2047.0,0
190092,20190501,D-16,유입,22,1132.0,0
190123,20190501,D-16,유출,22,1704.0,0
198462,20190501,D-16,유입,23,740.0,0
198493,20190501,D-16,유출,23,1173.0,0
5953,20190502,D-16,유입,0,596.0,0
5984,20190502,D-16,유출,0,892.0,0
14323,20190502,D-16,유입,1,406.0,0
14354,20190502,D-16,유출,1,571.0,0
22693,20190502,D-16,유입,2,342.0,0
22724,20190502,D-16,유출,2,432.0,0
31063,20190502,D-16,유입,3,265.0,0
31094,20190502,D-16,유출,3,360.0,0
39433,20190502,D-16,유입,4,479.0,0
39464,20190502,D-16,유출,4,416.0,0
47803,20190502,D-16,유입,5,1137.0,0
47834,20190502,D-16,유출,5,696.0,0
56173,20190502,D-16,유입,6,2148.0,0
56204,20190502,D-16,유출,6,1071.0,0
64543,20190502,D-16,유입,7,2393.0,0
64574,20190502,D-16,유출,7,1503.0,0
72913,20190502,D-16,유입,8,1809.0,0
72944,20190502,D-16,유출,8,1785.0,0
81283,20190502,D-16,유입,9,2398.0,0
81314,20190502,D-16,유출,9,1780.0,0
89653,20190502,D-16,유입,10,2357.0,0
89684,20190502,D-16,유출,10,2061.0,0
98023,20190502,D-16,유입,11,2273.0,0
98054,20190502,D-16,유출,11,2196.0,0
106393,20190502,D-16,유입,12,2047.0,0
106424,20190502,D-16,유출,12,2290.0,0
114763,20190502,D-16,유입,13,2314.0,0
114794,20190502,D-16,유출,13,2267.0,0
123133,20190502,D-16,유입,14,2132.0,0
123164,20190502,D-16,유출,14,2385.0,0
131503,20190502,D-16,유입,15,2047.0,0
131534,20190502,D-16,유출,15,2650.0,0
139873,20190502,D-16,유입,16,2173.0,0
139904,20190502,D-16,유출,16,2834.0,0
148243,20190502,D-16,유입,17,2078.0,0
148274,20190502,D-16,유출,17,2803.0,0
156613,20190502,D-16,유입,18,2201.0,0
156644,20190502,D-16,유출,18,2817.0,0
164983,20190502,D-16,유입,19,1735.0,0
165014,20190502,D-16,유출,19,2843.0,0
173353,20190502,D-16,유입,20,1385.0,0
173384,20190502,D-16,유출,20,2577.0,0
181723,20190502,D-16,유입,21,1488.0,0
181754,20190502,D-16,유출,21,2683.0,0
190093,20190502,D-16,유입,22,1386.0,0
190124,20190502,D-16,유출,22,2410.0,0
198463,20190502,D-16,유입,23,1112.0,0
198494,20190502,D-16,유출,23,1631.0,0
5954,20190503,D-16,유입,0,859.0,0
5985,20190503,D-16,유출,0,1252.0,0
14324,20190503,D-16,유입,1,674.0,0
14355,20190503,D-16,유출,1,916.0,0
22694,20190503,D-16,유입,2,497.0,0
22725,20190503,D-16,유출,2,656.0,0
31064,20190503,D-16,유입,3,371.0,0
31095,20190503,D-16,유출,3,468.0,0
39434,20190503,D-16,유입,4,557.0,0
39465,20190503,D-16,유출,4,490.0,0
47804,20190503,D-16,유입,5,1136.0,0
47835,20190503,D-16,유출,5,706.0,0
56174,20190503,D-16,유입,6,2092.0,0
56205,20190503,D-16,유출,6,1043.0,0
64544,20190503,D-16,유입,7,2473.0,0
64575,20190503,D-16,유출,7,1559.0,0
72914,20190503,D-16,유입,8,1841.0,0
72945,20190503,D-16,유출,8,1702.0,0
81284,20190503,D-16,유입,9,2444.0,0
81315,20190503,D-16,유출,9,1891.0,0
89654,20190503,D-16,유입,10,2395.0,0
89685,20190503,D-16,유출,10,1868.0,0
98024,20190503,D-16,유입,11,2273.0,0
98055,20190503,D-16,유출,11,2173.0,0
106394,20190503,D-16,유입,12,2213.0,0
106425,20190503,D-16,유출,12,2190.0,0
114764,20190503,D-16,유입,13,2287.0,0
114795,20190503,D-16,유출,13,2239.0,0
123134,20190503,D-16,유입,14,2259.0,0
123165,20190503,D-16,유출,14,2376.0,0
131504,20190503,D-16,유입,15,2222.0,0
131535,20190503,D-16,유출,15,2611.0,0
139874,20190503,D-16,유입,16,2018.0,0
139905,20190503,D-16,유출,16,2792.0,0
148244,20190503,D-16,유입,17,2111.0,0
148275,20190503,D-16,유출,17,2983.0,0
156614,20190503,D-16,유입,18,2121.0,0
156645,20190503,D-16,유출,18,3037.0,0
164984,20190503,D-16,유입,19,2049.0,0
165015,20190503,D-16,유출,19,2785.0,0
173354,20190503,D-16,유입,20,1733.0,0
173385,20190503,D-16,유출,20,2374.0,0
181724,20190503,D-16,유입,21,1585.0,0
181755,20190503,D-16,유출,21,2310.0,0
190094,20190503,D-16,유입,22,1447.0,0
190125,20190503,D-16,유출,22,2219.0,0
198464,20190503,D-16,유입,23,1172.0,0
198495,20190503,D-16,유출,23,1739.0,0
5955,20190504,D-16,유입,0,927.0,0
5986,20190504,D-16,유출,0,1360.0,0
14325,20190504,D-16,유입,1,757.0,0
14356,20190504,D-16,유출,1,1112.0,0
22695,20190504,D-16,유입,2,618.0,0
22726,20190504,D-16,유출,2,818.0,0
31065,20190504,D-16,유입,3,522.0,0
31096,20190504,D-16,유출,3,664.0,0
39435,20190504,D-16,유입,4,572.0,0
39466,20190504,D-16,유출,4,567.0,0
47805,20190504,D-16,유입,5,933.0,0
47836,20190504,D-16,유출,5,712.0,0
56175,20190504,D-16,유입,6,1370.0,0
56206,20190504,D-16,유출,6,843.0,0
64545,20190504,D-16,유입,7,1524.0,0
64576,20190504,D-16,유출,7,957.0,0
72915,20190504,D-16,유입,8,1992.0,0
72946,20190504,D-16,유출,8,1396.0,0
81285,20190504,D-16,유입,9,2236.0,0
81316,20190504,D-16,유출,9,1685.0,0
89655,20190504,D-16,유입,10,2322.0,0
89686,20190504,D-16,유출,10,1820.0,0
98025,20190504,D-16,유입,11,2128.0,0
98056,20190504,D-16,유출,11,1987.0,0
106395,20190504,D-16,유입,12,2140.0,0
106426,20190504,D-16,유출,12,2082.0,0
114765,20190504,D-16,유입,13,2147.0,0
114796,20190504,D-16,유출,13,2184.0,0
123135,20190504,D-16,유입,14,1942.0,0
123166,20190504,D-16,유출,14,2185.0,0
131505,20190504,D-16,유입,15,1843.0,0
131536,20190504,D-16,유출,15,1522.0,0
139875,20190504,D-16,유입,16,1819.0,0
139906,20190504,D-16,유출,16,1877.0,0
148245,20190504,D-16,유입,17,2058.0,0
148276,20190504,D-16,유출,17,1957.0,0
156615,20190504,D-16,유입,18,2013.0,0
156646,20190504,D-16,유출,18,2090.0,0
164985,20190504,D-16,유입,19,1663.0,0
165016,20190504,D-16,유출,19,1738.0,0
173355,20190504,D-16,유입,20,1328.0,0
173386,20190504,D-16,유출,20,1662.0,0
181725,20190504,D-16,유입,21,1355.0,0
181756,20190504,D-16,유출,21,1780.0,0
190095,20190504,D-16,유입,22,1247.0,0
190126,20190504,D-16,유출,22,1685.0,0
198465,20190504,D-16,유입,23,919.0,0
198496,20190504,D-16,유출,23,1398.0,0
5956,20190505,D-16,유입,0,696.0,0
5987,20190505,D-16,유출,0,1115.0,0
14326,20190505,D-16,유입,1,528.0,0
14357,20190505,D-16,유출,1,806.0,0
22696,20190505,D-16,유입,2,399.0,0
22727,20190505,D-16,유출,2,627.0,0
31066,20190505,D-16,유입,3,315.0,0
31097,20190505,D-16,유출,3,436.0,0
