,일자,지점번호,방향,시간,교통량,null
62,20190501,A-02,유입,0,962.0,0
93,20190501,A-02,유출,0,1162.0,0
8432,20190501,A-02,유입,1,757.0,0
8463,20190501,A-02,유출,1,910.0,0
16802,20190501,A-02,유입,2,635.0,0
16833,20190501,A-02,유출,2,797.0,0
25172,20190501,A-02,유입,3,596.0,0
25203,20190501,A-02,유출,3,647.0,0
33542,20190501,A-02,유입,4,448.0,0
33573,20190501,A-02,유출,4,566.0,0
41912,20190501,A-02,유입,5,666.0,0
41943,20190501,A-02,유출,5,517.0,0
50282,20190501,A-02,유입,6,1296.0,0
50313,20190501,A-02,유출,6,776.0,0
58652,20190501,A-02,유입,7,1831.0,0
58683,20190501,A-02,유출,7,1314.0,0
67022,20190501,A-02,유입,8,1899.0,0
67053,20190501,A-02,유출,8,1297.0,0
75392,20190501,A-02,유입,9,2003.0,0
75423,20190501,A-02,유출,9,1504.0,0
83762,20190501,A-02,유입,10,2103.0,0
83793,20190501,A-02,유출,10,1452.0,0
92132,20190501,A-02,유입,11,2198.0,0
92163,20190501,A-02,유출,11,1648.0,0
100502,20190501,A-02,유입,12,1909.0,0
100533,20190501,A-02,유출,12,1606.0,0
108872,20190501,A-02,유입,13,1937.0,0
108903,20190501,A-02,유출,13,1592.0,0
117242,20190501,A-02,유입,14,1885.0,0
117273,20190501,A-02,유출,14,1614.0,0
125612,20190501,A-02,유입,15,1909.0,0
125643,20190501,A-02,유출,15,1228.0,0
133982,20190501,A-02,유입,16,1585.0,0
134013,20190501,A-02,유출,16,1918.0,0
142352,20190501,A-02,유입,17,1751.0,0
142383,20190501,A-02,유출,17,2009.0,0
150722,20190501,A-02,유입,18,1885.0,0
150753,20190501,A-02,유출,18,1826.0,0
159092,20190501,A-02,유입,19,1447.0,0
159123,20190501,A-02,유출,19,1450.0,0
167462,20190501,A-02,유입,20,1230.0,0
167493,20190501,A-02,유출,20,1480.0,0
175832,20190501,A-02,유입,21,1271.0,0
175863,20190501,A-02,유출,21,1439.0,0
184202,20190501,A-02,유입,22,1091.0,0
184233,20190501,A-02,유출,22,1285.0,0
192572,20190501,A-02,유입,23,822.0,0
192603,20190501,A-02,유출,23,893.0,0
