,일자,지점번호,방향,시간,교통량,null
1612,20190501,B-03,유입,0,267.0,0
1643,20190501,B-03,유출,0,,0
9982,20190501,B-03,유입,1,183.0,0
10013,20190501,B-03,유출,1,,0
18352,20190501,B-03,유입,2,176.0,0
18383,20190501,B-03,유출,2,,0
26722,20190501,B-03,유입,3,129.0,0
26753,20190501,B-03,유출,3,,0
35092,20190501,B-03,유입,4,132.0,0
35123,20190501,B-03,유출,4,,0
43462,20190501,B-03,유입,5,236.0,0
43493,20190501,B-03,유출,5,,0
51832,20190501,B-03,유입,6,384.0,0
51863,20190501,B-03,유출,6,,0
60202,20190501,B-03,유입,7,667.0,0
60233,20190501,B-03,유출,7,,0
68572,20190501,B-03,유입,8,732.0,0
68603,20190501,B-03,유출,8,,0
76942,20190501,B-03,유입,9,875.0,0
76973,20190501,B-03,유출,9,,0
85312,20190501,B-03,유입,10,797.0,0
85343,20190501,B-03,유출,10,,0
93682,20190501,B-03,유입,11,702.0,0
93713,20190501,B-03,유출,11,,0
102052,20190501,B-03,유입,12,775.0,0
102083,20190501,B-03,유출,12,,0
110422,20190501,B-03,유입,13,952.0,0
110453,20190501,B-03,유출,13,,0
118792,20190501,B-03,유입,14,954.0,0
118823,20190501,B-03,유출,14,,0
127162,20190501,B-03,유입,15,825.0,0
127193,20190501,B-03,유출,15,,0
135532,20190501,B-03,유입,16,841.0,0
135563,20190501,B-03,유출,16,,0
143902,20190501,B-03,유입,17,801.0,0
143933,20190501,B-03,유출,17,,0
152272,20190501,B-03,유입,18,823.0,0
152303,20190501,B-03,유출,18,,0
160642,20190501,B-03,유입,19,714.0,0
160673,20190501,B-03,유출,19,,0
169012,20190501,B-03,유입,20,650.0,0
169043,20190501,B-03,유출,20,,0
177382,20190501,B-03,유입,21,596.0,0
177413,20190501,B-03,유출,21,,0
185752,20190501,B-03,유입,22,465.0,0
185783,20190501,B-03,유출,22,,0
194122,20190501,B-03,유입,23,312.0,0
194153,20190501,B-03,유출,23,,0
1613,20190502,B-03,유입,0,171.0,0
1644,20190502,B-03,유출,0,,0
9983,20190502,B-03,유입,1,151.0,0
10014,20190502,B-03,유출,1,,0
18353,20190502,B-03,유입,2,119.0,0
18384,20190502,B-03,유출,2,,0
26723,20190502,B-03,유입,3,80.0,0
26754,20190502,B-03,유출,3,,0
35093,20190502,B-03,유입,4,88.0,0
35124,20190502,B-03,유출,4,,0
43463,20190502,B-03,유입,5,283.0,0
43494,20190502,B-03,유출,5,,0
51833,20190502,B-03,유입,6,712.0,0
51864,20190502,B-03,유출,6,,0
60203,20190502,B-03,유입,7,1811.0,0
60234,20190502,B-03,유출,7,,0
68573,20190502,B-03,유입,8,1856.0,0
68604,20190502,B-03,유출,8,,0
76943,20190502,B-03,유입,9,1647.0,0
76974,20190502,B-03,유출,9,,0
85313,20190502,B-03,유입,10,1215.0,0
85344,20190502,B-03,유출,10,,0
93683,20190502,B-03,유입,11,794.0,0
93714,20190502,B-03,유출,11,,0
102053,20190502,B-03,유입,12,702.0,0
102084,20190502,B-03,유출,12,,0
110423,20190502,B-03,유입,13,749.0,0
110454,20190502,B-03,유출,13,,0
118793,20190502,B-03,유입,14,718.0,0
118824,20190502,B-03,유출,14,,0
127163,20190502,B-03,유입,15,674.0,0
127194,20190502,B-03,유출,15,,0
135533,20190502,B-03,유입,16,716.0,0
135564,20190502,B-03,유출,16,,0
143903,20190502,B-03,유입,17,763.0,0
143934,20190502,B-03,유출,17,,0
152273,20190502,B-03,유입,18,944.0,0
