,일자,지점번호,방향,시간,교통량,null
6262,20190501,D-21,유입,0,633.0,0
6293,20190501,D-21,유출,0,,0
14632,20190501,D-21,유입,1,543.0,0
14663,20190501,D-21,유출,1,,0
23002,20190501,D-21,유입,2,452.0,0
23033,20190501,D-21,유출,2,,0
31372,20190501,D-21,유입,3,322.0,0
31403,20190501,D-21,유출,3,,0
39742,20190501,D-21,유입,4,486.0,0
39773,20190501,D-21,유출,4,,0
48112,20190501,D-21,유입,5,801.0,0
48143,20190501,D-21,유출,5,,0
56482,20190501,D-21,유입,6,895.0,0
56513,20190501,D-21,유출,6,,0
64852,20190501,D-21,유입,7,1191.0,0
64883,20190501,D-21,유출,7,,0
73222,20190501,D-21,유입,8,1255.0,0
73253,20190501,D-21,유출,8,,0
81592,20190501,D-21,유입,9,1480.0,0
81623,20190501,D-21,유출,9,,0
89962,20190501,D-21,유입,10,1522.0,0
89993,20190501,D-21,유출,10,,0
98332,20190501,D-21,유입,11,1502.0,0
98363,20190501,D-21,유출,11,,0
106702,20190501,D-21,유입,12,1613.0,0
106733,20190501,D-21,유출,12,,0
115072,20190501,D-21,유입,13,1615.0,0
115103,20190501,D-21,유출,13,,0
123442,20190501,D-21,유입,14,1591.0,0
123473,20190501,D-21,유출,14,,0
131812,20190501,D-21,유입,15,1582.0,0
131843,20190501,D-21,유출,15,,0
140182,20190501,D-21,유입,16,1609.0,0
140213,20190501,D-21,유출,16,,0
148552,20190501,D-21,유입,17,1521.0,0
148583,20190501,D-21,유출,17,,0
156922,20190501,D-21,유입,18,1534.0,0
156953,20190501,D-21,유출,18,,0
165292,20190501,D-21,유입,19,1326.0,0
165323,20190501,D-21,유출,19,,0
173662,20190501,D-21,유입,20,1016.0,0
173693,20190501,D-21,유출,20,,0
182032,20190501,D-21,유입,21,949.0,0
182063,20190501,D-21,유출,21,,0
190402,20190501,D-21,유입,22,754.0,0
190433,20190501,D-21,유출,22,,0
198772,20190501,D-21,유입,23,564.0,0
198803,20190501,D-21,유출,23,,0
6263,20190502,D-21,유입,0,415.0,0
6294,20190502,D-21,유출,0,,0
14633,20190502,D-21,유입,1,303.0,0
14664,20190502,D-21,유출,1,,0
23003,20190502,D-21,유입,2,265.0,0
23034,20190502,D-21,유출,2,,0
31373,20190502,D-21,유입,3,192.0,0
31404,20190502,D-21,유출,3,,0
39743,20190502,D-21,유입,4,396.0,0
39774,20190502,D-21,유출,4,,0
48113,20190502,D-21,유입,5,827.0,0
48144,20190502,D-21,유출,5,,0
56483,20190502,D-21,유입,6,1271.0,0
56514,20190502,D-21,유출,6,,0
64853,20190502,D-21,유입,7,2006.0,0
64884,20190502,D-21,유출,7,,0
73223,20190502,D-21,유입,8,2156.0,0
73254,20190502,D-21,유출,8,,0
81593,20190502,D-21,유입,9,2059.0,0
81624,20190502,D-21,유출,9,,0
89963,20190502,D-21,유입,10,1915.0,0
89994,20190502,D-21,유출,10,,0
98333,20190502,D-21,유입,11,1690.0,0
98364,20190502,D-21,유출,11,,0
106703,20190502,D-21,유입,12,1419.0,0
106734,20190502,D-21,유출,12,,0
115073,20190502,D-21,유입,13,1493.0,0
115104,20190502,D-21,유출,13,,0
123443,20190502,D-21,유입,14,1678.0,0
123474,20190502,D-21,유출,14,,0
131813,20190502,D-21,유입,15,1649.0,0
131844,20190502,D-21,유출,15,,0
140183,20190502,D-21,유입,16,1598.0,0
140214,20190502,D-21,유출,16,,0
148553,20190502,D-21,유입,17,1507.0,0
148584,20190502,D-21,유출,17,,0
156923,20190502,D-21,유입,18,1601.0,0
156954,20190502,D-21,유출,18,,0
165293,20190502,D-21,유입,19,1320.0,0
165324,20190502,D-21,유출,19,,0
173663,20190502,D-21,유입,20,991.0,0
173694,20190502,D-21,유출,20,,0
