,일자,지점번호,방향,시간,교통량,null
4712,20190501,C-17,유입,0,1608.0,0
4743,20190501,C-17,유출,0,1847.0,0
13082,20190501,C-17,유입,1,1161.0,0
13113,20190501,C-17,유출,1,1284.0,0
21452,20190501,C-17,유입,2,918.0,0
21483,20190501,C-17,유출,2,890.0,0
29822,20190501,C-17,유입,3,755.0,0
29853,20190501,C-17,유출,3,758.0,0
38192,20190501,C-17,유입,4,746.0,0
38223,20190501,C-17,유출,4,892.0,0
46562,20190501,C-17,유입,5,1089.0,0
46593,20190501,C-17,유출,5,1514.0,0
54932,20190501,C-17,유입,6,2026.0,0
54963,20190501,C-17,유출,6,2318.0,0
63302,20190501,C-17,유입,7,2413.0,0
63333,20190501,C-17,유출,7,2268.0,0
71672,20190501,C-17,유입,8,2708.0,0
71703,20190501,C-17,유출,8,2461.0,0
80042,20190501,C-17,유입,9,3255.0,0
80073,20190501,C-17,유출,9,3339.0,0
88412,20190501,C-17,유입,10,3391.0,0
88443,20190501,C-17,유출,10,3288.0,0
96782,20190501,C-17,유입,11,3403.0,0
96813,20190501,C-17,유출,11,3294.0,0
105152,20190501,C-17,유입,12,3418.0,0
105183,20190501,C-17,유출,12,3271.0,0
113522,20190501,C-17,유입,13,3312.0,0
113553,20190501,C-17,유출,13,3087.0,0
121892,20190501,C-17,유입,14,3432.0,0
121923,20190501,C-17,유출,14,3323.0,0
130262,20190501,C-17,유입,15,3426.0,0
130293,20190501,C-17,유출,15,3298.0,0
138632,20190501,C-17,유입,16,3544.0,0
138663,20190501,C-17,유출,16,3161.0,0
147002,20190501,C-17,유입,17,4032.0,0
147033,20190501,C-17,유출,17,3497.0,0
155372,20190501,C-17,유입,18,3201.0,0
155403,20190501,C-17,유출,18,2701.0,0
163742,20190501,C-17,유입,19,2449.0,0
163773,20190501,C-17,유출,19,2352.0,0
172112,20190501,C-17,유입,20,2865.0,0
172143,20190501,C-17,유출,20,2962.0,0
180482,20190501,C-17,유입,21,3071.0,0
180513,20190501,C-17,유출,21,3349.0,0
188852,20190501,C-17,유입,22,2448.0,0
188883,20190501,C-17,유출,22,2796.0,0
197222,20190501,C-17,유입,23,1676.0,0
197253,20190501,C-17,유출,23,1809.0,0
4713,20190502,C-17,유입,0,952.0,0
4744,20190502,C-17,유출,0,1156.0,0
13083,20190502,C-17,유입,1,736.0,0
13114,20190502,C-17,유출,1,713.0,0
21453,20190502,C-17,유입,2,626.0,0
21484,20190502,C-17,유출,2,545.0,0
29823,20190502,C-17,유입,3,416.0,0
29854,20190502,C-17,유출,3,534.0,0
38193,20190502,C-17,유입,4,649.0,0
38224,20190502,C-17,유출,4,877.0,0
46563,20190502,C-17,유입,5,1527.0,0
46594,20190502,C-17,유출,5,2644.0,0
54933,20190502,C-17,유입,6,3514.0,0
54964,20190502,C-17,유출,6,4142.0,0
63303,20190502,C-17,유입,7,4083.0,0
63334,20190502,C-17,유출,7,3771.0,0
71673,20190502,C-17,유입,8,3610.0,0
71704,20190502,C-17,유출,8,3748.0,0
80043,20190502,C-17,유입,9,3431.0,0
80074,20190502,C-17,유출,9,3805.0,0
88413,20190502,C-17,유입,10,3240.0,0
88444,20190502,C-17,유출,10,3268.0,0
96783,20190502,C-17,유입,11,3439.0,0
96814,20190502,C-17,유출,11,3461.0,0
105153,20190502,C-17,유입,12,3482.0,0
105184,20190502,C-17,유출,12,3382.0,0
113523,20190502,C-17,유입,13,3491.0,0
113554,20190502,C-17,유출,13,3485.0,0
121893,20190502,C-17,유입,14,3548.0,0
121924,20190502,C-17,유출,14,3364.0,0
130263,20190502,C-17,유입,15,3654.0,0
130294,20190502,C-17,유출,15,3674.0,0
138633,20190502,C-17,유입,16,3905.0,0
138664,20190502,C-17,유출,16,3736.0,0
147003,20190502,C-17,유입,17,4537.0,0
147034,20190502,C-17,유출,17,3871.0,0
155373,20190502,C-17,유입,18,3693.0,0
155404,20190502,C-17,유출,18,3880.0,0
163743,20190502,C-17,유입,19,3553.0,0
163774,20190502,C-17,유출,19,3113.0,0
172113,20190502,C-17,유입,20,3744.0,0
172144,20190502,C-17,유출,20,3164.0,0
180483,20190502,C-17,유입,21,3455.0,0
180514,20190502,C-17,유출,21,3206.0,0
188853,20190502,C-17,유입,22,3345.0,0
188884,20190502,C-17,유출,22,3189.0,0
197223,20190502,C-17,유입,23,2325.0,0
197254,20190502,C-17,유출,23,1910.0,0
4714,20190503,C-17,유입,0,1397.0,0
4745,20190503,C-17,유출,0,1342.0,0
13084,20190503,C-17,유입,1,975.0,0
13115,20190503,C-17,유출,1,888.0,0
21454,20190503,C-17,유입,2,778.0,0
21485,20190503,C-17,유출,2,686.0,0
29824,20190503,C-17,유입,3,569.0,0
29855,20190503,C-17,유출,3,625.0,0
38194,20190503,C-17,유입,4,717.0,0
38225,20190503,C-17,유출,4,814.0,0
46564,20190503,C-17,유입,5,1393.0,0
46595,20190503,C-17,유출,5,2202.0,0
54934,20190503,C-17,유입,6,3305.0,0
54965,20190503,C-17,유출,6,4179.0,0
63304,20190503,C-17,유입,7,4055.0,0
63335,20190503,C-17,유출,7,3748.0,0
71674,20190503,C-17,유입,8,3548.0,0
71705,20190503,C-17,유출,8,3690.0,0
80044,20190503,C-17,유입,9,3345.0,0
80075,20190503,C-17,유출,9,3744.0,0
88414,20190503,C-17,유입,10,3502.0,0
88445,20190503,C-17,유출,10,3595.0,0
96784,20190503,C-17,유입,11,3691.0,0
96815,20190503,C-17,유출,11,3490.0,0
105154,20190503,C-17,유입,12,3521.0,0
105185,20190503,C-17,유출,12,3523.0,0
113524,20190503,C-17,유입,13,3529.0,0
113555,20190503,C-17,유출,13,3462.0,0
121894,20190503,C-17,유입,14,3500.0,0
121925,20190503,C-17,유출,14,3548.0,0
130264,20190503,C-17,유입,15,3785.0,0
130295,20190503,C-17,유출,15,3532.0,0
138634,20190503,C-17,유입,16,3963.0,0
138665,20190503,C-17,유출,16,3674.0,0
147004,20190503,C-17,유입,17,4139.0,0
147035,20190503,C-17,유출,17,3777.0,0
155374,20190503,C-17,유입,18,3391.0,0
155405,20190503,C-17,유출,18,3621.0,0
163744,20190503,C-17,유입,19,3270.0,0
163775,20190503,C-17,유출,19,3407.0,0
172114,20190503,C-17,유입,20,4006.0,0
172145,20190503,C-17,유출,20,3725.0,0
180484,20190503,C-17,유입,21,3477.0,0
180515,20190503,C-17,유출,21,3619.0,0
188854,20190503,C-17,유입,22,3785.0,0
188885,20190503,C-17,유출,22,3432.0,0
197224,20190503,C-17,유입,23,2911.0,0
197255,20190503,C-17,유출,23,2585.0,0
4715,20190504,C-17,유입,0,1741.0,0
4746,20190504,C-17,유출,0,1635.0,0
13085,20190504,C-17,유입,1,995.0,0
13116,20190504,C-17,유출,1,1156.0,0
21455,20190504,C-17,유입,2,934.0,0
21486,20190504,C-17,유출,2,890.0,0
29825,20190504,C-17,유입,3,737.0,0
29856,20190504,C-17,유출,3,744.0,0
38195,20190504,C-17,유입,4,728.0,0
38226,20190504,C-17,유출,4,897.0,0
46565,20190504,C-17,유입,5,1341.0,0
46596,20190504,C-17,유출,5,2166.0,0
54935,20190504,C-17,유입,6,2135.0,0
54966,20190504,C-17,유출,6,3567.0,0
63305,20190504,C-17,유입,7,2713.0,0
63336,20190504,C-17,유출,7,3713.0,0
71675,20190504,C-17,유입,8,3444.0,0
71706,20190504,C-17,유출,8,3580.0,0
80045,20190504,C-17,유입,9,3565.0,0
80076,20190504,C-17,유출,9,3624.0,0
88415,20190504,C-17,유입,10,3242.0,0
88446,20190504,C-17,유출,10,3500.0,0
96785,20190504,C-17,유입,11,3412.0,0
96816,20190504,C-17,유출,11,3030.0,0
105155,20190504,C-17,유입,12,3568.0,0
105186,20190504,C-17,유출,12,3216.0,0
113525,20190504,C-17,유입,13,3498.0,0
113556,20190504,C-17,유출,13,3180.0,0
121895,20190504,C-17,유입,14,3529.0,0
121926,20190504,C-17,유출,14,3316.0,0
130265,20190504,C-17,유입,15,3671.0,0
130296,20190504,C-17,유출,15,3381.0,0
138635,20190504,C-17,유입,16,3899.0,0
138666,20190504,C-17,유출,16,3245.0,0
147005,20190504,C-17,유입,17,3931.0,0
147036,20190504,C-17,유출,17,3446.0,0
155375,20190504,C-17,유입,18,3908.0,0
155406,20190504,C-17,유출,18,2301.0,0
163745,20190504,C-17,유입,19,3511.0,0
163776,20190504,C-17,유출,19,2328.0,0
172115,20190504,C-17,유입,20,2791.0,0
172146,20190504,C-17,유출,20,2292.0,0
180485,20190504,C-17,유입,21,3472.0,0
180516,20190504,C-17,유출,21,3742.0,0
188855,20190504,C-17,유입,22,2995.0,0
188886,20190504,C-17,유출,22,3317.0,0
197225,20190504,C-17,유입,23,2065.0,0
197256,20190504,C-17,유출,23,2282.0,0
4716,20190505,C-17,유입,0,1211.0,0
4747,20190505,C-17,유출,0,1231.0,0
13086,20190505,C-17,유입,1,744.0,0
13117,20190505,C-17,유출,1,807.0,0
21456,20190505,C-17,유입,2,614.0,0
21487,20190505,C-17,유출,2,593.0,0
29826,20190505,C-17,유입,3,399.0,0
29857,20190505,C-17,유출,3,495.0,0
38196,20190505,C-17,유입,4,405.0,0
38227,20190505,C-17,유출,4,506.0,0
46566,20190505,C-17,유입,5,573.0,0
46597,20190505,C-17,유출,5,851.0,0
54936,20190505,C-17,유입,6,943.0,0
54967,20190505,C-17,유출,6,1339.0,0
63306,20190505,C-17,유입,7,1390.0,0
63337,20190505,C-17,유출,7,1511.0,0
71676,20190505,C-17,유입,8,2194.0,0
71707,20190505,C-17,유출,8,2162.0,0
80046,20190505,C-17,유입,9,3139.0,0
80077,20190505,C-17,유출,9,3016.0,0
88416,20190505,C-17,유입,10,3473.0,0
88447,20190505,C-17,유출,10,3409.0,0
96786,20190505,C-17,유입,11,3452.0,0
96817,20190505,C-17,유출,11,3147.0,0
105156,20190505,C-17,유입,12,3460.0,0
105187,20190505,C-17,유출,12,3092.0,0
113526,20190505,C-17,유입,13,3540.0,0
113557,20190505,C-17,유출,13,3307.0,0
121896,20190505,C-17,유입,14,3394.0,0
121927,20190505,C-17,유출,14,3123.0,0
130266,20190505,C-17,유입,15,3524.0,0
130297,20190505,C-17,유출,15,3355.0,0
138636,20190505,C-17,유입,16,3624.0,0
138667,20190505,C-17,유출,16,3221.0,0
147006,20190505,C-17,유입,17,3915.0,0
147037,20190505,C-17,유출,17,3614.0,0
155376,20190505,C-17,유입,18,3208.0,0
155407,20190505,C-17,유출,18,2945.0,0
163746,20190505,C-17,유입,19,3076.0,0
163777,20190505,C-17,유출,19,2952.0,0
172116,20190505,C-17,유입,20,3453.0,0
172147,20190505,C-17,유출,20,3586.0,0
180486,20190505,C-17,유입,21,3474.0,0
180517,20190505,C-17,유출,21,3400.0,0
188856,20190505,C-17,유입,22,3244.0,0
188887,20190505,C-17,유출,22,2903.0,0
