,일자,지점번호,방향,시간,교통량,null
992,20190501,A-17,유입,0,,0
1023,20190501,A-17,유출,0,747.0,0
9362,20190501,A-17,유입,1,,0
9393,20190501,A-17,유출,1,516.0,0
17732,20190501,A-17,유입,2,,0
17763,20190501,A-17,유출,2,458.0,0
26102,20190501,A-17,유입,3,,0
26133,20190501,A-17,유출,3,399.0,0
34472,20190501,A-17,유입,4,,0
34503,20190501,A-17,유출,4,292.0,0
42842,20190501,A-17,유입,5,,0
42873,20190501,A-17,유출,5,363.0,0
51212,20190501,A-17,유입,6,,0
51243,20190501,A-17,유출,6,735.0,0
59582,20190501,A-17,유입,7,,0
59613,20190501,A-17,유출,7,1042.0,0
67952,20190501,A-17,유입,8,,0
67983,20190501,A-17,유출,8,1327.0,0
76322,20190501,A-17,유입,9,,0
76353,20190501,A-17,유출,9,1535.0,0
84692,20190501,A-17,유입,10,,0
84723,20190501,A-17,유출,10,1563.0,0
93062,20190501,A-17,유입,11,,0
93093,20190501,A-17,유출,11,1719.0,0
101432,20190501,A-17,유입,12,,0
101463,20190501,A-17,유출,12,1439.0,0
109802,20190501,A-17,유입,13,,0
109833,20190501,A-17,유출,13,1164.0,0
118172,20190501,A-17,유입,14,,0
118203,20190501,A-17,유출,14,1276.0,0
126542,20190501,A-17,유입,15,,0
126573,20190501,A-17,유출,15,560.0,0
134912,20190501,A-17,유입,16,,0
134943,20190501,A-17,유출,16,1757.0,0
143282,20190501,A-17,유입,17,,0
143313,20190501,A-17,유출,17,1604.0,0
151652,20190501,A-17,유입,18,,0
151683,20190501,A-17,유출,18,1564.0,0
160022,20190501,A-17,유입,19,,0
160053,20190501,A-17,유출,19,1246.0,0
168392,20190501,A-17,유입,20,,0
168423,20190501,A-17,유출,20,1096.0,0
176762,20190501,A-17,유입,21,,0
176793,20190501,A-17,유출,21,1009.0,0
185132,20190501,A-17,유입,22,,0
185163,20190501,A-17,유출,22,839.0,0
193502,20190501,A-17,유입,23,,0
193533,20190501,A-17,유출,23,646.0,0
993,20190502,A-17,유입,0,,0
1024,20190502,A-17,유출,0,464.0,0
9363,20190502,A-17,유입,1,,0
9394,20190502,A-17,유출,1,291.0,0
17733,20190502,A-17,유입,2,,0
17764,20190502,A-17,유출,2,209.0,0
26103,20190502,A-17,유입,3,,0
26134,20190502,A-17,유출,3,171.0,0
34473,20190502,A-17,유입,4,,0
34504,20190502,A-17,유출,4,224.0,0
42843,20190502,A-17,유입,5,,0
42874,20190502,A-17,유출,5,411.0,0
51213,20190502,A-17,유입,6,,0
51244,20190502,A-17,유출,6,1062.0,0
59583,20190502,A-17,유입,7,,0
59614,20190502,A-17,유출,7,1961.0,0
67953,20190502,A-17,유입,8,,0
67984,20190502,A-17,유출,8,2551.0,0
76323,20190502,A-17,유입,9,,0
76354,20190502,A-17,유출,9,2529.0,0
84693,20190502,A-17,유입,10,,0
84724,20190502,A-17,유출,10,2283.0,0
93063,20190502,A-17,유입,11,,0
93094,20190502,A-17,유출,11,2294.0,0
101433,20190502,A-17,유입,12,,0
101464,20190502,A-17,유출,12,2039.0,0
109803,20190502,A-17,유입,13,,0
109834,20190502,A-17,유출,13,2311.0,0
118173,20190502,A-17,유입,14,,0
118204,20190502,A-17,유출,14,2264.0,0
126543,20190502,A-17,유입,15,,0
126574,20190502,A-17,유출,15,2264.0,0
134913,20190502,A-17,유입,16,,0
134944,20190502,A-17,유출,16,1917.0,0
143283,20190502,A-17,유입,17,,0
143314,20190502,A-17,유출,17,2270.0,0
151653,20190502,A-17,유입,18,,0
151684,20190502,A-17,유출,18,2570.0,0
160023,20190502,A-17,유입,19,,0
160054,20190502,A-17,유출,19,2245.0,0
168393,20190502,A-17,유입,20,,0
168424,20190502,A-17,유출,20,1579.0,0
176763,20190502,A-17,유입,21,,0
176794,20190502,A-17,유출,21,1556.0,0
185133,20190502,A-17,유입,22,,0
185164,20190502,A-17,유출,22,1257.0,0
193503,20190502,A-17,유입,23,,0
193534,20190502,A-17,유출,23,920.0,0
994,20190503,A-17,유입,0,,0
1025,20190503,A-17,유출,0,696.0,0
9364,20190503,A-17,유입,1,,0
9395,20190503,A-17,유출,1,534.0,0
17734,20190503,A-17,유입,2,,0
17765,20190503,A-17,유출,2,399.0,0
26104,20190503,A-17,유입,3,,0
26135,20190503,A-17,유출,3,292.0,0
34474,20190503,A-17,유입,4,,0
34505,20190503,A-17,유출,4,264.0,0
42844,20190503,A-17,유입,5,,0
42875,20190503,A-17,유출,5,442.0,0
51214,20190503,A-17,유입,6,,0
51245,20190503,A-17,유출,6,1058.0,0
59584,20190503,A-17,유입,7,,0
59615,20190503,A-17,유출,7,1852.0,0
67954,20190503,A-17,유입,8,,0
67985,20190503,A-17,유출,8,2530.0,0
76324,20190503,A-17,유입,9,,0
76355,20190503,A-17,유출,9,2277.0,0
84694,20190503,A-17,유입,10,,0
84725,20190503,A-17,유출,10,2126.0,0
93064,20190503,A-17,유입,11,,0
93095,20190503,A-17,유출,11,2337.0,0
101434,20190503,A-17,유입,12,,0
101465,20190503,A-17,유출,12,2065.0,0
109804,20190503,A-17,유입,13,,0
109835,20190503,A-17,유출,13,2226.0,0
118174,20190503,A-17,유입,14,,0
118205,20190503,A-17,유출,14,2213.0,0
126544,20190503,A-17,유입,15,,0
126575,20190503,A-17,유출,15,2153.0,0
134914,20190503,A-17,유입,16,,0
134945,20190503,A-17,유출,16,2134.0,0
143284,20190503,A-17,유입,17,,0
143315,20190503,A-17,유출,17,2248.0,0
151654,20190503,A-17,유입,18,,0
151685,20190503,A-17,유출,18,2526.0,0
160024,20190503,A-17,유입,19,,0
160055,20190503,A-17,유출,19,2157.0,0
168394,20190503,A-17,유입,20,,0
168425,20190503,A-17,유출,20,1690.0,0
176764,20190503,A-17,유입,21,,0
176795,20190503,A-17,유출,21,1518.0,0
185134,20190503,A-17,유입,22,,0
185165,20190503,A-17,유출,22,1418.0,0
193504,20190503,A-17,유입,23,,0
193535,20190503,A-17,유출,23,1126.0,0
995,20190504,A-17,유입,0,,0
1026,20190504,A-17,유출,0,905.0,0
9365,20190504,A-17,유입,1,,0
9396,20190504,A-17,유출,1,574.0,0
17735,20190504,A-17,유입,2,,0
17766,20190504,A-17,유출,2,493.0,0
26105,20190504,A-17,유입,3,,0
26136,20190504,A-17,유출,3,351.0,0
34475,20190504,A-17,유입,4,,0
34506,20190504,A-17,유출,4,306.0,0
42845,20190504,A-17,유입,5,,0
42876,20190504,A-17,유출,5,387.0,0
51215,20190504,A-17,유입,6,,0
51246,20190504,A-17,유출,6,736.0,0
59585,20190504,A-17,유입,7,,0
59616,20190504,A-17,유출,7,849.0,0
67955,20190504,A-17,유입,8,,0
67986,20190504,A-17,유출,8,1136.0,0
76325,20190504,A-17,유입,9,,0
76356,20190504,A-17,유출,9,1333.0,0
84695,20190504,A-17,유입,10,,0
84726,20190504,A-17,유출,10,1518.0,0
93065,20190504,A-17,유입,11,,0
93096,20190504,A-17,유출,11,1724.0,0
101435,20190504,A-17,유입,12,,0
101466,20190504,A-17,유출,12,1756.0,0
109805,20190504,A-17,유입,13,,0
109836,20190504,A-17,유출,13,1633.0,0
118175,20190504,A-17,유입,14,,0
118206,20190504,A-17,유출,14,827.0,0
126545,20190504,A-17,유입,15,,0
126576,20190504,A-17,유출,15,740.0,0
134915,20190504,A-17,유입,16,,0
134946,20190504,A-17,유출,16,1218.0,0
143285,20190504,A-17,유입,17,,0
143316,20190504,A-17,유출,17,1384.0,0
151655,20190504,A-17,유입,18,,0
151686,20190504,A-17,유출,18,1925.0,0
160025,20190504,A-17,유입,19,,0
160056,20190504,A-17,유출,19,1919.0,0
168395,20190504,A-17,유입,20,,0
168426,20190504,A-17,유출,20,1918.0,0
176765,20190504,A-17,유입,21,,0
176796,20190504,A-17,유출,21,1534.0,0
185135,20190504,A-17,유입,22,,0
185166,20190504,A-17,유출,22,1259.0,0
193505,20190504,A-17,유입,23,,0
193536,20190504,A-17,유출,23,1034.0,0
996,20190505,A-17,유입,0,,0
1027,20190505,A-17,유출,0,808.0,0
9366,20190505,A-17,유입,1,,0
9397,20190505,A-17,유출,1,592.0,0
17736,20190505,A-17,유입,2,,0
17767,20190505,A-17,유출,2,381.0,0
26106,20190505,A-17,유입,3,,0
26137,20190505,A-17,유출,3,238.0,0
34476,20190505,A-17,유입,4,,0
34507,20190505,A-17,유출,4,200.0,0
42846,20190505,A-17,유입,5,,0
42877,20190505,A-17,유출,5,264.0,0
51216,20190505,A-17,유입,6,,0
51247,20190505,A-17,유출,6,500.0,0
59586,20190505,A-17,유입,7,,0
59617,20190505,A-17,유출,7,568.0,0
67956,20190505,A-17,유입,8,,0
67987,20190505,A-17,유출,8,784.0,0
