,일자,지점번호,방향,시간,교통량,null
5146,20190501,D-03,유입,0,728.0,0
5177,20190501,D-03,유출,0,952.0,0
13516,20190501,D-03,유입,1,567.0,0
13547,20190501,D-03,유출,1,804.0,0
21886,20190501,D-03,유입,2,442.0,0
21917,20190501,D-03,유출,2,603.0,0
30256,20190501,D-03,유입,3,391.0,0
30287,20190501,D-03,유출,3,538.0,0
38626,20190501,D-03,유입,4,390.0,0
38657,20190501,D-03,유출,4,460.0,0
46996,20190501,D-03,유입,5,495.0,0
47027,20190501,D-03,유출,5,573.0,0
55366,20190501,D-03,유입,6,757.0,0
55397,20190501,D-03,유출,6,706.0,0
63736,20190501,D-03,유입,7,1190.0,0
63767,20190501,D-03,유출,7,1029.0,0
72106,20190501,D-03,유입,8,1526.0,0
72137,20190501,D-03,유출,8,1200.0,0
80476,20190501,D-03,유입,9,1841.0,0
80507,20190501,D-03,유출,9,1498.0,0
88846,20190501,D-03,유입,10,1817.0,0
88877,20190501,D-03,유출,10,1714.0,0
97216,20190501,D-03,유입,11,1908.0,0
97247,20190501,D-03,유출,11,1560.0,0
105586,20190501,D-03,유입,12,1780.0,0
105617,20190501,D-03,유출,12,1591.0,0
113956,20190501,D-03,유입,13,1727.0,0
113987,20190501,D-03,유출,13,1728.0,0
122326,20190501,D-03,유입,14,1739.0,0
122357,20190501,D-03,유출,14,1951.0,0
130696,20190501,D-03,유입,15,1792.0,0
130727,20190501,D-03,유출,15,1888.0,0
139066,20190501,D-03,유입,16,1706.0,0
139097,20190501,D-03,유출,16,1942.0,0
147436,20190501,D-03,유입,17,1666.0,0
147467,20190501,D-03,유출,17,1884.0,0
155806,20190501,D-03,유입,18,1481.0,0
155837,20190501,D-03,유출,18,1582.0,0
164176,20190501,D-03,유입,19,1281.0,0
164207,20190501,D-03,유출,19,1404.0,0
172546,20190501,D-03,유입,20,1256.0,0
172577,20190501,D-03,유출,20,1423.0,0
180916,20190501,D-03,유입,21,1220.0,0
180947,20190501,D-03,유출,21,1342.0,0
189286,20190501,D-03,유입,22,1052.0,0
189317,20190501,D-03,유출,22,1043.0,0
197656,20190501,D-03,유입,23,764.0,0
197687,20190501,D-03,유출,23,837.0,0
5147,20190502,D-03,유입,0,543.0,0
5178,20190502,D-03,유출,0,702.0,0
13517,20190502,D-03,유입,1,417.0,0
13548,20190502,D-03,유출,1,523.0,0
21887,20190502,D-03,유입,2,343.0,0
21918,20190502,D-03,유출,2,440.0,0
30257,20190502,D-03,유입,3,255.0,0
30288,20190502,D-03,유출,3,321.0,0
38627,20190502,D-03,유입,4,301.0,0
38658,20190502,D-03,유출,4,374.0,0
46997,20190502,D-03,유입,5,548.0,0
47028,20190502,D-03,유출,5,568.0,0
55367,20190502,D-03,유입,6,1277.0,0
55398,20190502,D-03,유출,6,964.0,0
63737,20190502,D-03,유입,7,2215.0,0
63768,20190502,D-03,유출,7,1920.0,0
72107,20190502,D-03,유입,8,2222.0,0
72138,20190502,D-03,유출,8,1625.0,0
80477,20190502,D-03,유입,9,2047.0,0
80508,20190502,D-03,유출,9,1828.0,0
88847,20190502,D-03,유입,10,2040.0,0
88878,20190502,D-03,유출,10,2013.0,0
97217,20190502,D-03,유입,11,2005.0,0
97248,20190502,D-03,유출,11,1839.0,0
105587,20190502,D-03,유입,12,1850.0,0
105618,20190502,D-03,유출,12,1838.0,0
113957,20190502,D-03,유입,13,1905.0,0
113988,20190502,D-03,유출,13,2000.0,0
122327,20190502,D-03,유입,14,1898.0,0
122358,20190502,D-03,유출,14,2149.0,0
130697,20190502,D-03,유입,15,1780.0,0
130728,20190502,D-03,유출,15,2121.0,0
139067,20190502,D-03,유입,16,1825.0,0
139098,20190502,D-03,유출,16,1884.0,0
