,일자,지점번호,방향,시간,교통량,null
3968,20190501,C-05,유입,0,2053.0,0
3999,20190501,C-05,유출,0,2199.0,0
12338,20190501,C-05,유입,1,1844.0,0
12369,20190501,C-05,유출,1,1879.0,0
20708,20190501,C-05,유입,2,1672.0,0
20739,20190501,C-05,유출,2,1664.0,0
29078,20190501,C-05,유입,3,1408.0,0
29109,20190501,C-05,유출,3,1351.0,0
37448,20190501,C-05,유입,4,1167.0,0
37479,20190501,C-05,유출,4,1248.0,0
45818,20190501,C-05,유입,5,1450.0,0
45849,20190501,C-05,유출,5,1176.0,0
54188,20190501,C-05,유입,6,2159.0,0
54219,20190501,C-05,유출,6,1635.0,0
62558,20190501,C-05,유입,7,2620.0,0
62589,20190501,C-05,유출,7,2099.0,0
70928,20190501,C-05,유입,8,2838.0,0
70959,20190501,C-05,유출,8,2356.0,0
79298,20190501,C-05,유입,9,3503.0,0
79329,20190501,C-05,유출,9,2848.0,0
87668,20190501,C-05,유입,10,3784.0,0
87699,20190501,C-05,유출,10,3055.0,0
96038,20190501,C-05,유입,11,3969.0,0
96069,20190501,C-05,유출,11,2878.0,0
104408,20190501,C-05,유입,12,4112.0,0
104439,20190501,C-05,유출,12,2847.0,0
112778,20190501,C-05,유입,13,3934.0,0
112809,20190501,C-05,유출,13,2830.0,0
121148,20190501,C-05,유입,14,3825.0,0
121179,20190501,C-05,유출,14,3268.0,0
129518,20190501,C-05,유입,15,3821.0,0
129549,20190501,C-05,유출,15,3012.0,0
137888,20190501,C-05,유입,16,3559.0,0
137919,20190501,C-05,유출,16,3373.0,0
146258,20190501,C-05,유입,17,3607.0,0
146289,20190501,C-05,유출,17,3510.0,0
154628,20190501,C-05,유입,18,3196.0,0
154659,20190501,C-05,유출,18,3208.0,0
162998,20190501,C-05,유입,19,2718.0,0
163029,20190501,C-05,유출,19,2710.0,0
171368,20190501,C-05,유입,20,2595.0,0
171399,20190501,C-05,유출,20,2770.0,0
179738,20190501,C-05,유입,21,2544.0,0
179769,20190501,C-05,유출,21,3154.0,0
188108,20190501,C-05,유입,22,2340.0,0
188139,20190501,C-05,유출,22,2857.0,0
