,일자,지점번호,방향,시간,교통량,null
4836,20190501,C-19,유입,0,471.0,0
4867,20190501,C-19,유출,0,422.0,0
13206,20190501,C-19,유입,1,305.0,0
13237,20190501,C-19,유출,1,291.0,0
21576,20190501,C-19,유입,2,242.0,0
21607,20190501,C-19,유출,2,212.0,0
29946,20190501,C-19,유입,3,189.0,0
29977,20190501,C-19,유출,3,209.0,0
38316,20190501,C-19,유입,4,227.0,0
38347,20190501,C-19,유출,4,220.0,0
46686,20190501,C-19,유입,5,365.0,0
46717,20190501,C-19,유출,5,377.0,0
55056,20190501,C-19,유입,6,741.0,0
55087,20190501,C-19,유출,6,835.0,0
63426,20190501,C-19,유입,7,1231.0,0
63457,20190501,C-19,유출,7,1241.0,0
71796,20190501,C-19,유입,8,1368.0,0
71827,20190501,C-19,유출,8,1361.0,0
80166,20190501,C-19,유입,9,1616.0,0
80197,20190501,C-19,유출,9,1566.0,0
88536,20190501,C-19,유입,10,1662.0,0
88567,20190501,C-19,유출,10,1619.0,0
96906,20190501,C-19,유입,11,1624.0,0
96937,20190501,C-19,유출,11,1841.0,0
105276,20190501,C-19,유입,12,1672.0,0
105307,20190501,C-19,유출,12,1694.0,0
113646,20190501,C-19,유입,13,1679.0,0
113677,20190501,C-19,유출,13,1665.0,0
122016,20190501,C-19,유입,14,1997.0,0
122047,20190501,C-19,유출,14,1614.0,0
130386,20190501,C-19,유입,15,1995.0,0
130417,20190501,C-19,유출,15,1646.0,0
138756,20190501,C-19,유입,16,2074.0,0
138787,20190501,C-19,유출,16,1723.0,0
147126,20190501,C-19,유입,17,2157.0,0
147157,20190501,C-19,유출,17,1780.0,0
155496,20190501,C-19,유입,18,1911.0,0
155527,20190501,C-19,유출,18,1660.0,0
163866,20190501,C-19,유입,19,1692.0,0
163897,20190501,C-19,유출,19,1201.0,0
172236,20190501,C-19,유입,20,1554.0,0
172267,20190501,C-19,유출,20,975.0,0
180606,20190501,C-19,유입,21,1282.0,0
180637,20190501,C-19,유출,21,979.0,0
188976,20190501,C-19,유입,22,1023.0,0
189007,20190501,C-19,유출,22,709.0,0
197346,20190501,C-19,유입,23,610.0,0
197377,20190501,C-19,유출,23,466.0,0
4837,20190502,C-19,유입,0,353.0,0
4868,20190502,C-19,유출,0,267.0,0
13207,20190502,C-19,유입,1,216.0,0
13238,20190502,C-19,유출,1,188.0,0
21577,20190502,C-19,유입,2,149.0,0
21608,20190502,C-19,유출,2,132.0,0
29947,20190502,C-19,유입,3,140.0,0
29978,20190502,C-19,유출,3,125.0,0
38317,20190502,C-19,유입,4,179.0,0
38348,20190502,C-19,유출,4,197.0,0
46687,20190502,C-19,유입,5,475.0,0
46718,20190502,C-19,유출,5,606.0,0
55057,20190502,C-19,유입,6,1317.0,0
55088,20190502,C-19,유출,6,1510.0,0
63427,20190502,C-19,유입,7,2138.0,0
63458,20190502,C-19,유출,7,2736.0,0
71797,20190502,C-19,유입,8,2316.0,0
71828,20190502,C-19,유출,8,2913.0,0
80167,20190502,C-19,유입,9,2080.0,0
80198,20190502,C-19,유출,9,2340.0,0
88537,20190502,C-19,유입,10,2213.0,0
88568,20190502,C-19,유출,10,2146.0,0
96907,20190502,C-19,유입,11,1757.0,0
96938,20190502,C-19,유출,11,1816.0,0
105277,20190502,C-19,유입,12,1611.0,0
105308,20190502,C-19,유출,12,1606.0,0
113647,20190502,C-19,유입,13,1864.0,0
113678,20190502,C-19,유출,13,1722.0,0
122017,20190502,C-19,유입,14,2310.0,0
122048,20190502,C-19,유출,14,1583.0,0
130387,20190502,C-19,유입,15,2405.0,0
130418,20190502,C-19,유출,15,1652.0,0
138757,20190502,C-19,유입,16,2477.0,0
138788,20190502,C-19,유출,16,1685.0,0
147127,20190502,C-19,유입,17,2720.0,0
147158,20190502,C-19,유출,17,1878.0,0
155497,20190502,C-19,유입,18,2923.0,0
155528,20190502,C-19,유출,18,2040.0,0
163867,20190502,C-19,유입,19,2407.0,0
163898,20190502,C-19,유출,19,1811.0,0
172237,20190502,C-19,유입,20,1775.0,0
172268,20190502,C-19,유출,20,1181.0,0
180607,20190502,C-19,유입,21,1492.0,0
180638,20190502,C-19,유출,21,1070.0,0
188977,20190502,C-19,유입,22,1135.0,0
189008,20190502,C-19,유출,22,847.0,0
197347,20190502,C-19,유입,23,705.0,0
197378,20190502,C-19,유출,23,561.0,0
4838,20190503,C-19,유입,0,425.0,0
4869,20190503,C-19,유출,0,334.0,0
13208,20190503,C-19,유입,1,252.0,0
13239,20190503,C-19,유출,1,234.0,0
21578,20190503,C-19,유입,2,171.0,0
21609,20190503,C-19,유출,2,198.0,0
29948,20190503,C-19,유입,3,188.0,0
29979,20190503,C-19,유출,3,152.0,0
38318,20190503,C-19,유입,4,214.0,0
38349,20190503,C-19,유출,4,211.0,0
46688,20190503,C-19,유입,5,484.0,0
46719,20190503,C-19,유출,5,560.0,0
55058,20190503,C-19,유입,6,1209.0,0
55089,20190503,C-19,유출,6,1392.0,0
63428,20190503,C-19,유입,7,2129.0,0
63459,20190503,C-19,유출,7,2508.0,0
71798,20190503,C-19,유입,8,2104.0,0
71829,20190503,C-19,유출,8,2851.0,0
80168,20190503,C-19,유입,9,1947.0,0
80199,20190503,C-19,유출,9,2268.0,0
88538,20190503,C-19,유입,10,2174.0,0
88569,20190503,C-19,유출,10,1978.0,0
96908,20190503,C-19,유입,11,1807.0,0
96939,20190503,C-19,유출,11,1715.0,0
105278,20190503,C-19,유입,12,1617.0,0
105309,20190503,C-19,유출,12,1782.0,0
113648,20190503,C-19,유입,13,2095.0,0
113679,20190503,C-19,유출,13,2003.0,0
122018,20190503,C-19,유입,14,2235.0,0
122049,20190503,C-19,유출,14,1784.0,0
130388,20190503,C-19,유입,15,2410.0,0
130419,20190503,C-19,유출,15,1928.0,0
138758,20190503,C-19,유입,16,2505.0,0
138789,20190503,C-19,유출,16,1872.0,0
147128,20190503,C-19,유입,17,2670.0,0
147159,20190503,C-19,유출,17,2122.0,0
155498,20190503,C-19,유입,18,2790.0,0
155529,20190503,C-19,유출,18,2139.0,0
163868,20190503,C-19,유입,19,2506.0,0
163899,20190503,C-19,유출,19,2222.0,0
172238,20190503,C-19,유입,20,2139.0,0
172269,20190503,C-19,유출,20,1713.0,0
