,일자,지점번호,방향,시간,교통량,null
248,20190501,A-05,유입,0,889.0,0
279,20190501,A-05,유출,0,791.0,0
8618,20190501,A-05,유입,1,725.0,0
8649,20190501,A-05,유출,1,597.0,0
16988,20190501,A-05,유입,2,599.0,0
17019,20190501,A-05,유출,2,481.0,0
25358,20190501,A-05,유입,3,481.0,0
25389,20190501,A-05,유출,3,483.0,0
33728,20190501,A-05,유입,4,439.0,0
33759,20190501,A-05,유출,4,368.0,0
42098,20190501,A-05,유입,5,529.0,0
42129,20190501,A-05,유출,5,463.0,0
50468,20190501,A-05,유입,6,731.0,0
50499,20190501,A-05,유출,6,766.0,0
58838,20190501,A-05,유입,7,1137.0,0
58869,20190501,A-05,유출,7,926.0,0
67208,20190501,A-05,유입,8,1103.0,0
67239,20190501,A-05,유출,8,1167.0,0
75578,20190501,A-05,유입,9,1286.0,0
75609,20190501,A-05,유출,9,1349.0,0
83948,20190501,A-05,유입,10,1310.0,0
83979,20190501,A-05,유출,10,1476.0,0
92318,20190501,A-05,유입,11,1445.0,0
92349,20190501,A-05,유출,11,1558.0,0
100688,20190501,A-05,유입,12,1469.0,0
100719,20190501,A-05,유출,12,1434.0,0
109058,20190501,A-05,유입,13,1446.0,0
109089,20190501,A-05,유출,13,1444.0,0
117428,20190501,A-05,유입,14,1428.0,0
117459,20190501,A-05,유출,14,1419.0,0
125798,20190501,A-05,유입,15,1209.0,0
125829,20190501,A-05,유출,15,1259.0,0
134168,20190501,A-05,유입,16,1254.0,0
134199,20190501,A-05,유출,16,1489.0,0
142538,20190501,A-05,유입,17,1443.0,0
142569,20190501,A-05,유출,17,1381.0,0
150908,20190501,A-05,유입,18,1148.0,0
150939,20190501,A-05,유출,18,1293.0,0
159278,20190501,A-05,유입,19,1063.0,0
159309,20190501,A-05,유출,19,1286.0,0
167648,20190501,A-05,유입,20,1004.0,0
167679,20190501,A-05,유출,20,1084.0,0
176018,20190501,A-05,유입,21,1006.0,0
176049,20190501,A-05,유출,21,1160.0,0
184388,20190501,A-05,유입,22,993.0,0
184419,20190501,A-05,유출,22,942.0,0
192758,20190501,A-05,유입,23,694.0,0
192789,20190501,A-05,유출,23,738.0,0
249,20190502,A-05,유입,0,529.0,0
280,20190502,A-05,유출,0,540.0,0
8619,20190502,A-05,유입,1,414.0,0
8650,20190502,A-05,유출,1,377.0,0
16989,20190502,A-05,유입,2,305.0,0
17020,20190502,A-05,유출,2,288.0,0
25359,20190502,A-05,유입,3,293.0,0
25390,20190502,A-05,유출,3,214.0,0
33729,20190502,A-05,유입,4,373.0,0
33760,20190502,A-05,유출,4,267.0,0
