,일자,지점번호,방향,시간,교통량,null
806,20190501,A-14,유입,0,479.0,0
837,20190501,A-14,유출,0,736.0,0
9176,20190501,A-14,유입,1,372.0,0
9207,20190501,A-14,유출,1,614.0,0
17546,20190501,A-14,유입,2,390.0,0
17577,20190501,A-14,유출,2,478.0,0
25916,20190501,A-14,유입,3,456.0,0
25947,20190501,A-14,유출,3,460.0,0
34286,20190501,A-14,유입,4,389.0,0
34317,20190501,A-14,유출,4,326.0,0
42656,20190501,A-14,유입,5,447.0,0
42687,20190501,A-14,유출,5,418.0,0
51026,20190501,A-14,유입,6,624.0,0
51057,20190501,A-14,유출,6,592.0,0
59396,20190501,A-14,유입,7,758.0,0
59427,20190501,A-14,유출,7,772.0,0
67766,20190501,A-14,유입,8,911.0,0
67797,20190501,A-14,유출,8,1001.0,0
76136,20190501,A-14,유입,9,934.0,0
76167,20190501,A-14,유출,9,987.0,0
84506,20190501,A-14,유입,10,987.0,0
84537,20190501,A-14,유출,10,1011.0,0
92876,20190501,A-14,유입,11,1001.0,0
92907,20190501,A-14,유출,11,1038.0,0
101246,20190501,A-14,유입,12,1014.0,0
101277,20190501,A-14,유출,12,1192.0,0
109616,20190501,A-14,유입,13,989.0,0
109647,20190501,A-14,유출,13,1426.0,0
117986,20190501,A-14,유입,14,1017.0,0
118017,20190501,A-14,유출,14,1572.0,0
126356,20190501,A-14,유입,15,782.0,0
126387,20190501,A-14,유출,15,1071.0,0
134726,20190501,A-14,유입,16,630.0,0
134757,20190501,A-14,유출,16,678.0,0
143096,20190501,A-14,유입,17,786.0,0
143127,20190501,A-14,유출,17,1103.0,0
151466,20190501,A-14,유입,18,781.0,0
151497,20190501,A-14,유출,18,1110.0,0
159836,20190501,A-14,유입,19,722.0,0
159867,20190501,A-14,유출,19,1121.0,0
168206,20190501,A-14,유입,20,636.0,0
168237,20190501,A-14,유출,20,1111.0,0
176576,20190501,A-14,유입,21,641.0,0
176607,20190501,A-14,유출,21,1078.0,0
184946,20190501,A-14,유입,22,545.0,0
184977,20190501,A-14,유출,22,979.0,0
193316,20190501,A-14,유입,23,490.0,0
193347,20190501,A-14,유출,23,635.0,0
807,20190502,A-14,유입,0,351.0,0
838,20190502,A-14,유출,0,488.0,0
9177,20190502,A-14,유입,1,270.0,0
9208,20190502,A-14,유출,1,362.0,0
17547,20190502,A-14,유입,2,214.0,0
17578,20190502,A-14,유출,2,290.0,0
25917,20190502,A-14,유입,3,168.0,0
25948,20190502,A-14,유출,3,240.0,0
34287,20190502,A-14,유입,4,252.0,0
34318,20190502,A-14,유출,4,267.0,0
42657,20190502,A-14,유입,5,466.0,0
42688,20190502,A-14,유출,5,493.0,0
51027,20190502,A-14,유입,6,914.0,0
51058,20190502,A-14,유출,6,823.0,0
59397,20190502,A-14,유입,7,1203.0,0
59428,20190502,A-14,유출,7,1332.0,0
67767,20190502,A-14,유입,8,1290.0,0
67798,20190502,A-14,유출,8,1485.0,0
76137,20190502,A-14,유입,9,1277.0,0
76168,20190502,A-14,유출,9,1452.0,0
84507,20190502,A-14,유입,10,1280.0,0
84538,20190502,A-14,유출,10,1383.0,0
92877,20190502,A-14,유입,11,1221.0,0
92908,20190502,A-14,유출,11,1461.0,0
101247,20190502,A-14,유입,12,1156.0,0
101278,20190502,A-14,유출,12,1439.0,0
109617,20190502,A-14,유입,13,1199.0,0
109648,20190502,A-14,유출,13,1581.0,0
117987,20190502,A-14,유입,14,1168.0,0
118018,20190502,A-14,유출,14,1712.0,0
126357,20190502,A-14,유입,15,1108.0,0
126388,20190502,A-14,유출,15,1652.0,0
134727,20190502,A-14,유입,16,1157.0,0
134758,20190502,A-14,유출,16,1579.0,0
143097,20190502,A-14,유입,17,1056.0,0
143128,20190502,A-14,유출,17,1703.0,0
151467,20190502,A-14,유입,18,1001.0,0
151498,20190502,A-14,유출,18,1785.0,0
159837,20190502,A-14,유입,19,981.0,0
159868,20190502,A-14,유출,19,1675.0,0
168207,20190502,A-14,유입,20,814.0,0
168238,20190502,A-14,유출,20,1519.0,0
176577,20190502,A-14,유입,21,755.0,0
176608,20190502,A-14,유출,21,1548.0,0
184947,20190502,A-14,유입,22,748.0,0
184978,20190502,A-14,유출,22,1282.0,0
193317,20190502,A-14,유입,23,636.0,0
193348,20190502,A-14,유출,23,956.0,0
808,20190503,A-14,유입,0,518.0,0
839,20190503,A-14,유출,0,710.0,0
9178,20190503,A-14,유입,1,470.0,0
9209,20190503,A-14,유출,1,572.0,0
17548,20190503,A-14,유입,2,335.0,0
17579,20190503,A-14,유출,2,495.0,0
25918,20190503,A-14,유입,3,273.0,0
25949,20190503,A-14,유출,3,376.0,0
34288,20190503,A-14,유입,4,307.0,0
34319,20190503,A-14,유출,4,345.0,0
42658,20190503,A-14,유입,5,479.0,0
42689,20190503,A-14,유출,5,524.0,0
51028,20190503,A-14,유입,6,862.0,0
51059,20190503,A-14,유출,6,839.0,0
59398,20190503,A-14,유입,7,1153.0,0
59429,20190503,A-14,유출,7,1376.0,0
67768,20190503,A-14,유입,8,1267.0,0
67799,20190503,A-14,유출,8,1489.0,0
76138,20190503,A-14,유입,9,1281.0,0
76169,20190503,A-14,유출,9,1397.0,0
84508,20190503,A-14,유입,10,1160.0,0
84539,20190503,A-14,유출,10,1384.0,0
92878,20190503,A-14,유입,11,1271.0,0
92909,20190503,A-14,유출,11,1178.0,0
101248,20190503,A-14,유입,12,1098.0,0
101279,20190503,A-14,유출,12,1405.0,0
109618,20190503,A-14,유입,13,1191.0,0
109649,20190503,A-14,유출,13,1575.0,0
117988,20190503,A-14,유입,14,1146.0,0
118019,20190503,A-14,유출,14,1673.0,0
126358,20190503,A-14,유입,15,1145.0,0
126389,20190503,A-14,유출,15,1696.0,0
134728,20190503,A-14,유입,16,1030.0,0
134759,20190503,A-14,유출,16,1593.0,0
143098,20190503,A-14,유입,17,1009.0,0
143129,20190503,A-14,유출,17,1593.0,0
151468,20190503,A-14,유입,18,1124.0,0
151499,20190503,A-14,유출,18,1901.0,0
159838,20190503,A-14,유입,19,950.0,0
159869,20190503,A-14,유출,19,1637.0,0
168208,20190503,A-14,유입,20,888.0,0
168239,20190503,A-14,유출,20,1561.0,0
176578,20190503,A-14,유입,21,866.0,0
176609,20190503,A-14,유출,21,1547.0,0
