,일자,지점번호,방향,시간,교통량,null
0,20190501,A-01,유입,0,745.0,0
31,20190501,A-01,유출,0,1047.0,0
8370,20190501,A-01,유입,1,570.0,0
8401,20190501,A-01,유출,1,738.0,0
16740,20190501,A-01,유입,2,498.0,0
16771,20190501,A-01,유출,2,601.0,0
25110,20190501,A-01,유입,3,461.0,0
25141,20190501,A-01,유출,3,487.0,0
33480,20190501,A-01,유입,4,366.0,0
33511,20190501,A-01,유출,4,435.0,0
41850,20190501,A-01,유입,5,561.0,0
41881,20190501,A-01,유출,5,441.0,0
50220,20190501,A-01,유입,6,1108.0,0
50251,20190501,A-01,유출,6,674.0,0
58590,20190501,A-01,유입,7,1524.0,0
58621,20190501,A-01,유출,7,1112.0,0
66960,20190501,A-01,유입,8,1500.0,0
66991,20190501,A-01,유출,8,1245.0,0
75330,20190501,A-01,유입,9,1659.0,0
75361,20190501,A-01,유출,9,1419.0,0
83700,20190501,A-01,유입,10,1741.0,0
83731,20190501,A-01,유출,10,1423.0,0
92070,20190501,A-01,유입,11,1871.0,0
92101,20190501,A-01,유출,11,1604.0,0
100440,20190501,A-01,유입,12,1720.0,0
100471,20190501,A-01,유출,12,1570.0,0
108810,20190501,A-01,유입,13,1732.0,0
108841,20190501,A-01,유출,13,1540.0,0
117180,20190501,A-01,유입,14,1752.0,0
117211,20190501,A-01,유출,14,1528.0,0
125550,20190501,A-01,유입,15,1766.0,0
125581,20190501,A-01,유출,15,1472.0,0
133920,20190501,A-01,유입,16,1564.0,0
133951,20190501,A-01,유출,16,1864.0,0
142290,20190501,A-01,유입,17,1728.0,0
142321,20190501,A-01,유출,17,1951.0,0
150660,20190501,A-01,유입,18,1889.0,0
150691,20190501,A-01,유출,18,1829.0,0
159030,20190501,A-01,유입,19,1463.0,0
159061,20190501,A-01,유출,19,1412.0,0
167400,20190501,A-01,유입,20,1187.0,0
167431,20190501,A-01,유출,20,1370.0,0
175770,20190501,A-01,유입,21,1272.0,0
175801,20190501,A-01,유출,21,1278.0,0
184140,20190501,A-01,유입,22,1078.0,0
184171,20190501,A-01,유출,22,1133.0,0
192510,20190501,A-01,유입,23,734.0,0
192541,20190501,A-01,유출,23,762.0,0
1,20190502,A-01,유입,0,496.0,0
32,20190502,A-01,유출,0,598.0,0
8371,20190502,A-01,유입,1,335.0,0
8402,20190502,A-01,유출,1,384.0,0
16741,20190502,A-01,유입,2,252.0,0
16772,20190502,A-01,유출,2,284.0,0
25111,20190502,A-01,유입,3,206.0,0
25142,20190502,A-01,유출,3,267.0,0
33481,20190502,A-01,유입,4,311.0,0
33512,20190502,A-01,유출,4,326.0,0
41851,20190502,A-01,유입,5,687.0,0
41882,20190502,A-01,유출,5,501.0,0
50221,20190502,A-01,유입,6,1749.0,0
50252,20190502,A-01,유출,6,994.0,0
58591,20190502,A-01,유입,7,2722.0,0
58622,20190502,A-01,유출,7,1654.0,0
