,일자,지점번호,방향,시간,교통량,null
3100,20190501,B-27,유입,0,527.0,0
3131,20190501,B-27,유출,0,640.0,0
11470,20190501,B-27,유입,1,401.0,0
11501,20190501,B-27,유출,1,331.0,0
19840,20190501,B-27,유입,2,350.0,0
19871,20190501,B-27,유출,2,255.0,0
28210,20190501,B-27,유입,3,261.0,0
28241,20190501,B-27,유출,3,238.0,0
36580,20190501,B-27,유입,4,373.0,0
36611,20190501,B-27,유출,4,282.0,0
44950,20190501,B-27,유입,5,558.0,0
44981,20190501,B-27,유출,5,399.0,0
53320,20190501,B-27,유입,6,774.0,0
53351,20190501,B-27,유출,6,608.0,0
61690,20190501,B-27,유입,7,904.0,0
61721,20190501,B-27,유출,7,737.0,0
70060,20190501,B-27,유입,8,952.0,0
70091,20190501,B-27,유출,8,846.0,0
78430,20190501,B-27,유입,9,1115.0,0
78461,20190501,B-27,유출,9,834.0,0
86800,20190501,B-27,유입,10,1109.0,0
86831,20190501,B-27,유출,10,857.0,0
95170,20190501,B-27,유입,11,1090.0,0
95201,20190501,B-27,유출,11,922.0,0
103540,20190501,B-27,유입,12,1124.0,0
103571,20190501,B-27,유출,12,856.0,0
111910,20190501,B-27,유입,13,1106.0,0
111941,20190501,B-27,유출,13,911.0,0
120280,20190501,B-27,유입,14,1080.0,0
120311,20190501,B-27,유출,14,904.0,0
128650,20190501,B-27,유입,15,1049.0,0
128681,20190501,B-27,유출,15,855.0,0
137020,20190501,B-27,유입,16,1113.0,0
137051,20190501,B-27,유출,16,857.0,0
145390,20190501,B-27,유입,17,1013.0,0
145421,20190501,B-27,유출,17,875.0,0
153760,20190501,B-27,유입,18,1017.0,0
153791,20190501,B-27,유출,18,759.0,0
162130,20190501,B-27,유입,19,830.0,0
162161,20190501,B-27,유출,19,691.0,0
170500,20190501,B-27,유입,20,791.0,0
170531,20190501,B-27,유출,20,625.0,0
178870,20190501,B-27,유입,21,723.0,0
178901,20190501,B-27,유출,21,678.0,0
187240,20190501,B-27,유입,22,682.0,0
187271,20190501,B-27,유출,22,587.0,0
195610,20190501,B-27,유입,23,479.0,0
195641,20190501,B-27,유출,23,436.0,0
3101,20190502,B-27,유입,0,340.0,0
3132,20190502,B-27,유출,0,291.0,0
11471,20190502,B-27,유입,1,239.0,0
11502,20190502,B-27,유출,1,231.0,0
19841,20190502,B-27,유입,2,196.0,0
19872,20190502,B-27,유출,2,182.0,0
28211,20190502,B-27,유입,3,169.0,0
28242,20190502,B-27,유출,3,176.0,0
36581,20190502,B-27,유입,4,321.0,0
36612,20190502,B-27,유출,4,239.0,0
44951,20190502,B-27,유입,5,837.0,0
44982,20190502,B-27,유출,5,475.0,0
53321,20190502,B-27,유입,6,1142.0,0
53352,20190502,B-27,유출,6,801.0,0
61691,20190502,B-27,유입,7,1110.0,0
61722,20190502,B-27,유출,7,1130.0,0
70061,20190502,B-27,유입,8,1213.0,0
70092,20190502,B-27,유출,8,1152.0,0
78431,20190502,B-27,유입,9,1135.0,0
78462,20190502,B-27,유출,9,939.0,0
86801,20190502,B-27,유입,10,1101.0,0
86832,20190502,B-27,유출,10,855.0,0
95171,20190502,B-27,유입,11,1076.0,0
95202,20190502,B-27,유출,11,863.0,0
103541,20190502,B-27,유입,12,1026.0,0
103572,20190502,B-27,유출,12,912.0,0
111911,20190502,B-27,유입,13,1105.0,0
111942,20190502,B-27,유출,13,945.0,0
120281,20190502,B-27,유입,14,1093.0,0
120312,20190502,B-27,유출,14,926.0,0
128651,20190502,B-27,유입,15,1085.0,0
128682,20190502,B-27,유출,15,922.0,0
137021,20190502,B-27,유입,16,1153.0,0
137052,20190502,B-27,유출,16,1016.0,0
145391,20190502,B-27,유입,17,1111.0,0
145422,20190502,B-27,유출,17,973.0,0
153761,20190502,B-27,유입,18,978.0,0
153792,20190502,B-27,유출,18,961.0,0
162131,20190502,B-27,유입,19,987.0,0
162162,20190502,B-27,유출,19,804.0,0
170501,20190502,B-27,유입,20,863.0,0
170532,20190502,B-27,유출,20,816.0,0
178871,20190502,B-27,유입,21,851.0,0
178902,20190502,B-27,유출,21,772.0,0
187241,20190502,B-27,유입,22,722.0,0
187272,20190502,B-27,유출,22,658.0,0
195611,20190502,B-27,유입,23,583.0,0
195642,20190502,B-27,유출,23,504.0,0
3102,20190503,B-27,유입,0,448.0,0
3133,20190503,B-27,유출,0,404.0,0
11472,20190503,B-27,유입,1,318.0,0
11503,20190503,B-27,유출,1,255.0,0
19842,20190503,B-27,유입,2,267.0,0
19873,20190503,B-27,유출,2,228.0,0
28212,20190503,B-27,유입,3,222.0,0
28243,20190503,B-27,유출,3,209.0,0
36582,20190503,B-27,유입,4,358.0,0
36613,20190503,B-27,유출,4,283.0,0
44952,20190503,B-27,유입,5,863.0,0
44983,20190503,B-27,유출,5,440.0,0
53322,20190503,B-27,유입,6,1247.0,0
53353,20190503,B-27,유출,6,802.0,0
61692,20190503,B-27,유입,7,1202.0,0
61723,20190503,B-27,유출,7,1177.0,0
70062,20190503,B-27,유입,8,1215.0,0
70093,20190503,B-27,유출,8,1103.0,0
78432,20190503,B-27,유입,9,1148.0,0
78463,20190503,B-27,유출,9,938.0,0
86802,20190503,B-27,유입,10,1094.0,0
86833,20190503,B-27,유출,10,979.0,0
95172,20190503,B-27,유입,11,1023.0,0
95203,20190503,B-27,유출,11,1018.0,0
103542,20190503,B-27,유입,12,1174.0,0
103573,20190503,B-27,유출,12,957.0,0
111912,20190503,B-27,유입,13,1118.0,0
111943,20190503,B-27,유출,13,937.0,0
120282,20190503,B-27,유입,14,1034.0,0
120313,20190503,B-27,유출,14,981.0,0
128652,20190503,B-27,유입,15,1095.0,0
128683,20190503,B-27,유출,15,995.0,0
137022,20190503,B-27,유입,16,1101.0,0
137053,20190503,B-27,유출,16,989.0,0
145392,20190503,B-27,유입,17,1079.0,0
145423,20190503,B-27,유출,17,1002.0,0
153762,20190503,B-27,유입,18,1046.0,0
153793,20190503,B-27,유출,18,1027.0,0
162132,20190503,B-27,유입,19,944.0,0
162163,20190503,B-27,유출,19,924.0,0
170502,20190503,B-27,유입,20,892.0,0
170533,20190503,B-27,유출,20,882.0,0
178872,20190503,B-27,유입,21,901.0,0
178903,20190503,B-27,유출,21,798.0,0
187242,20190503,B-27,유입,22,792.0,0
187273,20190503,B-27,유출,22,714.0,0
195612,20190503,B-27,유입,23,654.0,0
195643,20190503,B-27,유출,23,543.0,0
3103,20190504,B-27,유입,0,499.0,0
3134,20190504,B-27,유출,0,457.0,0
11473,20190504,B-27,유입,1,396.0,0
11504,20190504,B-27,유출,1,320.0,0
19843,20190504,B-27,유입,2,281.0,0
19874,20190504,B-27,유출,2,250.0,0
28213,20190504,B-27,유입,3,273.0,0
28244,20190504,B-27,유출,3,293.0,0
36583,20190504,B-27,유입,4,389.0,0
36614,20190504,B-27,유출,4,340.0,0
44953,20190504,B-27,유입,5,767.0,0
44984,20190504,B-27,유출,5,478.0,0
53323,20190504,B-27,유입,6,918.0,0
53354,20190504,B-27,유출,6,649.0,0
61693,20190504,B-27,유입,7,913.0,0
61724,20190504,B-27,유출,7,653.0,0
70063,20190504,B-27,유입,8,1096.0,0
70094,20190504,B-27,유출,8,775.0,0
78433,20190504,B-27,유입,9,1200.0,0
78464,20190504,B-27,유출,9,853.0,0
86803,20190504,B-27,유입,10,1229.0,0
86834,20190504,B-27,유출,10,933.0,0
95173,20190504,B-27,유입,11,1257.0,0
95204,20190504,B-27,유출,11,970.0,0
103543,20190504,B-27,유입,12,1275.0,0
103574,20190504,B-27,유출,12,889.0,0
111913,20190504,B-27,유입,13,1236.0,0
111944,20190504,B-27,유출,13,842.0,0
120283,20190504,B-27,유입,14,1260.0,0
120314,20190504,B-27,유출,14,916.0,0
128653,20190504,B-27,유입,15,1222.0,0
128684,20190504,B-27,유출,15,963.0,0
137023,20190504,B-27,유입,16,1273.0,0
137054,20190504,B-27,유출,16,1010.0,0
145393,20190504,B-27,유입,17,1166.0,0
145424,20190504,B-27,유출,17,1035.0,0
153763,20190504,B-27,유입,18,1127.0,0
153794,20190504,B-27,유출,18,935.0,0
162133,20190504,B-27,유입,19,887.0,0
162164,20190504,B-27,유출,19,771.0,0
170503,20190504,B-27,유입,20,874.0,0
170534,20190504,B-27,유출,20,658.0,0
178873,20190504,B-27,유입,21,851.0,0
178904,20190504,B-27,유출,21,706.0,0
187243,20190504,B-27,유입,22,709.0,0
187274,20190504,B-27,유출,22,604.0,0
195613,20190504,B-27,유입,23,482.0,0
195644,20190504,B-27,유출,23,476.0,0
3104,20190505,B-27,유입,0,413.0,0
3135,20190505,B-27,유출,0,350.0,0
11474,20190505,B-27,유입,1,305.0,0
11505,20190505,B-27,유출,1,286.0,0
19844,20190505,B-27,유입,2,231.0,0
19875,20190505,B-27,유출,2,186.0,0
28214,20190505,B-27,유입,3,240.0,0
28245,20190505,B-27,유출,3,213.0,0
36584,20190505,B-27,유입,4,252.0,0
36615,20190505,B-27,유출,4,215.0,0
44954,20190505,B-27,유입,5,429.0,0
44985,20190505,B-27,유출,5,324.0,0
53324,20190505,B-27,유입,6,513.0,0
53355,20190505,B-27,유출,6,377.0,0
61694,20190505,B-27,유입,7,504.0,0
61725,20190505,B-27,유출,7,393.0,0
70064,20190505,B-27,유입,8,789.0,0
70095,20190505,B-27,유출,8,486.0,0
78434,20190505,B-27,유입,9,939.0,0
78465,20190505,B-27,유출,9,573.0,0
86804,20190505,B-27,유입,10,1062.0,0
86835,20190505,B-27,유출,10,807.0,0
95174,20190505,B-27,유입,11,1017.0,0
95205,20190505,B-27,유출,11,885.0,0
103544,20190505,B-27,유입,12,1039.0,0
103575,20190505,B-27,유출,12,791.0,0
111914,20190505,B-27,유입,13,967.0,0
111945,20190505,B-27,유출,13,823.0,0
120284,20190505,B-27,유입,14,982.0,0
120315,20190505,B-27,유출,14,882.0,0
128654,20190505,B-27,유입,15,1083.0,0
128685,20190505,B-27,유출,15,898.0,0
137024,20190505,B-27,유입,16,1127.0,0
137055,20190505,B-27,유출,16,915.0,0
145394,20190505,B-27,유입,17,1027.0,0
145425,20190505,B-27,유출,17,905.0,0
