,일자,지점번호,방향,시간,교통량,null
744,20190501,A-13,유입,0,477.0,0
775,20190501,A-13,유출,0,,0
9114,20190501,A-13,유입,1,282.0,0
9145,20190501,A-13,유출,1,,0
17484,20190501,A-13,유입,2,255.0,0
17515,20190501,A-13,유출,2,,0
25854,20190501,A-13,유입,3,255.0,0
25885,20190501,A-13,유출,3,,0
34224,20190501,A-13,유입,4,234.0,0
34255,20190501,A-13,유출,4,,0
42594,20190501,A-13,유입,5,388.0,0
42625,20190501,A-13,유출,5,,0
50964,20190501,A-13,유입,6,873.0,0
50995,20190501,A-13,유출,6,,0
59334,20190501,A-13,유입,7,1142.0,0
59365,20190501,A-13,유출,7,,0
67704,20190501,A-13,유입,8,1354.0,0
67735,20190501,A-13,유출,8,,0
76074,20190501,A-13,유입,9,1443.0,0
76105,20190501,A-13,유출,9,,0
84444,20190501,A-13,유입,10,1583.0,0
84475,20190501,A-13,유출,10,,0
92814,20190501,A-13,유입,11,1666.0,0
92845,20190501,A-13,유출,11,,0
101184,20190501,A-13,유입,12,1460.0,0
101215,20190501,A-13,유출,12,,0
109554,20190501,A-13,유입,13,1380.0,0
109585,20190501,A-13,유출,13,,0
117924,20190501,A-13,유입,14,1473.0,0
117955,20190501,A-13,유출,14,,0
126294,20190501,A-13,유입,15,1344.0,0
126325,20190501,A-13,유출,15,,0
134664,20190501,A-13,유입,16,1144.0,0
134695,20190501,A-13,유출,16,,0
143034,20190501,A-13,유입,17,1237.0,0
143065,20190501,A-13,유출,17,,0
151404,20190501,A-13,유입,18,1250.0,0
151435,20190501,A-13,유출,18,,0
159774,20190501,A-13,유입,19,963.0,0
159805,20190501,A-13,유출,19,,0
168144,20190501,A-13,유입,20,825.0,0
168175,20190501,A-13,유출,20,,0
176514,20190501,A-13,유입,21,833.0,0
176545,20190501,A-13,유출,21,,0
184884,20190501,A-13,유입,22,774.0,0
184915,20190501,A-13,유출,22,,0
193254,20190501,A-13,유입,23,591.0,0
193285,20190501,A-13,유출,23,,0
745,20190502,A-13,유입,0,370.0,0
776,20190502,A-13,유출,0,,0
9115,20190502,A-13,유입,1,234.0,0
9146,20190502,A-13,유출,1,,0
17485,20190502,A-13,유입,2,164.0,0
17516,20190502,A-13,유출,2,,0
25855,20190502,A-13,유입,3,146.0,0
25886,20190502,A-13,유출,3,,0
34225,20190502,A-13,유입,4,205.0,0
34256,20190502,A-13,유출,4,,0
42595,20190502,A-13,유입,5,491.0,0
42626,20190502,A-13,유출,5,,0
50965,20190502,A-13,유입,6,1129.0,0
50996,20190502,A-13,유출,6,,0
59335,20190502,A-13,유입,7,1751.0,0
59366,20190502,A-13,유출,7,,0
67705,20190502,A-13,유입,8,2076.0,0
67736,20190502,A-13,유출,8,,0
76075,20190502,A-13,유입,9,2053.0,0
76106,20190502,A-13,유출,9,,0
84445,20190502,A-13,유입,10,2022.0,0
84476,20190502,A-13,유출,10,,0
92815,20190502,A-13,유입,11,2068.0,0
92846,20190502,A-13,유출,11,,0
101185,20190502,A-13,유입,12,1892.0,0
101216,20190502,A-13,유출,12,,0
109555,20190502,A-13,유입,13,1956.0,0
