,일자,지점번호,방향,시간,교통량,null
8122,20190501,F-06,유입,0,2922.0,0
8153,20190501,F-06,유출,0,3521.0,0
16492,20190501,F-06,유입,1,2127.0,0
16523,20190501,F-06,유출,1,2556.0,0
24862,20190501,F-06,유입,2,1618.0,0
24893,20190501,F-06,유출,2,2418.0,0
33232,20190501,F-06,유입,3,1350.0,0
33263,20190501,F-06,유출,3,2009.0,0
41602,20190501,F-06,유입,4,1394.0,0
41633,20190501,F-06,유출,4,2212.0,0
49972,20190501,F-06,유입,5,2133.0,0
50003,20190501,F-06,유출,5,3928.0,0
58342,20190501,F-06,유입,6,3598.0,0
58373,20190501,F-06,유출,6,5325.0,0
66712,20190501,F-06,유입,7,3847.0,0
66743,20190501,F-06,유출,7,4584.0,0
75082,20190501,F-06,유입,8,4460.0,0
75113,20190501,F-06,유출,8,4995.0,0
83452,20190501,F-06,유입,9,5519.0,0
83483,20190501,F-06,유출,9,5157.0,0
91822,20190501,F-06,유입,10,5402.0,0
91853,20190501,F-06,유출,10,4973.0,0
100192,20190501,F-06,유입,11,5332.0,0
100223,20190501,F-06,유출,11,4448.0,0
108562,20190501,F-06,유입,12,5306.0,0
108593,20190501,F-06,유출,12,4765.0,0
116932,20190501,F-06,유입,13,5206.0,0
116963,20190501,F-06,유출,13,4840.0,0
125302,20190501,F-06,유입,14,5236.0,0
125333,20190501,F-06,유출,14,4956.0,0
133672,20190501,F-06,유입,15,5269.0,0
133703,20190501,F-06,유출,15,4939.0,0
142042,20190501,F-06,유입,16,5311.0,0
142073,20190501,F-06,유출,16,5026.0,0
150412,20190501,F-06,유입,17,5194.0,0
150443,20190501,F-06,유출,17,5047.0,0
158782,20190501,F-06,유입,18,5061.0,0
158813,20190501,F-06,유출,18,4800.0,0
167152,20190501,F-06,유입,19,4616.0,0
167183,20190501,F-06,유출,19,4436.0,0
175522,20190501,F-06,유입,20,4923.0,0
175553,20190501,F-06,유출,20,4694.0,0
183892,20190501,F-06,유입,21,5251.0,0
183923,20190501,F-06,유출,21,5914.0,0
192262,20190501,F-06,유입,22,4816.0,0
192293,20190501,F-06,유출,22,5020.0,0
200632,20190501,F-06,유입,23,3104.0,0
200663,20190501,F-06,유출,23,3533.0,0
8123,20190502,F-06,유입,0,1868.0,0
8154,20190502,F-06,유출,0,2517.0,0
16493,20190502,F-06,유입,1,1287.0,0
16524,20190502,F-06,유출,1,1620.0,0
24863,20190502,F-06,유입,2,902.0,0
24894,20190502,F-06,유출,2,1255.0,0
33233,20190502,F-06,유입,3,839.0,0
33264,20190502,F-06,유출,3,1182.0,0
41603,20190502,F-06,유입,4,1094.0,0
41634,20190502,F-06,유출,4,2112.0,0
49973,20190502,F-06,유입,5,3191.0,0
50004,20190502,F-06,유출,5,5311.0,0
58343,20190502,F-06,유입,6,6737.0,0
58374,20190502,F-06,유출,6,6547.0,0
66713,20190502,F-06,유입,7,5945.0,0
66744,20190502,F-06,유출,7,5668.0,0
75083,20190502,F-06,유입,8,5627.0,0
75114,20190502,F-06,유출,8,5751.0,0
83453,20190502,F-06,유입,9,5376.0,0
83484,20190502,F-06,유출,9,5546.0,0
91823,20190502,F-06,유입,10,5114.0,0
91854,20190502,F-06,유출,10,5191.0,0
100193,20190502,F-06,유입,11,5307.0,0
100224,20190502,F-06,유출,11,4977.0,0
108563,20190502,F-06,유입,12,5121.0,0
108594,20190502,F-06,유출,12,5040.0,0
116933,20190502,F-06,유입,13,5263.0,0
116964,20190502,F-06,유출,13,4958.0,0
125303,20190502,F-06,유입,14,5297.0,0
125334,20190502,F-06,유출,14,4937.0,0
133673,20190502,F-06,유입,15,5383.0,0
133704,20190502,F-06,유출,15,4578.0,0
142043,20190502,F-06,유입,16,5374.0,0
142074,20190502,F-06,유출,16,4413.0,0
150413,20190502,F-06,유입,17,5403.0,0
150444,20190502,F-06,유출,17,4626.0,0
158783,20190502,F-06,유입,18,3980.0,0
158814,20190502,F-06,유출,18,4290.0,0
167153,20190502,F-06,유입,19,4786.0,0
167184,20190502,F-06,유출,19,3841.0,0
175523,20190502,F-06,유입,20,5109.0,0
175554,20190502,F-06,유출,20,4726.0,0
183893,20190502,F-06,유입,21,5980.0,0
183924,20190502,F-06,유출,21,5913.0,0
192263,20190502,F-06,유입,22,3911.0,0
192294,20190502,F-06,유출,22,6026.0,0
200633,20190502,F-06,유입,23,3567.0,0
200664,20190502,F-06,유출,23,4775.0,0
8124,20190503,F-06,유입,0,2440.0,0
8155,20190503,F-06,유출,0,3644.0,0
16494,20190503,F-06,유입,1,1846.0,0
16525,20190503,F-06,유출,1,2549.0,0
24864,20190503,F-06,유입,2,1275.0,0
24895,20190503,F-06,유출,2,1701.0,0
33234,20190503,F-06,유입,3,1078.0,0
33265,20190503,F-06,유출,3,1377.0,0
41604,20190503,F-06,유입,4,1319.0,0
41635,20190503,F-06,유출,4,1911.0,0
49974,20190503,F-06,유입,5,2932.0,0
50005,20190503,F-06,유출,5,4570.0,0
58344,20190503,F-06,유입,6,5892.0,0
58375,20190503,F-06,유출,6,6529.0,0
66714,20190503,F-06,유입,7,5812.0,0
66745,20190503,F-06,유출,7,5530.0,0
75084,20190503,F-06,유입,8,5655.0,0
75115,20190503,F-06,유출,8,5687.0,0
