,일자,지점번호,방향,시간,교통량,null
7812,20190501,F-01,유입,0,5130.0,0
7843,20190501,F-01,유출,0,3027.0,0
16182,20190501,F-01,유입,1,4229.0,0
16213,20190501,F-01,유출,1,2249.0,0
24552,20190501,F-01,유입,2,3511.0,0
24583,20190501,F-01,유출,2,1585.0,0
32922,20190501,F-01,유입,3,2642.0,0
32953,20190501,F-01,유출,3,1368.0,0
41292,20190501,F-01,유입,4,2849.0,0
41323,20190501,F-01,유출,4,1839.0,0
49662,20190501,F-01,유입,5,3508.0,0
49693,20190501,F-01,유출,5,3230.0,0
58032,20190501,F-01,유입,6,4645.0,0
58063,20190501,F-01,유출,6,5012.0,0
66402,20190501,F-01,유입,7,4890.0,0
66433,20190501,F-01,유출,7,4621.0,0
74772,20190501,F-01,유입,8,5431.0,0
74803,20190501,F-01,유출,8,5393.0,0
83142,20190501,F-01,유입,9,6553.0,0
83173,20190501,F-01,유출,9,6512.0,0
91512,20190501,F-01,유입,10,7180.0,0
91543,20190501,F-01,유출,10,6428.0,0
99882,20190501,F-01,유입,11,7238.0,0
99913,20190501,F-01,유출,11,6326.0,0
108252,20190501,F-01,유입,12,6417.0,0
108283,20190501,F-01,유출,12,6028.0,0
116622,20190501,F-01,유입,13,7048.0,0
116653,20190501,F-01,유출,13,6296.0,0
124992,20190501,F-01,유입,14,6348.0,0
125023,20190501,F-01,유출,14,5937.0,0
133362,20190501,F-01,유입,15,7397.0,0
133393,20190501,F-01,유출,15,6098.0,0
141732,20190501,F-01,유입,16,7246.0,0
141763,20190501,F-01,유출,16,5982.0,0
150102,20190501,F-01,유입,17,7333.0,0
150133,20190501,F-01,유출,17,5830.0,0
158472,20190501,F-01,유입,18,6311.0,0
158503,20190501,F-01,유출,18,4953.0,0
166842,20190501,F-01,유입,19,5522.0,0
166873,20190501,F-01,유출,19,4458.0,0
175212,20190501,F-01,유입,20,6425.0,0
175243,20190501,F-01,유출,20,4311.0,0
183582,20190501,F-01,유입,21,6611.0,0
183613,20190501,F-01,유출,21,4718.0,0
191952,20190501,F-01,유입,22,6273.0,0
191983,20190501,F-01,유출,22,4077.0,0
200322,20190501,F-01,유입,23,4487.0,0
200353,20190501,F-01,유출,23,3120.0,0
7813,20190502,F-01,유입,0,3108.0,0
7844,20190502,F-01,유출,0,1796.0,0
16183,20190502,F-01,유입,1,2225.0,0
16214,20190502,F-01,유출,1,1306.0,0
24553,20190502,F-01,유입,2,1717.0,0
24584,20190502,F-01,유출,2,930.0,0
32923,20190502,F-01,유입,3,1490.0,0
32954,20190502,F-01,유출,3,938.0,0
41293,20190502,F-01,유입,4,2205.0,0
41324,20190502,F-01,유출,4,1825.0,0
49663,20190502,F-01,유입,5,4218.0,0
49694,20190502,F-01,유출,5,5547.0,0
58033,20190502,F-01,유입,6,7817.0,0
58064,20190502,F-01,유출,6,7086.0,0
66403,20190502,F-01,유입,7,7413.0,0
66434,20190502,F-01,유출,7,6944.0,0
74773,20190502,F-01,유입,8,6472.0,0
74804,20190502,F-01,유출,8,6059.0,0
83143,20190502,F-01,유입,9,6692.0,0
83174,20190502,F-01,유출,9,6295.0,0
91513,20190502,F-01,유입,10,7163.0,0
91544,20190502,F-01,유출,10,6049.0,0
99883,20190502,F-01,유입,11,7459.0,0
99914,20190502,F-01,유출,11,6169.0,0
108253,20190502,F-01,유입,12,7203.0,0
108284,20190502,F-01,유출,12,6276.0,0
116623,20190502,F-01,유입,13,7651.0,0
116654,20190502,F-01,유출,13,6369.0,0
124993,20190502,F-01,유입,14,7195.0,0
125024,20190502,F-01,유출,14,5985.0,0
133363,20190502,F-01,유입,15,7827.0,0
133394,20190502,F-01,유출,15,6187.0,0
141733,20190502,F-01,유입,16,7686.0,0
141764,20190502,F-01,유출,16,5641.0,0
150103,20190502,F-01,유입,17,7476.0,0
150134,20190502,F-01,유출,17,5607.0,0
158473,20190502,F-01,유입,18,6551.0,0
158504,20190502,F-01,유출,18,5028.0,0
166843,20190502,F-01,유입,19,6287.0,0
166874,20190502,F-01,유출,19,4280.0,0
175213,20190502,F-01,유입,20,6754.0,0
175244,20190502,F-01,유출,20,4610.0,0
183583,20190502,F-01,유입,21,7446.0,0
183614,20190502,F-01,유출,21,5009.0,0
191953,20190502,F-01,유입,22,7525.0,0
191984,20190502,F-01,유출,22,4586.0,0
200323,20190502,F-01,유입,23,6014.0,0
200354,20190502,F-01,유출,23,3722.0,0
7814,20190503,F-01,유입,0,4626.0,0
7845,20190503,F-01,유출,0,2543.0,0
16184,20190503,F-01,유입,1,3328.0,0
16215,20190503,F-01,유출,1,1824.0,0
24554,20190503,F-01,유입,2,2510.0,0
24585,20190503,F-01,유출,2,1380.0,0
32924,20190503,F-01,유입,3,2181.0,0
32955,20190503,F-01,유출,3,1191.0,0
41294,20190503,F-01,유입,4,2635.0,0
41325,20190503,F-01,유출,4,1876.0,0
49664,20190503,F-01,유입,5,4245.0,0
49695,20190503,F-01,유출,5,5313.0,0
58034,20190503,F-01,유입,6,7309.0,0
58065,20190503,F-01,유출,6,7127.0,0
66404,20190503,F-01,유입,7,7932.0,0
66435,20190503,F-01,유출,7,6845.0,0
74774,20190503,F-01,유입,8,6951.0,0
74805,20190503,F-01,유출,8,6299.0,0
83144,20190503,F-01,유입,9,7431.0,0
83175,20190503,F-01,유출,9,6430.0,0
91514,20190503,F-01,유입,10,7611.0,0
91545,20190503,F-01,유출,10,6217.0,0
99884,20190503,F-01,유입,11,7293.0,0
99915,20190503,F-01,유출,11,6143.0,0
108254,20190503,F-01,유입,12,7105.0,0
108285,20190503,F-01,유출,12,6228.0,0
116624,20190503,F-01,유입,13,7464.0,0
116655,20190503,F-01,유출,13,6289.0,0
124994,20190503,F-01,유입,14,7144.0,0
125025,20190503,F-01,유출,14,5987.0,0
133364,20190503,F-01,유입,15,6994.0,0
133395,20190503,F-01,유출,15,5676.0,0
141734,20190503,F-01,유입,16,7262.0,0
141765,20190503,F-01,유출,16,5536.0,0
150104,20190503,F-01,유입,17,6835.0,0
150135,20190503,F-01,유출,17,5130.0,0
158474,20190503,F-01,유입,18,6101.0,0
158505,20190503,F-01,유출,18,4736.0,0
166844,20190503,F-01,유입,19,5746.0,0
166875,20190503,F-01,유출,19,4444.0,0
175214,20190503,F-01,유입,20,6369.0,0
175245,20190503,F-01,유출,20,4880.0,0
183584,20190503,F-01,유입,21,7173.0,0
183615,20190503,F-01,유출,21,5254.0,0
191954,20190503,F-01,유입,22,7267.0,0
191985,20190503,F-01,유출,22,5269.0,0
200324,20190503,F-01,유입,23,6071.0,0
200355,20190503,F-01,유출,23,4243.0,0
7815,20190504,F-01,유입,0,5172.0,0
7846,20190504,F-01,유출,0,2965.0,0
16185,20190504,F-01,유입,1,4028.0,0
16216,20190504,F-01,유출,1,2217.0,0
24555,20190504,F-01,유입,2,3152.0,0
24586,20190504,F-01,유출,2,1604.0,0
32925,20190504,F-01,유입,3,2547.0,0
32956,20190504,F-01,유출,3,1400.0,0
41295,20190504,F-01,유입,4,2811.0,0
41326,20190504,F-01,유출,4,2247.0,0
49665,20190504,F-01,유입,5,3956.0,0
49696,20190504,F-01,유출,5,5514.0,0
58035,20190504,F-01,유입,6,5246.0,0
58066,20190504,F-01,유출,6,6875.0,0
66405,20190504,F-01,유입,7,5354.0,0
66436,20190504,F-01,유출,7,6609.0,0
74775,20190504,F-01,유입,8,6521.0,0
74806,20190504,F-01,유출,8,6432.0,0
83145,20190504,F-01,유입,9,7355.0,0
83176,20190504,F-01,유출,9,6286.0,0
91515,20190504,F-01,유입,10,7238.0,0
91546,20190504,F-01,유출,10,5922.0,0
99885,20190504,F-01,유입,11,7338.0,0
99916,20190504,F-01,유출,11,5494.0,0
108255,20190504,F-01,유입,12,6939.0,0
108286,20190504,F-01,유출,12,5401.0,0
116625,20190504,F-01,유입,13,6671.0,0
116656,20190504,F-01,유출,13,5149.0,0
124995,20190504,F-01,유입,14,6943.0,0
125026,20190504,F-01,유출,14,5820.0,0
133365,20190504,F-01,유입,15,7009.0,0
133396,20190504,F-01,유출,15,5373.0,0
141735,20190504,F-01,유입,16,7180.0,0
141766,20190504,F-01,유출,16,5452.0,0
150105,20190504,F-01,유입,17,7045.0,0
150136,20190504,F-01,유출,17,4927.0,0
158475,20190504,F-01,유입,18,6969.0,0
158506,20190504,F-01,유출,18,5054.0,0
166845,20190504,F-01,유입,19,6136.0,0
166876,20190504,F-01,유출,19,5130.0,0
175215,20190504,F-01,유입,20,5992.0,0
175246,20190504,F-01,유출,20,4699.0,0
183585,20190504,F-01,유입,21,6856.0,0
183616,20190504,F-01,유출,21,5132.0,0
191955,20190504,F-01,유입,22,7066.0,0
191986,20190504,F-01,유출,22,4885.0,0
200325,20190504,F-01,유입,23,6271.0,0
200356,20190504,F-01,유출,23,3964.0,0
7816,20190505,F-01,유입,0,3933.0,0
7847,20190505,F-01,유출,0,2239.0,0
16186,20190505,F-01,유입,1,2786.0,0
16217,20190505,F-01,유출,1,1361.0,0
24556,20190505,F-01,유입,2,2031.0,0
24587,20190505,F-01,유출,2,932.0,0
32926,20190505,F-01,유입,3,1692.0,0
32957,20190505,F-01,유출,3,799.0,0
41296,20190505,F-01,유입,4,1924.0,0
41327,20190505,F-01,유출,4,1091.0,0
49666,20190505,F-01,유입,5,2484.0,0
49697,20190505,F-01,유출,5,2547.0,0
58036,20190505,F-01,유입,6,3098.0,0
58067,20190505,F-01,유출,6,3936.0,0
66406,20190505,F-01,유입,7,3529.0,0
66437,20190505,F-01,유출,7,4594.0,0
74776,20190505,F-01,유입,8,4726.0,0
74807,20190505,F-01,유출,8,5714.0,0
83146,20190505,F-01,유입,9,6200.0,0
83177,20190505,F-01,유출,9,6575.0,0
91516,20190505,F-01,유입,10,7479.0,0
91547,20190505,F-01,유출,10,6553.0,0
99886,20190505,F-01,유입,11,7511.0,0
99917,20190505,F-01,유출,11,6486.0,0
108256,20190505,F-01,유입,12,6564.0,0
108287,20190505,F-01,유출,12,6262.0,0
116626,20190505,F-01,유입,13,6501.0,0
116657,20190505,F-01,유출,13,6120.0,0
124996,20190505,F-01,유입,14,6416.0,0
125027,20190505,F-01,유출,14,5814.0,0
133366,20190505,F-01,유입,15,6753.0,0
133397,20190505,F-01,유출,15,5802.0,0
141736,20190505,F-01,유입,16,6976.0,0
141767,20190505,F-01,유출,16,5893.0,0
150106,20190505,F-01,유입,17,6661.0,0
150137,20190505,F-01,유출,17,5642.0,0
158476,20190505,F-01,유입,18,6696.0,0
158507,20190505,F-01,유출,18,5868.0,0
166846,20190505,F-01,유입,19,6319.0,0
166877,20190505,F-01,유출,19,5173.0,0
175216,20190505,F-01,유입,20,6461.0,0
175247,20190505,F-01,유출,20,5377.0,0
183586,20190505,F-01,유입,21,6928.0,0
183617,20190505,F-01,유출,21,5497.0,0
191956,20190505,F-01,유입,22,7074.0,0
191987,20190505,F-01,유출,22,5484.0,0
200326,20190505,F-01,유입,23,6128.0,0
200357,20190505,F-01,유출,23,3290.0,0
7817,20190506,F-01,유입,0,4790.0,0
7848,20190506,F-01,유출,0,2062.0,0
16187,20190506,F-01,유입,1,3380.0,0
16218,20190506,F-01,유출,1,1414.0,0
24557,20190506,F-01,유입,2,2358.0,0
24588,20190506,F-01,유출,2,959.0,0
32927,20190506,F-01,유입,3,1740.0,0
32958,20190506,F-01,유출,3,947.0,0
41297,20190506,F-01,유입,4,2042.0,0
41328,20190506,F-01,유출,4,1504.0,0
49667,20190506,F-01,유입,5,3374.0,0
49698,20190506,F-01,유출,5,4334.0,0
58037,20190506,F-01,유입,6,5469.0,0
58068,20190506,F-01,유출,6,5022.0,0
66407,20190506,F-01,유입,7,4516.0,0
66438,20190506,F-01,유출,7,4191.0,0
74777,20190506,F-01,유입,8,5154.0,0
74808,20190506,F-01,유출,8,4945.0,0
83147,20190506,F-01,유입,9,6270.0,0
83178,20190506,F-01,유출,9,6076.0,0
91517,20190506,F-01,유입,10,6435.0,0
91548,20190506,F-01,유출,10,6553.0,0
99887,20190506,F-01,유입,11,6654.0,0
99918,20190506,F-01,유출,11,6264.0,0
108257,20190506,F-01,유입,12,6534.0,0
108288,20190506,F-01,유출,12,6112.0,0
116627,20190506,F-01,유입,13,6733.0,0
116658,20190506,F-01,유출,13,6302.0,0
124997,20190506,F-01,유입,14,7318.0,0
125028,20190506,F-01,유출,14,6204.0,0
133367,20190506,F-01,유입,15,6820.0,0
133398,20190506,F-01,유출,15,5868.0,0
141737,20190506,F-01,유입,16,7060.0,0
141768,20190506,F-01,유출,16,5884.0,0
150107,20190506,F-01,유입,17,7232.0,0
150138,20190506,F-01,유출,17,5773.0,0
158477,20190506,F-01,유입,18,6756.0,0
158508,20190506,F-01,유출,18,5506.0,0
166847,20190506,F-01,유입,19,6402.0,0
166878,20190506,F-01,유출,19,5330.0,0
175217,20190506,F-01,유입,20,6449.0,0
175248,20190506,F-01,유출,20,5728.0,0
183587,20190506,F-01,유입,21,7091.0,0
183618,20190506,F-01,유출,21,5693.0,0
191957,20190506,F-01,유입,22,6768.0,0
191988,20190506,F-01,유출,22,4809.0,0
200327,20190506,F-01,유입,23,5072.0,0
200358,20190506,F-01,유출,23,3132.0,0
7818,20190507,F-01,유입,0,3605.0,0
7849,20190507,F-01,유출,0,1858.0,0
16188,20190507,F-01,유입,1,2199.0,0
16219,20190507,F-01,유출,1,1233.0,0
24558,20190507,F-01,유입,2,1611.0,0
24589,20190507,F-01,유출,2,870.0,0
32928,20190507,F-01,유입,3,1369.0,0
32959,20190507,F-01,유출,3,892.0,0
41298,20190507,F-01,유입,4,1994.0,0
41329,20190507,F-01,유출,4,1693.0,0
49668,20190507,F-01,유입,5,4039.0,0
49699,20190507,F-01,유출,5,5742.0,0
58038,20190507,F-01,유입,6,7924.0,0
58069,20190507,F-01,유출,6,7081.0,0
66408,20190507,F-01,유입,7,6971.0,0
66439,20190507,F-01,유출,7,6824.0,0
74778,20190507,F-01,유입,8,6481.0,0
74809,20190507,F-01,유출,8,6164.0,0
83148,20190507,F-01,유입,9,6340.0,0
83179,20190507,F-01,유출,9,6376.0,0
91518,20190507,F-01,유입,10,6679.0,0
91549,20190507,F-01,유출,10,6372.0,0
99888,20190507,F-01,유입,11,7433.0,0
99919,20190507,F-01,유출,11,6368.0,0
108258,20190507,F-01,유입,12,7308.0,0
108289,20190507,F-01,유출,12,6334.0,0
116628,20190507,F-01,유입,13,7619.0,0
116659,20190507,F-01,유출,13,6412.0,0
124998,20190507,F-01,유입,14,7387.0,0
125029,20190507,F-01,유출,14,6383.0,0
133368,20190507,F-01,유입,15,7279.0,0
133399,20190507,F-01,유출,15,6198.0,0
141738,20190507,F-01,유입,16,6748.0,0
141769,20190507,F-01,유출,16,6120.0,0
150108,20190507,F-01,유입,17,6843.0,0
150139,20190507,F-01,유출,17,5649.0,0
158478,20190507,F-01,유입,18,6848.0,0
158509,20190507,F-01,유출,18,5325.0,0
166848,20190507,F-01,유입,19,5941.0,0
166879,20190507,F-01,유출,19,4582.0,0
175218,20190507,F-01,유입,20,6835.0,0
175249,20190507,F-01,유출,20,4883.0,0
183588,20190507,F-01,유입,21,7188.0,0
183619,20190507,F-01,유출,21,5187.0,0
