,일자,지점번호,방향,시간,교통량,null
5518,20190501,D-09,유입,0,919.0,0
5549,20190501,D-09,유출,0,1127.0,0
13888,20190501,D-09,유입,1,819.0,0
13919,20190501,D-09,유출,1,967.0,0
22258,20190501,D-09,유입,2,708.0,0
22289,20190501,D-09,유출,2,810.0,0
30628,20190501,D-09,유입,3,553.0,0
30659,20190501,D-09,유출,3,722.0,0
38998,20190501,D-09,유입,4,585.0,0
39029,20190501,D-09,유출,4,612.0,0
47368,20190501,D-09,유입,5,717.0,0
47399,20190501,D-09,유출,5,625.0,0
55738,20190501,D-09,유입,6,1154.0,0
55769,20190501,D-09,유출,6,705.0,0
64108,20190501,D-09,유입,7,1532.0,0
64139,20190501,D-09,유출,7,922.0,0
72478,20190501,D-09,유입,8,1664.0,0
72509,20190501,D-09,유출,8,973.0,0
80848,20190501,D-09,유입,9,1788.0,0
80879,20190501,D-09,유출,9,1095.0,0
89218,20190501,D-09,유입,10,1662.0,0
89249,20190501,D-09,유출,10,1223.0,0
97588,20190501,D-09,유입,11,1728.0,0
97619,20190501,D-09,유출,11,1316.0,0
105958,20190501,D-09,유입,12,1548.0,0
105989,20190501,D-09,유출,12,1408.0,0
114328,20190501,D-09,유입,13,1555.0,0
114359,20190501,D-09,유출,13,1446.0,0
122698,20190501,D-09,유입,14,1468.0,0
122729,20190501,D-09,유출,14,1500.0,0
131068,20190501,D-09,유입,15,1479.0,0
131099,20190501,D-09,유출,15,1599.0,0
139438,20190501,D-09,유입,16,1394.0,0
139469,20190501,D-09,유출,16,1604.0,0
147808,20190501,D-09,유입,17,1362.0,0
147839,20190501,D-09,유출,17,1716.0,0
156178,20190501,D-09,유입,18,1258.0,0
156209,20190501,D-09,유출,18,1605.0,0
164548,20190501,D-09,유입,19,1221.0,0
164579,20190501,D-09,유출,19,1285.0,0
172918,20190501,D-09,유입,20,1074.0,0
172949,20190501,D-09,유출,20,1380.0,0
181288,20190501,D-09,유입,21,1085.0,0
181319,20190501,D-09,유출,21,1381.0,0
189658,20190501,D-09,유입,22,996.0,0
189689,20190501,D-09,유출,22,1302.0,0
198028,20190501,D-09,유입,23,754.0,0
198059,20190501,D-09,유출,23,917.0,0
5519,20190502,D-09,유입,0,604.0,0
5550,20190502,D-09,유출,0,829.0,0
13889,20190502,D-09,유입,1,448.0,0
13920,20190502,D-09,유출,1,624.0,0
22259,20190502,D-09,유입,2,344.0,0
22290,20190502,D-09,유출,2,506.0,0
30629,20190502,D-09,유입,3,333.0,0
30660,20190502,D-09,유출,3,412.0,0
38999,20190502,D-09,유입,4,569.0,0
39030,20190502,D-09,유출,4,418.0,0
47369,20190502,D-09,유입,5,911.0,0
47400,20190502,D-09,유출,5,561.0,0
55739,20190502,D-09,유입,6,1795.0,0
55770,20190502,D-09,유출,6,636.0,0
64109,20190502,D-09,유입,7,2145.0,0
64140,20190502,D-09,유출,7,920.0,0
72479,20190502,D-09,유입,8,2070.0,0
72510,20190502,D-09,유출,8,968.0,0
80849,20190502,D-09,유입,9,2025.0,0
80880,20190502,D-09,유출,9,1117.0,0
89219,20190502,D-09,유입,10,1717.0,0
89250,20190502,D-09,유출,10,1261.0,0
97589,20190502,D-09,유입,11,1635.0,0
97620,20190502,D-09,유출,11,1400.0,0
105959,20190502,D-09,유입,12,1489.0,0
105990,20190502,D-09,유출,12,1331.0,0
114329,20190502,D-09,유입,13,1504.0,0
114360,20190502,D-09,유출,13,1455.0,0
122699,20190502,D-09,유입,14,1504.0,0
122730,20190502,D-09,유출,14,1510.0,0
131069,20190502,D-09,유입,15,1493.0,0
131100,20190502,D-09,유출,15,1640.0,0
139439,20190502,D-09,유입,16,1342.0,0
139470,20190502,D-09,유출,16,1710.0,0
147809,20190502,D-09,유입,17,1458.0,0
147840,20190502,D-09,유출,17,1815.0,0
156179,20190502,D-09,유입,18,1356.0,0
156210,20190502,D-09,유출,18,1667.0,0
164549,20190502,D-09,유입,19,1233.0,0
164580,20190502,D-09,유출,19,1592.0,0
172919,20190502,D-09,유입,20,1174.0,0
172950,20190502,D-09,유출,20,1585.0,0
181289,20190502,D-09,유입,21,1262.0,0
181320,20190502,D-09,유출,21,1578.0,0
189659,20190502,D-09,유입,22,1230.0,0
189690,20190502,D-09,유출,22,1638.0,0
198029,20190502,D-09,유입,23,1093.0,0
198060,20190502,D-09,유출,23,1268.0,0
5520,20190503,D-09,유입,0,868.0,0
5551,20190503,D-09,유출,0,1082.0,0
13890,20190503,D-09,유입,1,672.0,0
13921,20190503,D-09,유출,1,860.0,0
22260,20190503,D-09,유입,2,467.0,0
22291,20190503,D-09,유출,2,750.0,0
30630,20190503,D-09,유입,3,396.0,0
30661,20190503,D-09,유출,3,621.0,0
39000,20190503,D-09,유입,4,587.0,0
39031,20190503,D-09,유출,4,520.0,0
47370,20190503,D-09,유입,5,932.0,0
47401,20190503,D-09,유출,5,635.0,0
55740,20190503,D-09,유입,6,1711.0,0
55771,20190503,D-09,유출,6,692.0,0
64110,20190503,D-09,유입,7,2058.0,0
64141,20190503,D-09,유출,7,889.0,0
72480,20190503,D-09,유입,8,2071.0,0
72511,20190503,D-09,유출,8,1075.0,0
80850,20190503,D-09,유입,9,1905.0,0
80881,20190503,D-09,유출,9,1189.0,0
89220,20190503,D-09,유입,10,1829.0,0
89251,20190503,D-09,유출,10,1271.0,0
97590,20190503,D-09,유입,11,1614.0,0
97621,20190503,D-09,유출,11,1440.0,0
105960,20190503,D-09,유입,12,1549.0,0
105991,20190503,D-09,유출,12,1459.0,0
114330,20190503,D-09,유입,13,1556.0,0
114361,20190503,D-09,유출,13,1513.0,0
122700,20190503,D-09,유입,14,1414.0,0
122731,20190503,D-09,유출,14,1537.0,0
131070,20190503,D-09,유입,15,1470.0,0
131101,20190503,D-09,유출,15,1678.0,0
139440,20190503,D-09,유입,16,1409.0,0
139471,20190503,D-09,유출,16,1753.0,0
147810,20190503,D-09,유입,17,1382.0,0
147841,20190503,D-09,유출,17,1598.0,0
156180,20190503,D-09,유입,18,1400.0,0
156211,20190503,D-09,유출,18,1580.0,0
164550,20190503,D-09,유입,19,1286.0,0
164581,20190503,D-09,유출,19,1628.0,0
172920,20190503,D-09,유입,20,1194.0,0
172951,20190503,D-09,유출,20,1538.0,0
181290,20190503,D-09,유입,21,1324.0,0
181321,20190503,D-09,유출,21,1541.0,0
189660,20190503,D-09,유입,22,1205.0,0
189691,20190503,D-09,유출,22,1714.0,0
198030,20190503,D-09,유입,23,1182.0,0
198061,20190503,D-09,유출,23,1427.0,0
5521,20190504,D-09,유입,0,1031.0,0
5552,20190504,D-09,유출,0,1071.0,0
13891,20190504,D-09,유입,1,940.0,0
13922,20190504,D-09,유출,1,989.0,0
22261,20190504,D-09,유입,2,721.0,0
22292,20190504,D-09,유출,2,787.0,0
30631,20190504,D-09,유입,3,577.0,0
30662,20190504,D-09,유출,3,738.0,0
39001,20190504,D-09,유입,4,579.0,0
39032,20190504,D-09,유출,4,614.0,0
47371,20190504,D-09,유입,5,867.0,0
47402,20190504,D-09,유출,5,655.0,0
55741,20190504,D-09,유입,6,1186.0,0
55772,20190504,D-09,유출,6,736.0,0
64111,20190504,D-09,유입,7,1317.0,0
64142,20190504,D-09,유출,7,769.0,0
72481,20190504,D-09,유입,8,1608.0,0
72512,20190504,D-09,유출,8,1001.0,0
80851,20190504,D-09,유입,9,1660.0,0
80882,20190504,D-09,유출,9,1250.0,0
89221,20190504,D-09,유입,10,1514.0,0
89252,20190504,D-09,유출,10,1249.0,0
97591,20190504,D-09,유입,11,1547.0,0
97622,20190504,D-09,유출,11,1368.0,0
105961,20190504,D-09,유입,12,1315.0,0
105992,20190504,D-09,유출,12,1346.0,0
114331,20190504,D-09,유입,13,1421.0,0
114362,20190504,D-09,유출,13,1422.0,0
122701,20190504,D-09,유입,14,1313.0,0
122732,20190504,D-09,유출,14,1440.0,0
131071,20190504,D-09,유입,15,1289.0,0
131102,20190504,D-09,유출,15,1601.0,0
139441,20190504,D-09,유입,16,1218.0,0
139472,20190504,D-09,유출,16,1575.0,0
147811,20190504,D-09,유입,17,1256.0,0
147842,20190504,D-09,유출,17,1561.0,0
156181,20190504,D-09,유입,18,1207.0,0
156212,20190504,D-09,유출,18,1620.0,0
164551,20190504,D-09,유입,19,1122.0,0
164582,20190504,D-09,유출,19,1223.0,0
172921,20190504,D-09,유입,20,1047.0,0
172952,20190504,D-09,유출,20,1234.0,0
181291,20190504,D-09,유입,21,1139.0,0
181322,20190504,D-09,유출,21,1373.0,0
189661,20190504,D-09,유입,22,972.0,0
189692,20190504,D-09,유출,22,1390.0,0
198031,20190504,D-09,유입,23,922.0,0
198062,20190504,D-09,유출,23,1172.0,0
5522,20190505,D-09,유입,0,891.0,0
5553,20190505,D-09,유출,0,1161.0,0
13892,20190505,D-09,유입,1,660.0,0
13923,20190505,D-09,유출,1,889.0,0
22262,20190505,D-09,유입,2,542.0,0
22293,20190505,D-09,유출,2,727.0,0
30632,20190505,D-09,유입,3,387.0,0
30663,20190505,D-09,유출,3,565.0,0
39002,20190505,D-09,유입,4,415.0,0
39033,20190505,D-09,유출,4,440.0,0
47372,20190505,D-09,유입,5,532.0,0
47403,20190505,D-09,유출,5,418.0,0
55742,20190505,D-09,유입,6,695.0,0
55773,20190505,D-09,유출,6,514.0,0
64112,20190505,D-09,유입,7,850.0,0
64143,20190505,D-09,유출,7,605.0,0
72482,20190505,D-09,유입,8,1163.0,0
72513,20190505,D-09,유출,8,758.0,0
