,일자,지점번호,방향,시간,교통량,null
7688,20190501,D-44,유입,0,610.0,0
7719,20190501,D-44,유출,0,384.0,0
16058,20190501,D-44,유입,1,557.0,0
16089,20190501,D-44,유출,1,301.0,0
24428,20190501,D-44,유입,2,427.0,0
24459,20190501,D-44,유출,2,235.0,0
32798,20190501,D-44,유입,3,342.0,0
32829,20190501,D-44,유출,3,184.0,0
41168,20190501,D-44,유입,4,266.0,0
41199,20190501,D-44,유출,4,156.0,0
49538,20190501,D-44,유입,5,382.0,0
49569,20190501,D-44,유출,5,210.0,0
57908,20190501,D-44,유입,6,480.0,0
57939,20190501,D-44,유출,6,306.0,0
66278,20190501,D-44,유입,7,640.0,0
66309,20190501,D-44,유출,7,644.0,0
74648,20190501,D-44,유입,8,760.0,0
74679,20190501,D-44,유출,8,666.0,0
83018,20190501,D-44,유입,9,971.0,0
83049,20190501,D-44,유출,9,776.0,0
91388,20190501,D-44,유입,10,1023.0,0
91419,20190501,D-44,유출,10,738.0,0
99758,20190501,D-44,유입,11,1072.0,0
99789,20190501,D-44,유출,11,845.0,0
108128,20190501,D-44,유입,12,1047.0,0
108159,20190501,D-44,유출,12,795.0,0
116498,20190501,D-44,유입,13,1065.0,0
116529,20190501,D-44,유출,13,833.0,0
124868,20190501,D-44,유입,14,963.0,0
124899,20190501,D-44,유출,14,960.0,0
133238,20190501,D-44,유입,15,1024.0,0
133269,20190501,D-44,유출,15,965.0,0
141608,20190501,D-44,유입,16,1011.0,0
141639,20190501,D-44,유출,16,964.0,0
149978,20190501,D-44,유입,17,1148.0,0
150009,20190501,D-44,유출,17,1029.0,0
158348,20190501,D-44,유입,18,942.0,0
158379,20190501,D-44,유출,18,933.0,0
166718,20190501,D-44,유입,19,829.0,0
166749,20190501,D-44,유출,19,789.0,0
175088,20190501,D-44,유입,20,879.0,0
175119,20190501,D-44,유출,20,705.0,0
183458,20190501,D-44,유입,21,834.0,0
183489,20190501,D-44,유출,21,910.0,0
191828,20190501,D-44,유입,22,727.0,0
191859,20190501,D-44,유출,22,502.0,0
200198,20190501,D-44,유입,23,513.0,0
200229,20190501,D-44,유출,23,368.0,0
7689,20190502,D-44,유입,0,412.0,0
7720,20190502,D-44,유출,0,233.0,0
16059,20190502,D-44,유입,1,303.0,0
16090,20190502,D-44,유출,1,151.0,0
24429,20190502,D-44,유입,2,257.0,0
24460,20190502,D-44,유출,2,112.0,0
32799,20190502,D-44,유입,3,190.0,0
32830,20190502,D-44,유출,3,90.0,0
41169,20190502,D-44,유입,4,179.0,0
41200,20190502,D-44,유출,4,86.0,0
49539,20190502,D-44,유입,5,358.0,0
49570,20190502,D-44,유출,5,216.0,0
57909,20190502,D-44,유입,6,570.0,0
57940,20190502,D-44,유출,6,484.0,0
66279,20190502,D-44,유입,7,1100.0,0
66310,20190502,D-44,유출,7,1240.0,0
74649,20190502,D-44,유입,8,1184.0,0
74680,20190502,D-44,유출,8,1215.0,0
83019,20190502,D-44,유입,9,1040.0,0
