,일자,지점번호,방향,시간,교통량,null
6634,20190501,D-27,유입,0,766.0,0
6665,20190501,D-27,유출,0,882.0,0
15004,20190501,D-27,유입,1,622.0,0
15035,20190501,D-27,유출,1,784.0,0
23374,20190501,D-27,유입,2,518.0,0
23405,20190501,D-27,유출,2,593.0,0
31744,20190501,D-27,유입,3,318.0,0
31775,20190501,D-27,유출,3,371.0,0
40114,20190501,D-27,유입,4,356.0,0
40145,20190501,D-27,유출,4,284.0,0
48484,20190501,D-27,유입,5,440.0,0
48515,20190501,D-27,유출,5,339.0,0
56854,20190501,D-27,유입,6,737.0,0
56885,20190501,D-27,유출,6,491.0,0
65224,20190501,D-27,유입,7,1048.0,0
65255,20190501,D-27,유출,7,642.0,0
73594,20190501,D-27,유입,8,1509.0,0
73625,20190501,D-27,유출,8,873.0,0
81964,20190501,D-27,유입,9,1504.0,0
81995,20190501,D-27,유출,9,998.0,0
90334,20190501,D-27,유입,10,1541.0,0
90365,20190501,D-27,유출,10,1355.0,0
98704,20190501,D-27,유입,11,1557.0,0
98735,20190501,D-27,유출,11,1981.0,0
107074,20190501,D-27,유입,12,1592.0,0
107105,20190501,D-27,유출,12,1977.0,0
115444,20190501,D-27,유입,13,1636.0,0
115475,20190501,D-27,유출,13,1916.0,0
123814,20190501,D-27,유입,14,1448.0,0
123845,20190501,D-27,유출,14,1845.0,0
132184,20190501,D-27,유입,15,1421.0,0
132215,20190501,D-27,유출,15,1909.0,0
140554,20190501,D-27,유입,16,1364.0,0
140585,20190501,D-27,유출,16,1742.0,0
148924,20190501,D-27,유입,17,1319.0,0
148955,20190501,D-27,유출,17,1657.0,0
157294,20190501,D-27,유입,18,1144.0,0
157325,20190501,D-27,유출,18,1792.0,0
165664,20190501,D-27,유입,19,903.0,0
165695,20190501,D-27,유출,19,1479.0,0
174034,20190501,D-27,유입,20,911.0,0
174065,20190501,D-27,유출,20,1530.0,0
182404,20190501,D-27,유입,21,843.0,0
182435,20190501,D-27,유출,21,1487.0,0
190774,20190501,D-27,유입,22,715.0,0
190805,20190501,D-27,유출,22,1429.0,0
199144,20190501,D-27,유입,23,537.0,0
199175,20190501,D-27,유출,23,843.0,0
6635,20190502,D-27,유입,0,373.0,0
6666,20190502,D-27,유출,0,571.0,0
15005,20190502,D-27,유입,1,218.0,0
15036,20190502,D-27,유출,1,377.0,0
23375,20190502,D-27,유입,2,190.0,0
23406,20190502,D-27,유출,2,274.0,0
31745,20190502,D-27,유입,3,170.0,0
31776,20190502,D-27,유출,3,162.0,0
40115,20190502,D-27,유입,4,305.0,0
40146,20190502,D-27,유출,4,234.0,0
48485,20190502,D-27,유입,5,637.0,0
48516,20190502,D-27,유출,5,370.0,0
56855,20190502,D-27,유입,6,1771.0,0
56886,20190502,D-27,유출,6,702.0,0
65225,20190502,D-27,유입,7,2872.0,0
65256,20190502,D-27,유출,7,1018.0,0
73595,20190502,D-27,유입,8,3004.0,0
73626,20190502,D-27,유출,8,1382.0,0
81965,20190502,D-27,유입,9,2257.0,0
81996,20190502,D-27,유출,9,1561.0,0
90335,20190502,D-27,유입,10,1872.0,0
90366,20190502,D-27,유출,10,1626.0,0
