,일자,지점번호,방향,시간,교통량,null
7378,20190501,D-39,유입,0,1455.0,0
7409,20190501,D-39,유출,0,1425.0,0
15748,20190501,D-39,유입,1,1238.0,0
15779,20190501,D-39,유출,1,1196.0,0
24118,20190501,D-39,유입,2,926.0,0
24149,20190501,D-39,유출,2,1008.0,0
32488,20190501,D-39,유입,3,816.0,0
32519,20190501,D-39,유출,3,883.0,0
40858,20190501,D-39,유입,4,924.0,0
40889,20190501,D-39,유출,4,961.0,0
49228,20190501,D-39,유입,5,1288.0,0
49259,20190501,D-39,유출,5,1243.0,0
57598,20190501,D-39,유입,6,1936.0,0
57629,20190501,D-39,유출,6,1684.0,0
65968,20190501,D-39,유입,7,2303.0,0
65999,20190501,D-39,유출,7,1798.0,0
74338,20190501,D-39,유입,8,2467.0,0
74369,20190501,D-39,유출,8,1808.0,0
82708,20190501,D-39,유입,9,2841.0,0
82739,20190501,D-39,유출,9,2183.0,0
91078,20190501,D-39,유입,10,2604.0,0
91109,20190501,D-39,유출,10,2157.0,0
99448,20190501,D-39,유입,11,2588.0,0
99479,20190501,D-39,유출,11,2325.0,0
107818,20190501,D-39,유입,12,2598.0,0
107849,20190501,D-39,유출,12,2221.0,0
116188,20190501,D-39,유입,13,2660.0,0
116219,20190501,D-39,유출,13,2180.0,0
124558,20190501,D-39,유입,14,2663.0,0
124589,20190501,D-39,유출,14,2412.0,0
132928,20190501,D-39,유입,15,2767.0,0
132959,20190501,D-39,유출,15,2460.0,0
141298,20190501,D-39,유입,16,2567.0,0
141329,20190501,D-39,유출,16,2250.0,0
149668,20190501,D-39,유입,17,2527.0,0
149699,20190501,D-39,유출,17,2438.0,0
158038,20190501,D-39,유입,18,2269.0,0
158069,20190501,D-39,유출,18,2305.0,0
166408,20190501,D-39,유입,19,2111.0,0
166439,20190501,D-39,유출,19,1935.0,0
174778,20190501,D-39,유입,20,2153.0,0
174809,20190501,D-39,유출,20,1946.0,0
183148,20190501,D-39,유입,21,2175.0,0
183179,20190501,D-39,유출,21,2124.0,0
191518,20190501,D-39,유입,22,1766.0,0
