,일자,지점번호,방향,시간,교통량,null
5642,20190501,D-11,유입,0,683.0,0
5673,20190501,D-11,유출,0,730.0,0
14012,20190501,D-11,유입,1,546.0,0
14043,20190501,D-11,유출,1,652.0,0
22382,20190501,D-11,유입,2,462.0,0
22413,20190501,D-11,유출,2,571.0,0
30752,20190501,D-11,유입,3,415.0,0
30783,20190501,D-11,유출,3,549.0,0
39122,20190501,D-11,유입,4,411.0,0
39153,20190501,D-11,유출,4,508.0,0
47492,20190501,D-11,유입,5,527.0,0
47523,20190501,D-11,유출,5,565.0,0
55862,20190501,D-11,유입,6,760.0,0
55893,20190501,D-11,유출,6,805.0,0
64232,20190501,D-11,유입,7,941.0,0
64263,20190501,D-11,유출,7,936.0,0
72602,20190501,D-11,유입,8,1124.0,0
72633,20190501,D-11,유출,8,1111.0,0
80972,20190501,D-11,유입,9,1153.0,0
81003,20190501,D-11,유출,9,1111.0,0
89342,20190501,D-11,유입,10,1114.0,0
89373,20190501,D-11,유출,10,1093.0,0
97712,20190501,D-11,유입,11,1231.0,0
97743,20190501,D-11,유출,11,1265.0,0
106082,20190501,D-11,유입,12,1041.0,0
106113,20190501,D-11,유출,12,1170.0,0
114452,20190501,D-11,유입,13,1145.0,0
114483,20190501,D-11,유출,13,1109.0,0
122822,20190501,D-11,유입,14,1104.0,0
122853,20190501,D-11,유출,14,1076.0,0
131192,20190501,D-11,유입,15,1112.0,0
131223,20190501,D-11,유출,15,1157.0,0
139562,20190501,D-11,유입,16,1173.0,0
139593,20190501,D-11,유출,16,1177.0,0
147932,20190501,D-11,유입,17,1155.0,0
147963,20190501,D-11,유출,17,1201.0,0
156302,20190501,D-11,유입,18,1203.0,0
156333,20190501,D-11,유출,18,1201.0,0
164672,20190501,D-11,유입,19,1070.0,0
164703,20190501,D-11,유출,19,1001.0,0
173042,20190501,D-11,유입,20,964.0,0
173073,20190501,D-11,유출,20,1007.0,0
181412,20190501,D-11,유입,21,865.0,0
181443,20190501,D-11,유출,21,903.0,0
189782,20190501,D-11,유입,22,723.0,0
189813,20190501,D-11,유출,22,882.0,0
198152,20190501,D-11,유입,23,554.0,0
198183,20190501,D-11,유출,23,707.0,0
5643,20190502,D-11,유입,0,428.0,0
5674,20190502,D-11,유출,0,519.0,0
14013,20190502,D-11,유입,1,349.0,0
14044,20190502,D-11,유출,1,456.0,0
22383,20190502,D-11,유입,2,285.0,0
22414,20190502,D-11,유출,2,360.0,0
30753,20190502,D-11,유입,3,219.0,0
30784,20190502,D-11,유출,3,316.0,0
39123,20190502,D-11,유입,4,387.0,0
39154,20190502,D-11,유출,4,308.0,0
47493,20190502,D-11,유입,5,626.0,0
47524,20190502,D-11,유출,5,537.0,0
55863,20190502,D-11,유입,6,1068.0,0
55894,20190502,D-11,유출,6,791.0,0
64233,20190502,D-11,유입,7,1358.0,0
64264,20190502,D-11,유출,7,1223.0,0
72603,20190502,D-11,유입,8,1545.0,0
72634,20190502,D-11,유출,8,1297.0,0
80973,20190502,D-11,유입,9,1335.0,0
81004,20190502,D-11,유출,9,1192.0,0
89343,20190502,D-11,유입,10,1300.0,0
89374,20190502,D-11,유출,10,1157.0,0
97713,20190502,D-11,유입,11,1131.0,0
97744,20190502,D-11,유출,11,1188.0,0
106083,20190502,D-11,유입,12,1043.0,0
106114,20190502,D-11,유출,12,1156.0,0
114453,20190502,D-11,유입,13,1128.0,0
114484,20190502,D-11,유출,13,1133.0,0
122823,20190502,D-11,유입,14,1251.0,0
122854,20190502,D-11,유출,14,1153.0,0
131193,20190502,D-11,유입,15,1156.0,0
131224,20190502,D-11,유출,15,1210.0,0
139563,20190502,D-11,유입,16,1225.0,0
139594,20190502,D-11,유출,16,1305.0,0
147933,20190502,D-11,유입,17,1208.0,0
147964,20190502,D-11,유출,17,1276.0,0
156303,20190502,D-11,유입,18,1282.0,0
156334,20190502,D-11,유출,18,1328.0,0
164673,20190502,D-11,유입,19,1108.0,0
164704,20190502,D-11,유출,19,1178.0,0
173043,20190502,D-11,유입,20,947.0,0
173074,20190502,D-11,유출,20,1091.0,0
181413,20190502,D-11,유입,21,894.0,0
181444,20190502,D-11,유출,21,1053.0,0
189783,20190502,D-11,유입,22,833.0,0
189814,20190502,D-11,유출,22,1010.0,0
198153,20190502,D-11,유입,23,625.0,0
198184,20190502,D-11,유출,23,842.0,0
5644,20190503,D-11,유입,0,575.0,0
5675,20190503,D-11,유출,0,649.0,0
14014,20190503,D-11,유입,1,463.0,0
14045,20190503,D-11,유출,1,545.0,0
22384,20190503,D-11,유입,2,341.0,0
22415,20190503,D-11,유출,2,524.0,0
30754,20190503,D-11,유입,3,312.0,0
30785,20190503,D-11,유출,3,461.0,0
39124,20190503,D-11,유입,4,384.0,0
39155,20190503,D-11,유출,4,433.0,0
47494,20190503,D-11,유입,5,628.0,0
47525,20190503,D-11,유출,5,583.0,0
55864,20190503,D-11,유입,6,1007.0,0
55895,20190503,D-11,유출,6,877.0,0
64234,20190503,D-11,유입,7,1320.0,0
64265,20190503,D-11,유출,7,1224.0,0
72604,20190503,D-11,유입,8,1594.0,0
72635,20190503,D-11,유출,8,1238.0,0
80974,20190503,D-11,유입,9,1347.0,0
81005,20190503,D-11,유출,9,1267.0,0
89344,20190503,D-11,유입,10,1337.0,0
89375,20190503,D-11,유출,10,1164.0,0
97714,20190503,D-11,유입,11,1234.0,0
97745,20190503,D-11,유출,11,1141.0,0
106084,20190503,D-11,유입,12,1142.0,0
106115,20190503,D-11,유출,12,1128.0,0
114454,20190503,D-11,유입,13,1179.0,0
114485,20190503,D-11,유출,13,1124.0,0
122824,20190503,D-11,유입,14,1235.0,0
122855,20190503,D-11,유출,14,1234.0,0
131194,20190503,D-11,유입,15,1201.0,0
131225,20190503,D-11,유출,15,1231.0,0
139564,20190503,D-11,유입,16,1244.0,0
139595,20190503,D-11,유출,16,1307.0,0
147934,20190503,D-11,유입,17,1179.0,0
147965,20190503,D-11,유출,17,1304.0,0
156304,20190503,D-11,유입,18,1384.0,0
156335,20190503,D-11,유출,18,1361.0,0
164674,20190503,D-11,유입,19,1204.0,0
164705,20190503,D-11,유출,19,1214.0,0
173044,20190503,D-11,유입,20,1169.0,0
173075,20190503,D-11,유출,20,1235.0,0
181414,20190503,D-11,유입,21,976.0,0
181445,20190503,D-11,유출,21,1134.0,0
189784,20190503,D-11,유입,22,977.0,0
189815,20190503,D-11,유출,22,1066.0,0
198154,20190503,D-11,유입,23,790.0,0
198185,20190503,D-11,유출,23,929.0,0
5645,20190504,D-11,유입,0,692.0,0
5676,20190504,D-11,유출,0,713.0,0
14015,20190504,D-11,유입,1,597.0,0
14046,20190504,D-11,유출,1,700.0,0
22385,20190504,D-11,유입,2,474.0,0
22416,20190504,D-11,유출,2,658.0,0
30755,20190504,D-11,유입,3,400.0,0
30786,20190504,D-11,유출,3,591.0,0
39125,20190504,D-11,유입,4,400.0,0
39156,20190504,D-11,유출,4,544.0,0
47495,20190504,D-11,유입,5,616.0,0
47526,20190504,D-11,유출,5,632.0,0
55865,20190504,D-11,유입,6,765.0,0
55896,20190504,D-11,유출,6,786.0,0
64235,20190504,D-11,유입,7,858.0,0
64266,20190504,D-11,유출,7,881.0,0
72605,20190504,D-11,유입,8,1138.0,0
72636,20190504,D-11,유출,8,1073.0,0
80975,20190504,D-11,유입,9,1197.0,0
81006,20190504,D-11,유출,9,1197.0,0
89345,20190504,D-11,유입,10,1248.0,0
89376,20190504,D-11,유출,10,1288.0,0
97715,20190504,D-11,유입,11,1261.0,0
97746,20190504,D-11,유출,11,1312.0,0
106085,20190504,D-11,유입,12,1188.0,0
106116,20190504,D-11,유출,12,1203.0,0
114455,20190504,D-11,유입,13,1189.0,0
114486,20190504,D-11,유출,13,1273.0,0
122825,20190504,D-11,유입,14,1113.0,0
122856,20190504,D-11,유출,14,1158.0,0
131195,20190504,D-11,유입,15,1165.0,0
