,Unnamed: 0,일자,지점번호,방향,시간,교통량
7812,7812,20190301,F-01,유입,0,
7843,7843,20190301,F-01,유출,0,3163.0
16182,16182,20190301,F-01,유입,1,
16213,16213,20190301,F-01,유출,1,2278.0
24552,24552,20190301,F-01,유입,2,
24583,24583,20190301,F-01,유출,2,1695.0
32922,32922,20190301,F-01,유입,3,
32953,32953,20190301,F-01,유출,3,1435.0
41292,41292,20190301,F-01,유입,4,
41323,41323,20190301,F-01,유출,4,1673.0
49662,49662,20190301,F-01,유입,5,
49693,49693,20190301,F-01,유출,5,3828.0
58032,58032,20190301,F-01,유입,6,
58063,58063,20190301,F-01,유출,6,5776.0
66402,66402,20190301,F-01,유입,7,
66433,66433,20190301,F-01,유출,7,6281.0
74772,74772,20190301,F-01,유입,8,
74803,74803,20190301,F-01,유출,8,6444.0
83142,83142,20190301,F-01,유입,9,
83173,83173,20190301,F-01,유출,9,6772.0
91512,91512,20190301,F-01,유입,10,
91543,91543,20190301,F-01,유출,10,6358.0
99882,99882,20190301,F-01,유입,11,
99913,99913,20190301,F-01,유출,11,6228.0
108252,108252,20190301,F-01,유입,12,
108283,108283,20190301,F-01,유출,12,5963.0
116622,116622,20190301,F-01,유입,13,
116653,116653,20190301,F-01,유출,13,5809.0
124992,124992,20190301,F-01,유입,14,
125023,125023,20190301,F-01,유출,14,6253.0
133362,133362,20190301,F-01,유입,15,
133393,133393,20190301,F-01,유출,15,6160.0
141732,141732,20190301,F-01,유입,16,
141763,141763,20190301,F-01,유출,16,6350.0
150102,150102,20190301,F-01,유입,17,
150133,150133,20190301,F-01,유출,17,6210.0
158472,158472,20190301,F-01,유입,18,
158503,158503,20190301,F-01,유출,18,5200.0
166842,166842,20190301,F-01,유입,19,
166873,166873,20190301,F-01,유출,19,4930.0
175212,175212,20190301,F-01,유입,20,
175243,175243,20190301,F-01,유출,20,5174.0
183582,183582,20190301,F-01,유입,21,
183613,183613,20190301,F-01,유출,21,4670.0
191952,191952,20190301,F-01,유입,22,
191983,191983,20190301,F-01,유출,22,4003.0
200322,200322,20190301,F-01,유입,23,
200353,200353,20190301,F-01,유출,23,3381.0
7813,7813,20190302,F-01,유입,0,
7844,7844,20190302,F-01,유출,0,2156.0
16183,16183,20190302,F-01,유입,1,
16214,16214,20190302,F-01,유출,1,1474.0
24553,24553,20190302,F-01,유입,2,
24584,24584,20190302,F-01,유출,2,1081.0
32923,32923,20190302,F-01,유입,3,
32954,32954,20190302,F-01,유출,3,969.0
41293,41293,20190302,F-01,유입,4,
41324,41324,20190302,F-01,유출,4,1268.0
49663,49663,20190302,F-01,유입,5,
49694,49694,20190302,F-01,유출,5,2988.0
58033,58033,20190302,F-01,유입,6,
58064,58064,20190302,F-01,유출,6,4266.0
66403,66403,20190302,F-01,유입,7,
66434,66434,20190302,F-01,유출,7,5098.0
74773,74773,20190302,F-01,유입,8,
74804,74804,20190302,F-01,유출,8,6396.0
83143,83143,20190302,F-01,유입,9,
83174,83174,20190302,F-01,유출,9,6802.0
91513,91513,20190302,F-01,유입,10,
91544,91544,20190302,F-01,유출,10,6720.0
99883,99883,20190302,F-01,유입,11,
99914,99914,20190302,F-01,유출,11,5894.0
108253,108253,20190302,F-01,유입,12,
108284,108284,20190302,F-01,유출,12,6106.0
116623,116623,20190302,F-01,유입,13,
116654,116654,20190302,F-01,유출,13,6276.0
124993,124993,20190302,F-01,유입,14,
125024,125024,20190302,F-01,유출,14,6242.0
133363,133363,20190302,F-01,유입,15,
133394,133394,20190302,F-01,유출,15,5241.0
141733,141733,20190302,F-01,유입,16,
141764,141764,20190302,F-01,유출,16,5840.0
150103,150103,20190302,F-01,유입,17,
150134,150134,20190302,F-01,유출,17,5253.0
158473,158473,20190302,F-01,유입,18,
158504,158504,20190302,F-01,유출,18,4951.0
166843,166843,20190302,F-01,유입,19,
166874,166874,20190302,F-01,유출,19,4771.0
175213,175213,20190302,F-01,유입,20,
175244,175244,20190302,F-01,유출,20,4375.0
