,Unnamed: 0,일자,지점번호,방향,시간,교통량
2790,2790,20190301,B-22,유입,0,397.0
2821,2821,20190301,B-22,유출,0,430.0
11160,11160,20190301,B-22,유입,1,332.0
11191,11191,20190301,B-22,유출,1,323.0
19530,19530,20190301,B-22,유입,2,288.0
19561,19561,20190301,B-22,유출,2,269.0
27900,27900,20190301,B-22,유입,3,247.0
27931,27931,20190301,B-22,유출,3,213.0
36270,36270,20190301,B-22,유입,4,372.0
36301,36301,20190301,B-22,유출,4,198.0
44640,44640,20190301,B-22,유입,5,494.0
44671,44671,20190301,B-22,유출,5,254.0
53010,53010,20190301,B-22,유입,6,519.0
53041,53041,20190301,B-22,유출,6,392.0
61380,61380,20190301,B-22,유입,7,604.0
61411,61411,20190301,B-22,유출,7,436.0
69750,69750,20190301,B-22,유입,8,756.0
69781,69781,20190301,B-22,유출,8,359.0
78120,78120,20190301,B-22,유입,9,1057.0
78151,78151,20190301,B-22,유출,9,468.0
86490,86490,20190301,B-22,유입,10,1136.0
86521,86521,20190301,B-22,유출,10,666.0
94860,94860,20190301,B-22,유입,11,1070.0
94891,94891,20190301,B-22,유출,11,760.0
103230,103230,20190301,B-22,유입,12,940.0
103261,103261,20190301,B-22,유출,12,820.0
111600,111600,20190301,B-22,유입,13,861.0
111631,111631,20190301,B-22,유출,13,706.0
119970,119970,20190301,B-22,유입,14,862.0
120001,120001,20190301,B-22,유출,14,718.0
128340,128340,20190301,B-22,유입,15,880.0
128371,128371,20190301,B-22,유출,15,874.0
136710,136710,20190301,B-22,유입,16,841.0
136741,136741,20190301,B-22,유출,16,758.0
145080,145080,20190301,B-22,유입,17,847.0
145111,145111,20190301,B-22,유출,17,913.0
153450,153450,20190301,B-22,유입,18,792.0
153481,153481,20190301,B-22,유출,18,785.0
161820,161820,20190301,B-22,유입,19,712.0
161851,161851,20190301,B-22,유출,19,639.0
170190,170190,20190301,B-22,유입,20,599.0
170221,170221,20190301,B-22,유출,20,552.0
178560,178560,20190301,B-22,유입,21,507.0
178591,178591,20190301,B-22,유출,21,529.0
186930,186930,20190301,B-22,유입,22,483.0
186961,186961,20190301,B-22,유출,22,504.0
195300,195300,20190301,B-22,유입,23,337.0
195331,195331,20190301,B-22,유출,23,342.0
2791,2791,20190302,B-22,유입,0,280.0
2822,2822,20190302,B-22,유출,0,322.0
11161,11161,20190302,B-22,유입,1,225.0
11192,11192,20190302,B-22,유출,1,232.0
19531,19531,20190302,B-22,유입,2,156.0
19562,19562,20190302,B-22,유출,2,200.0
27901,27901,20190302,B-22,유입,3,191.0
27932,27932,20190302,B-22,유출,3,137.0
36271,36271,20190302,B-22,유입,4,262.0
36302,36302,20190302,B-22,유출,4,150.0
44641,44641,20190302,B-22,유입,5,449.0
44672,44672,20190302,B-22,유출,5,186.0
53011,53011,20190302,B-22,유입,6,443.0
53042,53042,20190302,B-22,유출,6,210.0
61381,61381,20190302,B-22,유입,7,554.0
61412,61412,20190302,B-22,유출,7,247.0
69751,69751,20190302,B-22,유입,8,768.0
69782,69782,20190302,B-22,유출,8,376.0
78121,78121,20190302,B-22,유입,9,897.0
78152,78152,20190302,B-22,유출,9,552.0
86491,86491,20190302,B-22,유입,10,961.0
86522,86522,20190302,B-22,유출,10,617.0
94861,94861,20190302,B-22,유입,11,1096.0
94892,94892,20190302,B-22,유출,11,780.0
