,Unnamed: 0,일자,지점번호,방향,시간,교통량
4092,4092,20190301,C-07,유입,0,1548.0
4123,4123,20190301,C-07,유출,0,1560.0
12462,12462,20190301,C-07,유입,1,1168.0
12493,12493,20190301,C-07,유출,1,1094.0
20832,20832,20190301,C-07,유입,2,948.0
20863,20863,20190301,C-07,유출,2,864.0
29202,29202,20190301,C-07,유입,3,709.0
29233,29233,20190301,C-07,유출,3,679.0
37572,37572,20190301,C-07,유입,4,643.0
37603,37603,20190301,C-07,유출,4,702.0
45942,45942,20190301,C-07,유입,5,949.0
45973,45973,20190301,C-07,유출,5,826.0
54312,54312,20190301,C-07,유입,6,1589.0
54343,54343,20190301,C-07,유출,6,1135.0
62682,62682,20190301,C-07,유입,7,1489.0
62713,62713,20190301,C-07,유출,7,1079.0
71052,71052,20190301,C-07,유입,8,1791.0
71083,71083,20190301,C-07,유출,8,1277.0
79422,79422,20190301,C-07,유입,9,2349.0
79453,79453,20190301,C-07,유출,9,1331.0
87792,87792,20190301,C-07,유입,10,2795.0
87823,87823,20190301,C-07,유출,10,1604.0
96162,96162,20190301,C-07,유입,11,2808.0
96193,96193,20190301,C-07,유출,11,1994.0
104532,104532,20190301,C-07,유입,12,3132.0
104563,104563,20190301,C-07,유출,12,2001.0
112902,112902,20190301,C-07,유입,13,2641.0
112933,112933,20190301,C-07,유출,13,2259.0
121272,121272,20190301,C-07,유입,14,2593.0
121303,121303,20190301,C-07,유출,14,2110.0
129642,129642,20190301,C-07,유입,15,2642.0
129673,129673,20190301,C-07,유출,15,2015.0
138012,138012,20190301,C-07,유입,16,2340.0
138043,138043,20190301,C-07,유출,16,2459.0
146382,146382,20190301,C-07,유입,17,2464.0
146413,146413,20190301,C-07,유출,17,2235.0
154752,154752,20190301,C-07,유입,18,2427.0
154783,154783,20190301,C-07,유출,18,2581.0
163122,163122,20190301,C-07,유입,19,2274.0
163153,163153,20190301,C-07,유출,19,2575.0
171492,171492,20190301,C-07,유입,20,2096.0
171523,171523,20190301,C-07,유출,20,2268.0
179862,179862,20190301,C-07,유입,21,2105.0
179893,179893,20190301,C-07,유출,21,1950.0
188232,188232,20190301,C-07,유입,22,1903.0
188263,188263,20190301,C-07,유출,22,1833.0
196602,196602,20190301,C-07,유입,23,1316.0
196633,196633,20190301,C-07,유출,23,1435.0
4093,4093,20190302,C-07,유입,0,1010.0
4124,4124,20190302,C-07,유출,0,1027.0
12463,12463,20190302,C-07,유입,1,802.0
12494,12494,20190302,C-07,유출,1,697.0
20833,20833,20190302,C-07,유입,2,524.0
20864,20864,20190302,C-07,유출,2,540.0
29203,29203,20190302,C-07,유입,3,353.0
29234,29234,20190302,C-07,유출,3,428.0
37573,37573,20190302,C-07,유입,4,393.0
37604,37604,20190302,C-07,유출,4,464.0
45943,45943,20190302,C-07,유입,5,799.0
45974,45974,20190302,C-07,유출,5,694.0
54313,54313,20190302,C-07,유입,6,1303.0
54344,54344,20190302,C-07,유출,6,1072.0
62683,62683,20190302,C-07,유입,7,1340.0
62714,62714,20190302,C-07,유출,7,977.0
71053,71053,20190302,C-07,유입,8,1755.0
71084,71084,20190302,C-07,유출,8,1429.0
79423,79423,20190302,C-07,유입,9,2199.0
79454,79454,20190302,C-07,유출,9,1712.0
87793,87793,20190302,C-07,유입,10,2486.0
87824,87824,20190302,C-07,유출,10,1979.0
96163,96163,20190302,C-07,유입,11,2587.0
96194,96194,20190302,C-07,유출,11,2143.0
104533,104533,20190302,C-07,유입,12,2780.0
104564,104564,20190302,C-07,유출,12,2167.0
112903,112903,20190302,C-07,유입,13,2783.0
112934,112934,20190302,C-07,유출,13,2571.0
121273,121273,20190302,C-07,유입,14,2732.0
121304,121304,20190302,C-07,유출,14,2448.0
129643,129643,20190302,C-07,유입,15,2824.0
129674,129674,20190302,C-07,유출,15,2543.0
138013,138013,20190302,C-07,유입,16,2560.0
138044,138044,20190302,C-07,유출,16,2630.0
146383,146383,20190302,C-07,유입,17,2656.0
146414,146414,20190302,C-07,유출,17,2858.0
154753,154753,20190302,C-07,유입,18,2566.0
154784,154784,20190302,C-07,유출,18,2588.0
163123,163123,20190302,C-07,유입,19,2267.0
163154,163154,20190302,C-07,유출,19,2647.0
171493,171493,20190302,C-07,유입,20,2204.0
171524,171524,20190302,C-07,유출,20,2234.0
179863,179863,20190302,C-07,유입,21,2040.0
179894,179894,20190302,C-07,유출,21,2190.0
188233,188233,20190302,C-07,유입,22,1708.0
188264,188264,20190302,C-07,유출,22,1815.0
196603,196603,20190302,C-07,유입,23,1232.0
196634,196634,20190302,C-07,유출,23,1417.0
4094,4094,20190303,C-07,유입,0,996.0
4125,4125,20190303,C-07,유출,0,921.0
12464,12464,20190303,C-07,유입,1,762.0
12495,12495,20190303,C-07,유출,1,638.0
20834,20834,20190303,C-07,유입,2,561.0
20865,20865,20190303,C-07,유출,2,606.0
29204,29204,20190303,C-07,유입,3,403.0
29235,29235,20190303,C-07,유출,3,401.0
37574,37574,20190303,C-07,유입,4,379.0
37605,37605,20190303,C-07,유출,4,371.0
45944,45944,20190303,C-07,유입,5,443.0
45975,45975,20190303,C-07,유출,5,531.0
54314,54314,20190303,C-07,유입,6,791.0
54345,54345,20190303,C-07,유출,6,880.0
62684,62684,20190303,C-07,유입,7,997.0
62715,62715,20190303,C-07,유출,7,825.0
71054,71054,20190303,C-07,유입,8,1578.0
71085,71085,20190303,C-07,유출,8,1323.0
79424,79424,20190303,C-07,유입,9,1884.0
79455,79455,20190303,C-07,유출,9,1617.0
87794,87794,20190303,C-07,유입,10,2306.0
87825,87825,20190303,C-07,유출,10,2046.0
96164,96164,20190303,C-07,유입,11,2066.0
96195,96195,20190303,C-07,유출,11,1979.0
104534,104534,20190303,C-07,유입,12,2268.0
104565,104565,20190303,C-07,유출,12,2229.0
112904,112904,20190303,C-07,유입,13,2393.0
112935,112935,20190303,C-07,유출,13,2452.0
121274,121274,20190303,C-07,유입,14,2540.0
121305,121305,20190303,C-07,유출,14,2515.0
129644,129644,20190303,C-07,유입,15,2377.0
129675,129675,20190303,C-07,유출,15,2662.0
138014,138014,20190303,C-07,유입,16,2536.0
138045,138045,20190303,C-07,유출,16,2697.0
146384,146384,20190303,C-07,유입,17,2499.0
146415,146415,20190303,C-07,유출,17,2505.0
154754,154754,20190303,C-07,유입,18,2170.0
154785,154785,20190303,C-07,유출,18,2268.0
163124,163124,20190303,C-07,유입,19,2120.0
163155,163155,20190303,C-07,유출,19,2324.0
171494,171494,20190303,C-07,유입,20,2091.0
171525,171525,20190303,C-07,유출,20,1952.0
179864,179864,20190303,C-07,유입,21,1863.0
179895,179895,20190303,C-07,유출,21,1890.0
188234,188234,20190303,C-07,유입,22,1399.0
188265,188265,20190303,C-07,유출,22,1434.0
196604,196604,20190303,C-07,유입,23,897.0
196635,196635,20190303,C-07,유출,23,913.0
4095,4095,20190304,C-07,유입,0,661.0
4126,4126,20190304,C-07,유출,0,628.0
12465,12465,20190304,C-07,유입,1,478.0
12496,12496,20190304,C-07,유출,1,426.0
20835,20835,20190304,C-07,유입,2,341.0
20866,20866,20190304,C-07,유출,2,328.0
29205,29205,20190304,C-07,유입,3,293.0
29236,29236,20190304,C-07,유출,3,321.0
37575,37575,20190304,C-07,유입,4,376.0
37606,37606,20190304,C-07,유출,4,482.0
45945,45945,20190304,C-07,유입,5,1029.0
45976,45976,20190304,C-07,유출,5,1039.0
54315,54315,20190304,C-07,유입,6,2365.0
54346,54346,20190304,C-07,유출,6,2559.0
62685,62685,20190304,C-07,유입,7,3875.0
62716,62716,20190304,C-07,유출,7,3789.0
71055,71055,20190304,C-07,유입,8,4005.0
71086,71086,20190304,C-07,유출,8,3983.0
79425,79425,20190304,C-07,유입,9,3426.0
79456,79456,20190304,C-07,유출,9,2767.0
87795,87795,20190304,C-07,유입,10,3075.0
87826,87826,20190304,C-07,유출,10,2528.0
96165,96165,20190304,C-07,유입,11,3199.0
96196,96196,20190304,C-07,유출,11,2441.0
104535,104535,20190304,C-07,유입,12,2543.0
104566,104566,20190304,C-07,유출,12,2237.0
112905,112905,20190304,C-07,유입,13,2943.0
112936,112936,20190304,C-07,유출,13,2677.0
121275,121275,20190304,C-07,유입,14,2937.0
121306,121306,20190304,C-07,유출,14,2549.0
129645,129645,20190304,C-07,유입,15,3028.0
129676,129676,20190304,C-07,유출,15,2714.0
138015,138015,20190304,C-07,유입,16,3031.0
138046,138046,20190304,C-07,유출,16,2820.0
146385,146385,20190304,C-07,유입,17,3608.0
146416,146416,20190304,C-07,유출,17,2838.0
154755,154755,20190304,C-07,유입,18,4139.0
154786,154786,20190304,C-07,유출,18,2761.0
163125,163125,20190304,C-07,유입,19,3303.0
163156,163156,20190304,C-07,유출,19,2882.0
171495,171495,20190304,C-07,유입,20,2691.0
171526,171526,20190304,C-07,유출,20,2513.0
179865,179865,20190304,C-07,유입,21,2733.0
179896,179896,20190304,C-07,유출,21,2402.0
188235,188235,20190304,C-07,유입,22,2248.0
188266,188266,20190304,C-07,유출,22,2168.0
196605,196605,20190304,C-07,유입,23,1654.0
196636,196636,20190304,C-07,유출,23,1460.0
4096,4096,20190305,C-07,유입,0,1291.0
4127,4127,20190305,C-07,유출,0,1081.0
12466,12466,20190305,C-07,유입,1,903.0
12497,12497,20190305,C-07,유출,1,769.0
20836,20836,20190305,C-07,유입,2,591.0
20867,20867,20190305,C-07,유출,2,584.0
