,Unnamed: 0,일자,지점번호,방향,시간,교통량
1426,1426,20190301,A-24,유입,0,66.0
1457,1457,20190301,A-24,유출,0,107.0
9796,9796,20190301,A-24,유입,1,32.0
9827,9827,20190301,A-24,유출,1,73.0
18166,18166,20190301,A-24,유입,2,29.0
18197,18197,20190301,A-24,유출,2,58.0
26536,26536,20190301,A-24,유입,3,16.0
26567,26567,20190301,A-24,유출,3,49.0
34906,34906,20190301,A-24,유입,4,12.0
34937,34937,20190301,A-24,유출,4,41.0
43276,43276,20190301,A-24,유입,5,35.0
43307,43307,20190301,A-24,유출,5,55.0
51646,51646,20190301,A-24,유입,6,47.0
51677,51677,20190301,A-24,유출,6,80.0
60016,60016,20190301,A-24,유입,7,82.0
60047,60047,20190301,A-24,유출,7,116.0
68386,68386,20190301,A-24,유입,8,134.0
68417,68417,20190301,A-24,유출,8,163.0
76756,76756,20190301,A-24,유입,9,156.0
76787,76787,20190301,A-24,유출,9,194.0
85126,85126,20190301,A-24,유입,10,218.0
85157,85157,20190301,A-24,유출,10,296.0
93496,93496,20190301,A-24,유입,11,308.0
93527,93527,20190301,A-24,유출,11,386.0
101866,101866,20190301,A-24,유입,12,357.0
101897,101897,20190301,A-24,유출,12,597.0
110236,110236,20190301,A-24,유입,13,484.0
110267,110267,20190301,A-24,유출,13,665.0
118606,118606,20190301,A-24,유입,14,490.0
118637,118637,20190301,A-24,유출,14,623.0
126976,126976,20190301,A-24,유입,15,644.0
127007,127007,20190301,A-24,유출,15,373.0
135346,135346,20190301,A-24,유입,16,651.0
135377,135377,20190301,A-24,유출,16,445.0
143716,143716,20190301,A-24,유입,17,515.0
143747,143747,20190301,A-24,유출,17,599.0
152086,152086,20190301,A-24,유입,18,348.0
152117,152117,20190301,A-24,유출,18,542.0
160456,160456,20190301,A-24,유입,19,278.0
160487,160487,20190301,A-24,유출,19,484.0
168826,168826,20190301,A-24,유입,20,286.0
168857,168857,20190301,A-24,유출,20,513.0
177196,177196,20190301,A-24,유입,21,197.0
177227,177227,20190301,A-24,유출,21,324.0
185566,185566,20190301,A-24,유입,22,154.0
185597,185597,20190301,A-24,유출,22,296.0
193936,193936,20190301,A-24,유입,23,126.0
193967,193967,20190301,A-24,유출,23,240.0
1427,1427,20190302,A-24,유입,0,49.0
1458,1458,20190302,A-24,유출,0,112.0
9797,9797,20190302,A-24,유입,1,41.0
9828,9828,20190302,A-24,유출,1,90.0
18167,18167,20190302,A-24,유입,2,22.0
18198,18198,20190302,A-24,유출,2,58.0
26537,26537,20190302,A-24,유입,3,12.0
26568,26568,20190302,A-24,유출,3,42.0
34907,34907,20190302,A-24,유입,4,16.0
34938,34938,20190302,A-24,유출,4,47.0
43277,43277,20190302,A-24,유입,5,29.0
43308,43308,20190302,A-24,유출,5,50.0
51647,51647,20190302,A-24,유입,6,45.0
51678,51678,20190302,A-24,유출,6,73.0
60017,60017,20190302,A-24,유입,7,73.0
60048,60048,20190302,A-24,유출,7,110.0
68387,68387,20190302,A-24,유입,8,132.0
68418,68418,20190302,A-24,유출,8,209.0
76757,76757,20190302,A-24,유입,9,157.0
76788,76788,20190302,A-24,유출,9,214.0
85127,85127,20190302,A-24,유입,10,203.0
85158,85158,20190302,A-24,유출,10,286.0
93497,93497,20190302,A-24,유입,11,262.0
93528,93528,20190302,A-24,유출,11,350.0
101867,101867,20190302,A-24,유입,12,353.0
101898,101898,20190302,A-24,유출,12,517.0
110237,110237,20190302,A-24,유입,13,328.0
110268,110268,20190302,A-24,유출,13,576.0
118607,118607,20190302,A-24,유입,14,364.0
118638,118638,20190302,A-24,유출,14,646.0
126977,126977,20190302,A-24,유입,15,312.0
127008,127008,20190302,A-24,유출,15,596.0
135347,135347,20190302,A-24,유입,16,360.0
135378,135378,20190302,A-24,유출,16,627.0
143717,143717,20190302,A-24,유입,17,288.0
143748,143748,20190302,A-24,유출,17,585.0
152087,152087,20190302,A-24,유입,18,268.0
152118,152118,20190302,A-24,유출,18,499.0
160457,160457,20190302,A-24,유입,19,238.0
160488,160488,20190302,A-24,유출,19,508.0
168827,168827,20190302,A-24,유입,20,206.0
168858,168858,20190302,A-24,유출,20,422.0
177197,177197,20190302,A-24,유입,21,154.0
177228,177228,20190302,A-24,유출,21,335.0
185567,185567,20190302,A-24,유입,22,163.0
185598,185598,20190302,A-24,유출,22,270.0
193937,193937,20190302,A-24,유입,23,118.0
193968,193968,20190302,A-24,유출,23,243.0
1428,1428,20190303,A-24,유입,0,51.0
1459,1459,20190303,A-24,유출,0,98.0
9798,9798,20190303,A-24,유입,1,32.0
9829,9829,20190303,A-24,유출,1,72.0
18168,18168,20190303,A-24,유입,2,26.0
18199,18199,20190303,A-24,유출,2,51.0
26538,26538,20190303,A-24,유입,3,17.0
26569,26569,20190303,A-24,유출,3,44.0
34908,34908,20190303,A-24,유입,4,17.0
34939,34939,20190303,A-24,유출,4,39.0
43278,43278,20190303,A-24,유입,5,20.0
43309,43309,20190303,A-24,유출,5,29.0
51648,51648,20190303,A-24,유입,6,36.0
51679,51679,20190303,A-24,유출,6,36.0
60018,60018,20190303,A-24,유입,7,49.0
60049,60049,20190303,A-24,유출,7,56.0
68388,68388,20190303,A-24,유입,8,98.0
68419,68419,20190303,A-24,유출,8,136.0
76758,76758,20190303,A-24,유입,9,143.0
76789,76789,20190303,A-24,유출,9,174.0
85128,85128,20190303,A-24,유입,10,171.0
85159,85159,20190303,A-24,유출,10,201.0
93498,93498,20190303,A-24,유입,11,190.0
93529,93529,20190303,A-24,유출,11,259.0
101868,101868,20190303,A-24,유입,12,240.0
101899,101899,20190303,A-24,유출,12,387.0
110238,110238,20190303,A-24,유입,13,265.0
110269,110269,20190303,A-24,유출,13,483.0
118608,118608,20190303,A-24,유입,14,250.0
118639,118639,20190303,A-24,유출,14,471.0
126978,126978,20190303,A-24,유입,15,246.0
127009,127009,20190303,A-24,유출,15,406.0
135348,135348,20190303,A-24,유입,16,237.0
135379,135379,20190303,A-24,유출,16,484.0
143718,143718,20190303,A-24,유입,17,210.0
143749,143749,20190303,A-24,유출,17,397.0
152088,152088,20190303,A-24,유입,18,166.0
152119,152119,20190303,A-24,유출,18,385.0
160458,160458,20190303,A-24,유입,19,159.0
160489,160489,20190303,A-24,유출,19,356.0
168828,168828,20190303,A-24,유입,20,137.0
168859,168859,20190303,A-24,유출,20,273.0
177198,177198,20190303,A-24,유입,21,95.0
177229,177229,20190303,A-24,유출,21,206.0
185568,185568,20190303,A-24,유입,22,77.0
185599,185599,20190303,A-24,유출,22,174.0
193938,193938,20190303,A-24,유입,23,69.0
193969,193969,20190303,A-24,유출,23,125.0
1429,1429,20190304,A-24,유입,0,33.0
1460,1460,20190304,A-24,유출,0,68.0
9799,9799,20190304,A-24,유입,1,27.0
9830,9830,20190304,A-24,유출,1,58.0
18169,18169,20190304,A-24,유입,2,14.0
18200,18200,20190304,A-24,유출,2,33.0
26539,26539,20190304,A-24,유입,3,10.0
26570,26570,20190304,A-24,유출,3,26.0
34909,34909,20190304,A-24,유입,4,16.0
34940,34940,20190304,A-24,유출,4,40.0
43279,43279,20190304,A-24,유입,5,34.0
43310,43310,20190304,A-24,유출,5,57.0
51649,51649,20190304,A-24,유입,6,71.0
51680,51680,20190304,A-24,유출,6,118.0
60019,60019,20190304,A-24,유입,7,246.0
60050,60050,20190304,A-24,유출,7,285.0
68389,68389,20190304,A-24,유입,8,564.0
68420,68420,20190304,A-24,유출,8,516.0
76759,76759,20190304,A-24,유입,9,420.0
76790,76790,20190304,A-24,유출,9,418.0
85129,85129,20190304,A-24,유입,10,368.0
85160,85160,20190304,A-24,유출,10,473.0
93499,93499,20190304,A-24,유입,11,322.0
93530,93530,20190304,A-24,유출,11,517.0
101869,101869,20190304,A-24,유입,12,325.0
101900,101900,20190304,A-24,유출,12,569.0
110239,110239,20190304,A-24,유입,13,332.0
110270,110270,20190304,A-24,유출,13,657.0
118609,118609,20190304,A-24,유입,14,309.0
118640,118640,20190304,A-24,유출,14,649.0
126979,126979,20190304,A-24,유입,15,320.0
127010,127010,20190304,A-24,유출,15,580.0
135349,135349,20190304,A-24,유입,16,305.0
135380,135380,20190304,A-24,유출,16,650.0
143719,143719,20190304,A-24,유입,17,231.0
143750,143750,20190304,A-24,유출,17,639.0
152089,152089,20190304,A-24,유입,18,248.0
152120,152120,20190304,A-24,유출,18,747.0
160459,160459,20190304,A-24,유입,19,182.0
160490,160490,20190304,A-24,유출,19,482.0
168829,168829,20190304,A-24,유입,20,143.0
168860,168860,20190304,A-24,유출,20,409.0
177199,177199,20190304,A-24,유입,21,110.0
177230,177230,20190304,A-24,유출,21,319.0
185569,185569,20190304,A-24,유입,22,74.0
185600,185600,20190304,A-24,유출,22,208.0
193939,193939,20190304,A-24,유입,23,63.0
193970,193970,20190304,A-24,유출,23,154.0
1430,1430,20190305,A-24,유입,0,46.0
1461,1461,20190305,A-24,유출,0,80.0
9800,9800,20190305,A-24,유입,1,26.0
9831,9831,20190305,A-24,유출,1,87.0
18170,18170,20190305,A-24,유입,2,25.0
18201,18201,20190305,A-24,유출,2,66.0
26540,26540,20190305,A-24,유입,3,16.0
26571,26571,20190305,A-24,유출,3,44.0
34910,34910,20190305,A-24,유입,4,14.0
34941,34941,20190305,A-24,유출,4,49.0
43280,43280,20190305,A-24,유입,5,27.0
43311,43311,20190305,A-24,유출,5,60.0
51650,51650,20190305,A-24,유입,6,63.0
51681,51681,20190305,A-24,유출,6,112.0
60020,60020,20190305,A-24,유입,7,251.0
60051,60051,20190305,A-24,유출,7,260.0
68390,68390,20190305,A-24,유입,8,566.0
68421,68421,20190305,A-24,유출,8,574.0
76760,76760,20190305,A-24,유입,9,430.0
76791,76791,20190305,A-24,유출,9,494.0
85130,85130,20190305,A-24,유입,10,339.0
85161,85161,20190305,A-24,유출,10,453.0
93500,93500,20190305,A-24,유입,11,324.0
93531,93531,20190305,A-24,유출,11,470.0
101870,101870,20190305,A-24,유입,12,313.0
101901,101901,20190305,A-24,유출,12,483.0
110240,110240,20190305,A-24,유입,13,317.0
110271,110271,20190305,A-24,유출,13,626.0
118610,118610,20190305,A-24,유입,14,325.0
118641,118641,20190305,A-24,유출,14,620.0
126980,126980,20190305,A-24,유입,15,391.0
127011,127011,20190305,A-24,유출,15,720.0
135350,135350,20190305,A-24,유입,16,269.0
135381,135381,20190305,A-24,유출,16,682.0
143720,143720,20190305,A-24,유입,17,261.0
143751,143751,20190305,A-24,유출,17,677.0
152090,152090,20190305,A-24,유입,18,217.0
152121,152121,20190305,A-24,유출,18,660.0
160460,160460,20190305,A-24,유입,19,169.0
160491,160491,20190305,A-24,유출,19,486.0
168830,168830,20190305,A-24,유입,20,119.0
168861,168861,20190305,A-24,유출,20,402.0
177200,177200,20190305,A-24,유입,21,85.0
177231,177231,20190305,A-24,유출,21,280.0
185570,185570,20190305,A-24,유입,22,69.0
185601,185601,20190305,A-24,유출,22,181.0
193940,193940,20190305,A-24,유입,23,68.0
193971,193971,20190305,A-24,유출,23,138.0
1431,1431,20190306,A-24,유입,0,35.0
