,Unnamed: 0,일자,지점번호,방향,시간,교통량
2356,2356,20190301,B-15,유입,0,827.0
2387,2387,20190301,B-15,유출,0,815.0
10726,10726,20190301,B-15,유입,1,659.0
10757,10757,20190301,B-15,유출,1,655.0
19096,19096,20190301,B-15,유입,2,526.0
19127,19127,20190301,B-15,유출,2,456.0
27466,27466,20190301,B-15,유입,3,385.0
27497,27497,20190301,B-15,유출,3,341.0
35836,35836,20190301,B-15,유입,4,375.0
35867,35867,20190301,B-15,유출,4,355.0
44206,44206,20190301,B-15,유입,5,558.0
44237,44237,20190301,B-15,유출,5,666.0
52576,52576,20190301,B-15,유입,6,842.0
52607,52607,20190301,B-15,유출,6,1040.0
60946,60946,20190301,B-15,유입,7,852.0
60977,60977,20190301,B-15,유출,7,1334.0
69316,69316,20190301,B-15,유입,8,1118.0
69347,69347,20190301,B-15,유출,8,1607.0
77686,77686,20190301,B-15,유입,9,1423.0
77717,77717,20190301,B-15,유출,9,1780.0
86056,86056,20190301,B-15,유입,10,1433.0
86087,86087,20190301,B-15,유출,10,1895.0
94426,94426,20190301,B-15,유입,11,1585.0
94457,94457,20190301,B-15,유출,11,2172.0
102796,102796,20190301,B-15,유입,12,1318.0
102827,102827,20190301,B-15,유출,12,2054.0
111166,111166,20190301,B-15,유입,13,1463.0
111197,111197,20190301,B-15,유출,13,1808.0
119536,119536,20190301,B-15,유입,14,1458.0
119567,119567,20190301,B-15,유출,14,1615.0
127906,127906,20190301,B-15,유입,15,1477.0
127937,127937,20190301,B-15,유출,15,1667.0
136276,136276,20190301,B-15,유입,16,1448.0
136307,136307,20190301,B-15,유출,16,1581.0
144646,144646,20190301,B-15,유입,17,1616.0
144677,144677,20190301,B-15,유출,17,1490.0
153016,153016,20190301,B-15,유입,18,1464.0
153047,153047,20190301,B-15,유출,18,1366.0
161386,161386,20190301,B-15,유입,19,1119.0
161417,161417,20190301,B-15,유출,19,1167.0
169756,169756,20190301,B-15,유입,20,1192.0
169787,169787,20190301,B-15,유출,20,1084.0
178126,178126,20190301,B-15,유입,21,1221.0
178157,178157,20190301,B-15,유출,21,1187.0
186496,186496,20190301,B-15,유입,22,1021.0
186527,186527,20190301,B-15,유출,22,1046.0
194866,194866,20190301,B-15,유입,23,760.0
194897,194897,20190301,B-15,유출,23,811.0
2357,2357,20190302,B-15,유입,0,573.0
2388,2388,20190302,B-15,유출,0,580.0
10727,10727,20190302,B-15,유입,1,434.0
10758,10758,20190302,B-15,유출,1,424.0
19097,19097,20190302,B-15,유입,2,296.0
19128,19128,20190302,B-15,유출,2,296.0
27467,27467,20190302,B-15,유입,3,227.0
27498,27498,20190302,B-15,유출,3,244.0
35837,35837,20190302,B-15,유입,4,250.0
