,Unnamed: 0,일자,지점번호,방향,시간,교통량
4402,4402,20190301,C-12,유입,0,366.0
4433,4433,20190301,C-12,유출,0,124.0
12772,12772,20190301,C-12,유입,1,245.0
12803,12803,20190301,C-12,유출,1,87.0
21142,21142,20190301,C-12,유입,2,192.0
21173,21173,20190301,C-12,유출,2,49.0
29512,29512,20190301,C-12,유입,3,113.0
29543,29543,20190301,C-12,유출,3,26.0
37882,37882,20190301,C-12,유입,4,102.0
37913,37913,20190301,C-12,유출,4,41.0
46252,46252,20190301,C-12,유입,5,124.0
46283,46283,20190301,C-12,유출,5,104.0
54622,54622,20190301,C-12,유입,6,141.0
54653,54653,20190301,C-12,유출,6,255.0
62992,62992,20190301,C-12,유입,7,192.0
63023,63023,20190301,C-12,유출,7,392.0
71362,71362,20190301,C-12,유입,8,277.0
71393,71393,20190301,C-12,유출,8,445.0
79732,79732,20190301,C-12,유입,9,409.0
79763,79763,20190301,C-12,유출,9,563.0
88102,88102,20190301,C-12,유입,10,611.0
88133,88133,20190301,C-12,유출,10,597.0
96472,96472,20190301,C-12,유입,11,561.0
96503,96503,20190301,C-12,유출,11,678.0
104842,104842,20190301,C-12,유입,12,499.0
104873,104873,20190301,C-12,유출,12,696.0
113212,113212,20190301,C-12,유입,13,440.0
113243,113243,20190301,C-12,유출,13,664.0
121582,121582,20190301,C-12,유입,14,470.0
121613,121613,20190301,C-12,유출,14,574.0
129952,129952,20190301,C-12,유입,15,566.0
129983,129983,20190301,C-12,유출,15,572.0
138322,138322,20190301,C-12,유입,16,724.0
138353,138353,20190301,C-12,유출,16,344.0
146692,146692,20190301,C-12,유입,17,848.0
146723,146723,20190301,C-12,유출,17,532.0
155062,155062,20190301,C-12,유입,18,580.0
155093,155093,20190301,C-12,유출,18,479.0
163432,163432,20190301,C-12,유입,19,471.0
163463,163463,20190301,C-12,유출,19,362.0
171802,171802,20190301,C-12,유입,20,345.0
171833,171833,20190301,C-12,유출,20,397.0
