,Unnamed: 0,일자,지점번호,방향,시간,교통량
2296,2296,20190201,B-18,석수역->기아대교앞,0,
2324,2324,20190201,B-18,기아대교앞->석수역,0,
9856,9856,20190201,B-18,석수역->기아대교앞,1,
9884,9884,20190201,B-18,기아대교앞->석수역,1,
17416,17416,20190201,B-18,석수역->기아대교앞,2,
17444,17444,20190201,B-18,기아대교앞->석수역,2,
24976,24976,20190201,B-18,석수역->기아대교앞,3,
25004,25004,20190201,B-18,기아대교앞->석수역,3,
32536,32536,20190201,B-18,석수역->기아대교앞,4,
32564,32564,20190201,B-18,기아대교앞->석수역,4,
40096,40096,20190201,B-18,석수역->기아대교앞,5,
40124,40124,20190201,B-18,기아대교앞->석수역,5,
47656,47656,20190201,B-18,석수역->기아대교앞,6,
47684,47684,20190201,B-18,기아대교앞->석수역,6,
55216,55216,20190201,B-18,석수역->기아대교앞,7,
55244,55244,20190201,B-18,기아대교앞->석수역,7,
62776,62776,20190201,B-18,석수역->기아대교앞,8,
62804,62804,20190201,B-18,기아대교앞->석수역,8,
70336,70336,20190201,B-18,석수역->기아대교앞,9,
70364,70364,20190201,B-18,기아대교앞->석수역,9,
77896,77896,20190201,B-18,석수역->기아대교앞,10,
77924,77924,20190201,B-18,기아대교앞->석수역,10,
85456,85456,20190201,B-18,석수역->기아대교앞,11,
85484,85484,20190201,B-18,기아대교앞->석수역,11,
93016,93016,20190201,B-18,석수역->기아대교앞,12,
93044,93044,20190201,B-18,기아대교앞->석수역,12,
100576,100576,20190201,B-18,석수역->기아대교앞,13,
100604,100604,20190201,B-18,기아대교앞->석수역,13,
108136,108136,20190201,B-18,석수역->기아대교앞,14,
108164,108164,20190201,B-18,기아대교앞->석수역,14,
115696,115696,20190201,B-18,석수역->기아대교앞,15,
115724,115724,20190201,B-18,기아대교앞->석수역,15,
123256,123256,20190201,B-18,석수역->기아대교앞,16,
123284,123284,20190201,B-18,기아대교앞->석수역,16,
130816,130816,20190201,B-18,석수역->기아대교앞,17,
130844,130844,20190201,B-18,기아대교앞->석수역,17,
138376,138376,20190201,B-18,석수역->기아대교앞,18,
138404,138404,20190201,B-18,기아대교앞->석수역,18,
145936,145936,20190201,B-18,석수역->기아대교앞,19,
145964,145964,20190201,B-18,기아대교앞->석수역,19,
153496,153496,20190201,B-18,석수역->기아대교앞,20,
153524,153524,20190201,B-18,기아대교앞->석수역,20,
161056,161056,20190201,B-18,석수역->기아대교앞,21,
161084,161084,20190201,B-18,기아대교앞->석수역,21,
168616,168616,20190201,B-18,석수역->기아대교앞,22,
168644,168644,20190201,B-18,기아대교앞->석수역,22,
176176,176176,20190201,B-18,석수역->기아대교앞,23,
176204,176204,20190201,B-18,기아대교앞->석수역,23,
2297,2297,20190202,B-18,석수역->기아대교앞,0,
2325,2325,20190202,B-18,기아대교앞->석수역,0,
9857,9857,20190202,B-18,석수역->기아대교앞,1,
9885,9885,20190202,B-18,기아대교앞->석수역,1,
17417,17417,20190202,B-18,석수역->기아대교앞,2,
17445,17445,20190202,B-18,기아대교앞->석수역,2,
24977,24977,20190202,B-18,석수역->기아대교앞,3,
25005,25005,20190202,B-18,기아대교앞->석수역,3,
32537,32537,20190202,B-18,석수역->기아대교앞,4,
32565,32565,20190202,B-18,기아대교앞->석수역,4,
40097,40097,20190202,B-18,석수역->기아대교앞,5,
40125,40125,20190202,B-18,기아대교앞->석수역,5,
47657,47657,20190202,B-18,석수역->기아대교앞,6,
47685,47685,20190202,B-18,기아대교앞->석수역,6,
55217,55217,20190202,B-18,석수역->기아대교앞,7,
55245,55245,20190202,B-18,기아대교앞->석수역,7,
62777,62777,20190202,B-18,석수역->기아대교앞,8,
62805,62805,20190202,B-18,기아대교앞->석수역,8,
70337,70337,20190202,B-18,석수역->기아대교앞,9,
70365,70365,20190202,B-18,기아대교앞->석수역,9,
77897,77897,20190202,B-18,석수역->기아대교앞,10,
77925,77925,20190202,B-18,기아대교앞->석수역,10,
85457,85457,20190202,B-18,석수역->기아대교앞,11,
85485,85485,20190202,B-18,기아대교앞->석수역,11,
93017,93017,20190202,B-18,석수역->기아대교앞,12,
93045,93045,20190202,B-18,기아대교앞->석수역,12,
100577,100577,20190202,B-18,석수역->기아대교앞,13,
100605,100605,20190202,B-18,기아대교앞->석수역,13,
108137,108137,20190202,B-18,석수역->기아대교앞,14,
108165,108165,20190202,B-18,기아대교앞->석수역,14,
115697,115697,20190202,B-18,석수역->기아대교앞,15,
115725,115725,20190202,B-18,기아대교앞->석수역,15,
123257,123257,20190202,B-18,석수역->기아대교앞,16,
123285,123285,20190202,B-18,기아대교앞->석수역,16,
130817,130817,20190202,B-18,석수역->기아대교앞,17,
130845,130845,20190202,B-18,기아대교앞->석수역,17,
138377,138377,20190202,B-18,석수역->기아대교앞,18,
138405,138405,20190202,B-18,기아대교앞->석수역,18,
145937,145937,20190202,B-18,석수역->기아대교앞,19,
145965,145965,20190202,B-18,기아대교앞->석수역,19,
153497,153497,20190202,B-18,석수역->기아대교앞,20,
153525,153525,20190202,B-18,기아대교앞->석수역,20,
161057,161057,20190202,B-18,석수역->기아대교앞,21,
161085,161085,20190202,B-18,기아대교앞->석수역,21,
168617,168617,20190202,B-18,석수역->기아대교앞,22,
168645,168645,20190202,B-18,기아대교앞->석수역,22,
176177,176177,20190202,B-18,석수역->기아대교앞,23,
176205,176205,20190202,B-18,기아대교앞->석수역,23,
2298,2298,20190203,B-18,석수역->기아대교앞,0,
2326,2326,20190203,B-18,기아대교앞->석수역,0,
9858,9858,20190203,B-18,석수역->기아대교앞,1,
9886,9886,20190203,B-18,기아대교앞->석수역,1,
17418,17418,20190203,B-18,석수역->기아대교앞,2,
17446,17446,20190203,B-18,기아대교앞->석수역,2,
24978,24978,20190203,B-18,석수역->기아대교앞,3,
25006,25006,20190203,B-18,기아대교앞->석수역,3,
32538,32538,20190203,B-18,석수역->기아대교앞,4,
32566,32566,20190203,B-18,기아대교앞->석수역,4,
40098,40098,20190203,B-18,석수역->기아대교앞,5,
40126,40126,20190203,B-18,기아대교앞->석수역,5,
47658,47658,20190203,B-18,석수역->기아대교앞,6,
47686,47686,20190203,B-18,기아대교앞->석수역,6,
55218,55218,20190203,B-18,석수역->기아대교앞,7,
55246,55246,20190203,B-18,기아대교앞->석수역,7,
62778,62778,20190203,B-18,석수역->기아대교앞,8,
62806,62806,20190203,B-18,기아대교앞->석수역,8,
70338,70338,20190203,B-18,석수역->기아대교앞,9,
70366,70366,20190203,B-18,기아대교앞->석수역,9,
77898,77898,20190203,B-18,석수역->기아대교앞,10,
77926,77926,20190203,B-18,기아대교앞->석수역,10,
85458,85458,20190203,B-18,석수역->기아대교앞,11,
85486,85486,20190203,B-18,기아대교앞->석수역,11,
93018,93018,20190203,B-18,석수역->기아대교앞,12,
93046,93046,20190203,B-18,기아대교앞->석수역,12,
100578,100578,20190203,B-18,석수역->기아대교앞,13,
100606,100606,20190203,B-18,기아대교앞->석수역,13,
108138,108138,20190203,B-18,석수역->기아대교앞,14,
108166,108166,20190203,B-18,기아대교앞->석수역,14,
115698,115698,20190203,B-18,석수역->기아대교앞,15,
115726,115726,20190203,B-18,기아대교앞->석수역,15,
123258,123258,20190203,B-18,석수역->기아대교앞,16,
123286,123286,20190203,B-18,기아대교앞->석수역,16,
130818,130818,20190203,B-18,석수역->기아대교앞,17,
130846,130846,20190203,B-18,기아대교앞->석수역,17,
138378,138378,20190203,B-18,석수역->기아대교앞,18,
138406,138406,20190203,B-18,기아대교앞->석수역,18,
145938,145938,20190203,B-18,석수역->기아대교앞,19,
145966,145966,20190203,B-18,기아대교앞->석수역,19,
153498,153498,20190203,B-18,석수역->기아대교앞,20,
