,Unnamed: 0,일자,지점번호,방향,시간,교통량
1792,1792,20190201,B-09,상일IC입구->상일초교,0,562.0
1820,1820,20190201,B-09,상일초교->상일IC입구,0,
9352,9352,20190201,B-09,상일IC입구->상일초교,1,407.0
9380,9380,20190201,B-09,상일초교->상일IC입구,1,
16912,16912,20190201,B-09,상일IC입구->상일초교,2,313.0
16940,16940,20190201,B-09,상일초교->상일IC입구,2,
24472,24472,20190201,B-09,상일IC입구->상일초교,3,258.0
24500,24500,20190201,B-09,상일초교->상일IC입구,3,
32032,32032,20190201,B-09,상일IC입구->상일초교,4,393.0
32060,32060,20190201,B-09,상일초교->상일IC입구,4,
39592,39592,20190201,B-09,상일IC입구->상일초교,5,976.0
39620,39620,20190201,B-09,상일초교->상일IC입구,5,
47152,47152,20190201,B-09,상일IC입구->상일초교,6,2059.0
47180,47180,20190201,B-09,상일초교->상일IC입구,6,
54712,54712,20190201,B-09,상일IC입구->상일초교,7,2810.0
54740,54740,20190201,B-09,상일초교->상일IC입구,7,
62272,62272,20190201,B-09,상일IC입구->상일초교,8,2965.0
62300,62300,20190201,B-09,상일초교->상일IC입구,8,
69832,69832,20190201,B-09,상일IC입구->상일초교,9,2461.0
69860,69860,20190201,B-09,상일초교->상일IC입구,9,
77392,77392,20190201,B-09,상일IC입구->상일초교,10,2415.0
77420,77420,20190201,B-09,상일초교->상일IC입구,10,
84952,84952,20190201,B-09,상일IC입구->상일초교,11,2071.0
84980,84980,20190201,B-09,상일초교->상일IC입구,11,
92512,92512,20190201,B-09,상일IC입구->상일초교,12,1961.0
92540,92540,20190201,B-09,상일초교->상일IC입구,12,
100072,100072,20190201,B-09,상일IC입구->상일초교,13,2136.0
100100,100100,20190201,B-09,상일초교->상일IC입구,13,
107632,107632,20190201,B-09,상일IC입구->상일초교,14,2320.0
107660,107660,20190201,B-09,상일초교->상일IC입구,14,
115192,115192,20190201,B-09,상일IC입구->상일초교,15,2216.0
115220,115220,20190201,B-09,상일초교->상일IC입구,15,
122752,122752,20190201,B-09,상일IC입구->상일초교,16,2194.0
122780,122780,20190201,B-09,상일초교->상일IC입구,16,
130312,130312,20190201,B-09,상일IC입구->상일초교,17,2289.0
130340,130340,20190201,B-09,상일초교->상일IC입구,17,
137872,137872,20190201,B-09,상일IC입구->상일초교,18,2347.0
137900,137900,20190201,B-09,상일초교->상일IC입구,18,
145432,145432,20190201,B-09,상일IC입구->상일초교,19,2022.0
145460,145460,20190201,B-09,상일초교->상일IC입구,19,
152992,152992,20190201,B-09,상일IC입구->상일초교,20,1607.0
153020,153020,20190201,B-09,상일초교->상일IC입구,20,
160552,160552,20190201,B-09,상일IC입구->상일초교,21,1352.0
160580,160580,20190201,B-09,상일초교->상일IC입구,21,
168112,168112,20190201,B-09,상일IC입구->상일초교,22,1201.0
168140,168140,20190201,B-09,상일초교->상일IC입구,22,
175672,175672,20190201,B-09,상일IC입구->상일초교,23,844.0
175700,175700,20190201,B-09,상일초교->상일IC입구,23,
1793,1793,20190202,B-09,상일IC입구->상일초교,0,619.0
1821,1821,20190202,B-09,상일초교->상일IC입구,0,
9353,9353,20190202,B-09,상일IC입구->상일초교,1,458.0
9381,9381,20190202,B-09,상일초교->상일IC입구,1,
16913,16913,20190202,B-09,상일IC입구->상일초교,2,393.0
16941,16941,20190202,B-09,상일초교->상일IC입구,2,
24473,24473,20190202,B-09,상일IC입구->상일초교,3,318.0
24501,24501,20190202,B-09,상일초교->상일IC입구,3,
32033,32033,20190202,B-09,상일IC입구->상일초교,4,346.0
32061,32061,20190202,B-09,상일초교->상일IC입구,4,
39593,39593,20190202,B-09,상일IC입구->상일초교,5,608.0
39621,39621,20190202,B-09,상일초교->상일IC입구,5,
47153,47153,20190202,B-09,상일IC입구->상일초교,6,870.0
47181,47181,20190202,B-09,상일초교->상일IC입구,6,
54713,54713,20190202,B-09,상일IC입구->상일초교,7,1072.0
54741,54741,20190202,B-09,상일초교->상일IC입구,7,
62273,62273,20190202,B-09,상일IC입구->상일초교,8,1536.0
62301,62301,20190202,B-09,상일초교->상일IC입구,8,
69833,69833,20190202,B-09,상일IC입구->상일초교,9,1762.0
69861,69861,20190202,B-09,상일초교->상일IC입구,9,
77393,77393,20190202,B-09,상일IC입구->상일초교,10,1877.0
77421,77421,20190202,B-09,상일초교->상일IC입구,10,
84953,84953,20190202,B-09,상일IC입구->상일초교,11,1945.0
84981,84981,20190202,B-09,상일초교->상일IC입구,11,
92513,92513,20190202,B-09,상일IC입구->상일초교,12,1814.0
92541,92541,20190202,B-09,상일초교->상일IC입구,12,
100073,100073,20190202,B-09,상일IC입구->상일초교,13,1922.0
